Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,95,480351.4,6208634.0,29.7,36.4,0.0,0.0,1052.327,213.4996,818.1087,321.6186,451.9712,350.6563,154.9092,224.0128,38.66393,95.40540,91.57095,86.04222
1,1,105,480351.5,6208611.5,27.7,40.2,0.0,0.0,1141.422,233.5486,885.1253,349.8078,486.9363,381.0603,164.5225,242.1646,40.08634,101.9549,99.06299,94.13573
1,1,115,480352.0,6208588.0,27.7,40.4,0.0,0.0,1277.632,268.5457,982.3912,396.4496,533.6221,426.3154,176.3968,266.9310,41.82673,110.5469,109.0742,106.0753
1,1,125,480352.7,6208562.5,30.4,37.6,0.0,0.0,1451.583,315.5633,1103.885,457.8484,589.7619,483.4622,190.0922,297.0334,43.81738,120.7800,121.1811,121.2696
1,1,135,480353.7,6208535.5,34.2,35.0,0.0,0.0,1636.811,366.9146,1231.843,524.1312,647.8602,543.9703,203.9342,328.3664,45.80912,131.3034,133.8633,137.7375
1,1,145,480354.9,6208508.0,37.6,33.9,0.0,0.0,1794.723,411.2036,1340.550,580.7826,697.1979,595.4469,215.5788,355.0312,47.45696,140.1963,144.9133,152.5080
1,1,155,480356.1,6208481.0,41.4,30.7,0.0,0.0,1887.783,437.1657,1405.195,613.5609,727.5807,625.8870,222.8493,371.3897,48.44341,145.6424,152.2099,162.6440
1,1,165,480357.3,6208454.5,43.5,29.2,0.0,0.0,1903.941,440.9890,1418.005,617.7737,735.9501,631.4801,225.1567,375.7182,48.69039,147.1136,155.0843,167.0807
1,1,175,480358.3,6208428.0,44.2,30.3,0.0,0.0,1864.945,428.9556,1393.515,601.6089,728.2811,619.2098,223.8608,371.2868,48.42017,145.7105,154.6646,167.0632
1,1,185,480359.0,6208401.5,44.0,32.1,0.0,0.0,1794.853,408.0778,1347.712,574.1927,711.0468,596.7821,220.4133,361.6502,47.87215,142.6241,152.1512,163.9131
1,1,195,480359.5,6208373.5,43.5,33.8,0.0,0.0,1713.287,384.0746,1293.620,542.9705,689.5140,570.4653,216.0167,349.6963,47.25183,138.8343,148.5355,158.6383
1,1,205,480359.7,6208344.5,42.9,35.3,0.0,0.0,1638.889,362.6147,1243.420,515.1425,668.4800,546.1838,211.6809,338.0951,46.71456,135.2041,144.7778,152.5032
1,1,215,480359.7,6208314.0,42.5,36.1,0.0,0.0,1578.865,346.3285,1201.515,493.6402,649.5991,526.1569,207.6404,327.8267,46.26276,131.9849,141.4469,146.7300
1,1,225,480359.4,6208282.0,42.4,36.1,0.0,0.0,1543.376,338.8741,1174.173,482.5665,635.2646,513.5341,204.2419,320.3015,45.90043,129.5404,139.3347,143.0390
1,1,235,480359.3,6208249.5,42.5,36.1,0.0,0.0,1538.670,342.3085,1165.512,484.2576,627.3272,510.3348,201.7974,316.5716,45.62691,128.1468,138.9898,142.7152
1,1,245,480359.4,6208217.5,42.8,36.0,0.0,0.0,1552.859,352.0744,1168.698,493.5448,623.7886,513.0349,200.0708,315.3989,45.40617,127.4703,139.6983,144.5691
1,1,255,480359.7,6208186.0,43.4,35.0,0.0,0.0,1571.108,362.7140,1174.911,504.1649,621.7812,517.1481,198.6595,315.0607,45.18955,127.0360,140.5387,146.9954
1,1,265,480360.3,6208155.5,43.9,33.6,0.0,0.0,1580.535,369.6222,1176.371,510.7741,618.6326,518.7595,197.1339,313.9786,44.92358,126.3916,140.6306,148.4822
1,1,275,480361.5,6208125.0,43.9,33.6,0.0,0.0,1572.482,370.6188,1166.881,510.4500,611.2642,515.0259,194.6804,310.5190,44.49152,124.9666,138.9867,147.5809
1,1,285,480363.0,6208094.0,43.7,34.9,0.0,0.0,1537.493,363.3824,1139.622,500.0479,596.2239,502.8449,190.3576,302.8589,43.75480,122.1128,134.4409,142.6087
1,1,295,480364.3,6208062.5,43.5,36.8,0.0,0.0,1465.885,345.4554,1087.722,476.2674,570.1345,479.0604,183.2686,289.2023,42.58296,117.2000,126.0401,132.1343
1,1,305,480364.8,6208030.5,43.8,38.4,0.0,0.0,1355.277,316.2550,1009.582,438.1103,532.5445,442.8371,173.4135,269.2788,40.98669,110.1744,115.7158,118.5992
1,1,315,480364.2,6207998.0,44.6,39.5,0.0,0.0,1207.495,276.2818,906.6519,385.8985,484.7031,394.6738,161.3186,243.7049,39.05990,101.3182,107.1650,106.8087
1,1,325,480363.0,6207966.0,44.6,41.7,0.0,0.0,1032.946,228.4119,786.2643,323.0717,430.4703,337.8572,148.1342,214.5073,36.99372,91.38992,104.0822,101.6384
1,1,335,480361.6,6207935.0,43.6,44.7,0.0,0.0,870.0204,183.3820,674.5459,263.7517,381.1751,284.8291,136.4986,187.8415,35.19645,82.44391,105.2953,101.9838
