Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,95,480351.4,6208634.0,29.7,36.4,0.0,0.0,1511.160,317.9700,1128.840,360.4700,816.7099,364.2200,619.2900,270.3000,432.3900,231.8100,263.8900,117.0500
1,1,105,480351.5,6208611.5,27.7,40.2,0.0,0.0,1348.880,293.9700,1022.870,276.2800,813.8599,292.9900,651.1599,255.3300,453.9600,237.6000,268.6300,99.91000
1,1,115,480352.0,6208588.0,27.7,40.4,0.0,0.0,1258.710,266.4600,940.4100,239.4700,784.4400,253.5300,646.4100,240.6800,451.2700,232.3400,272.3300,96.17000
1,1,125,480352.7,6208562.5,30.4,37.6,0.0,0.0,1330.790,277.3700,981.8199,264.3500,797.4000,279.9300,641.3199,255.9900,441.4200,233.9400,273.0900,108.2400
1,1,135,480353.7,6208535.5,34.2,35.0,0.0,0.0,1564.990,288.5500,1167.290,333.6500,901.3000,378.5400,659.9299,321.4100,432.9699,253.8800,281.1100,135.2100
1,1,145,480354.9,6208508.0,37.6,33.9,0.0,0.0,1905.840,318.4200,1476.940,409.3000,1095.350,546.7000,693.5900,431.0500,424.9500,287.0700,334.1800,189.6800
1,1,155,480356.1,6208481.0,41.4,30.7,0.0,0.0,2255.240,424.2500,1708.190,491.8000,1282.900,681.3300,724.6000,533.7700,416.4500,316.1600,379.9200,230.5800
1,1,165,480357.3,6208454.5,43.5,29.2,0.0,0.0,2458.140,523.0300,1754.410,580.3500,1323.780,706.5100,730.1699,565.1000,405.6900,325.0600,374.6700,246.0000
1,1,175,480358.3,6208428.0,44.2,30.3,0.0,0.0,2416.090,512.3100,1704.250,599.2999,1261.410,678.3099,706.2300,539.9800,393.8199,313.1200,355.5800,238.5000
1,1,185,480359.0,6208401.5,44.0,32.1,0.0,0.0,2211.890,441.8400,1578.730,529.7800,1177.720,619.6299,673.9600,499.8000,380.7100,293.9800,333.8000,218.1700
1,1,195,480359.5,6208373.5,43.5,33.8,0.0,0.0,1969.850,363.4500,1423.870,452.4500,1087.670,548.8700,636.9700,453.6800,366.1100,271.3400,317.0200,196.6900
1,1,205,480359.7,6208344.5,42.9,35.3,0.0,0.0,1799.800,319.4400,1313.480,394.3900,1022.350,491.4600,614.3500,420.2400,355.8400,257.3300,304.7800,182.3200
1,1,215,480359.7,6208314.0,42.5,36.1,0.0,0.0,1701.800,272.5300,1258.520,357.7600,997.2198,457.6900,610.1900,407.2200,351.2700,253.0000,297.9900,172.2900
1,1,225,480359.4,6208282.0,42.4,36.1,0.0,0.0,1644.150,249.7900,1237.050,337.4400,995.1099,438.2400,617.3900,405.3500,353.1300,255.6800,298.1100,169.2500
1,1,235,480359.3,6208249.5,42.5,36.1,0.0,0.0,1619.090,234.3100,1229.220,329.0000,999.8400,425.9400,621.6500,408.0900,351.4700,258.9000,301.7700,167.5000
