Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
31093,50.0,15.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,12.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,9.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,6.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,3.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,0.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-2.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-5.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-8.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-11.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-14.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-17.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-20.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-23.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-26.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-29.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-32.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-35.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-38.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-41.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-44.7,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-47.8,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-50.9,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-54.0,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-57.1,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-60.3,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-63.4,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-66.5,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-69.6,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-72.8,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-75.9,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,50.0,-79.0,480354.50,6208844.00,30.00,1.48,33.33,1.52
31093,150.0,22.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,19.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,16.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,13.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,10.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,7.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,4.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,1.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-1.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-4.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-7.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-10.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-13.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-16.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-19.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-22.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-25.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-28.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-31.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-34.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-37.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-40.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-44.5,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-48.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-52.1,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-55.9,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-59.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-63.5,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-67.3,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-71.1,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-74.9,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,150.0,-78.7,480354.44,6208744.00,30.00,1.48,33.33,1.52
31093,250.0,28.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,25.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,22.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,19.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,16.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,13.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,10.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,7.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,4.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,1.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,-2.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,-5.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
31093,250.0,-8.0,480354.44,6208644.00,30.00,1.48,33.33,1.52
