 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0402
  478994.2,     -40.0,        -0.1769
  478994.2,     -80.0,        -0.0890
  478994.2,    -120.0,         0.0109
  478994.2,    -160.0,         0.0053
  478994.2,    -200.0,         0.0071
  478994.2,    -240.0,         0.0027
  478994.2,    -280.0,        -0.0670
  478994.2,    -320.0,        -0.0980
  478994.2,    -360.0,        -0.0124
  478994.2,    -400.0,        -0.0813
  478994.2,    -440.0,         0.0183
  478993.1,       0.0,        -0.0279
  478993.1,     -40.0,        -0.1797
  478993.1,     -80.0,        -0.0904
  478993.1,    -120.0,         0.0054
  478993.1,    -160.0,        -0.0561
  478993.1,    -200.0,         0.0103
  478993.1,    -240.0,        -0.0185
  478993.1,    -280.0,        -0.0568
  478993.1,    -320.0,        -0.0677
  478993.1,    -360.0,         0.0345
  478993.1,    -400.0,        -0.0277
  478993.1,    -440.0,         0.0148
  478993.2,       0.0,         0.0322
  478993.2,     -40.0,        -0.1423
  478993.2,     -80.0,        -0.0767
  478993.2,    -120.0,         0.0186
  478993.2,    -160.0,        -0.0562
  478993.2,    -200.0,         0.0571
  478993.2,    -240.0,        -0.0629
  478993.2,    -280.0,         0.0446
  478993.2,    -320.0,         0.0128
  478993.2,    -360.0,         0.0753
  478993.2,    -400.0,         0.0081
  478993.2,    -440.0,         0.0353
  478994.3,       0.0,         0.0826
  478994.3,     -40.0,        -0.0976
  478994.3,     -80.0,        -0.0514
  478994.3,    -120.0,         0.0459
  478994.3,    -160.0,        -0.0149
  478994.3,    -200.0,         0.0969
  478994.3,    -240.0,        -0.1055
  478994.3,    -280.0,         0.1159
  478994.3,    -320.0,         0.0886
  478994.3,    -360.0,         0.1077
  478994.3,    -400.0,         0.0356
  478994.3,    -440.0,         0.0265
  478995.7,       0.0,         0.0535
  478995.7,     -40.0,        -0.1451
  478995.7,     -80.0,        -0.0737
  478995.7,    -120.0,         0.0535
  478995.7,    -160.0,         0.0166
  478995.7,    -200.0,         0.0770
  478995.7,    -240.0,        -0.0929
  478995.7,    -280.0,         0.0711
  478995.7,    -320.0,         0.0263
  478995.7,    -360.0,         0.0685
  478995.7,    -400.0,         0.0101
  478995.7,    -440.0,        -0.0170
  478996.8,       0.0,        -0.0003
  478996.8,     -40.0,        -0.2364
  478996.8,     -80.0,        -0.1194
  478996.8,    -120.0,         0.0523
  478996.8,    -160.0,         0.0404
  478996.8,    -200.0,         0.0098
  478996.8,    -240.0,        -0.0576
  478996.8,    -280.0,         0.0029
  478996.8,    -320.0,        -0.1181
  478996.8,    -360.0,         0.0066
  478996.8,    -400.0,        -0.0459
  478996.8,    -440.0,        -0.0792
  478997.1,       0.0,         0.0164
  478997.1,     -40.0,        -0.2450
  478997.1,     -80.0,        -0.1113
  478997.1,    -120.0,         0.0862
  478997.1,    -160.0,         0.0769
  478997.1,    -200.0,        -0.0361
  478997.1,    -240.0,         0.0278
  478997.1,    -280.0,         0.0357
  478997.1,    -320.0,        -0.1504
  478997.1,    -360.0,         0.0264
  478997.1,    -400.0,        -0.0438
  478997.1,    -440.0,        -0.0653
  478996.1,       0.0,         0.0774
  478996.1,     -40.0,        -0.1789
  478996.1,     -80.0,        -0.0875
  478996.1,    -120.0,         0.0808
  478996.1,    -160.0,         0.0581
  478996.1,    -200.0,        -0.0130
  478996.1,    -240.0,         0.0111
  478996.1,    -280.0,         0.1270
  478996.1,    -320.0,        -0.0149
  478996.1,    -360.0,         0.0927
  478996.1,    -400.0,        -0.0403
  478996.1,    -440.0,         0.0234
  478994.3,       0.0,         0.1367
  478994.3,     -40.0,        -0.0849
