LOOP,LINE,FID,EAST,NORTH,TER,ALT,PITCH,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,31003,4,478997.9,6196021.0,26.9,33.2,0.0,0.000000,1863.548,316.0427,1595.372,317.6138,1306.657,329.3086,1008.189,340.7180,711.0082,365.2789,431.4506,120.9573
1,31003,14,479000.4,6196053.5,27.6,32.8,0.0,0.000000,1873.956,268.3714,1632.121,306.4457,1331.212,344.7531,1012.746,351.3673,711.8569,371.2185,436.3477,126.7026
1,31003,24,479002.2,6196086.0,27.8,33.2,0.0,0.000000,1873.745,199.4360,1668.426,301.9954,1334.319,368.5255,994.1658,359.3767,696.8776,366.9593,432.5474,133.5171
1,31003,34,479002.7,6196119.0,27.0,34.6,0.0,0.000000,1744.140,163.8467,1597.249,263.2790,1279.355,358.1171,939.8759,346.1200,661.9835,353.9860,412.2711,130.6779
1,31003,44,479002.0,6196151.0,26.0,36.4,0.0,0.000000,1580.660,169.0203,1441.034,222.0225,1195.270,303.0917,890.2835,319.6920,626.7416,327.8846,389.7307,115.9491
1,31003,54,479000.3,6196183.5,25.4,37.8,0.0,0.000000,1438.818,158.3289,1306.570,194.7412,1104.487,250.4309,854.7527,281.4713,609.0945,306.8331,366.8121,97.42486
1,31003,64,478998.0,6196215.5,25.1,38.6,0.0,0.000000,1326.450,153.9350,1195.566,174.8426,1027.244,212.5081,815.6774,250.8587,590.5845,283.3087,345.5696,83.96619
1,31003,74,478995.7,6196248.0,24.8,40.0,0.0,0.000000,1198.113,132.9448,1086.265,148.8985,945.4354,184.0516,759.0839,225.1692,553.7492,261.1681,319.9805,74.12257
1,31003,84,478993.9,6196280.5,24.9,40.3,0.0,0.000000,1175.225,125.7215,1068.796,145.0019,929.2905,181.1039,745.8837,220.6869,545.9384,253.6384,314.4969,72.81692
1,31003,94,478993.0,6196314.0,25.5,39.1,0.0,0.000000,1279.687,136.5938,1161.648,170.3473,987.5122,214.8648,774.6198,243.5158,561.4125,269.5330,330.1087,83.81186
1,31003,104,478993.2,6196347.5,26.5,36.6,0.0,0.000000,1504.201,149.5281,1369.594,216.0757,1126.402,287.1220,846.7343,294.8882,603.4077,306.4359,368.0524,107.9120
1,31003,114,478994.2,6196381.5,26.9,34.7,0.0,0.000000,1729.052,158.4591,1590.027,247.1134,1291.419,360.1836,934.0641,355.1264,650.9925,353.8091,413.8456,134.3549
1,31003,124,478995.4,6196416.0,27.0,33.7,0.0,0.000000,1884.887,185.6559,1729.020,273.0616,1400.479,404.1232,994.2825,394.7437,685.0823,384.3809,445.0880,150.8722
1,31003,134,478996.6,6196450.5,27.1,33.0,0.0,0.000000,1981.117,206.8499,1806.741,296.8330,1453.234,427.7225,1028.859,412.5573,706.1884,399.3852,460.8707,158.2505
1,31003,144,478997.1,6196484.0,27.8,31.9,0.0,0.000000,2151.291,243.2513,1938.089,345.2906,1531.934,471.1253,1080.685,438.7345,739.1328,421.1730,483.7771,170.2738
1,31003,154,478996.7,6196517.5,28.4,31.2,0.0,0.000000,2287.657,255.7610,2072.656,364.6375,1626.865,527.3156,1116.489,477.5428,754.7984,441.9861,506.5882,189.6196
1,31003,164,478995.3,6196551.0,29.2,30.6,0.0,0.000000,2375.402,224.8007,2192.182,351.8901,1738.085,576.8495,1138.717,544.6408,730.5060,467.6734,533.9460,214.7858
1,31003,174,478993.6,6196584.5,29.9,30.7,0.0,0.000000,2390.238,224.6319,2222.040,323.9695,1829.941,577.6334,1149.631,617.0096,684.2824,490.7410,561.9164,233.4412
1,31003,184,478992.0,6196618.5,30.5,31.3,0.0,0.000000,2281.532,198.2633,2138.006,278.4507,1825.824,529.0627,1139.883,636.9997,646.8108,493.4914,566.7569,229.7129
1,31003,194,478991.1,6196652.5,31.2,32.2,0.0,0.000000,2126.510,168.7676,2004.274,241.8176,1742.907,471.6765,1107.994,608.1365,622.9802,478.4709,547.8110,211.9808
1,31003,204,478990.8,6196687.0,32.0,32.2,0.0,0.000000,2126.443,169.3921,2001.317,240.9513,1747.358,459.2442,1126.107,609.0596,631.1948,484.0401,552.9904,208.1714
1,31003,214,478991.1,6196721.0,32.7,31.7,0.0,0.000000,2223.019,190.9422,2082.713,258.5678,1814.811,474.1161,1179.801,632.7748,658.9806,506.5988,576.0430,213.9620
1,31003,224,478992.2,6196756.0,33.0,31.3,0.0,0.000000,2320.190,207.0158,2180.166,262.9282,1896.917,505.2045,1229.949,653.6325,695.4481,531.5253,598.6951,224.4597
1,31003,234,478993.6,6196791.0,33.6,31.3,0.0,0.000000,2326.419,206.4167,2184.121,263.5979,1904.031,493.9767,1254.298,651.7466,710.5820,540.6350,604.8154,220.0752
1,31003,244,478995.1,6196826.0,33.7,31.5,0.0,0.000000,2249.426,175.3481,2127.009,243.4203,1864.413,470.6721,1237.651,635.8478,700.1634,535.3126,594.7688,212.2548
1,31003,254,478996.1,6196861.0,33.7,31.9,0.0,0.000000,2186.672,162.9853,2072.893,231.3308,1823.276,453.2735,1215.157,620.6299,686.8481,526.9925,583.1096,205.9769
1,31003,264,478996.2,6196895.5,34.0,32.1,0.0,0.000000,2141.501,163.8281,2027.722,227.6441,1783.855,439.8177,1196.424,603.5432,680.3764,517.0934,571.8558,199.6992
1,31003,274,478995.6,6196930.0,34.2,32.4,0.0,0.000000,2095.206,156.9277,1983.372,223.1131,1743.773,424.6562,1181.247,584.0076,679.0786,505.5653,560.8776,192.2526
1,31003,284,478994.7,6196964.5,34.5,32.2,0.0,0.000000,2125.855,155.0078,2012.864,225.2452,1771.805,425.6775,1207.712,593.8591,690.2518,518.8160,571.4885,193.3541
1,31003,294,478993.9,6196999.5,34.7,32.3,0.0,0.000000,2117.908,167.0800,1997.352,228.9318,1758.831,417.3705,1209.295,588.3068,689.6968,519.3510,569.3655,189.6011
1,31003,304,478993.4,6197034.5,35.7,31.2,0.0,0.000000,2263.242,178.3286,2108.294,266.8226,1832.060,446.1956,1263.426,610.0702,730.5950,529.3178,592.3492,197.8610
1,31003,314,478993.3,6197070.0,36.6,30.0,0.0,0.000000,2406.586,219.2790,2187.141,303.0642,1901.703,462.8250,1314.385,637.0281,755.5381,532.4421,615.5182,205.0480
1,31003,324,478993.6,6197105.0,37.0,29.3,0.0,0.000000,2516.474,264.8752,2262.069,331.6440,1955.950,491.5766,1339.903,660.7123,763.9584,558.3267,630.2233,215.4059
1,31003,334,478994.5,6197141.0,36.5,30.1,0.0,0.000000,2484.677,279.6206,2235.640,341.6986,1919.443,482.9330,1329.635,646.6435,755.7925,560.5261,620.9333,209.2589
1,31003,344,478995.5,6197176.5,35.7,31.4,0.0,0.000000,2340.136,271.2560,2122.726,318.0018,1813.726,456.2104,1273.077,598.0701,737.2239,534.7067,588.1127,194.2965
1,31003,354,478996.5,6197212.5,35.4,32.6,0.0,0.000000,2133.859,232.6602,1948.028,280.5104,1668.438,415.1113,1175.526,539.2581,698.0278,489.7402,541.6559,176.9615
1,31003,364,478997.0,6197247.5,35.5,33.3,0.0,0.000000,1985.016,201.5219,1823.562,255.0826,1564.943,385.7256,1103.451,502.0333,662.2504,455.9994,508.6922,165.3265
1,31003,374,478997.1,6197281.5,36.1,33.2,0.0,0.000000,1947.431,196.7890,1776.599,250.5304,1536.241,366.9937,1089.923,491.6909,655.3870,445.8630,501.7015,159.7873
1,31003,384,478996.6,6197315.5,36.8,32.5,0.0,0.000000,1965.150,187.2635,1786.091,241.5429,1561.603,358.1944,1118.257,498.1262,668.9836,451.1822,512.2003,158.5678
1,31003,394,478996.0,6197348.5,37.0,32.5,0.0,0.000000,1963.861,184.1731,1786.506,236.4425,1568.056,352.0264,1135.039,497.4720,673.7209,450.0414,515.8839,156.0036
1,31003,404,478995.3,6197381.5,36.6,33.5,0.0,0.000000,1845.438,182.8167,1676.918,227.8784,1469.865,334.5273,1053.005,468.5913,630.5778,426.4260,482.9564,149.1444
1,31003,414,478995.0,6197415.0,36.1,33.3,0.0,0.000000,1860.118,206.2804,1677.653,237.8074,1462.887,347.3021,1031.777,468.3149,622.3082,418.5348,477.2974,153.1811
1,31003,424,478995.5,6197449.0,35.3,33.0,0.0,0.000000,1915.343,203.9551,1730.656,252.6630,1488.823,376.3595,1028.779,480.0401,623.5432,417.5540,480.6354,162.4600
1,31003,434,478996.3,6197484.0,34.4,33.4,0.0,0.000000,1867.536,192.4995,1694.873,254.4274,1431.144,391.2386,967.7405,457.8141,600.8535,387.0544,455.6666,163.1762
1,31003,444,478997.0,6197519.5,33.5,33.8,0.0,0.000000,1817.928,181.3410,1655.344,258.0584,1364.371,405.2942,905.9640,431.4524,575.6356,363.1694,428.2478,162.2336
1,31003,454,478997.2,6197554.5,32.7,33.8,0.0,0.000000,1823.891,178.9666,1664.207,276.8647,1323.614,423.8824,885.2529,406.4274,581.4164,342.7991,412.3568,159.2277
1,31003,464,478997.4,6197589.5,31.7,33.8,0.0,0.000000,1849.612,211.9814,1665.380,298.2731,1312.798,427.9428,879.7621,402.6458,579.1725,351.6747,409.0616,159.0490
1,31003,474,478997.4,6197624.0,31.1,33.3,0.0,0.000000,1909.489,235.0894,1705.384,316.9275,1330.642,438.5210,906.9744,398.7297,607.7699,347.6338,415.4575,158.3910
1,31003,484,478997.2,6197658.5,30.3,33.0,0.0,0.000000,1953.147,246.9223,1738.231,327.6045,1351.376,445.2572,931.0776,398.0723,630.7978,357.0482,422.6687,158.7192
1,31003,494,478997.0,6197692.5,29.2,32.7,0.0,0.000000,2013.866,240.2064,1800.377,348.9790,1375.594,463.7697,954.3236,400.1098,653.6691,373.0856,430.0367,161.5750
1,31003,504,478996.7,6197727.0,28.0,32.9,0.0,0.000000,2000.370,234.8607,1785.874,351.3234,1362.828,446.7430,969.2676,381.8785,679.5466,373.1139,429.7629,153.7201
1,31003,514,478996.7,6197762.0,26.9,33.1,0.0,0.000000,1932.197,264.5601,1683.069,337.1461,1330.896,382.7232,987.6657,360.6560,695.2380,370.4214,430.2846,136.2575
1,31003,524,478997.0,6197797.5,26.0,32.5,0.0,0.000000,1971.822,291.0327,1702.464,336.6594,1377.899,360.0688,1052.210,364.9211,739.6484,393.8188,452.3578,131.1761
1,31003,534,478997.6,6197833.5,24.6,32.5,0.0,0.000000,2083.802,302.7788,1817.648,335.9311,1493.424,372.9164,1145.292,398.0055,796.6308,427.6002,491.9445,138.7906
1,31003,544,478998.1,6197870.5,23.8,33.7,0.0,0.000000,2011.380,260.6381,1789.285,295.6703,1496.923,361.1794,1138.881,405.2572,778.4052,432.8917,492.5466,139.2244
1,31003,554,478998.0,6197907.0,23.6,34.9,0.0,0.000000,1836.790,199.8573,1672.802,241.0796,1422.288,334.3238,1068.041,390.3000,724.1328,409.6001,466.9095,133.6322
1,31003,564,478997.2,6197942.5,24.0,34.5,0.0,0.000000,1828.478,184.1221,1684.575,230.5971,1438.346,339.5723,1069.962,398.5811,718.8399,422.1088,470.3607,137.2990
1,31003,574,478996.0,6197978.0,24.9,34.0,0.0,0.000000,1888.890,219.8486,1703.999,266.2620,1428.531,341.5452,1087.524,382.3118,749.3219,415.0463,470.0567,132.0569
1,31003,584,478994.8,6198013.0,27.1,32.4,0.0,0.000000,1893.651,277.0244,1648.448,305.4607,1357.800,335.6862,1046.294,353.3841,739.7668,390.4964,448.0980,124.7235
1,31003,594,478994.1,6198048.0,27.9,32.5,0.0,0.000000,1944.279,320.1180,1651.604,347.3798,1328.606,354.2245,1016.158,349.4148,720.4895,379.0198,436.1416,127.2509
1,31003,604,478994.2,6198084.0,28.9,32.0,0.0,0.000000,2062.148,357.3237,1747.616,378.5104,1385.996,400.4246,1028.126,384.3356,709.5851,386.7569,448.9122,143.0598
1,31003,614,478995.0,6198120.5,29.8,31.8,0.0,0.000000,2203.844,282.3917,1958.054,380.4363,1511.625,501.4890,1047.737,442.3371,711.2532,407.6448,472.5198,176.5044
1,31003,624,478996.4,6198157.0,30.2,31.1,0.0,0.000000,2328.466,229.0662,2165.208,341.2119,1702.219,591.8248,1093.323,532.1139,709.0271,450.3444,516.3022,217.0616
1,31003,634,478997.8,6198193.5,30.9,30.2,0.0,0.000000,2463.030,202.9610,2316.206,343.4376,1833.196,644.0861,1140.360,596.2170,714.0596,476.7597,551.1062,241.6145
1,31003,644,478998.9,6198229.0,31.6,29.6,0.0,0.000000,2584.794,224.9875,2416.357,369.4254,1911.295,678.5135,1172.065,635.9727,719.9571,488.4613,572.8843,256.3347
1,31003,654,478999.4,6198263.0,32.1,29.0,0.0,0.000000,2740.410,280.8894,2529.239,411.6352,1996.416,717.3554,1211.921,676.3372,732.9303,506.1940,597.1843,271.6560
1,31003,664,478999.4,6198295.0,32.1,29.2,0.0,0.000000,2755.891,320.0163,2520.281,426.2249,1987.058,716.6747,1207.590,674.0308,730.3085,503.6480,594.7905,270.7614
1,31003,674,478999.3,6198326.5,32.1,29.8,0.0,0.000000,2614.682,306.9726,2382.521,415.8286,1859.624,676.6801,1144.498,620.6472,705.7662,472.0038,558.0823,251.6030
1,31003,684,478999.0,6198357.5,31.8,30.5,0.0,0.000000,2498.802,314.8699,2257.488,414.0107,1739.324,641.6070,1088.797,568.0323,687.5979,442.4092,523.5334,233.0233
1,31003,694,478998.6,6198388.5,31.4,30.9,0.0,0.000000,2442.464,329.4306,2180.646,425.9467,1654.711,620.6087,1052.563,530.6500,677.8362,423.4624,499.6135,220.0224
1,31003,704,478998.3,6198421.5,31.3,31.2,0.0,0.000000,2368.597,343.1797,2078.849,435.1631,1573.565,584.7062,1007.308,508.5080,645.6906,404.4418,478.5329,208.6188
1,31003,714,478998.0,6198455.5,31.9,30.1,0.0,0.000000,2495.983,367.6415,2174.017,480.4402,1616.898,625.8929,1022.197,527.8106,654.4331,411.5133,488.2016,220.1285
1,31003,724,478997.6,6198490.5,32.2,29.1,0.0,0.000000,2628.492,375.6516,2294.604,506.0293,1690.692,663.6887,1075.090,547.8565,691.8912,434.0736,509.7310,229.6245
1,31003,734,478997.3,6198525.5,32.4,28.7,0.0,0.000000,2644.498,387.2679,2305.659,487.9709,1743.078,661.4758,1094.627,572.3627,693.5038,444.2739,525.3547,236.4136
1,31003,744,478997.0,6198560.0,31.9,29.7,0.0,0.000000,2528.318,341.3621,2235.881,434.4225,1735.640,625.9480,1090.061,572.6577,681.5940,443.8510,525.8345,231.1873
1,31003,754,478996.6,6198593.5,31.4,31.0,0.0,0.000000,2355.760,275.0666,2141.657,363.5096,1703.514,580.8654,1079.107,557.4797,672.8950,435.5135,519.2954,220.3677
1,31003,764,478995.7,6198626.0,31.4,31.8,0.0,0.000000,2214.433,238.5229,2035.713,325.0269,1635.279,545.7484,1035.095,534.7485,645.2421,416.6131,499.4873,210.1978
1,31003,774,478994.7,6198658.0,32.0,31.5,0.0,0.000000,2213.927,269.2490,1989.536,341.4082,1607.872,522.7307,1029.393,527.0104,639.7557,411.5868,495.2864,203.6268
1,31003,784,478993.6,6198689.5,32.9,30.5,0.0,0.000000,2279.908,378.1399,1978.637,384.0551,1602.982,515.7184,1034.052,528.3941,640.6708,413.5957,496.9800,202.0580
1,31003,794,478993.0,6198721.5,33.8,29.8,0.0,0.000000,2417.314,488.1029,2026.059,466.5770,1594.553,530.7264,1058.374,522.4841,654.0919,415.6788,498.3632,198.8656
1,31003,804,478993.4,6198754.0,34.9,29.1,0.0,0.000000,2420.017,567.1075,1956.720,514.2981,1510.856,522.9623,1014.319,490.3997,635.8077,396.9912,472.8324,189.6092
1,31003,814,478994.7,6198787.5,36.1,28.1,0.0,0.000000,2385.073,647.7968,1883.044,527.9177,1439.026,514.7897,972.7223,459.0972,624.5663,375.2470,449.6957,181.3347
1,31003,824,478996.5,6198821.0,36.5,28.0,0.0,0.000000,2281.506,645.4412,1801.398,515.3926,1363.815,490.6032,935.6010,426.3431,612.5870,356.2497,427.8922,169.6146
1,31003,834,478998.5,6198854.5,35.4,30.4,0.0,0.000000,2014.091,516.3367,1608.020,432.3859,1239.712,423.9704,858.7883,378.1922,569.0888,323.0429,391.0781,149.5828
1,31003,844,479000.3,6198887.0,34.2,32.9,0.0,0.000000,1766.888,360.0381,1470.175,347.4333,1153.115,375.2977,794.4797,348.1216,529.8452,293.8282,364.1253,136.9820
1,31003,854,479001.5,6198919.0,33.2,34.5,0.0,0.000000,1660.359,271.0786,1439.205,295.7189,1133.700,373.6147,759.2276,345.1129,508.9113,287.2303,353.7163,138.6084
1,31003,864,479001.7,6198950.5,32.4,35.8,0.0,0.000000,1585.859,214.1848,1401.097,271.0789,1098.461,364.3767,733.2294,334.2646,491.6942,276.6776,342.0590,134.7929
1,31003,874,479001.0,6198982.5,32.4,36.0,0.0,0.000000,1557.505,212.0933,1372.553,273.8788,1062.593,362.9015,707.5416,321.3126,479.5858,265.2745,329.6199,131.9646
1,31003,884,478999.8,6199015.0,32.5,35.4,0.0,0.000000,1602.851,221.3841,1407.100,290.2439,1075.522,380.1144,710.9528,325.8229,483.7232,268.0119,331.6644,136.1163
1,31003,894,478998.6,6199048.0,32.8,34.8,0.0,0.000000,1652.137,235.9344,1441.541,308.4849,1088.911,397.6816,714.6118,330.5439,488.1712,269.4376,333.8378,140.3388
1,31003,904,478997.6,6199082.0,33.1,34.0,0.0,0.000000,1726.306,267.5057,1491.127,332.4614,1118.359,417.4048,731.5350,340.1702,500.0712,279.3634,341.6788,145.7891
1,31003,914,478997.0,6199116.0,33.6,32.8,0.0,0.000000,1869.759,304.2182,1602.730,371.1584,1188.284,459.9355,767.9464,365.7325,522.4097,296.8855,360.2848,158.7069
1,31003,924,478996.9,6199149.5,33.8,31.7,0.0,0.000000,2000.815,354.7264,1698.779,405.9561,1257.453,492.1450,807.9037,390.9456,547.8538,304.1956,380.4408,169.3938
1,31003,934,478997.1,6199183.0,34.1,30.5,0.0,0.000000,2113.919,392.3060,1787.077,435.0324,1321.100,518.2908,850.7901,411.4746,575.5712,320.6644,399.8575,177.7188
1,31003,944,478997.4,6199215.5,33.9,30.0,0.0,0.000000,2192.376,408.4611,1851.230,456.8838,1357.834,542.2667,873.8836,423.2048,587.3134,346.5759,409.6349,184.2407
1,31003,954,478997.5,6199248.5,33.1,31.1,0.0,0.000000,2112.980,366.4212,1785.617,439.1502,1311.309,504.8667,862.6259,405.7988,580.6515,337.1069,400.9692,172.5879
1,31003,964,478997.1,6199281.5,32.1,32.2,0.0,0.000000,2001.498,302.1668,1726.239,387.6562,1293.170,462.9401,874.6541,393.2636,587.9962,336.6087,401.6388,161.0689
1,31003,974,478996.3,6199314.5,30.8,33.2,0.0,0.000000,1972.391,237.8467,1775.429,342.4689,1339.637,475.7104,909.4877,395.8270,620.5302,347.9300,413.9558,163.8441
1,31003,984,478995.1,6199348.0,29.9,34.1,0.0,0.000000,1849.798,184.2015,1710.761,287.2457,1318.262,454.2866,888.0977,384.8333,610.5129,349.5588,406.0405,159.9691
1,31003,994,478993.7,6199382.0,29.4,34.5,0.0,0.000000,1777.023,163.3887,1656.405,264.6187,1288.376,434.7552,869.7939,373.2993,599.9656,344.3063,397.5419,154.6942
1,31003,1004,478992.3,6199416.0,29.0,34.8,0.0,0.000000,1736.138,153.1843,1620.124,257.1221,1261.692,419.5735,860.6041,360.2032,598.7316,340.1462,390.8758,148.9933
1,31003,1014,478991.4,6199450.0,28.8,35.1,0.0,0.000000,1716.583,168.3125,1585.388,265.2617,1228.695,405.1606,852.2593,343.2813,602.3437,330.5553,382.9580,142.0090
1,31003,1024,478991.3,6199484.0,29.4,34.2,0.0,0.000000,1799.392,181.9541,1638.347,301.6951,1242.702,419.6950,872.2048,348.1564,615.3622,332.0442,388.8832,143.4411
1,31003,1034,478991.6,6199517.0,30.4,32.0,0.0,0.000000,2032.790,252.5567,1782.532,383.0508,1322.455,456.9794,941.5750,375.7453,656.6279,353.6784,416.6524,152.6174
1,31003,1044,478992.7,6199550.5,31.1,30.1,0.0,0.000000,2244.191,332.3606,1923.219,461.3213,1394.429,502.5826,989.3986,406.4327,681.7296,377.4427,438.9883,165.3400
1,31003,1054,478994.2,6199584.0,31.3,30.0,0.0,0.000000,2341.424,325.9291,2021.127,482.4376,1446.162,547.5968,1001.701,431.8553,683.5244,385.3090,449.7225,179.1439
1,31003,1064,478995.9,6199617.5,31.2,30.9,0.0,0.000000,2273.380,306.8989,1984.716,458.3337,1422.470,547.6791,969.7879,428.1736,660.3121,373.9494,438.9944,179.8530
1,31003,1074,478997.0,6199651.0,31.0,31.7,0.0,0.000000,2208.117,302.6920,1938.592,442.3927,1386.952,541.0843,939.5097,417.2362,641.8408,361.1941,426.3122,177.1539
1,31003,1084,478997.3,6199684.5,31.3,31.7,0.0,0.000000,2183.902,346.7172,1868.581,450.9029,1355.683,518.6870,911.7765,416.1544,614.0674,351.7805,418.0755,174.1459
1,31003,1094,478996.9,6199717.5,32.0,31.1,0.0,0.000000,2194.924,365.9917,1858.290,461.2872,1350.814,518.1255,902.6230,417.0698,607.2208,349.2892,415.8921,175.0801
1,31003,1104,478995.7,6199751.0,32.4,30.3,0.0,0.000000,2243.348,380.0062,1898.662,469.8819,1384.092,534.6661,915.6264,429.7335,614.2341,357.0967,424.1054,181.4271
1,31003,1114,478994.3,6199784.5,31.9,30.1,0.0,0.000000,2372.127,375.5981,2023.984,492.7665,1466.133,572.5251,966.4677,460.0284,641.6424,379.3099,448.3915,193.4563
1,31003,1124,478993.0,6199818.0,30.8,30.3,0.0,0.000000,2509.490,341.5910,2214.329,512.7841,1549.714,642.1482,1028.864,474.7727,696.9672,405.8530,469.7106,206.0744
1,31003,1134,478992.2,6199852.0,30.1,30.0,0.0,0.000000,2625.432,335.6940,2343.001,527.3563,1624.042,692.3138,1070.590,492.6621,733.3687,430.3319,487.7810,218.6887
1,31003,1144,478992.3,6199886.0,30.0,29.5,0.0,0.000000,2726.107,377.3011,2406.600,537.7392,1716.409,704.3540,1117.243,535.8229,742.5851,455.8516,516.5552,230.9816
1,31003,1154,478993.2,6199919.5,30.0,29.1,0.0,0.000000,2785.710,377.4199,2467.801,548.8860,1755.060,723.5287,1142.471,547.3848,759.2045,469.7133,527.6133,236.4149
1,31003,1164,478994.6,6199952.5,30.1,28.9,0.0,0.000000,2800.989,374.8769,2482.288,553.7465,1761.465,723.3552,1156.742,543.8337,773.7497,476.2173,530.8747,234.9380
1,31003,1174,478995.9,6199985.0,29.9,30.0,0.0,0.000000,2607.238,357.1452,2299.333,514.0235,1640.057,657.6422,1099.094,490.2177,753.4377,445.8786,498.0878,212.4871
1,31003,1184,478996.4,6200018.0,29.9,31.2,0.0,0.000000,2281.530,342.8026,1970.125,436.0645,1483.399,511.9682,1038.562,433.9073,708.5150,405.0475,464.9626,174.6982
1,31003,1194,478996.1,6200051.0,29.8,31.9,0.0,0.000000,2142.387,360.8419,1808.693,424.6734,1366.881,449.0639,996.6448,378.9791,700.7968,375.3126,435.7186,150.8936
1,31003,1204,478995.0,6200084.0,29.6,31.7,0.0,0.000000,2111.917,417.8929,1731.567,434.8451,1321.994,412.5888,992.3130,356.6477,704.1934,370.3324,427.7220,138.5290
1,31003,1214,478993.4,6200118.0,30.3,29.9,0.0,0.000000,2136.094,483.7600,1726.139,451.0473,1330.168,394.2196,1021.638,355.4741,720.9744,383.9409,436.0986,133.2729
1,31003,1224,478991.8,6200152.5,29.9,29.4,0.0,0.000000,2201.873,511.5991,1779.047,451.7150,1392.093,397.4809,1078.100,366.3378,762.5773,405.0348,457.7722,135.4228
1,31003,1234,478990.7,6200188.0,28.0,31.2,0.0,0.000000,2241.075,450.6964,1837.763,443.7776,1449.883,414.0052,1100.875,392.9769,765.2906,417.0940,473.4257,144.9158
1,31003,1244,478990.4,6200223.0,26.7,31.8,0.0,0.000000,2264.273,394.1255,1906.749,426.6278,1503.477,434.1679,1121.694,416.2639,773.9474,420.8518,487.7303,153.9873
1,31003,1254,478991.4,6200257.5,26.4,31.2,0.0,0.000000,2368.884,400.3949,2008.721,438.7308,1587.105,460.8143,1176.690,445.1001,800.1349,450.1542,513.0424,164.2565
1,31003,1264,478993.5,6200291.0,26.1,30.5,0.0,0.000000,2462.772,410.6712,2096.604,447.1501,1668.043,475.1206,1237.464,469.0682,840.1754,469.6165,539.9164,170.9748
1,31003,1274,478995.9,6200324.5,25.7,31.0,0.0,0.000000,2397.756,395.3842,2048.492,423.7491,1646.029,452.7459,1233.755,458.3064,834.0046,473.5748,535.3198,164.5135
1,31003,1284,478998.0,6200357.5,25.3,32.1,0.0,0.000000,2282.466,354.4231,1969.409,388.6029,1593.287,434.3770,1185.884,446.1035,800.6277,452.1745,517.5024,160.1190
1,31003,1294,478999.1,6200391.5,25.0,33.0,0.0,0.000000,2142.544,307.9609,1872.989,348.2863,1527.495,409.6247,1132.782,427.4491,765.1465,429.8498,496.0379,153.2115
1,31003,1304,478999.0,6200425.5,25.0,33.3,0.0,0.000000,2072.366,308.1603,1801.199,343.8952,1464.197,391.4065,1094.851,403.8108,747.2772,410.7971,476.9389,145.0571
1,31003,1314,478998.0,6200460.5,25.2,33.0,0.0,0.000000,2073.022,333.9757,1776.487,361.7363,1431.319,387.7442,1076.967,390.3963,744.3840,397.3336,467.1592,141.2602
1,31003,1324,478996.5,6200496.0,25.7,31.9,0.0,0.000000,2139.979,389.1196,1794.784,399.8748,1429.143,399.2130,1080.224,387.6891,749.0347,404.6519,466.2569,142.1483
1,31003,1334,478995.1,6200531.5,26.5,30.7,0.0,0.000000,2253.785,471.6858,1840.661,450.7068,1447.057,420.0748,1095.504,391.5919,766.0601,409.8419,471.5579,145.9113
1,31003,1344,478993.9,6200568.0,27.2,30.1,0.0,0.000000,2218.518,530.8710,1773.421,456.0015,1398.683,399.7067,1074.125,373.2677,754.7587,401.1168,458.8908,137.8668
1,31003,1354,478993.2,6200604.0,28.4,29.1,0.0,0.000000,2047.708,532.4678,1669.411,407.2985,1342.957,345.7995,1069.012,339.1706,762.6859,389.0404,448.0342,120.2201
1,31003,1364,478993.3,6200639.5,28.4,29.0,0.0,0.000000,2048.945,547.7698,1660.548,417.0218,1330.615,352.5813,1046.489,345.1724,738.7463,389.2163,442.2259,123.3204
1,31003,1374,478994.2,6200674.5,27.7,30.6,0.0,0.000000,2109.385,520.2316,1675.520,443.6123,1308.955,375.7996,1017.586,340.5047,726.6996,377.0264,431.1826,127.0370
1,31003,1384,478995.6,6200709.5,27.1,31.7,0.0,0.000000,2083.263,455.1450,1673.258,441.2537,1281.710,391.4769,977.0414,340.1135,697.0367,362.5099,417.8725,130.8584
1,31003,1394,478997.0,6200744.5,26.9,32.0,0.0,0.000000,2101.338,456.3977,1679.170,452.1228,1278.222,398.6770,968.5704,342.0034,690.4703,360.3218,415.5430,132.7682
1,31003,1404,478998.3,6200779.0,27.1,31.7,0.0,0.000000,2114.747,500.3196,1662.137,462.3021,1271.767,389.4898,974.2449,336.9871,695.9451,363.2022,415.6824,129.5231
1,31003,1414,478999.1,6200813.5,27.4,31.1,0.0,0.000000,2114.110,542.6530,1647.444,463.1585,1271.626,377.4074,986.8646,331.7639,708.0463,367.4901,418.3424,125.7172
1,31003,1424,478999.5,6200849.0,27.3,31.4,0.0,0.000000,2090.096,521.4443,1635.651,449.9052,1271.406,372.7879,984.9417,332.9097,702.6321,368.3016,418.1141,125.3677
1,31003,1434,478999.3,6200885.0,27.0,32.8,0.0,0.000000,1971.158,445.6256,1567.113,407.0532,1238.025,346.4223,958.3394,322.3179,686.2643,351.8972,408.1415,119.6609
1,31003,1444,478998.8,6200921.0,27.1,33.2,0.0,0.000000,1840.211,388.7228,1496.843,360.3802,1194.728,323.3428,929.3965,307.1746,664.6260,341.9665,394.6548,112.9022
