Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,89,479140.9,6208631.5,31.6,38.0,0.0,0.0,1468.355,337.3583,1099.011,473.9650,576.5908,483.4168,186.7935,290.9474,44.46095,119.0632,115.0697,117.9186
1,1,100,479144.0,6208598.0,32.4,35.2,0.0,0.0,1589.655,366.0686,1193.256,509.8801,628.9780,526.1352,201.2833,317.6755,46.58984,128.7894,129.6456,135.8751
1,1,111,479147.0,6208563.5,33.2,33.1,0.0,0.0,1790.682,416.8030,1343.267,573.6981,707.5892,595.0193,222.2692,358.4156,49.78057,143.3256,150.7246,163.9887
1,1,122,479148.8,6208529.5,34.3,31.4,0.0,0.0,1986.857,465.5926,1490.110,635.4706,785.3201,662.1654,243.2224,398.6574,53.01864,157.7411,170.4210,190.3867
1,1,133,479148.8,6208495.5,35.4,30.1,0.0,0.0,2103.814,491.0155,1582.541,668.4449,839.1485,703.1927,258.7119,425.9978,55.45445,167.8603,181.9653,204.6550
1,1,144,479147.0,6208461.5,36.0,30.4,0.0,0.0,2080.546,475.6113,1578.329,650.8353,849.8749,698.0645,264.1512,430.1245,56.36637,170.1909,179.8607,198.3401
1,1,155,479144.7,6208428.0,36.8,32.1,0.0,0.0,1975.717,436.6260,1517.333,604.3356,834.4821,665.9978,263.2785,420.3012,56.29054,167.7502,170.2645,180.5065
1,1,166,479143.1,6208394.5,38.3,32.7,0.0,0.0,1895.459,404.7587,1472.378,567.5658,824.9279,641.8666,263.3808,413.8358,56.30275,166.2634,163.9592,167.0590
1,1,177,479143.1,6208362.0,40.0,32.6,0.0,0.0,1924.019,404.8333,1500.774,571.5519,845.8687,653.2388,269.9771,424.1415,57.22164,170.1416,169.4056,170.7441
1,1,188,479144.9,6208329.5,41.9,32.3,0.0,0.0,2019.792,425.2986,1573.589,601.4282,884.2728,686.3346,280.0679,444.1865,58.62870,177.0731,182.3501,185.8509
1,1,199,479147.8,6208297.0,43.9,30.8,0.0,0.0,2094.508,441.5966,1629.353,625.7289,912.3304,711.9184,287.1886,458.9932,59.60254,182.0987,193.7281,199.9263
1,1,210,479150.7,6208264.5,45.2,30.0,0.0,0.0,2069.704,431.8938,1613.448,616.4646,905.3555,704.0099,285.6053,455.2615,59.32697,180.8167,195.4526,201.8338
1,1,221,479152.9,6208232.0,45.4,31.5,0.0,0.0,1955.982,399.1118,1533.452,577.2340,867.0090,666.1915,276.2148,434.9174,57.94096,173.8869,188.3228,192.4140
1,1,232,479153.7,6208199.0,45.2,33.3,0.0,0.0,1808.505,358.5774,1428.013,527.4891,815.0394,616.8282,263.1927,407.4617,56.05578,164.4824,177.6419,178.5887
1,1,243,479153.3,6208166.0,45.1,34.5,0.0,0.0,1684.036,326.0908,1336.934,487.1877,767.8240,574.8194,250.8790,382.7249,54.30353,155.8891,168.7396,167.3168
1,1,254,479152.0,6208133.0,45.1,35.3,0.0,0.0,1585.154,302.5696,1262.050,457.0829,726.5001,541.0170,239.5366,361.3224,52.68572,148.2873,161.6311,158.6284
1,1,265,479150.3,6208100.5,45.0,36.9,0.0,0.0,1483.768,280.4221,1183.818,426.9576,682.6425,506.0755,227.2021,338.7433,50.85871,140.1388,153.2692,148.5479
1,1,276,479148.5,6208067.5,45.0,38.6,0.0,0.0,1350.614,251.8775,1081.631,386.4016,627.0080,460.2231,211.6492,310.0690,48.44582,129.7523,140.6125,133.1402
1,1,287,479146.9,6208034.5,45.0,40.5,0.0,0.0,1208.845,221.5937,973.2654,342.6368,568.9383,411.4693,195.4494,280.1264,45.85848,118.8712,126.3689,115.8326
1,1,298,479145.9,6208001.0,45.3,42.2,0.0,0.0,1112.687,201.7081,899.0142,313.5646,528.3388,378.3336,183.8402,259.3074,43.95576,111.1874,116.8095,104.6611
1,1,309,479145.4,6207968.0,45.7,42.5,0.0,0.0,1117.271,204.5128,899.9321,317.2940,525.6268,379.6494,182.2288,258.2572,43.62568,110.4944,118.2155,107.6342
1,1,320,479145.3,6207935.0,46.2,40.5,0.0,0.0,1216.137,228.8226,970.8392,351.9917,557.8451,413.1223,189.7725,275.4704,44.73774,116.2418,129.4572,123.4316
1,1,331,479145.2,6207903.0,46.4,38.2,0.0,0.0,1359.627,263.8230,1074.367,401.6321,606.0465,461.6705,201.4284,301.0965,46.48218,124.9222,144.2105,144.0854
1,1,342,479145.0,6207871.0,46.9,36.2,0.0,0.0,1508.368,301.0805,1180.708,453.6508,654.9274,511.7238,213.0690,327.2033,48.19077,133.6911,157.3837,163.2603
1,1,353,479144.6,6207839.5,47.1,34.5,0.0,0.0,1629.240,332.4720,1265.947,496.6917,693.1510,552.1310,221.8758,347.7797,49.43584,140.4871,165.8971,176.5514
1,1,364,479144.0,6207807.5,47.3,33.7,0.0,0.0,1703.320,352.4273,1317.445,523.5895,715.5497,576.7700,226.7822,359.9535,50.08467,144.4101,169.0861,182.2670
1,1,375,479143.3,6207775.0,47.4,34.3,0.0,0.0,1705.931,353.8599,1318.532,525.1151,715.1686,577.6042,226.3139,359.8871,49.94718,144.2427,165.8676,178.0454
1,1,386,479142.7,6207741.5,47.3,35.2,0.0,0.0,1642.644,337.7603,1273.603,502.9516,694.3497,556.6026,221.1344,348.7743,49.13944,140.4286,157.5784,165.6081
1,1,397,479142.9,6207707.5,47.1,36.1,0.0,0.0,1565.264,317.4267,1219.295,475.4305,669.7126,531.0300,215.2099,335.5276,48.25377,135.9669,149.4168,153.1162
1,1,408,479143.6,6207673.0,46.7,36.4,0.0,0.0,1532.573,308.0061,1197.119,463.3917,660.0360,520.4642,213.0040,330.2263,47.95351,134.2422,147.1224,149.6261
1,1,419,479144.4,6207637.5,45.7,36.7,0.0,0.0,1563.396,314.5708,1220.146,473.6566,671.0555,531.1282,215.8137,335.9834,48.41849,136.2720,151.8308,156.9566
1,1,430,479145.1,6207601.5,45.6,35.8,0.0,0.0,1623.583,328.8922,1263.685,494.4868,691.1640,551.5198,220.7200,346.6559,49.18279,139.9246,158.5098,167.2335
1,1,441,479145.9,6207565.5,45.4,34.5,0.0,0.0,1673.710,341.4180,1299.280,512.2958,707.0266,568.3682,224.3874,355.1770,49.71833,142.7564,161.6394,171.8356
1,1,452,479146.3,6207529.0,45.2,34.4,0.0,0.0,1704.932,350.2795,1320.220,524.2332,715.2893,578.5820,225.9632,359.7965,49.89794,144.1611,160.7567,170.1892
1,1,463,479145.7,6207492.5,45.6,34.3,0.0,0.0,1728.422,358.6319,1334.029,534.4590,719.1664,585.7285,226.2421,362.2581,49.86312,144.7456,158.9431,167.3765
1,1,474,479144.6,6207456.0,46.5,33.5,0.0,0.0,1752.984,368.8133,1346.798,546.1517,721.3735,592.6606,225.9231,364.0147,49.73930,145.0261,158.7547,167.6185
1,1,485,479143.4,6207420.0,47.6,32.6,0.0,0.0,1767.156,376.8342,1351.595,554.5169,719.6035,595.9009,224.6337,363.6965,49.47944,144.6045,159.0049,169.0551
1,1,496,479142.6,6207383.5,47.6,33.8,0.0,0.0,1753.226,376.9322,1337.263,552.4389,709.7397,589.9590,221.5716,358.9498,48.96497,142.7491,157.2582,167.8482
1,1,507,479142.8,6207346.5,47.2,35.2,0.0,0.0,1703.351,366.2487,1299.211,536.5546,690.3557,572.5104,216.5242,348.9046,48.16899,139.2116,152.3262,161.9753
1,1,518,479143.7,6207309.5,47.2,35.3,0.0,0.0,1642.343,351.7589,1254.318,516.0923,668.5910,551.6373,211.0932,337.4572,47.33909,135.2731,146.8171,154.9850
1,1,529,479144.6,6207271.5,47.1,35.2,0.0,0.0,1598.732,341.7078,1221.722,501.8327,652.3369,536.5516,207.0075,328.9478,46.74199,132.3468,143.8334,151.1894
1,1,540,479145.3,6207233.5,47.5,35.2,0.0,0.0,1577.210,337.3523,1204.759,495.4140,643.1443,528.8327,204.6293,324.2032,46.43003,130.7077,143.7588,151.1223
1,1,551,479145.4,6207195.0,47.5,35.7,0.0,0.0,1547.829,330.1082,1183.385,485.4679,632.8221,518.8410,202.1531,318.7098,46.11931,128.8796,143.2147,150.1385
1,1,562,479144.9,6207157.5,46.9,36.2,0.0,0.0,1487.440,313.2580,1142.219,463.1215,615.2050,499.1544,198.2422,309.0557,45.59513,125.7523,139.4048,144.4030
1,1,573,479144.1,6207120.0,46.1,37.2,0.0,0.0,1414.051,291.6943,1093.658,434.9236,595.7759,475.6269,194.2202,298.2055,45.06510,122.3318,134.1187,136.3137
1,1,584,479143.3,6207082.5,45.3,38.5,0.0,0.0,1363.517,275.2799,1062.238,414.0456,585.1921,459.8997,192.6015,291.9457,44.92168,120.5619,130.9927,130.7883
1,1,595,479142.9,6207044.0,45.3,38.4,0.0,0.0,1365.142,271.8630,1068.326,411.0419,592.5440,461.5988,195.5493,295.1787,45.49365,122.0913,132.8910,131.8578
1,1,606,479142.9,6207005.0,44.7,37.7,0.0,0.0,1433.067,284.9488,1122.226,430.7016,622.7222,485.6037,204.1562,310.5146,46.90641,127.7560,140.6516,141.4037
1,1,617,479143.5,6206965.5,45.1,36.0,0.0,0.0,1575.757,316.4713,1230.393,475.7057,678.9720,534.9662,219.1232,339.6682,49.22101,138.0882,154.5068,160.5153
1,1,628,479144.1,6206925.5,45.2,34.0,0.0,0.0,1761.550,358.6631,1369.989,535.1353,750.6009,598.9987,237.8313,376.9660,52.03761,151.1505,171.3393,184.2282
1,1,639,479144.5,6206885.5,45.9,32.4,0.0,0.0,1921.479,394.7680,1490.899,585.4772,813.8608,654.2354,254.5318,409.8232,54.51978,162.6882,184.9192,202.0405
1,1,650,479144.5,6206845.5,47.0,31.5,0.0,0.0,2005.149,412.4435,1556.519,609.5801,851.3426,683.5291,265.0220,429.0115,56.06528,169.5913,190.9564,206.9552
1,1,661,479144.1,6206806.5,47.4,31.5,0.0,0.0,2020.109,413.3137,1572.105,610.3831,864.9309,689.3970,269.7120,435.5626,56.76321,172.2170,191.1615,203.1110
1,1,672,479143.6,6206768.0,47.2,32.0,0.0,0.0,1987.661,402.2712,1553.051,595.3801,861.5079,679.0605,270.2642,433.1362,56.88578,171.8234,188.4368,196.4614
1,1,683,479143.4,6206729.5,46.9,32.5,0.0,0.0,1931.655,385.5427,1516.146,573.1429,848.4224,660.5385,268.3153,425.6903,56.67390,169.7070,184.9711,190.4107
1,1,694,479143.5,6206691.0,46.8,33.2,0.0,0.0,1881.173,371.3121,1481.504,554.2800,834.3307,643.5579,265.6733,417.9308,56.36915,167.3551,182.5950,186.5827
1,1,705,479144.2,6206652.5,47.0,33.3,0.0,0.0,1858.108,365.7479,1464.292,546.7404,825.8153,635.4501,263.7164,413.4323,56.15167,165.8963,182.5038,185.8837
1,1,716,479145.6,6206614.0,47.2,33.3,0.0,0.0,1848.741,364.9659,1455.232,545.3052,819.2047,631.6921,261.7118,410.1737,55.90387,164.6911,182.8944,186.0832
1,1,727,479147.7,6206576.0,47.3,33.4,0.0,0.0,1829.304,362.2022,1438.201,540.9956,808.0161,624.4260,258.3643,404.5914,55.42918,162.6179,181.1368,184.0896
1,1,738,479149.8,6206538.0,47.1,33.4,0.0,0.0,1788.704,354.3159,1405.689,529.6063,789.2546,609.9962,253.0639,395.0403,54.62949,159.1513,176.0985,178.4286
1,1,749,479151.1,6206499.5,46.8,34.4,0.0,0.0,1734.398,343.4215,1362.870,513.8577,765.1415,590.9194,246.2380,382.7359,53.55193,154.6577,168.7626,169.8995
1,1,760,479151.7,6206461.5,47.0,35.2,0.0,0.0,1679.082,332.8977,1318.755,498.2119,739.7957,571.4836,238.8076,369.8885,52.32260,149.8528,160.7899,160.1907
1,1,771,479151.9,6206423.5,47.6,35.7,0.0,0.0,1646.285,329.0127,1289.774,491.0699,720.6573,559.4216,232.5952,360.4870,51.23401,146.1014,155.2861,153.8446
1,1,782,479151.7,6206385.5,48.6,34.9,0.0,0.0,1667.536,340.0503,1298.034,503.6074,717.8717,565.0739,230.1646,359.9489,50.70882,145.2883,156.4232,157.3034
1,1,793,479151.2,6206347.5,49.9,33.4,0.0,0.0,1749.447,367.4005,1348.511,537.9097,734.0707,590.6459,232.3183,369.6207,50.90000,147.9377,165.3774,172.4868
1,1,804,479150.7,6206310.0,50.7,32.2,0.0,0.0,1820.006,390.6693,1392.207,567.3459,748.2601,612.6947,234.3307,378.0402,51.11439,150.2966,173.8628,186.9973
1,1,815,479150.4,6206274.0,49.8,33.3,0.0,0.0,1802.118,388.1236,1376.566,563.4688,737.8323,606.1118,231.0704,372.8825,50.59108,148.3117,172.8676,187.2941
1,1,826,479150.5,6206237.5,48.5,34.9,0.0,0.0,1688.836,358.0725,1296.528,523.9604,700.2714,568.5739,221.8661,352.8279,49.22122,141.5133,161.4184,171.8840
1,1,837,479150.6,6206201.5,47.4,36.3,0.0,0.0,1556.393,322.1391,1203.967,476.9930,657.8175,524.9117,211.7066,330.0194,47.73146,133.8687,147.8699,152.9283
1,1,848,479150.6,6206165.0,46.6,37.1,0.0,0.0,1476.161,300.6717,1147.299,449.0604,631.0674,498.3386,205.1743,315.7259,46.78755,129.0476,140.0769,141.9419
1,1,859,479150.5,6206128.0,46.1,37.2,0.0,0.0,1466.542,298.9858,1138.975,446.9933,625.3470,494.8273,203.4406,312.8694,46.54755,127.9909,139.5682,141.3391
1,1,870,479150.3,6206091.0,46.2,36.7,0.0,0.0,1504.023,310.5385,1162.930,462.1027,633.8192,506.6946,204.9468,317.7317,46.76279,129.4644,142.9176,146.4331
1,1,881,479149.6,6206054.0,46.6,36.1,0.0,0.0,1565.288,328.8713,1203.196,485.8061,649.6378,526.3108,208.1320,326.5924,47.18973,132.2361,146.9845,152.9101
1,1,892,479148.5,6206018.0,47.1,34.9,0.0,0.0,1637.904,350.6122,1251.196,513.5585,669.0884,549.5775,212.1843,337.4250,47.72283,135.6559,151.1765,159.8855
1,1,903,479147.2,6205982.5,47.2,34.0,0.0,0.0,1716.308,374.3678,1302.974,543.4018,690.3634,574.6195,216.7142,349.2495,48.32333,139.4169,155.8421,167.7937
1,1,914,479146.3,6205947.0,47.7,33.2,0.0,0.0,1793.480,398.0101,1353.895,572.6723,711.5374,599.1939,221.3268,360.9899,48.94928,143.1873,160.9750,176.4877
