Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,89,479140.9,6208631.5,31.6,38.0,0.0,0.0,1273.209,242.9364,952.2818,269.5091,728.6090,294.9000,573.3363,241.0818,402.9000,208.0000,253.3727,100.0818
1,1,100,479144.0,6208598.0,32.4,35.2,0.0,0.0,1556.445,264.9273,1146.509,337.0091,855.9272,373.1636,651.0727,296.8636,445.4818,245.4091,284.5545,122.3000
1,1,111,479147.0,6208563.5,33.2,33.1,0.0,0.0,1931.936,216.5909,1427.236,414.2273,1016.291,498.6091,726.4363,374.0545,481.1182,288.5818,330.1090,159.8636
1,1,122,479148.8,6208529.5,34.3,31.4,0.0,0.0,2218.945,175.3273,1694.036,442.1182,1199.300,625.6273,799.6636,462.0000,506.6636,330.6545,380.5636,209.3545
1,1,133,479148.8,6208495.5,35.4,30.1,0.0,0.0,2407.409,161.3909,1918.673,425.1454,1398.500,734.4454,873.8273,551.4727,535.1727,372.8182,428.1000,242.2182
1,1,144,479147.0,6208461.5,36.0,30.4,0.0,0.0,2281.527,162.1909,1864.764,352.2000,1447.936,710.5728,883.4999,568.2000,531.7817,378.0727,434.0545,244.1545
1,1,155,479144.7,6208428.0,36.8,32.1,0.0,0.0,2000.000,186.6909,1624.118,286.4000,1327.800,606.9454,813.1909,512.0363,493.9727,343.4636,409.6636,221.2182
1,1,166,479143.1,6208394.5,38.3,32.7,0.0,0.0,1877.482,243.2182,1444.791,292.8909,1193.000,535.3909,735.7636,462.6545,449.4909,305.7545,374.0091,200.6000
1,1,177,479143.1,6208362.0,40.0,32.6,0.0,0.0,2053.464,283.9364,1501.018,370.2000,1194.318,570.2908,721.7000,483.7273,430.3818,303.4909,369.6091,210.8818
1,1,188,479144.9,6208329.5,41.9,32.3,0.0,0.0,2339.918,223.9364,1735.646,445.7000,1323.063,682.6182,752.8455,570.7091,419.5000,328.2727,397.5818,249.5545
1,1,199,479147.8,6208297.0,43.9,30.8,0.0,0.0,2581.909,169.5273,2048.545,437.6727,1584.400,827.4272,827.0908,714.8091,416.7909,377.4727,464.3091,296.5363
1,1,210,479150.7,6208264.5,45.2,30.0,0.0,0.0,2637.282,243.9182,2109.827,407.7727,1718.082,840.3727,890.7454,788.1273,417.8090,412.0273,504.5091,317.9545
1,1,221,479152.9,6208232.0,45.4,31.5,0.0,0.0,2524.336,282.2727,1986.945,388.1636,1630.236,767.7181,881.3271,745.8636,409.6091,405.0000,486.2545,303.4909
1,1,232,479153.7,6208199.0,45.2,33.3,0.0,0.0,2214.473,223.3363,1758.391,338.5455,1430.491,666.6182,799.1545,645.2545,383.5636,362.2818,431.8181,259.8545
1,1,243,479153.3,6208166.0,45.1,34.5,0.0,0.0,1996.291,176.2273,1588.636,301.0091,1283.891,602.4818,724.6182,569.7454,359.7091,323.5273,394.7455,234.8909
1,1,254,479152.0,6208133.0,45.1,35.3,0.0,0.0,1863.218,148.6182,1487.654,283.3182,1198.991,564.4908,677.8455,527.4363,344.4364,300.3091,361.9363,217.3000
1,1,265,479150.3,6208100.5,45.0,36.9,0.0,0.0,1694.991,118.8455,1355.455,251.8636,1093.100,509.9545,623.7000,478.4909,323.7182,272.6182,328.2636,193.8364
1,1,276,479148.5,6208067.5,45.0,38.6,0.0,0.0,1493.782,94.91818,1198.673,214.5364,975.0818,446.8091,561.6818,420.5727,299.7455,241.8091,304.7364,172.1000
1,1,287,479146.9,6208034.5,45.0,40.5,0.0,0.0,1321.873,74.47272,1072.073,186.9909,878.3908,389.8181,516.9363,373.8909,281.4182,217.2636,274.6364,151.4364
1,1,298,479145.9,6208001.0,45.3,42.2,0.0,0.0,1169.591,69.09090,947.5182,164.4455,783.3091,336.0363,476.9272,327.6364,264.0091,196.9818,243.9091,130.9818
1,1,309,479145.4,6207968.0,45.7,42.5,0.0,0.0,1125.327,73.59090,897.6362,155.3545,747.1091,318.1818,459.1364,308.6909,256.8455,189.1909,240.1364,126.7727
1,1,320,479145.3,6207935.0,46.2,40.5,0.0,0.0,1223.354,80.88181,984.8728,172.5091,810.7908,357.3454,490.0000,339.7182,266.0091,200.7273,251.3000,137.0000
1,1,331,479145.2,6207903.0,46.4,38.2,0.0,0.0,1436.464,109.4273,1137.700,211.4636,917.9454,429.6454,533.1363,392.0909,291.1636,227.6636,289.7091,164.1364
