 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0260
  478994.2,     -40.0,        -0.0912
  478994.2,     -80.0,         0.0410
  478994.2,    -120.0,         0.3295
  478994.2,    -160.0,         0.6889
  478994.2,    -200.0,         0.2784
  478994.2,    -240.0,        -0.2299
  478994.2,    -280.0,        -0.2688
  478994.2,    -320.0,        -0.2542
  478994.2,    -360.0,        -0.3888
  478994.2,    -400.0,         0.0643
  478994.2,    -440.0,        -0.1689
  478993.1,       0.0,         0.0109
  478993.1,     -40.0,        -0.0747
  478993.1,     -80.0,         0.0254
  478993.1,    -120.0,         0.2721
  478993.1,    -160.0,         0.6597
  478993.1,    -200.0,         0.2230
  478993.1,    -240.0,        -0.2358
  478993.1,    -280.0,        -0.1773
  478993.1,    -320.0,        -0.1540
  478993.1,    -360.0,        -0.3740
  478993.1,    -400.0,        -0.0135
  478993.1,    -440.0,        -0.1224
  478993.2,       0.0,         0.1054
  478993.2,     -40.0,         0.0003
  478993.2,     -80.0,         0.0522
  478993.2,    -120.0,         0.2498
  478993.2,    -160.0,         0.6675
  478993.2,    -200.0,         0.2006
  478993.2,    -240.0,        -0.2867
  478993.2,    -280.0,        -0.0065
  478993.2,    -320.0,         0.0052
  478993.2,    -360.0,        -0.3072
  478993.2,    -400.0,        -0.0572
  478993.2,    -440.0,        -0.0304
  478994.3,       0.0,         0.1893
  478994.3,     -40.0,         0.0865
  478994.3,     -80.0,         0.0961
  478994.3,    -120.0,         0.2439
  478994.3,    -160.0,         0.6931
  478994.3,    -200.0,         0.1863
  478994.3,    -240.0,        -0.3472
  478994.3,    -280.0,         0.1221
  478994.3,    -320.0,         0.1678
  478994.3,    -360.0,        -0.2286
  478994.3,    -400.0,        -0.0764
  478994.3,    -440.0,         0.0402
  478995.7,       0.0,         0.1811
  478995.7,     -40.0,         0.0686
  478995.7,     -80.0,         0.0745
  478995.7,    -120.0,         0.2053
  478995.7,    -160.0,         0.6860
  478995.7,    -200.0,         0.1553
  478995.7,    -240.0,        -0.3525
  478995.7,    -280.0,         0.1222
  478995.7,    -320.0,         0.1999
  478995.7,    -360.0,        -0.2424
  478995.7,    -400.0,        -0.1363
  478995.7,    -440.0,         0.0694
  478996.8,       0.0,         0.1282
  478996.8,     -40.0,        -0.0157
  478996.8,     -80.0,         0.0020
  478996.8,    -120.0,         0.1427
  478996.8,    -160.0,         0.6584
  478996.8,    -200.0,         0.1259
  478996.8,    -240.0,        -0.3257
  478996.8,    -280.0,         0.0814
  478996.8,    -320.0,         0.1441
  478996.8,    -360.0,        -0.3214
  478996.8,    -400.0,        -0.2275
  478996.8,    -440.0,         0.0613
  478997.1,       0.0,         0.1309
  478997.1,     -40.0,        -0.0363
  478997.1,     -80.0,        -0.0210
  478997.1,    -120.0,         0.1250
  478997.1,    -160.0,         0.6559
  478997.1,    -200.0,         0.1220
  478997.1,    -240.0,        -0.2369
  478997.1,    -280.0,         0.1118
  478997.1,    -320.0,         0.1628
  478997.1,    -360.0,        -0.3336
  478997.1,    -400.0,        -0.2564
  478997.1,    -440.0,         0.1129
  478996.1,       0.0,         0.1695
  478996.1,     -40.0,         0.0042
  478996.1,     -80.0,        -0.0083
  478996.1,    -120.0,         0.1031
  478996.1,    -160.0,         0.6349
  478996.1,    -200.0,         0.1458
  478996.1,    -240.0,        -0.2371
  478996.1,    -280.0,         0.1596
  478996.1,    -320.0,         0.2811
  478996.1,    -360.0,        -0.2832
  478996.1,    -400.0,        -0.2732
  478996.1,    -440.0,         0.2260
  478994.3,       0.0,         0.2024
  478994.3,     -40.0,         0.0630
  478994.3,     -80.0,         0.0605
  478994.3,    -120.0,         0.0993
  478994.3,    -160.0,         0.6092
  478994.3,    -200.0,         0.2216
  478994.3,    -240.0,        -0.1878
  478994.3,    -280.0,         0.1266
  478994.3,    -320.0,         0.4265
  478994.3,    -360.0,        -0.1596
  478994.3,    -400.0,        -0.2509
  478994.3,    -440.0,         0.4187
  478992.4,       0.0,         0.1722
  478992.4,     -40.0,         0.0127
  478992.4,     -80.0,         0.0947
  478992.4,    -120.0,         0.0861
  478992.4,    -160.0,         0.5584
  478992.4,    -200.0,         0.2530
  478992.4,    -240.0,        -0.1287
