 East  ,  Channel ,   Error 	 
  740330.0,       0.0,         0.4591
  740330.0,     -40.0,         0.7029
  740330.0,     -80.0,         0.7370
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.6624
  740330.0,    -200.0,         0.3209
  740330.0,    -240.0,         0.1613
  740330.0,    -280.0,         0.1698
  740330.0,    -320.0,         0.1806
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3533
  740330.0,    -440.0,         0.3471
  740330.0,    -480.0,         0.3195
  740330.0,    -520.0,         0.2692
  740330.0,    -560.0,         0.2060
  740330.0,    -600.0,         0.0522
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0214
  740330.0,    -720.0,         0.0979
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.3356
  740330.0,     -40.0,         0.5658
  740330.0,     -80.0,         0.6345
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.6250
  740330.0,    -200.0,         0.3200
  740330.0,    -240.0,         0.1797
  740330.0,    -280.0,         0.1915
  740330.0,    -320.0,         0.2052
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3298
  740330.0,    -440.0,         0.2804
  740330.0,    -480.0,         0.2341
  740330.0,    -520.0,         0.1742
  740330.0,    -560.0,         0.1178
  740330.0,    -600.0,         0.0276
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1167
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.1582
  740330.0,     -40.0,         0.3838
  740330.0,     -80.0,         0.4839
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.5597
  740330.0,    -200.0,         0.3145
  740330.0,    -240.0,         0.1960
  740330.0,    -280.0,         0.2151
  740330.0,    -320.0,         0.2292
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3038
  740330.0,    -440.0,         0.2469
  740330.0,    -480.0,         0.1957
  740330.0,    -520.0,         0.1332
  740330.0,    -560.0,         0.0822
  740330.0,    -600.0,         0.0231
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1218
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.0158
  740330.0,     -40.0,         0.1751
  740330.0,     -80.0,         0.3028
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.4804
  740330.0,    -200.0,         0.3053
  740330.0,    -240.0,         0.2087
  740330.0,    -280.0,         0.2338
  740330.0,    -320.0,         0.2457
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3128
  740330.0,    -440.0,         0.2821
  740330.0,    -480.0,         0.2392
  740330.0,    -520.0,         0.1810
  740330.0,    -560.0,         0.1261
  740330.0,    -600.0,         0.0424
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1168
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,        -0.1441
  740330.0,     -40.0,        -0.0131
  740330.0,     -80.0,         0.1388
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.4051
  740330.0,    -200.0,         0.2925
  740330.0,    -240.0,         0.2174
  740330.0,    -280.0,         0.2431
  740330.0,    -320.0,         0.2558
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.3674
  740330.0,    -440.0,         0.4055
  740330.0,    -480.0,         0.3834
  740330.0,    -520.0,         0.3267
  740330.0,    -560.0,         0.2534
  740330.0,    -600.0,         0.0947
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1095
  740330.0,    -760.0,         0.0000
  740330.1,       0.0,        -0.1947
  740330.1,     -40.0,        -0.0984
  740330.1,     -80.0,         0.0655
  740330.1,    -120.0,         0.0000
  740330.1,    -160.0,         0.3661
  740330.1,    -200.0,         0.2819
  740330.1,    -240.0,         0.2231
  740330.1,    -280.0,         0.2423
  740330.1,    -320.0,         0.2687
  740330.1,    -360.0,         0.0000
  740330.1,    -400.0,         0.4135
  740330.1,    -440.0,         0.5633
  740330.1,    -480.0,         0.5801
  740330.1,    -520.0,         0.5312
  740330.1,    -560.0,         0.4401
  740330.1,    -600.0,         0.1700
  740330.1,    -640.0,         0.0281
  740330.1,    -680.0,         0.0242
  740330.1,    -720.0,         0.1028
  740330.1,    -760.0,         0.0000
  740330.2,       0.0,        -0.1471
  740330.2,     -40.0,        -0.0586
  740330.2,     -80.0,         0.1013
  740330.2,    -120.0,         0.0000
  740330.2,    -160.0,         0.3920
  740330.2,    -200.0,         0.2891
  740330.2,    -240.0,         0.2290
  740330.2,    -280.0,         0.2322
  740330.2,    -320.0,         0.2815
  740330.2,    -360.0,         0.0000
  740330.2,    -400.0,         0.4031
  740330.2,    -440.0,         0.6381
  740330.2,    -480.0,         0.7054
  740330.2,    -520.0,         0.6878
  740330.2,    -560.0,         0.5957
  740330.2,    -600.0,         0.2316
  740330.2,    -640.0,         0.0540
  740330.2,    -680.0,         0.0384
  740330.2,    -720.0,         0.0962
  740330.2,    -760.0,         0.0000
  740330.4,       0.0,        -0.1025
  740330.4,     -40.0,        -0.0028
  740330.4,     -80.0,         0.1666
  740330.4,    -120.0,         0.0000
  740330.4,    -160.0,         0.4639
  740330.4,    -200.0,         0.3219
  740330.4,    -240.0,         0.2380
  740330.4,    -280.0,         0.2213
  740330.4,    -320.0,         0.2873
  740330.4,    -360.0,         0.0000
  740330.4,    -400.0,         0.3837
  740330.4,    -440.0,         0.6097
  740330.4,    -480.0,         0.7064
  740330.4,    -520.0,         0.7264
  740330.4,    -560.0,         0.6529
  740330.4,    -600.0,         0.2610
  740330.4,    -640.0,         0.0745
  740330.4,    -680.0,         0.0515
  740330.4,    -720.0,         0.0918
  740330.4,    -760.0,         0.0000
  740330.6,       0.0,        -0.0974
  740330.6,     -40.0,         0.0167
  740330.6,     -80.0,         0.2128
  740330.6,    -120.0,         0.0000
  740330.6,    -160.0,         0.5395
  740330.6,    -200.0,         0.3654
  740330.6,    -240.0,         0.2519
  740330.6,    -280.0,         0.2221
  740330.6,    -320.0,         0.2882
  740330.6,    -360.0,         0.0000
  740330.6,    -400.0,         0.3942
  740330.6,    -440.0,         0.5786
  740330.6,    -480.0,         0.6694
  740330.6,    -520.0,         0.7017
  740330.6,    -560.0,         0.6472
  740330.6,    -600.0,         0.2716
  740330.6,    -640.0,         0.0919
  740330.6,    -680.0,         0.0641
  740330.6,    -720.0,         0.0930
  740330.6,    -760.0,         0.0000
  740330.8,       0.0,        -0.0863
  740330.8,     -40.0,         0.0445
  740330.8,     -80.0,         0.2541
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,         0.5895
  740330.8,    -200.0,         0.4037
  740330.8,    -240.0,         0.2689
  740330.8,    -280.0,         0.2358
  740330.8,    -320.0,         0.2883
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,         0.4332
  740330.8,    -440.0,         0.6165
  740330.8,    -480.0,         0.6771
  740330.8,    -520.0,         0.6902
  740330.8,    -560.0,         0.6365
  740330.8,    -600.0,         0.2822
  740330.8,    -640.0,         0.1148
  740330.8,    -680.0,         0.0828
  740330.8,    -720.0,         0.1038
  740330.8,    -760.0,         0.0000
  740330.8,       0.0,        -0.0691
  740330.8,     -40.0,         0.1013
  740330.8,     -80.0,         0.3054
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,         0.6129
  740330.8,    -200.0,         0.4338
  740330.8,    -240.0,         0.2841
  740330.8,    -280.0,         0.2536
  740330.8,    -320.0,         0.2881
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,         0.5451
  740330.8,    -440.0,         0.7189
  740330.8,    -480.0,         0.7331
  740330.8,    -520.0,         0.7129
  740330.8,    -560.0,         0.6486
  740330.8,    -600.0,         0.3057
  740330.8,    -640.0,         0.1527
  740330.8,    -680.0,         0.1102
  740330.8,    -720.0,         0.1283
  740330.8,    -760.0,         0.0000
  740330.8,       0.0,        -0.0214
  740330.8,     -40.0,         0.1803
  740330.8,     -80.0,         0.3644
  740330.8,    -120.0,         0.0000
  740330.8,    -160.0,         0.6273
  740330.8,    -200.0,         0.4571
  740330.8,    -240.0,         0.2936
  740330.8,    -280.0,         0.2676
  740330.8,    -320.0,         0.2855
  740330.8,    -360.0,         0.0000
  740330.8,    -400.0,         0.6397
  740330.8,    -440.0,         0.7866
  740330.8,    -480.0,         0.7714
  740330.8,    -520.0,         0.7357
  740330.8,    -560.0,         0.6776
  740330.8,    -600.0,         0.3493
  740330.8,    -640.0,         0.2076
  740330.8,    -680.0,         0.1470
  740330.8,    -720.0,         0.1677
  740330.8,    -760.0,         0.0000
  740330.5,       0.0,         0.0433
  740330.5,     -40.0,         0.2483
  740330.5,     -80.0,         0.4122
  740330.5,    -120.0,         0.0000
  740330.5,    -160.0,         0.6408
  740330.5,    -200.0,         0.4734
  740330.5,    -240.0,         0.2978
  740330.5,    -280.0,         0.2703
  740330.5,    -320.0,         0.2755
  740330.5,    -360.0,         0.0000
  740330.5,    -400.0,         0.6628
  740330.5,    -440.0,         0.7611
  740330.5,    -480.0,         0.7348
  740330.5,    -520.0,         0.7124
  740330.5,    -560.0,         0.7061
  740330.5,    -600.0,         0.4073
  740330.5,    -640.0,         0.2718
  740330.5,    -680.0,         0.1943
  740330.5,    -720.0,         0.2124
  740330.5,    -760.0,         0.0000
  740330.1,       0.0,         0.0956
  740330.1,     -40.0,         0.2851
  740330.1,     -80.0,         0.4326
  740330.1,    -120.0,         0.0000
  740330.1,    -160.0,         0.6537
  740330.1,    -200.0,         0.4837
  740330.1,    -240.0,         0.3002
  740330.1,    -280.0,         0.2576
  740330.1,    -320.0,         0.2567
  740330.1,    -360.0,         0.0000
  740330.1,    -400.0,         0.6316
  740330.1,    -440.0,         0.6680
  740330.1,    -480.0,         0.6327
  740330.1,    -520.0,         0.6357
  740330.1,    -560.0,         0.7174
  740330.1,    -600.0,         0.4674
  740330.1,    -640.0,         0.3423
  740330.1,    -680.0,         0.2504
  740330.1,    -720.0,         0.2565
  740330.1,    -760.0,         0.0000
  740329.6,       0.0,         0.1480
  740329.6,     -40.0,         0.3032
  740329.6,     -80.0,         0.4248
  740329.6,    -120.0,         0.0000
  740329.6,    -160.0,         0.6673
  740329.6,    -200.0,         0.4949
  740329.6,    -240.0,         0.3061
