Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11250,25.0,561.4,734932.88,7173378.50,57.43,1.76,17.41,1.24
11250,25.0,551.4,734932.88,7173378.50,60.68,1.78,16.48,1.22
11250,25.0,541.4,734932.88,7173378.50,67.05,1.83,14.91,1.17
11250,25.0,531.4,734932.88,7173378.50,76.52,1.88,13.07,1.12
11250,25.0,521.4,734932.88,7173378.50,89.10,1.95,11.22,1.05
11250,25.0,508.9,734932.88,7173378.50,114.86,2.06,8.71,0.94
11250,25.0,491.4,734932.88,7173378.50,160.61,2.21,6.23,0.79
11250,25.0,470.8,734932.88,7173378.50,222.03,2.35,4.50,0.65
11250,25.0,449.0,734932.88,7173378.50,299.21,2.48,3.34,0.52
11250,25.0,425.8,734932.88,7173378.50,388.59,2.59,2.57,0.41
11250,25.0,401.3,734932.88,7173378.50,484.24,2.69,2.07,0.31
11250,25.0,375.3,734932.88,7173378.50,579.22,2.76,1.73,0.24
11250,25.0,347.7,734932.88,7173378.50,667.39,2.82,1.50,0.18
11250,25.0,318.5,734932.88,7173378.50,744.56,2.87,1.34,0.13
11250,25.0,287.5,734932.88,7173378.50,808.89,2.91,1.24,0.09
11250,25.0,254.7,734932.88,7173378.50,860.44,2.93,1.16,0.07
11250,25.0,219.9,734932.88,7173378.50,900.43,2.95,1.11,0.05
11250,25.0,182.9,734932.88,7173378.50,930.64,2.97,1.07,0.03
11250,25.0,143.7,734932.88,7173378.50,952.70,2.98,1.05,0.02
11250,25.0,102.1,734932.88,7173378.50,968.14,2.99,1.03,0.01
11250,25.0,58.0,734932.88,7173378.50,978.23,2.99,1.02,0.01
11250,25.0,11.3,734932.88,7173378.50,983.58,2.99,1.02,0.01
11250,75.0,561.0,734932.75,7173328.50,43.29,1.64,23.10,1.36
11250,75.0,551.0,734932.75,7173328.50,46.70,1.67,21.42,1.33
11250,75.0,541.0,734932.75,7173328.50,53.23,1.73,18.79,1.27
11250,75.0,531.0,734932.75,7173328.50,62.81,1.80,15.92,1.20
11250,75.0,521.0,734932.75,7173328.50,75.39,1.88,13.26,1.12
11250,75.0,508.5,734932.75,7173328.50,101.05,2.00,9.90,1.00
11250,75.0,491.0,734932.75,7173328.50,146.57,2.17,6.82,0.83
11250,75.0,470.4,734932.75,7173328.50,207.80,2.32,4.81,0.68
11250,75.0,448.5,734932.75,7173328.50,284.91,2.45,3.51,0.55
11250,75.0,425.4,734932.75,7173328.50,374.49,2.57,2.67,0.43
11250,75.0,400.8,734932.75,7173328.50,470.68,2.67,2.12,0.33
11250,75.0,374.8,734932.75,7173328.50,566.60,2.75,1.76,0.25
11250,75.0,347.3,734932.75,7173328.50,656.10,2.82,1.52,0.18
11250,75.0,318.1,734932.75,7173328.50,734.89,2.87,1.36,0.13
11250,75.0,287.1,734932.75,7173328.50,800.98,2.90,1.25,0.10
11250,75.0,254.2,734932.75,7173328.50,854.26,2.93,1.17,0.07
11250,75.0,219.4,734932.75,7173328.50,895.84,2.95,1.12,0.05
11250,75.0,182.5,734932.75,7173328.50,927.35,2.97,1.08,0.03
11250,75.0,143.4,734932.75,7173328.50,950.43,2.98,1.05,0.02
11250,75.0,101.9,734932.75,7173328.50,966.64,2.99,1.03,0.01
11250,75.0,57.9,734932.75,7173328.50,977.24,2.99,1.02,0.01
11250,75.0,11.3,734932.75,7173328.50,982.89,2.99,1.02,0.01
11250,125.0,560.7,734932.75,7173278.50,36.14,1.56,27.67,1.44
11250,125.0,550.7,734932.75,7173278.50,39.57,1.60,25.27,1.40
11250,125.0,540.7,734932.75,7173278.50,46.02,1.66,21.73,1.34
11250,125.0,530.7,734932.75,7173278.50,55.37,1.74,18.06,1.26
11250,125.0,520.7,734932.75,7173278.50,67.54,1.83,14.81,1.17
11250,125.0,508.2,734932.75,7173278.50,92.27,1.97,10.84,1.03
11250,125.0,490.7,734932.75,7173278.50,136.16,2.13,7.34,0.87
11250,125.0,470.1,734932.75,7173278.50,195.50,2.29,5.12,0.71
11250,125.0,448.3,734932.75,7173278.50,270.68,2.43,3.69,0.57
11250,125.0,425.2,734932.75,7173278.50,358.62,2.55,2.79,0.45
11250,125.0,400.6,734932.75,7173278.50,453.77,2.66,2.20,0.34
11250,125.0,374.6,734932.75,7173278.50,549.50,2.74,1.82,0.26
11250,125.0,347.0,734932.75,7173278.50,639.77,2.81,1.56,0.19
11250,125.0,317.8,734932.75,7173278.50,720.20,2.86,1.39,0.14
11250,125.0,286.9,734932.75,7173278.50,788.52,2.90,1.27,0.10
11250,125.0,254.0,734932.75,7173278.50,844.30,2.93,1.18,0.07
11250,125.0,219.2,734932.75,7173278.50,888.27,2.95,1.13,0.05
11250,125.0,182.3,734932.75,7173278.50,921.88,2.96,1.08,0.04
11250,125.0,143.2,734932.75,7173278.50,946.65,2.98,1.06,0.02
11250,125.0,101.8,734932.75,7173278.50,964.11,2.98,1.04,0.02
11250,125.0,57.8,734932.75,7173278.50,975.57,2.99,1.03,0.01
11250,125.0,11.2,734932.75,7173278.50,981.70,2.99,1.02,0.01
11250,175.0,561.0,734932.62,7173228.50,40.97,1.61,24.41,1.39
11250,175.0,551.0,734932.62,7173228.50,44.24,1.65,22.60,1.35
11250,175.0,541.0,734932.62,7173228.50,50.42,1.70,19.83,1.30
11250,175.0,531.0,734932.62,7173228.50,59.32,1.77,16.86,1.23
11250,175.0,521.0,734932.62,7173228.50,70.90,1.85,14.10,1.15
11250,175.0,508.5,734932.62,7173228.50,94.36,1.97,10.60,1.03
11250,175.0,491.0,734932.62,7173228.50,135.97,2.13,7.35,0.87
11250,175.0,470.4,734932.62,7173228.50,192.33,2.28,5.20,0.72
11250,175.0,448.6,734932.62,7173228.50,263.98,2.42,3.79,0.58
11250,175.0,425.4,734932.62,7173228.50,348.20,2.54,2.87,0.46
11250,175.0,400.9,734932.62,7173228.50,440.05,2.64,2.27,0.36
11250,175.0,374.9,734932.62,7173228.50,533.45,2.73,1.87,0.27
11250,175.0,347.3,734932.62,7173228.50,622.81,2.79,1.61,0.21
11250,175.0,318.1,734932.62,7173228.50,703.84,2.85,1.42,0.15
11250,175.0,287.1,734932.62,7173228.50,773.95,2.89,1.29,0.11
11250,175.0,254.3,734932.62,7173228.50,832.24,2.92,1.20,0.08
11250,175.0,219.5,734932.62,7173228.50,878.91,2.94,1.14,0.06
11250,175.0,182.6,734932.62,7173228.50,915.03,2.96,1.09,0.04
11250,175.0,143.4,734932.62,7173228.50,941.86,2.97,1.06,0.03
11250,175.0,101.9,734932.62,7173228.50,960.90,2.98,1.04,0.02
11250,175.0,57.9,734932.62,7173228.50,973.44,2.99,1.03,0.01
11250,175.0,11.3,734932.62,7173228.50,980.18,2.99,1.02,0.01
11250,225.0,561.6,734932.62,7173178.50,46.72,1.67,21.40,1.33
11250,225.0,551.6,734932.62,7173178.50,50.10,1.70,19.96,1.30
11250,225.0,541.6,734932.62,7173178.50,56.44,1.75,17.72,1.25
11250,225.0,531.6,734932.62,7173178.50,65.54,1.82,15.26,1.18
11250,225.0,521.6,734932.62,7173178.50,77.29,1.89,12.94,1.11
11250,225.0,509.1,734932.62,7173178.50,100.84,2.00,9.92,1.00
11250,225.0,491.6,734932.62,7173178.50,141.94,2.15,7.05,0.85
11250,225.0,471.0,734932.62,7173178.50,196.61,2.29,5.09,0.71
11250,225.0,449.1,734932.62,7173178.50,265.09,2.42,3.77,0.58
11250,225.0,426.0,734932.62,7173178.50,344.91,2.54,2.90,0.46
11250,225.0,401.5,734932.62,7173178.50,431.88,2.64,2.32,0.36
11250,225.0,375.4,734932.62,7173178.50,521.07,2.72,1.92,0.28
11250,225.0,347.9,734932.62,7173178.50,607.73,2.78,1.65,0.22
11250,225.0,318.7,734932.62,7173178.50,687.95,2.84,1.45,0.16
11250,225.0,287.7,734932.62,7173178.50,759.00,2.88,1.32,0.12
11250,225.0,254.8,734932.62,7173178.50,819.38,2.91,1.22,0.09
11250,225.0,220.0,734932.62,7173178.50,868.68,2.94,1.15,0.06
11250,225.0,183.1,734932.62,7173178.50,907.45,2.96,1.10,0.04
11250,225.0,143.8,734932.62,7173178.50,936.54,2.97,1.07,0.03
11250,225.0,102.2,734932.62,7173178.50,957.30,2.98,1.04,0.02
11250,225.0,58.1,734932.62,7173178.50,971.04,2.99,1.03,0.01
11250,225.0,11.3,734932.62,7173178.50,978.46,2.99,1.02,0.01
11250,275.0,562.1,734932.50,7173128.50,48.47,1.69,20.63,1.31
11250,275.0,552.1,734932.50,7173128.50,52.17,1.72,19.17,1.28
11250,275.0,542.1,734932.50,7173128.50,59.16,1.77,16.90,1.23
11250,275.0,532.1,734932.50,7173128.50,69.21,1.84,14.45,1.16
11250,275.0,522.1,734932.50,7173128.50,82.10,1.91,12.18,1.09
11250,275.0,509.6,734932.50,7173128.50,107.55,2.03,9.30,0.97
11250,275.0,492.1,734932.50,7173128.50,150.69,2.18,6.64,0.82
11250,275.0,471.5,734932.50,7173128.50,205.83,2.31,4.86,0.69
11250,275.0,449.6,734932.50,7173128.50,272.43,2.44,3.67,0.56
11250,275.0,426.5,734932.50,7173128.50,348.03,2.54,2.87,0.46
11250,275.0,402.0,734932.50,7173128.50,429.43,2.63,2.33,0.37
11250,275.0,376.0,734932.50,7173128.50,513.10,2.71,1.95,0.29
11250,275.0,348.4,734932.50,7173128.50,595.60,2.77,1.68,0.23
11250,275.0,319.2,734932.50,7173128.50,673.74,2.83,1.48,0.17
11250,275.0,288.2,734932.50,7173128.50,744.80,2.87,1.34,0.13
11250,275.0,255.4,734932.50,7173128.50,806.71,2.91,1.24,0.09
11250,275.0,220.5,734932.50,7173128.50,858.31,2.93,1.17,0.07
11250,275.0,183.5,734932.50,7173128.50,899.65,2.95,1.11,0.05
11250,275.0,144.1,734932.50,7173128.50,930.99,2.97,1.07,0.03
11250,275.0,102.4,734932.50,7173128.50,953.52,2.98,1.05,0.02
11250,275.0,58.2,734932.50,7173128.50,968.50,2.99,1.03,0.01
11250,275.0,11.4,734932.50,7173128.50,976.60,2.99,1.02,0.01
11250,325.0,562.3,734932.50,7173078.50,51.03,1.71,19.60,1.29
11250,325.0,552.3,734932.50,7173078.50,55.28,1.74,18.09,1.26
11250,325.0,542.3,734932.50,7173078.50,63.33,1.80,15.79,1.20
11250,325.0,532.3,734932.50,7173078.50,74.84,1.87,13.36,1.13
11250,325.0,522.3,734932.50,7173078.50,89.44,1.95,11.18,1.05
11250,325.0,509.8,734932.50,7173078.50,117.76,2.07,8.49,0.93
11250,325.0,492.3,734932.50,7173078.50,164.12,2.22,6.09,0.78
11250,325.0,471.7,734932.50,7173078.50,220.60,2.34,4.53,0.66
11250,325.0,449.9,734932.50,7173078.50,285.61,2.46,3.50,0.54
11250,325.0,426.8,734932.50,7173078.50,356.74,2.55,2.80,0.45
11250,325.0,402.2,734932.50,7173078.50,431.85,2.64,2.32,0.36
11250,325.0,376.2,734932.50,7173078.50,509.09,2.71,1.96,0.29
11250,325.0,348.6,734932.50,7173078.50,586.49,2.77,1.71,0.23
11250,325.0,319.4,734932.50,7173078.50,661.67,2.82,1.51,0.18
11250,325.0,288.4,734932.50,7173078.50,731.97,2.86,1.37,0.14
11250,325.0,255.6,734932.50,7173078.50,794.85,2.90,1.26,0.10
11250,325.0,220.8,734932.50,7173078.50,848.39,2.93,1.18,0.07
11250,325.0,183.8,734932.50,7173078.50,892.06,2.95,1.12,0.05
11250,325.0,144.3,734932.50,7173078.50,925.50,2.97,1.08,0.03
11250,325.0,102.6,734932.50,7173078.50,949.73,2.98,1.05,0.02
11250,325.0,58.3,734932.50,7173078.50,965.92,2.98,1.04,0.02
11250,325.0,11.4,734932.50,7173078.50,974.70,2.99,1.03,0.01
11250,375.0,562.4,734932.38,7173028.50,65.64,1.82,15.23,1.18
11250,375.0,552.4,734932.38,7173028.50,70.36,1.85,14.21,1.15
11250,375.0,542.4,734932.38,7173028.50,79.28,1.90,12.61,1.10
11250,375.0,532.4,734932.38,7173028.50,91.98,1.96,10.87,1.04
11250,375.0,522.4,734932.38,7173028.50,107.93,2.03,9.27,0.97
11250,375.0,509.9,734932.38,7173028.50,138.29,2.14,7.23,0.86
11250,375.0,492.4,734932.38,7173028.50,186.39,2.27,5.37,0.73
11250,375.0,471.8,734932.38,7173028.50,242.46,2.38,4.12,0.62
11250,375.0,450.0,734932.38,7173028.50,304.21,2.48,3.29,0.52
11250,375.0,426.8,734932.38,7173028.50,369.49,2.57,2.71,0.43
11250,375.0,402.3,734932.38,7173028.50,437.39,2.64,2.29,0.36
11250,375.0,376.3,734932.38,7173028.50,507.60,2.71,1.97,0.29
11250,375.0,348.7,734932.38,7173028.50,579.48,2.76,1.73,0.24
11250,375.0,319.5,734932.38,7173028.50,651.35,2.81,1.54,0.19
11250,375.0,288.5,734932.38,7173028.50,720.51,2.86,1.39,0.14
11250,375.0,255.7,734932.38,7173028.50,783.98,2.89,1.28,0.11
11250,375.0,220.9,734932.38,7173028.50,839.13,2.92,1.19,0.08
11250,375.0,183.8,734932.38,7173028.50,884.85,2.95,1.13,0.05
11250,375.0,144.4,734932.38,7173028.50,920.23,2.96,1.09,0.04
11250,375.0,102.6,734932.38,7173028.50,946.04,2.98,1.06,0.02
11250,375.0,58.3,734932.38,7173028.50,963.36,2.98,1.04,0.02
11250,375.0,11.4,734932.38,7173028.50,972.78,2.99,1.03,0.01
11250,425.0,562.6,734932.38,7172978.50,98.07,1.99,10.20,1.01
11250,425.0,552.6,734932.38,7172978.50,102.85,2.01,9.72,0.99
11250,425.0,542.6,734932.38,7172978.50,111.92,2.05,8.93,0.95
11250,425.0,532.6,734932.38,7172978.50,124.77,2.10,8.01,0.90
11250,425.0,522.6,734932.38,7172978.50,140.82,2.15,7.10,0.85
11250,425.0,510.1,734932.38,7172978.50,170.86,2.23,5.85,0.77
11250,425.0,492.6,734932.38,7172978.50,217.17,2.34,4.60,0.66
11250,425.0,472.0,734932.38,7172978.50,269.35,2.43,3.71,0.57
11250,425.0,450.1,734932.38,7172978.50,325.01,2.51,3.08,0.49
11250,425.0,427.0,734932.38,7172978.50,382.69,2.58,2.61,0.42
11250,425.0,402.5,734932.38,7172978.50,442.70,2.65,2.26,0.35
11250,425.0,376.4,734932.38,7172978.50,505.99,2.70,1.98,0.30
11250,425.0,348.9,734932.38,7172978.50,572.76,2.76,1.75,0.24
11250,425.0,319.7,734932.38,7172978.50,641.68,2.81,1.56,0.19
11250,425.0,288.7,734932.38,7172978.50,709.89,2.85,1.41,0.15
11250,425.0,255.9,734932.38,7172978.50,773.89,2.89,1.29,0.11
11250,425.0,221.0,734932.38,7172978.50,830.51,2.92,1.20,0.08
11250,425.0,184.0,734932.38,7172978.50,878.06,2.94,1.14,0.06
11250,425.0,144.5,734932.38,7172978.50,915.20,2.96,1.09,0.04
11250,425.0,102.7,734932.38,7172978.50,942.46,2.97,1.06,0.03
11250,425.0,58.4,734932.38,7172978.50,960.85,2.98,1.04,0.02
11250,425.0,11.4,734932.38,7172978.50,970.89,2.99,1.03,0.01
11250,475.0,562.9,734932.25,7172928.50,136.70,2.14,7.32,0.86
11250,475.0,552.9,734932.25,7172928.50,141.07,2.15,7.09,0.85
11250,475.0,542.9,734932.25,7172928.50,149.52,2.17,6.69,0.83
11250,475.0,532.9,734932.25,7172928.50,161.55,2.21,6.19,0.79
11250,475.0,522.9,734932.25,7172928.50,176.59,2.25,5.66,0.75
11250,475.0,510.4,734932.25,7172928.50,204.46,2.31,4.89,0.69
11250,475.0,492.9,734932.25,7172928.50,246.49,2.39,4.06,0.61
11250,475.0,472.3,734932.25,7172928.50,292.48,2.47,3.42,0.53
11250,475.0,450.5,734932.25,7172928.50,340.50,2.53,2.94,0.47
11250,475.0,427.3,734932.25,7172928.50,390.17,2.59,2.56,0.41
11250,475.0,402.8,734932.25,7172928.50,443.00,2.65,2.26,0.35
11250,475.0,376.8,734932.25,7172928.50,500.74,2.70,2.00,0.30
11250,475.0,349.2,734932.25,7172928.50,563.92,2.75,1.77,0.25
11250,475.0,320.0,734932.25,7172928.50,631.12,2.80,1.58,0.20
11250,475.0,289.0,734932.25,7172928.50,699.17,2.84,1.43,0.16
11250,475.0,256.2,734932.25,7172928.50,764.10,2.88,1.31,0.12
11250,475.0,221.4,734932.25,7172928.50,822.23,2.91,1.22,0.09
11250,475.0,184.3,734932.25,7172928.50,871.59,2.94,1.15,0.06
11250,475.0,144.7,734932.25,7172928.50,910.42,2.96,1.10,0.04
11250,475.0,102.9,734932.25,7172928.50,939.04,2.97,1.06,0.03
11250,475.0,58.5,734932.25,7172928.50,958.41,2.98,1.04,0.02
11250,475.0,11.5,734932.25,7172928.50,968.99,2.99,1.03,0.01
11250,525.0,563.3,734932.25,7172878.50,148.81,2.17,6.72,0.83
11250,525.0,553.3,734932.25,7172878.50,153.46,2.19,6.52,0.81
11250,525.0,543.3,734932.25,7172878.50,162.35,2.21,6.16,0.79
11250,525.0,533.3,734932.25,7172878.50,174.82,2.24,5.72,0.76
11250,525.0,523.3,734932.25,7172878.50,190.08,2.28,5.26,0.72
11250,525.0,510.8,734932.25,7172878.50,217.68,2.34,4.59,0.66
11250,525.0,493.3,734932.25,7172878.50,257.57,2.41,3.88,0.59
11250,525.0,472.7,734932.25,7172878.50,299.07,2.48,3.34,0.52
11250,525.0,450.9,734932.25,7172878.50,341.19,2.53,2.93,0.47
11250,525.0,427.7,734932.25,7172878.50,385.10,2.59,2.60,0.41
11250,525.0,403.2,734932.25,7172878.50,433.48,2.64,2.31,0.36
11250,525.0,377.2,734932.25,7172878.50,488.51,2.69,2.05,0.31
11250,525.0,349.6,734932.25,7172878.50,550.66,2.74,1.82,0.26
11250,525.0,320.4,734932.25,7172878.50,618.14,2.79,1.62,0.21
11250,525.0,289.4,734932.25,7172878.50,687.36,2.84,1.45,0.16
11250,525.0,256.6,734932.25,7172878.50,753.96,2.88,1.33,0.12
11250,525.0,221.8,734932.25,7172878.50,813.97,2.91,1.23,0.09
11250,525.0,184.6,734932.25,7172878.50,865.25,2.94,1.16,0.06
11250,525.0,145.0,734932.25,7172878.50,905.73,2.96,1.10,0.04
11250,525.0,103.1,734932.25,7172878.50,935.67,2.97,1.07,0.03
11250,525.0,58.6,734932.25,7172878.50,955.96,2.98,1.05,0.02
11250,525.0,11.5,734932.25,7172878.50,967.09,2.99,1.03,0.01
11250,575.0,563.6,734932.12,7172828.50,112.62,2.05,8.88,0.95
11250,575.0,553.6,734932.12,7172828.50,119.12,2.08,8.40,0.92
11250,575.0,543.6,734932.12,7172828.50,130.89,2.12,7.64,0.88
11250,575.0,533.6,734932.12,7172828.50,146.68,2.17,6.82,0.83
11250,575.0,523.6,734932.12,7172828.50,165.13,2.22,6.06,0.78
11250,575.0,511.1,734932.12,7172828.50,197.06,2.29,5.07,0.71
11250,575.0,493.6,734932.12,7172828.50,240.13,2.38,4.16,0.62
11250,575.0,473.0,734932.12,7172828.50,281.55,2.45,3.55,0.55
11250,575.0,451.1,734932.12,7172828.50,321.78,2.51,3.11,0.49
11250,575.0,428.0,734932.12,7172828.50,363.91,2.56,2.75,0.44
11250,575.0,403.5,734932.12,7172828.50,411.72,2.61,2.43,0.39
11250,575.0,377.4,734932.12,7172828.50,467.62,2.67,2.14,0.33
11250,575.0,349.9,734932.12,7172828.50,531.71,2.73,1.88,0.27
11250,575.0,320.7,734932.12,7172828.50,601.70,2.78,1.66,0.22
11250,575.0,289.7,734932.12,7172828.50,673.66,2.83,1.48,0.17
11250,575.0,256.9,734932.12,7172828.50,742.91,2.87,1.35,0.13
11250,575.0,222.0,734932.12,7172828.50,805.29,2.91,1.24,0.09
11250,575.0,184.9,734932.12,7172828.50,858.71,2.93,1.16,0.07
11250,575.0,145.2,734932.12,7172828.50,900.94,2.95,1.11,0.05
11250,575.0,103.2,734932.12,7172828.50,932.22,2.97,1.07,0.03
11250,575.0,58.7,734932.12,7172828.50,953.45,2.98,1.05,0.02
11250,575.0,11.5,734932.12,7172828.50,965.09,2.98,1.04,0.02
11250,625.0,563.7,734932.12,7172778.50,59.81,1.78,16.72,1.22
11250,625.0,553.7,734932.12,7172778.50,67.41,1.83,14.84,1.17
11250,625.0,543.7,734932.12,7172778.50,81.07,1.91,12.33,1.09
11250,625.0,533.7,734932.12,7172778.50,99.36,2.00,10.06,1.00
11250,625.0,523.7,734932.12,7172778.50,120.48,2.08,8.30,0.92
11250,625.0,511.2,734932.12,7172778.50,156.46,2.19,6.39,0.81
11250,625.0,493.7,734932.12,7172778.50,203.07,2.31,4.92,0.69
11250,625.0,473.1,734932.12,7172778.50,245.64,2.39,4.07,0.61
11250,625.0,451.3,734932.12,7172778.50,286.17,2.46,3.49,0.54
11250,625.0,428.1,734932.12,7172778.50,329.34,2.52,3.04,0.48
11250,625.0,403.6,734932.12,7172778.50,379.57,2.58,2.63,0.42
11250,625.0,377.6,734932.12,7172778.50,439.05,2.64,2.28,0.36
11250,625.0,350.0,734932.12,7172778.50,507.36,2.71,1.97,0.29
11250,625.0,320.8,734932.12,7172778.50,581.68,2.76,1.72,0.24
11250,625.0,289.8,734932.12,7172778.50,657.67,2.82,1.52,0.18
11250,625.0,257.0,734932.12,7172778.50,730.45,2.86,1.37,0.14
11250,625.0,222.2,734932.12,7172778.50,795.76,2.90,1.26,0.10
11250,625.0,185.0,734932.12,7172778.50,851.66,2.93,1.17,0.07
11250,625.0,145.3,734932.12,7172778.50,895.83,2.95,1.12,0.05
11250,625.0,103.3,734932.12,7172778.50,928.54,2.97,1.08,0.03
11250,625.0,58.7,734932.12,7172778.50,950.76,2.98,1.05,0.02
11250,625.0,11.5,734932.12,7172778.50,962.96,2.98,1.04,0.02
11250,675.0,564.0,734932.00,7172728.50,30.57,1.49,32.71,1.51
11250,675.0,554.0,734932.00,7172728.50,37.41,1.57,26.73,1.43
11250,675.0,544.0,734932.00,7172728.50,49.96,1.70,20.02,1.30
11250,675.0,534.0,734932.00,7172728.50,67.13,1.83,14.90,1.17
11250,675.0,524.0,734932.00,7172728.50,87.11,1.94,11.48,1.06
11250,675.0,511.5,734932.00,7172728.50,121.33,2.08,8.24,0.92
11250,675.0,494.0,734932.00,7172728.50,165.29,2.22,6.05,0.78
11250,675.0,473.4,734932.00,7172728.50,205.46,2.31,4.87,0.69
11250,675.0,451.5,734932.00,7172728.50,245.06,2.39,4.08,0.61
11250,675.0,428.4,734932.00,7172728.50,289.33,2.46,3.46,0.54
11250,675.0,403.8,734932.00,7172728.50,342.45,2.53,2.92,0.47
11250,675.0,377.8,734932.00,7172728.50,406.11,2.61,2.46,0.39
11250,675.0,350.3,734932.00,7172728.50,479.31,2.68,2.09,0.32
11250,675.0,321.0,734932.00,7172728.50,558.68,2.75,1.79,0.25
11250,675.0,290.1,734932.00,7172728.50,639.40,2.81,1.56,0.19
11250,675.0,257.2,734932.00,7172728.50,716.29,2.86,1.40,0.14
11250,675.0,222.4,734932.00,7172728.50,785.00,2.89,1.27,0.11
11250,675.0,185.2,734932.00,7172728.50,843.78,2.93,1.19,0.07
11250,675.0,145.5,734932.00,7172728.50,890.13,2.95,1.12,0.05
11250,675.0,103.4,734932.00,7172728.50,924.44,2.97,1.08,0.03
11250,675.0,58.8,734932.00,7172728.50,947.76,2.98,1.06,0.02
11250,675.0,11.6,734932.00,7172728.50,960.60,2.98,1.04,0.02
11250,725.0,564.4,734932.00,7172678.50,20.62,1.31,48.50,1.69
11250,725.0,554.4,734932.00,7172678.50,26.46,1.42,37.80,1.58
11250,725.0,544.4,734932.00,7172678.50,37.16,1.57,26.91,1.43
11250,725.0,534.4,734932.00,7172678.50,51.83,1.71,19.29,1.29
11250,725.0,524.4,734932.00,7172678.50,68.92,1.84,14.51,1.16
11250,725.0,511.9,734932.00,7172678.50,98.28,1.99,10.17,1.01
11250,725.0,494.4,734932.00,7172678.50,136.23,2.13,7.34,0.87
11250,725.0,473.8,734932.00,7172678.50,171.75,2.23,5.82,0.77
11250,725.0,452.0,734932.00,7172678.50,208.62,2.32,4.79,0.68
11250,725.0,428.9,734932.00,7172678.50,252.19,2.40,3.97,0.60
11250,725.0,404.3,734932.00,7172678.50,306.47,2.49,3.26,0.51
11250,725.0,378.3,734932.00,7172678.50,372.86,2.57,2.68,0.43
11250,725.0,350.7,734932.00,7172678.50,449.95,2.65,2.22,0.35
11250,725.0,321.5,734932.00,7172678.50,533.87,2.73,1.87,0.27
11250,725.0,290.5,734932.00,7172678.50,619.23,2.79,1.61,0.21
11250,725.0,257.7,734932.00,7172678.50,700.43,2.85,1.43,0.15
11250,725.0,222.9,734932.00,7172678.50,772.83,2.89,1.29,0.11
11250,725.0,185.6,734932.00,7172678.50,834.82,2.92,1.20,0.08
11250,725.0,145.8,734932.00,7172678.50,883.64,2.95,1.13,0.05
11250,725.0,103.6,734932.00,7172678.50,919.78,2.96,1.09,0.04
11250,725.0,58.9,734932.00,7172678.50,944.38,2.98,1.06,0.02
11250,725.0,11.6,734932.00,7172678.50,957.93,2.98,1.04,0.02
11250,775.0,565.2,734931.88,7172628.50,15.77,1.20,63.39,1.80
11250,775.0,555.2,734931.88,7172628.50,20.77,1.32,48.14,1.68
11250,775.0,545.2,734931.88,7172628.50,30.00,1.48,33.33,1.52
11250,775.0,535.2,734931.88,7172628.50,42.80,1.63,23.37,1.37
11250,775.0,525.2,734931.88,7172628.50,57.89,1.76,17.28,1.24
