 East  ,  Channel ,   Error 	 
  740330.0,       0.0,         0.9637
  740330.0,     -40.0,         1.0011
  740330.0,     -80.0,         0.8944
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.7276
  740330.0,    -200.0,         0.3510
  740330.0,    -240.0,         0.1730
  740330.0,    -280.0,         0.1744
  740330.0,    -320.0,         0.1829
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.7069
  740330.0,    -440.0,         0.5756
  740330.0,    -480.0,         0.4497
  740330.0,    -520.0,         0.3393
  740330.0,    -560.0,         0.2401
  740330.0,    -600.0,         0.0617
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0253
  740330.0,    -720.0,         0.0993
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.9210
  740330.0,     -40.0,         0.9348
  740330.0,     -80.0,         0.8327
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.6969
  740330.0,    -200.0,         0.3516
  740330.0,    -240.0,         0.1918
  740330.0,    -280.0,         0.1963
  740330.0,    -320.0,         0.2076
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.6776
  740330.0,    -440.0,         0.5102
  740330.0,    -480.0,         0.3680
  740330.0,    -520.0,         0.2438
  740330.0,    -560.0,         0.1467
  740330.0,    -600.0,         0.0333
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1176
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.8275
  740330.0,     -40.0,         0.8270
  740330.0,     -80.0,         0.7273
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.6386
  740330.0,    -200.0,         0.3474
  740330.0,    -240.0,         0.2085
  740330.0,    -280.0,         0.2201
  740330.0,    -320.0,         0.2316
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.6784
  740330.0,    -440.0,         0.4915
  740330.0,    -480.0,         0.3369
  740330.0,    -520.0,         0.2047
  740330.0,    -560.0,         0.1086
  740330.0,    -600.0,         0.0266
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1224
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.6919
  740330.0,     -40.0,         0.6675
  740330.0,     -80.0,         0.5811
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.5639
  740330.0,    -200.0,         0.3385
  740330.0,    -240.0,         0.2212
  740330.0,    -280.0,         0.2389
  740330.0,    -320.0,         0.2481
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.7182
  740330.0,    -440.0,         0.5457
  740330.0,    -480.0,         0.3885
  740330.0,    -520.0,         0.2553
  740330.0,    -560.0,         0.1525
  740330.0,    -600.0,         0.0453
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1173
  740330.0,    -760.0,         0.0000
  740330.0,       0.0,         0.5669
  740330.0,     -40.0,         0.5085
  740330.0,     -80.0,         0.4423
  740330.0,    -120.0,         0.0000
  740330.0,    -160.0,         0.4906
  740330.0,    -200.0,         0.3251
  740330.0,    -240.0,         0.2297
  740330.0,    -280.0,         0.2481
  740330.0,    -320.0,         0.2582
  740330.0,    -360.0,         0.0000
  740330.0,    -400.0,         0.8244
  740330.0,    -440.0,         0.7053
  740330.0,    -480.0,         0.5489
  740330.0,    -520.0,         0.4080
  740330.0,    -560.0,         0.2840
  740330.0,    -600.0,         0.0990
  740330.0,    -640.0,         0.0000
  740330.0,    -680.0,         0.0000
  740330.0,    -720.0,         0.1100
  740330.0,    -760.0,         0.0000
  740330.1,       0.0,         0.5292
  740330.1,     -40.0,         0.4563
  740330.1,     -80.0,         0.3933
  740330.1,    -120.0,         0.0000
  740330.1,    -160.0,         0.4523
  740330.1,    -200.0,         0.3133
