Loop,Iteration,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,1,87,479902.1,6196283.0,24.9,34.4,0.0,0.0,1728.545,268.7273,1362.118,292.3909,1202.836,313.8636,1013.464,323.6636,742.3182,332.5363,406.9454,120.9636
1,1,98,479902.8,6196318.5,25.7,33.0,0.0,0.0,1916.973,336.7636,1462.900,357.6182,1261.036,354.9182,1055.473,349.0545,766.2727,350.5818,425.6727,132.7273
1,1,109,479903.9,6196353.5,26.3,32.9,0.0,0.0,1954.491,371.7909,1471.482,392.4272,1237.891,368.7455,1034.482,347.3091,752.0728,343.3182,413.3182,133.3727
1,1,120,479905.0,6196389.0,27.2,33.2,0.0,0.0,1867.127,363.7363,1404.936,383.4818,1159.518,361.9091,963.6454,326.8909,705.0000,317.1182,383.4182,125.9364
1,1,131,479905.6,6196425.0,28.3,33.4,0.0,0.0,1798.191,368.4727,1358.118,387.5454,1090.364,362.0273,898.0636,310.9636,659.6909,292.7818,360.3091,124.0273
1,1,142,479905.4,6196461.0,29.4,33.4,0.0,0.0,1725.345,365.1818,1290.682,376.6182,1023.836,353.5000,838.0363,292.2909,619.7546,271.0454,338.2091,118.4909
1,1,153,479904.5,6196498.0,29.9,33.7,0.0,0.0,1606.782,339.0182,1214.954,346.1182,972.5090,326.3091,800.5454,272.8909,596.1818,255.3545,322.4637,110.4545
1,1,164,479903.4,6196535.0,29.5,34.2,0.0,0.0,1558.882,308.8454,1197.600,323.1182,972.7727,314.1363,805.0181,269.8182,600.7909,255.6454,322.9091,108.6818
1,1,175,479902.3,6196572.5,28.5,35.2,0.0,0.0,1533.454,283.5727,1186.654,307.1091,973.7727,303.6909,811.7727,265.4363,608.7455,257.0818,326.8091,108.0455
1,1,186,479901.7,6196610.0,27.7,35.9,0.0,0.0,1511.236,241.4909,1192.391,300.7454,975.2636,302.3636,815.6727,261.5091,615.8000,257.7727,326.9182,105.0909
1,1,197,479901.7,6196648.0,27.6,35.8,0.0,0.0,1574.282,237.9454,1243.754,315.9545,999.9636,320.8546,833.4363,270.8455,628.8272,265.4454,334.1545,110.1182
1,1,208,479901.7,6196686.0,28.5,34.6,0.0,0.0,1625.318,273.5636,1263.245,346.8727,1008.509,328.9455,841.4727,273.4273,633.5636,269.5000,337.4000,111.6364
1,1,219,479901.5,6196723.0,29.9,32.5,0.0,0.0,1672.663,377.6454,1237.791,365.1454,1009.164,313.4000,855.9454,268.5364,647.2363,272.9182,343.1727,110.7273
1,1,230,479900.9,6196760.0,30.6,30.9,0.0,0.0,1706.773,424.9455,1223.473,364.0272,1037.627,295.8091,897.1364,270.1182,677.7363,283.5091,353.0909,104.2545
1,1,241,479900.3,6196796.5,29.5,31.6,0.0,0.0,1759.236,387.6454,1290.827,358.2727,1113.982,301.6636,965.6727,288.6182,725.5272,306.9636,381.2455,110.7727
1,1,252,479899.6,6196833.0,27.3,32.6,0.0,0.0,1896.582,342.9636,1434.236,361.2273,1246.091,331.5454,1072.400,326.9454,797.4272,347.1818,425.7363,123.7000
1,1,263,479899.3,6196869.5,25.3,32.0,0.0,0.0,2122.473,337.1818,1628.627,381.6273,1438.854,372.4545,1233.682,384.3455,901.2180,408.4454,487.3000,140.1454
1,1,274,479899.4,6196906.5,24.1,31.2,0.0,0.0,2433.618,378.8727,1871.355,415.8091,1662.864,429.4818,1416.482,454.0727,1020.345,481.2636,560.7909,165.9182
1,1,285,479899.7,6196944.5,23.3,31.0,0.0,0.0,2538.463,412.8091,1984.982,414.4909,1782.445,449.0818,1515.863,488.4818,1084.100,523.4909,597.1545,174.0364
1,1,296,479899.9,6196983.0,22.7,31.6,0.0,0.0,2372.454,368.3273,1910.082,349.9091,1754.118,413.6363,1493.618,473.9545,1068.982,516.1182,592.3091,167.0636
1,1,307,479899.7,6197021.0,22.4,32.4,0.0,0.0,2200.309,299.8545,1830.800,292.7545,1705.164,386.2091,1448.982,459.6454,1034.118,501.4818,578.0182,157.3364
1,1,318,479899.0,6197058.5,22.4,32.7,0.0,0.0,2133.809,239.9909,1803.854,273.7545,1681.864,381.3000,1419.618,453.2091,1014.236,492.4545,576.2000,159.5545
1,1,329,479897.8,6197094.5,22.2,32.8,0.0,0.0,2062.445,228.5818,1772.073,247.9000,1666.491,365.0091,1415.327,443.1182,1015.264,486.0182,566.0091,154.8273
1,1,340,479896.6,6197130.0,21.9,33.3,0.0,0.0,1999.000,232.3000,1715.827,229.2818,1624.063,345.4091,1393.518,426.3091,1003.354,474.8091,553.6545,146.6091
1,1,351,479895.8,6197165.5,21.7,33.6,0.0,0.0,2000.509,257.5182,1690.454,236.1454,1599.864,338.2273,1379.009,417.6727,994.6909,469.1273,551.8000,145.2545
1,1,362,479896.1,6197202.0,21.8,33.0,0.0,0.0,2065.063,287.9909,1727.455,248.7273,1636.445,347.1091,1413.536,429.9909,1015.573,481.5363,562.7818,149.2455
1,1,373,479897.5,6197238.5,22.2,32.1,0.0,0.0,2209.291,330.1909,1828.391,286.8818,1721.391,378.3182,1475.682,460.6636,1053.373,509.1000,584.2728,157.0909
1,1,384,479899.5,6197275.5,22.7,31.5,0.0,0.0,2338.854,372.1091,1906.936,333.6454,1767.291,408.1454,1501.409,482.3363,1066.991,524.0909,598.3636,166.5182
