Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11250,25.0,561.4,734932.88,7173378.50,12.05,1.08,82.97,1.92
11250,25.0,551.4,734932.88,7173378.50,13.01,1.11,76.87,1.89
11250,25.0,541.4,734932.88,7173378.50,15.86,1.20,63.05,1.80
11250,25.0,531.4,734932.88,7173378.50,21.36,1.33,46.81,1.67
11250,25.0,521.4,734932.88,7173378.50,30.27,1.48,33.04,1.52
11250,25.0,508.9,734932.88,7173378.50,52.81,1.72,18.93,1.28
11250,25.0,491.4,734932.88,7173378.50,102.04,2.01,9.80,0.99
11250,25.0,470.8,734932.88,7173378.50,176.75,2.25,5.66,0.75
11250,25.0,449.0,734932.88,7173378.50,275.21,2.44,3.63,0.56
11250,25.0,425.8,734932.88,7173378.50,389.22,2.59,2.57,0.41
11250,25.0,401.3,734932.88,7173378.50,507.80,2.71,1.97,0.29
11250,25.0,375.3,734932.88,7173378.50,620.68,2.79,1.61,0.21
11250,25.0,347.7,734932.88,7173378.50,720.66,2.86,1.39,0.14
11250,25.0,318.5,734932.88,7173378.50,804.03,2.91,1.24,0.09
11250,25.0,287.5,734932.88,7173378.50,870.31,2.94,1.15,0.06
11250,25.0,254.7,734932.88,7173378.50,920.88,2.96,1.09,0.04
11250,25.0,219.9,734932.88,7173378.50,958.10,2.98,1.04,0.02
11250,25.0,182.9,734932.88,7173378.50,984.51,2.99,1.02,0.01
11250,25.0,143.7,734932.88,7173378.50,1002.26,3.00,1.00,-0.00
11250,25.0,102.1,734932.88,7173378.50,1013.34,3.01,0.99,-0.01
11250,25.0,58.0,734932.88,7173378.50,1019.53,3.01,0.98,-0.01
11250,25.0,11.3,734932.88,7173378.50,1022.20,3.01,0.98,-0.01
11250,75.0,561.0,734932.75,7173328.50,54.65,1.74,18.30,1.26
11250,75.0,551.0,734932.75,7173328.50,54.11,1.73,18.48,1.27
11250,75.0,541.0,734932.75,7173328.50,55.98,1.75,17.86,1.25
11250,75.0,531.0,734932.75,7173328.50,61.76,1.79,16.19,1.21
11250,75.0,521.0,734932.75,7173328.50,72.10,1.86,13.87,1.14
11250,75.0,508.5,734932.75,7173328.50,97.44,1.99,10.26,1.01
11250,75.0,491.0,734932.75,7173328.50,149.17,2.17,6.70,0.83
11250,75.0,470.4,734932.75,7173328.50,223.90,2.35,4.47,0.65
11250,75.0,448.5,734932.75,7173328.50,319.75,2.50,3.13,0.50
11250,75.0,425.4,734932.75,7173328.50,429.23,2.63,2.33,0.37
11250,75.0,400.8,734932.75,7173328.50,542.27,2.73,1.84,0.27
11250,75.0,374.8,734932.75,7173328.50,649.44,2.81,1.54,0.19
11250,75.0,347.3,734932.75,7173328.50,743.98,2.87,1.34,0.13
11250,75.0,318.1,734932.75,7173328.50,822.62,2.92,1.22,0.08
11250,75.0,287.1,734932.75,7173328.50,884.93,2.95,1.13,0.05
11250,75.0,254.2,734932.75,7173328.50,932.35,2.97,1.07,0.03
11250,75.0,219.4,734932.75,7173328.50,967.12,2.99,1.03,0.01
11250,75.0,182.5,734932.75,7173328.50,991.56,3.00,1.01,0.00
11250,75.0,143.4,734932.75,7173328.50,1007.82,3.00,0.99,-0.00
11250,75.0,101.9,734932.75,7173328.50,1017.75,3.01,0.98,-0.01
11250,75.0,57.9,734932.75,7173328.50,1023.07,3.01,0.98,-0.01
11250,75.0,11.3,734932.75,7173328.50,1025.22,3.01,0.98,-0.01
11250,125.0,560.7,734932.75,7173278.50,76.75,1.89,13.03,1.11
11250,125.0,550.7,734932.75,7173278.50,79.72,1.90,12.54,1.10
11250,125.0,540.7,734932.75,7173278.50,86.78,1.94,11.52,1.06
11250,125.0,530.7,734932.75,7173278.50,98.30,1.99,10.17,1.01
11250,125.0,520.7,734932.75,7173278.50,114.27,2.06,8.75,0.94
11250,125.0,508.2,734932.75,7173278.50,147.51,2.17,6.78,0.83
11250,125.0,490.7,734932.75,7173278.50,206.71,2.32,4.84,0.68
11250,125.0,470.1,734932.75,7173278.50,285.15,2.46,3.51,0.54
11250,125.0,448.3,734932.75,7173278.50,380.81,2.58,2.63,0.42
11250,125.0,425.2,734932.75,7173278.50,486.78,2.69,2.05,0.31
11250,125.0,400.6,734932.75,7173278.50,593.98,2.77,1.68,0.23
11250,125.0,374.6,734932.75,7173278.50,694.02,2.84,1.44,0.16
11250,125.0,347.0,734932.75,7173278.50,781.17,2.89,1.28,0.11
11250,125.0,317.8,734932.75,7173278.50,852.91,2.93,1.17,0.07
11250,125.0,286.9,734932.75,7173278.50,909.24,2.96,1.10,0.04
11250,125.0,254.0,734932.75,7173278.50,951.70,2.98,1.05,0.02
11250,125.0,219.2,734932.75,7173278.50,982.45,2.99,1.02,0.01
11250,125.0,182.3,734932.75,7173278.50,1003.72,3.00,1.00,-0.00
11250,125.0,143.2,734932.75,7173278.50,1017.42,3.01,0.98,-0.01
11250,125.0,101.8,734932.75,7173278.50,1025.38,3.01,0.98,-0.01
11250,125.0,57.8,734932.75,7173278.50,1029.20,3.01,0.97,-0.01
11250,125.0,11.2,734932.75,7173278.50,1030.43,3.01,0.97,-0.01
11250,175.0,561.0,734932.62,7173228.50,21.94,1.34,45.58,1.66
11250,175.0,551.0,734932.62,7173228.50,28.49,1.45,35.10,1.55
11250,175.0,541.0,734932.62,7173228.50,41.80,1.62,23.92,1.38
11250,175.0,531.0,734932.62,7173228.50,61.45,1.79,16.27,1.21
11250,175.0,521.0,734932.62,7173228.50,86.50,1.94,11.56,1.06
11250,175.0,508.5,734932.62,7173228.50,135.52,2.13,7.38,0.87
11250,175.0,491.0,734932.62,7173228.50,216.58,2.34,4.62,0.66
11250,175.0,470.4,734932.62,7173228.50,315.00,2.50,3.17,0.50
11250,175.0,448.6,734932.62,7173228.50,425.22,2.63,2.35,0.37
11250,175.0,425.4,734932.62,7173228.50,538.59,2.73,1.86,0.27
11250,175.0,400.9,734932.62,7173228.50,646.67,2.81,1.55,0.19
11250,175.0,374.9,734932.62,7173228.50,742.97,2.87,1.35,0.13
11250,175.0,347.3,734932.62,7173228.50,824.02,2.92,1.21,0.08
11250,175.0,318.1,734932.62,7173228.50,888.95,2.95,1.12,0.05
11250,175.0,287.1,734932.62,7173228.50,938.85,2.97,1.07,0.03
11250,175.0,254.3,734932.62,7173228.50,975.72,2.99,1.02,0.01
11250,175.0,219.5,734932.62,7173228.50,1001.78,3.00,1.00,-0.00
11250,175.0,182.6,734932.62,7173228.50,1019.23,3.01,0.98,-0.01
11250,175.0,143.4,734932.62,7173228.50,1029.79,3.01,0.97,-0.01
11250,175.0,101.9,734932.62,7173228.50,1035.22,3.02,0.97,-0.02
11250,175.0,57.9,734932.62,7173228.50,1037.12,3.02,0.96,-0.02
11250,175.0,11.3,734932.62,7173228.50,1037.13,3.02,0.96,-0.02
11250,225.0,561.6,734932.62,7173178.50,43.13,1.63,23.19,1.37
11250,225.0,551.6,734932.62,7173178.50,36.45,1.56,27.43,1.44
11250,225.0,541.6,734932.62,7173178.50,34.63,1.54,28.88,1.46
11250,225.0,531.6,734932.62,7173178.50,40.66,1.61,24.60,1.39
11250,225.0,521.6,734932.62,7173178.50,55.33,1.74,18.07,1.26
11250,225.0,509.1,734932.62,7173178.50,96.47,1.98,10.37,1.02
11250,225.0,491.6,734932.62,7173178.50,186.08,2.27,5.37,0.73
11250,225.0,471.0,734932.62,7173178.50,308.70,2.49,3.24,0.51
11250,225.0,449.1,734932.62,7173178.50,445.53,2.65,2.24,0.35
11250,225.0,426.0,734932.62,7173178.50,577.96,2.76,1.73,0.24
11250,225.0,401.5,734932.62,7173178.50,694.86,2.84,1.44,0.16
11250,225.0,375.4,734932.62,7173178.50,791.87,2.90,1.26,0.10
11250,225.0,347.9,734932.62,7173178.50,868.81,2.94,1.15,0.06
11250,225.0,318.7,734932.62,7173178.50,927.68,2.97,1.08,0.03
11250,225.0,287.7,734932.62,7173178.50,971.26,2.99,1.03,0.01
11250,225.0,254.8,734932.62,7173178.50,1002.34,3.00,1.00,-0.00
11250,225.0,220.0,734932.62,7173178.50,1023.47,3.01,0.98,-0.01
11250,225.0,183.1,734932.62,7173178.50,1036.74,3.02,0.96,-0.02
11250,225.0,143.8,734932.62,7173178.50,1043.83,3.02,0.96,-0.02
11250,225.0,102.2,734932.62,7173178.50,1046.46,3.02,0.96,-0.02
11250,225.0,58.1,734932.62,7173178.50,1046.14,3.02,0.96,-0.02
11250,225.0,11.3,734932.62,7173178.50,1044.75,3.02,0.96,-0.02
11250,275.0,562.1,734932.50,7173128.50,135.27,2.13,7.39,0.87
11250,275.0,552.1,734932.50,7173128.50,107.97,2.03,9.26,0.97
11250,275.0,542.1,734932.50,7173128.50,83.14,1.92,12.03,1.08
11250,275.0,532.1,734932.50,7173128.50,73.33,1.87,13.64,1.13
11250,275.0,522.1,734932.50,7173128.50,78.88,1.90,12.68,1.10
11250,275.0,509.6,734932.50,7173128.50,111.87,2.05,8.94,0.95
11250,275.0,492.1,734932.50,7173128.50,200.01,2.30,5.00,0.70
11250,275.0,471.5,734932.50,7173128.50,331.52,2.52,3.02,0.48
11250,275.0,449.6,734932.50,7173128.50,483.19,2.68,2.07,0.32
11250,275.0,426.5,734932.50,7173128.50,628.40,2.80,1.59,0.20
11250,275.0,402.0,734932.50,7173128.50,751.20,2.88,1.33,0.12
11250,275.0,376.0,734932.50,7173128.50,847.12,2.93,1.18,0.07
11250,275.0,348.4,734932.50,7173128.50,918.50,2.96,1.09,0.04
11250,275.0,319.2,734932.50,7173128.50,970.07,2.99,1.03,0.01
11250,275.0,288.2,734932.50,7173128.50,1006.39,3.00,0.99,-0.00
11250,275.0,255.4,734932.50,7173128.50,1031.04,3.01,0.97,-0.01
11250,275.0,220.5,734932.50,7173128.50,1046.69,3.02,0.96,-0.02
11250,275.0,183.5,734932.50,7173128.50,1055.45,3.02,0.95,-0.02
11250,275.0,144.1,734932.50,7173128.50,1058.81,3.02,0.94,-0.02
11250,275.0,102.4,734932.50,7173128.50,1058.39,3.02,0.94,-0.02
11250,275.0,58.2,734932.50,7173128.50,1055.75,3.02,0.95,-0.02
11250,275.0,11.4,734932.50,7173128.50,1052.85,3.02,0.95,-0.02
11250,325.0,562.3,734932.50,7173078.50,16.69,1.22,59.92,1.78
11250,325.0,552.3,734932.50,7173078.50,30.66,1.49,32.61,1.51
11250,325.0,542.3,734932.50,7173078.50,55.14,1.74,18.13,1.26
11250,325.0,532.3,734932.50,7173078.50,83.75,1.92,11.94,1.08
11250,325.0,522.3,734932.50,7173078.50,113.80,2.06,8.79,0.94
11250,325.0,509.8,734932.50,7173078.50,169.55,2.23,5.90,0.77
11250,325.0,492.3,734932.50,7173078.50,272.26,2.43,3.67,0.57
11250,325.0,471.7,734932.50,7173078.50,411.42,2.61,2.43,0.39
11250,325.0,449.9,734932.50,7173078.50,568.66,2.75,1.76,0.25
11250,325.0,426.8,734932.50,7173078.50,715.87,2.85,1.40,0.15
11250,325.0,402.2,734932.50,7173078.50,834.60,2.92,1.20,0.08
11250,325.0,376.2,734932.50,7173078.50,921.08,2.96,1.09,0.04
11250,325.0,348.6,734932.50,7173078.50,980.50,2.99,1.02,0.01
11250,325.0,319.4,734932.50,7173078.50,1020.18,3.01,0.98,-0.01
