LOOP,LINE,FID,EAST,NORTH,TER,ALT,PITCH,MAG,EM1_Z01,EM1_Z02,EM1_Z03,EM1_Z04,EM1_Z05,EM1_Z06,EM1_Z07,EM1_Z08,EM1_Z09,EM1_Z10
1,11260,4176,740326.4,7173035.5,586.2,96.3,0.0,54821.75,114992.3,69557.39,45183.54,28787.03,17000.16,9597.766,5776.459,3487.019,1425.375,0.000000
1,11260,4180,740326.4,7173085.5,586.6,95.5,0.0,54817.33,109389.5,65635.24,41261.23,24944.59,14377.65,8517.921,5542.905,3479.589,1432.467,0.000000
1,11260,4184,740326.4,7173135.5,585.9,96.3,0.0,54814.15,110842.4,65547.55,39079.84,22252.43,12939.11,8149.279,5514.212,3500.622,1446.137,0.000000
1,11260,4188,740326.2,7173185.5,585.1,95.8,0.0,54811.18,116993.2,68098.72,39012.86,21680.76,13192.31,8748.999,5902.032,3688.780,1524.952,0.000000
1,11260,4192,740326.1,7173235.5,584.4,95.4,0.0,54807.50,120022.6,70656.17,40631.91,22091.49,13993.70,10335.56,7422.194,4615.502,1917.634,0.000000
1,11260,4196,740326.1,7173285.5,584.0,95.3,0.0,54804.62,121117.4,68375.97,41222.20,24476.71,15713.37,11448.34,8253.859,5154.674,2098.822,0.000000
1,11260,4200,740326.3,7173335.5,584.0,95.4,0.0,54802.30,118271.1,66898.29,41046.61,26776.83,18415.18,13424.41,9674.395,6013.568,2351.752,0.000000
1,11260,4204,740326.7,7173386.0,584.2,94.7,0.0,54799.25,119954.4,71312.70,41964.91,29359.97,23489.83,18477.88,13332.65,8181.607,3249.317,0.000000
1,11260,4208,740327.4,7173436.5,584.6,93.0,0.0,54795.75,132571.0,78377.57,50560.92,35970.18,27547.21,21188.93,15209.78,9350.095,3660.510,0.000000
1,11260,4212,740328.3,7173488.0,585.0,91.8,0.0,54792.50,147481.7,85621.20,57277.19,44723.09,35197.45,26443.89,18340.38,10934.75,4242.040,0.000000
1,11260,4216,740329.1,7173540.0,585.4,91.4,0.0,54789.30,156249.2,96541.42,64019.61,49791.55,40442.53,31227.20,21807.05,12844.51,4938.136,0.000000
1,11260,4220,740329.6,7173589.5,585.7,90.9,0.0,54786.48,163204.9,105947.3,70000.95,52266.96,41667.62,31950.82,22216.20,13039.64,5001.793,0.000000
1,11260,4224,740329.9,7173639.5,585.5,91.2,0.0,54784.25,170373.4,114412.9,77740.13,50944.94,33189.37,22536.66,14992.51,8796.980,3401.660,0.000000
1,11260,4228,740330.1,7173689.5,585.8,92.8,0.0,54783.55,183144.7,125001.2,83039.41,50845.29,27591.19,13278.34,5994.444,2584.232,843.9692,0.000000
1,11260,4232,740329.8,7173739.5,586.7,94.4,0.0,54783.70,196063.8,137591.1,92882.52,55544.07,26613.52,9811.098,2836.658,667.2001,114.1655,0.000000
1,11260,4236,740329.8,7173789.5,587.3,95.1,0.0,54781.40,203643.0,147625.7,100178.9,59078.03,28643.36,11722.47,4610.720,1925.308,660.2236,0.000000
1,11260,4240,740329.5,7173839.5,587.4,95.3,0.0,54777.98,209445.9,148085.2,97064.95,56647.94,28229.14,12413.49,5919.915,3195.273,1261.368,0.000000
1,11260,4244,740329.4,7173889.5,587.5,94.5,0.0,54774.95,217701.5,148852.1,90732.71,49022.24,23374.46,10548.52,5520.400,3163.571,1269.794,0.000000
1,11260,4248,740329.5,7173939.5,588.0,91.5,0.0,54770.68,229578.5,155927.3,90599.61,44195.16,18499.34,8018.854,4313.336,2342.426,874.9728,0.000000
1,11260,4252,740329.8,7173989.0,588.3,90.4,0.0,54767.32,243602.8,168133.1,95390.28,44249.00,17720.43,6714.993,2852.016,1419.597,542.5173,0.000000
1,11260,4256,740330.0,7174037.0,588.7,89.9,0.0,54768.52,255101.5,181882.7,104463.7,46338.64,16562.21,5597.976,2168.692,886.0554,260.2775,0.000000
1,11260,4260,740330.4,7174087.0,588.9,90.4,0.0,54774.55,257340.4,185317.8,106871.5,47035.67,16469.70,5379.767,1981.281,767.7750,216.0693,0.000000
1,11260,4264,740330.6,7174137.0,589.0,91.2,0.0,54786.50,261585.6,191983.5,112637.4,48974.35,16279.33,4966.027,1783.869,700.1854,200.1059,0.000000
1,11260,4268,740330.5,7174187.0,589.0,91.2,0.0,54804.17,262612.4,192028.1,111791.7,47975.34,15676.46,4692.579,1652.328,634.7068,178.4650,0.000000
1,11260,4272,740330.4,7174237.0,589.0,90.6,0.0,54825.05,264358.6,190849.4,108629.1,45491.12,14594.29,4322.613,1494.037,556.9960,152.1384,0.000000
1,11260,4276,740330.2,7174287.0,589.7,90.4,0.0,54846.38,265112.3,189287.4,105602.8,43286.82,13628.05,3929.675,1284.983,448.7676,116.5036,0.000000
1,11260,4280,740329.9,7174337.0,591.6,89.3,0.0,54865.62,272114.7,193793.8,106425.3,42738.76,13175.12,3691.573,1150.006,381.0421,95.28514,0.000000
1,11260,4284,740329.2,7174387.0,593.0,90.4,0.0,54885.38,274552.0,197416.6,108733.8,43587.53,13318.47,3634.466,1079.473,341.6358,82.56555,0.000000
1,11260,4288,740328.4,7174437.0,593.2,91.5,0.0,54910.90,287924.7,213075.0,118148.3,46820.27,13995.23,3777.588,1148.208,377.9353,94.48360,0.000000
1,11260,4292,740327.4,7174485.5,593.2,92.4,0.0,54935.23,306180.6,232223.7,127732.4,48389.76,13619.43,3744.653,1338.170,525.2990,147.8155,0.000000
1,11260,4296,740326.6,7174533.5,593.1,92.1,0.0,54952.12,310187.4,238665.5,133670.1,51423.33,14539.11,3927.137,1363.318,528.1702,147.8141,0.000000
1,11260,4300,740325.9,7174583.0,593.1,91.0,0.0,54963.45,312445.5,243686.4,139529.3,54940.06,15572.21,3853.415,1087.302,345.7267,85.03767,0.000000
1,11260,4304,740325.7,7174633.0,593.4,89.9,0.0,54960.68,314744.4,252208.7,151666.4,62972.39,18133.76,3920.155,714.0419,120.6729,17.08702,0.000000
1,11260,4308,740325.4,7174683.0,594.1,90.2,0.0,54951.18,328493.5,269673.2,163981.7,67441.55,18853.78,3882.216,650.9476,95.61021,11.21342,0.000000
1,11260,4312,740325.5,7174733.0,595.4,90.8,0.0,54950.62,335443.2,283195.2,178521.7,75217.48,21079.00,4289.691,709.0162,102.8789,11.97064,0.000000
1,11260,4316,740325.7,7174783.0,596.6,89.4,0.0,54966.38,340376.6,294763.3,192757.0,84400.48,24381.37,5054.862,842.8855,122.5583,14.20108,0.000000
1,11260,4320,740326.0,7174833.0,597.3,88.8,0.0,54995.50,341577.0,297668.2,196434.8,87061.22,25491.52,5345.920,897.5154,130.9514,15.16447,0.000000
1,11260,4324,740326.4,7174881.5,597.7,88.6,0.0,55021.10,331343.1,282829.0,185910.4,84298.87,25809.86,5681.614,991.1864,147.8169,17.29843,0.000000
1,11260,4328,740327.1,7174929.5,597.9,88.2,0.0,55027.12,331133.4,282337.3,185317.7,83897.97,25649.02,5639.368,983.1635,146.5931,17.16967,0.000000
1,11260,4332,740327.6,7174977.5,597.5,88.6,0.0,55017.23,338783.4,293020.5,192767.8,86012.88,25588.52,5464.085,930.6545,136.8387,15.90711,0.000000
1,11260,4336,740328.2,7175026.5,596.4,90.1,0.0,54997.35,338045.2,295025.3,198586.9,91233.72,27821.82,6035.333,1036.221,152.7055,17.75902,0.000000
1,11260,4340,740328.9,7175076.5,594.9,92.0,0.0,54973.45,335082.9,292588.1,199474.6,93523.37,29049.52,6376.204,1101.151,162.4023,18.88542,0.000000
1,11260,4344,740329.4,7175126.5,593.4,94.1,0.0,54949.38,331418.2,289316.8,199697.0,95675.87,30354.68,6760.736,1176.853,174.3221,20.24666,0.000000
1,11260,4348,740329.8,7175174.0,592.1,96.5,0.0,54926.57,323498.7,279431.3,191985.0,92498.85,29758.65,6734.212,1187.033,176.9729,20.66628,0.000000
1,11260,4352,740330.0,7175222.0,591.0,98.2,0.0,54905.65,298471.7,248930.5,165579.6,78714.20,25779.68,6188.244,1253.084,245.7190,41.25430,0.000000
