Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11240,25.0,556.1,729521.25,7168044.50,7.66,0.88,130.61,2.12
11240,25.0,546.1,729521.25,7168044.50,6.89,0.84,145.13,2.16
11240,25.0,536.1,729521.25,7168044.50,5.46,0.74,183.10,2.26
11240,25.0,526.1,729521.25,7168044.50,3.96,0.60,252.68,2.40
11240,25.0,516.1,729521.25,7168044.50,2.88,0.46,347.46,2.54
11240,25.0,503.6,729521.25,7168044.50,2.17,0.34,461.11,2.66
11240,25.0,486.1,729521.25,7168044.50,3.28,0.52,304.72,2.48
11240,25.0,465.5,729521.25,7168044.50,9.92,1.00,100.80,2.00
11240,25.0,443.6,729521.25,7168044.50,31.70,1.50,31.55,1.50
11240,25.0,420.5,729521.25,7168044.50,82.82,1.92,12.07,1.08
11240,25.0,395.9,729521.25,7168044.50,171.91,2.24,5.82,0.76
11240,25.0,369.9,729521.25,7168044.50,293.35,2.47,3.41,0.53
11240,25.0,342.4,729521.25,7168044.50,430.11,2.63,2.32,0.37
11240,25.0,313.1,729521.25,7168044.50,563.15,2.75,1.78,0.25
11240,25.0,282.2,729521.25,7168044.50,679.12,2.83,1.47,0.17
11240,25.0,249.3,729521.25,7168044.50,772.14,2.89,1.30,0.11
11240,25.0,214.5,729521.25,7168044.50,842.28,2.93,1.19,0.07
11240,25.0,176.8,729521.25,7168044.50,894.89,2.95,1.12,0.05
11240,25.0,136.0,729521.25,7168044.50,930.93,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,954.83,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,969.94,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,978.02,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,19.47,1.29,51.36,1.71
11240,75.0,546.0,729521.50,7168094.50,18.72,1.27,53.41,1.73
11240,75.0,536.0,729521.50,7168094.50,17.62,1.25,56.75,1.75
11240,75.0,526.0,729521.50,7168094.50,16.42,1.22,60.89,1.78
11240,75.0,516.0,729521.50,7168094.50,15.32,1.19,65.26,1.81
11240,75.0,503.5,729521.50,7168094.50,14.29,1.15,70.00,1.85
11240,75.0,486.0,729521.50,7168094.50,15.96,1.20,62.66,1.80
11240,75.0,465.4,729521.50,7168094.50,25.56,1.41,39.13,1.59
11240,75.0,443.6,729521.50,7168094.50,51.19,1.71,19.53,1.29
11240,75.0,420.4,729521.50,7168094.50,103.85,2.02,9.63,0.98
11240,75.0,395.9,729521.50,7168094.50,190.50,2.28,5.25,0.72
11240,75.0,369.9,729521.50,7168094.50,306.82,2.49,3.26,0.51
11240,75.0,342.3,729521.50,7168094.50,438.18,2.64,2.28,0.36
11240,75.0,313.1,729521.50,7168094.50,567.16,2.75,1.76,0.25
11240,75.0,282.1,729521.50,7168094.50,680.72,2.83,1.47,0.17
11240,75.0,249.3,729521.50,7168094.50,772.67,2.89,1.29,0.11
11240,75.0,214.5,729521.50,7168094.50,842.54,2.93,1.19,0.07
11240,75.0,176.7,729521.50,7168094.50,895.31,2.95,1.12,0.05
11240,75.0,136.0,729521.50,7168094.50,931.56,2.97,1.07,0.03
11240,75.0,92.8,729521.50,7168094.50,955.64,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,970.86,2.99,1.03,0.01
11240,75.0,-1.0,729521.50,7168094.50,978.93,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,23.37,1.37,42.79,1.63
11240,125.0,545.7,729521.62,7168144.50,20.77,1.32,48.15,1.68
11240,125.0,535.7,729521.62,7168144.50,19.25,1.28,51.95,1.72
11240,125.0,525.7,729521.62,7168144.50,20.26,1.31,49.37,1.69
11240,125.0,515.7,729521.62,7168144.50,23.31,1.37,42.90,1.63
11240,125.0,503.2,729521.62,7168144.50,29.95,1.48,33.39,1.52
11240,125.0,485.7,729521.62,7168144.50,39.86,1.60,25.09,1.40
11240,125.0,465.1,729521.62,7168144.50,54.89,1.74,18.22,1.26
11240,125.0,443.3,729521.62,7168144.50,84.35,1.93,11.86,1.07
11240,125.0,420.1,729521.62,7168144.50,137.39,2.14,7.28,0.86
11240,125.0,395.6,729521.62,7168144.50,219.22,2.34,4.56,0.66
11240,125.0,369.6,729521.62,7168144.50,326.92,2.51,3.06,0.49
11240,125.0,342.0,729521.62,7168144.50,449.25,2.65,2.23,0.35
11240,125.0,312.8,729521.62,7168144.50,571.46,2.76,1.75,0.24
11240,125.0,281.8,729521.62,7168144.50,681.26,2.83,1.47,0.17
11240,125.0,249.0,729521.62,7168144.50,771.89,2.89,1.30,0.11
11240,125.0,214.2,729521.62,7168144.50,841.82,2.93,1.19,0.07
11240,125.0,176.5,729521.62,7168144.50,895.20,2.95,1.12,0.05
11240,125.0,135.8,729521.62,7168144.50,932.12,2.97,1.07,0.03
11240,125.0,92.7,729521.62,7168144.50,956.75,2.98,1.05,0.02
11240,125.0,47.2,729521.62,7168144.50,972.22,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,980.37,2.99,1.02,0.01
11240,175.0,555.4,729521.88,7168194.50,23.07,1.36,43.35,1.64
11240,175.0,545.4,729521.88,7168194.50,13.93,1.14,71.78,1.86
11240,175.0,535.4,729521.88,7168194.50,8.84,0.95,113.12,2.05
11240,175.0,525.4,729521.88,7168194.50,9.04,0.96,110.68,2.04
11240,175.0,515.4,729521.88,7168194.50,13.20,1.12,75.75,1.88
11240,175.0,502.9,729521.88,7168194.50,26.58,1.42,37.63,1.58
11240,175.0,485.4,729521.88,7168194.50,52.48,1.72,19.05,1.28
11240,175.0,464.8,729521.88,7168194.50,80.70,1.91,12.39,1.09
11240,175.0,442.9,729521.88,7168194.50,116.23,2.07,8.60,0.93
11240,175.0,419.8,729521.88,7168194.50,168.96,2.23,5.92,0.77
11240,175.0,395.3,729521.88,7168194.50,244.86,2.39,4.08,0.61
11240,175.0,369.3,729521.88,7168194.50,343.08,2.54,2.91,0.46
11240,175.0,341.7,729521.88,7168194.50,455.87,2.66,2.19,0.34
11240,175.0,312.5,729521.88,7168194.50,571.20,2.76,1.75,0.24
11240,175.0,281.5,729521.88,7168194.50,677.67,2.83,1.48,0.17
11240,175.0,248.7,729521.88,7168194.50,767.77,2.89,1.30,0.11
11240,175.0,213.9,729521.88,7168194.50,838.74,2.92,1.19,0.08
11240,175.0,176.2,729521.88,7168194.50,893.66,2.95,1.12,0.05
11240,175.0,135.5,729521.88,7168194.50,932.01,2.97,1.07,0.03
11240,175.0,92.5,729521.88,7168194.50,957.66,2.98,1.04,0.02
11240,175.0,47.1,729521.88,7168194.50,973.70,2.99,1.03,0.01
11240,175.0,-1.1,729521.88,7168194.50,982.07,2.99,1.02,0.01
11240,225.0,555.1,729522.00,7168244.50,30.73,1.49,32.55,1.51
11240,225.0,545.1,729522.00,7168244.50,15.00,1.18,66.65,1.82
11240,225.0,535.1,729522.00,7168244.50,6.71,0.83,149.06,2.17
