Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,3.72,0.57,268.90,2.43
11260,25.0,571.9,740329.81,7171996.00,3.95,0.60,253.14,2.40
11260,25.0,561.9,740329.81,7171996.00,5.57,0.75,179.57,2.25
11260,25.0,551.9,740329.81,7171996.00,9.09,0.96,110.02,2.04
11260,25.0,541.9,740329.81,7171996.00,15.26,1.18,65.52,1.82
11260,25.0,529.4,740329.81,7171996.00,32.64,1.51,30.64,1.49
11260,25.0,511.9,740329.81,7171996.00,74.67,1.87,13.39,1.13
11260,25.0,491.3,740329.81,7171996.00,143.14,2.16,6.99,0.84
11260,25.0,469.4,740329.81,7171996.00,237.14,2.38,4.22,0.62
11260,25.0,446.3,740329.81,7171996.00,348.15,2.54,2.87,0.46
11260,25.0,421.7,740329.81,7171996.00,464.23,2.67,2.15,0.33
11260,25.0,395.7,740329.81,7171996.00,574.35,2.76,1.74,0.24
11260,25.0,368.2,740329.81,7171996.00,671.00,2.83,1.49,0.17
11260,25.0,338.9,740329.81,7171996.00,750.65,2.88,1.33,0.12
11260,25.0,308.0,740329.81,7171996.00,813.02,2.91,1.23,0.09
11260,25.0,275.1,740329.81,7171996.00,859.86,2.93,1.16,0.07
11260,25.0,240.3,740329.81,7171996.00,893.78,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,918.04,2.96,1.09,0.04
11260,25.0,163.5,740329.81,7171996.00,934.56,2.97,1.07,0.03
11260,25.0,121.5,740329.81,7171996.00,945.61,2.98,1.06,0.02
11260,25.0,77.0,740329.81,7171996.00,952.79,2.98,1.05,0.02
11260,25.0,29.8,740329.81,7171996.00,956.81,2.98,1.05,0.02
11260,75.0,583.6,740329.81,7172046.00,26.82,1.43,37.29,1.57
11260,75.0,573.6,740329.81,7172046.00,24.27,1.39,41.20,1.61
11260,75.0,563.6,740329.81,7172046.00,23.85,1.38,41.93,1.62
11260,75.0,553.6,740329.81,7172046.00,26.99,1.43,37.05,1.57
11260,75.0,543.6,740329.81,7172046.00,33.99,1.53,29.42,1.47
11260,75.0,531.1,740329.81,7172046.00,53.04,1.72,18.85,1.28
11260,75.0,513.6,740329.81,7172046.00,95.87,1.98,10.43,1.02
11260,75.0,493.0,740329.81,7172046.00,162.42,2.21,6.16,0.79
11260,75.0,471.2,740329.81,7172046.00,252.08,2.40,3.97,0.60
11260,75.0,448.0,740329.81,7172046.00,357.73,2.55,2.80,0.45
11260,75.0,423.5,740329.81,7172046.00,468.92,2.67,2.13,0.33
11260,75.0,397.5,740329.81,7172046.00,575.45,2.76,1.74,0.24
11260,75.0,369.9,740329.81,7172046.00,669.91,2.83,1.49,0.17
11260,75.0,340.7,740329.81,7172046.00,748.46,2.87,1.34,0.13
11260,75.0,309.7,740329.81,7172046.00,810.46,2.91,1.23,0.09
11260,75.0,276.9,740329.81,7172046.00,857.27,2.93,1.17,0.07
11260,75.0,242.1,740329.81,7172046.00,891.30,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,915.84,2.96,1.09,0.04
11260,75.0,164.7,740329.81,7172046.00,932.55,2.97,1.07,0.03
11260,75.0,122.3,740329.81,7172046.00,943.74,2.97,1.06,0.03
11260,75.0,77.5,740329.81,7172046.00,950.99,2.98,1.05,0.02
11260,75.0,30.0,740329.81,7172046.00,955.01,2.98,1.05,0.02
11260,125.0,585.3,740329.81,7172096.00,58.85,1.77,16.99,1.23
11260,125.0,575.3,740329.81,7172096.00,58.45,1.77,17.11,1.23
11260,125.0,565.3,740329.81,7172096.00,60.05,1.78,16.65,1.22
11260,125.0,555.3,740329.81,7172096.00,65.13,1.81,15.35,1.19
11260,125.0,545.3,740329.81,7172096.00,74.23,1.87,13.47,1.13
11260,125.0,532.8,740329.81,7172096.00,95.85,1.98,10.43,1.02
11260,125.0,515.3,740329.81,7172096.00,138.95,2.14,7.20,0.86
11260,125.0,494.7,740329.81,7172096.00,201.18,2.30,4.97,0.70
11260,125.0,472.9,740329.81,7172096.00,282.43,2.45,3.54,0.55
11260,125.0,449.7,740329.81,7172096.00,377.90,2.58,2.65,0.42
11260,125.0,425.2,740329.81,7172096.00,479.60,2.68,2.09,0.32
11260,125.0,399.2,740329.81,7172096.00,578.90,2.76,1.73,0.24
11260,125.0,371.6,740329.81,7172096.00,668.69,2.83,1.50,0.17
11260,125.0,342.4,740329.81,7172096.00,744.76,2.87,1.34,0.13
11260,125.0,311.4,740329.81,7172096.00,805.77,2.91,1.24,0.09
11260,125.0,278.6,740329.81,7172096.00,852.40,2.93,1.17,0.07
11260,125.0,243.8,740329.81,7172096.00,886.60,2.95,1.13,0.05
11260,125.0,206.3,740329.81,7172096.00,911.63,2.96,1.10,0.04
11260,125.0,165.9,740329.81,7172096.00,928.76,2.97,1.08,0.03
11260,125.0,123.2,740329.81,7172096.00,940.22,2.97,1.06,0.03
11260,125.0,78.0,740329.81,7172096.00,947.67,2.98,1.06,0.02
11260,125.0,30.2,740329.81,7172096.00,951.80,2.98,1.05,0.02
11260,175.0,587.0,740329.81,7172146.00,197.80,2.30,5.06,0.70
11260,175.0,577.0,740329.81,7172146.00,190.67,2.28,5.24,0.72
11260,175.0,567.0,740329.81,7172146.00,182.19,2.26,5.49,0.74
11260,175.0,557.0,740329.81,7172146.00,176.41,2.25,5.67,0.75
11260,175.0,547.0,740329.81,7172146.00,175.48,2.24,5.70,0.76
11260,175.0,534.5,740329.81,7172146.00,183.00,2.26,5.46,0.74
11260,175.0,517.0,740329.81,7172146.00,209.55,2.32,4.77,0.68
11260,175.0,496.4,740329.81,7172146.00,256.14,2.41,3.90,0.59
11260,175.0,474.6,740329.81,7172146.00,321.86,2.51,3.11,0.49
11260,175.0,451.4,740329.81,7172146.00,402.53,2.60,2.48,0.40
11260,175.0,426.9,740329.81,7172146.00,491.51,2.69,2.03,0.31
11260,175.0,400.9,740329.81,7172146.00,581.24,2.76,1.72,0.24
11260,175.0,373.3,740329.81,7172146.00,664.95,2.82,1.50,0.18
11260,175.0,344.1,740329.81,7172146.00,737.90,2.87,1.36,0.13
11260,175.0,313.1,740329.81,7172146.00,797.81,2.90,1.25,0.10
11260,175.0,280.3,740329.81,7172146.00,844.50,2.93,1.18,0.07
11260,175.0,245.5,740329.81,7172146.00,879.24,2.94,1.14,0.06
11260,175.0,207.8,740329.81,7172146.00,905.19,2.96,1.10,0.04
11260,175.0,167.1,740329.81,7172146.00,923.02,2.97,1.08,0.03
11260,175.0,124.0,740329.81,7172146.00,935.03,2.97,1.07,0.03
11260,175.0,78.5,740329.81,7172146.00,942.91,2.97,1.06,0.03
11260,175.0,30.3,740329.81,7172146.00,947.27,2.98,1.06,0.02
11260,225.0,588.6,740329.81,7172196.00,361.00,2.56,2.77,0.44
11260,225.0,578.6,740329.81,7172196.00,340.53,2.53,2.94,0.47
11260,225.0,568.6,740329.81,7172196.00,313.13,2.50,3.19,0.50
11260,225.0,558.6,740329.81,7172196.00,288.24,2.46,3.47,0.54
11260,225.0,548.6,740329.81,7172196.00,270.81,2.43,3.69,0.57
