 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0821
  478994.2,     -40.0,        -0.1873
  478994.2,     -80.0,        -0.0808
  478994.2,    -120.0,        -0.0133
  478994.2,    -160.0,         0.0246
  478994.2,    -200.0,         0.1363
  478994.2,    -240.0,        -0.1074
  478994.2,    -280.0,        -0.1889
  478994.2,    -320.0,        -0.0934
  478994.2,    -360.0,        -0.0135
  478994.2,    -400.0,        -0.1973
  478994.2,    -440.0,         0.0718
  478993.1,       0.0,        -0.0631
  478993.1,     -40.0,        -0.1990
  478993.1,     -80.0,        -0.1073
  478993.1,    -120.0,        -0.0330
  478993.1,    -160.0,        -0.0686
  478993.1,    -200.0,         0.0963
  478993.1,    -240.0,        -0.0867
  478993.1,    -280.0,        -0.1188
  478993.1,    -320.0,        -0.0690
  478993.1,    -360.0,         0.0304
  478993.1,    -400.0,        -0.1581
  478993.1,    -440.0,         0.0862
  478993.2,       0.0,         0.0064
  478993.2,     -40.0,        -0.1681
  478993.2,     -80.0,        -0.1082
  478993.2,    -120.0,        -0.0181
  478993.2,    -160.0,        -0.0895
  478993.2,    -200.0,         0.0755
  478993.2,    -240.0,        -0.0877
  478993.2,    -280.0,         0.0370
  478993.2,    -320.0,        -0.0089
  478993.2,    -360.0,         0.0774
  478993.2,    -400.0,        -0.1042
  478993.2,    -440.0,         0.1252
  478994.3,       0.0,         0.0669
  478994.3,     -40.0,        -0.1266
  478994.3,     -80.0,        -0.0864
  478994.3,    -120.0,         0.0209
  478994.3,    -160.0,        -0.0595
  478994.3,    -200.0,         0.0606
  478994.3,    -240.0,        -0.0942
  478994.3,    -280.0,         0.1481
  478994.3,    -320.0,         0.0427
  478994.3,    -360.0,         0.1225
  478994.3,    -400.0,        -0.0400
  478994.3,    -440.0,         0.1247
  478995.7,       0.0,         0.0461
  478995.7,     -40.0,        -0.1731
  478995.7,     -80.0,        -0.1008
  478995.7,    -120.0,         0.0440
  478995.7,    -160.0,        -0.0313
  478995.7,    -200.0,         0.0396
  478995.7,    -240.0,        -0.0625
  478995.7,    -280.0,         0.1184
  478995.7,    -320.0,        -0.0357
  478995.7,    -360.0,         0.0997
  478995.7,    -400.0,        -0.0251
  478995.7,    -440.0,         0.0676
  478996.8,       0.0,        -0.0026
  478996.8,     -40.0,        -0.2592
  478996.8,     -80.0,        -0.1304
  478996.8,    -120.0,         0.0558
  478996.8,    -160.0,        -0.0028
  478996.8,    -200.0,         0.0359
  478996.8,    -240.0,        -0.0292
  478996.8,    -280.0,         0.0388
  478996.8,    -320.0,        -0.1807
  478996.8,    -360.0,         0.0521
  478996.8,    -400.0,        -0.0525
  478996.8,    -440.0,        -0.0310
  478997.1,       0.0,         0.0166
  478997.1,     -40.0,        -0.2607
  478997.1,     -80.0,        -0.1073
  478997.1,    -120.0,         0.0972
  478997.1,    -160.0,         0.0496
  478997.1,    -200.0,         0.0621
  478997.1,    -240.0,         0.0437
  478997.1,    -280.0,         0.0514
  478997.1,    -320.0,        -0.2017
  478997.1,    -360.0,         0.0738
  478997.1,    -400.0,        -0.0439
  478997.1,    -440.0,        -0.0538
  478996.1,       0.0,         0.0790
  478996.1,     -40.0,        -0.1878
  478996.1,     -80.0,        -0.0795
  478996.1,    -120.0,         0.0910
  478996.1,    -160.0,         0.0608
  478996.1,    -200.0,         0.1075
  478996.1,    -240.0,         0.0150
  478996.1,    -280.0,         0.1316
  478996.1,    -320.0,        -0.0484
  478996.1,    -360.0,         0.1202
  478996.1,    -400.0,        -0.0641
  478996.1,    -440.0,         0.0202
  478994.3,       0.0,         0.1383
  478994.3,     -40.0,        -0.0905
  478994.3,     -80.0,        -0.0273
  478994.3,    -120.0,         0.0666
  478994.3,    -160.0,         0.0485
  478994.3,    -200.0,         0.1877
  478994.3,    -240.0,         0.0292
  478994.3,    -280.0,         0.1720
  478994.3,    -320.0,         0.1890
  478994.3,    -360.0,         0.1989
  478994.3,    -400.0,        -0.0755
  478994.3,    -440.0,         0.2086
  478992.4,       0.0,         0.1306
  478992.4,     -40.0,        -0.1050
  478992.4,     -80.0,        -0.0099
  478992.4,    -120.0,         0.0379
  478992.4,    -160.0,         0.0190
  478992.4,    -200.0,         0.2003
  478992.4,    -240.0,         0.0516
  478992.4,    -280.0,         0.0979
  478992.4,    -320.0,         0.2420
  478992.4,    -360.0,         0.2340
  478992.4,    -400.0,        -0.1047
  478992.4,    -440.0,         0.2577
  478991.2,       0.0,         0.0323
  478991.2,     -40.0,        -0.2071
  478991.2,     -80.0,        -0.0740
  478991.2,    -120.0,         0.0058
  478991.2,    -160.0,        -0.0059
  478991.2,    -200.0,         0.1061
  478991.2,    -240.0,         0.0026
  478991.2,    -280.0,         0.0052
  478991.2,    -320.0,         0.0813
  478991.2,    -360.0,         0.1520
  478991.2,    -400.0,        -0.1583
  478991.2,    -440.0,         0.1658
  478990.8,       0.0,        -0.0003
  478990.8,     -40.0,        -0.2530
  478990.8,     -80.0,        -0.0898
  478990.8,    -120.0,         0.0307
  478990.8,    -160.0,         0.0143
  478990.8,    -200.0,         0.0305
  478990.8,    -240.0,         0.0121
  478990.8,    -280.0,        -0.0369
  478990.8,    -320.0,        -0.0460
  478990.8,    -360.0,         0.1295
  478990.8,    -400.0,        -0.1522
  478990.8,    -440.0,         0.1236
  478991.1,       0.0,         0.0310
  478991.1,     -40.0,        -0.2259
  478991.1,     -80.0,        -0.0448
  478991.1,    -120.0,         0.0956
  478991.1,    -160.0,         0.0611
  478991.1,    -200.0,         0.0428
  478991.1,    -240.0,         0.0759
  478991.1,    -280.0,        -0.0003
  478991.1,    -320.0,        -0.0720
  478991.1,    -360.0,         0.1837
  478991.1,    -400.0,        -0.0908
  478991.1,    -440.0,         0.1170
  478992.3,       0.0,         0.0421
  478992.3,     -40.0,        -0.2183
  478992.3,     -80.0,        -0.0447
  478992.3,    -120.0,         0.1157
  478992.3,    -160.0,         0.0662
  478992.3,    -200.0,         0.1079
  478992.3,    -240.0,         0.1535
  478992.3,    -280.0,         0.0238
  478992.3,    -320.0,        -0.0805
  478992.3,    -360.0,         0.1903
  478992.3,    -400.0,        -0.0617
  478992.3,    -440.0,         0.0744
  478993.9,       0.0,         0.0108
  478993.9,     -40.0,        -0.2536
  478993.9,     -80.0,        -0.0924
  478993.9,    -120.0,         0.0854
