Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11260,25.0,581.9,740329.81,7171996.00,501.23,2.70,2.00,0.30
11260,25.0,571.9,740329.81,7171996.00,503.39,2.70,1.99,0.30
11260,25.0,561.9,740329.81,7171996.00,507.75,2.71,1.97,0.29
11260,25.0,551.9,740329.81,7171996.00,514.21,2.71,1.94,0.29
11260,25.0,541.9,740329.81,7171996.00,522.61,2.72,1.91,0.28
11260,25.0,529.4,740329.81,7171996.00,538.57,2.73,1.86,0.27
11260,25.0,511.9,740329.81,7171996.00,564.39,2.75,1.77,0.25
11260,25.0,491.3,740329.81,7171996.00,596.60,2.78,1.68,0.22
11260,25.0,469.4,740329.81,7171996.00,634.70,2.80,1.58,0.20
11260,25.0,446.3,740329.81,7171996.00,677.14,2.83,1.48,0.17
11260,25.0,421.7,740329.81,7171996.00,721.91,2.86,1.39,0.14
11260,25.0,395.7,740329.81,7171996.00,766.77,2.88,1.30,0.12
11260,25.0,368.2,740329.81,7171996.00,809.59,2.91,1.24,0.09
11260,25.0,338.9,740329.81,7171996.00,848.55,2.93,1.18,0.07
11260,25.0,308.0,740329.81,7171996.00,882.44,2.95,1.13,0.05
11260,25.0,275.1,740329.81,7171996.00,910.70,2.96,1.10,0.04
11260,25.0,240.3,740329.81,7171996.00,933.32,2.97,1.07,0.03
11260,25.0,203.2,740329.81,7171996.00,951.09,2.98,1.05,0.02
11260,25.0,163.5,740329.81,7171996.00,964.19,2.98,1.04,0.02
11260,25.0,121.5,740329.81,7171996.00,973.47,2.99,1.03,0.01
11260,25.0,77.0,740329.81,7171996.00,979.65,2.99,1.02,0.01
11260,25.0,29.8,740329.81,7171996.00,983.04,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,474.81,2.68,2.11,0.32
11260,75.0,573.6,740329.81,7172046.00,477.22,2.68,2.10,0.32
11260,75.0,563.6,740329.81,7172046.00,481.94,2.68,2.07,0.32
11260,75.0,553.6,740329.81,7172046.00,488.84,2.69,2.05,0.31
11260,75.0,543.6,740329.81,7172046.00,497.73,2.70,2.01,0.30
11260,75.0,531.1,740329.81,7172046.00,514.55,2.71,1.94,0.29
11260,75.0,513.6,740329.81,7172046.00,541.71,2.73,1.85,0.27
11260,75.0,493.0,740329.81,7172046.00,575.65,2.76,1.74,0.24
11260,75.0,471.2,740329.81,7172046.00,615.84,2.79,1.62,0.21
11260,75.0,448.0,740329.81,7172046.00,660.65,2.82,1.51,0.18
11260,75.0,423.5,740329.81,7172046.00,707.96,2.85,1.41,0.15
11260,75.0,397.5,740329.81,7172046.00,755.36,2.88,1.32,0.12
11260,75.0,369.9,740329.81,7172046.00,800.54,2.90,1.25,0.10
11260,75.0,340.7,740329.81,7172046.00,841.59,2.93,1.19,0.07
11260,75.0,309.7,740329.81,7172046.00,877.23,2.94,1.14,0.06
11260,75.0,276.9,740329.81,7172046.00,906.87,2.96,1.10,0.04
11260,75.0,242.1,740329.81,7172046.00,930.54,2.97,1.07,0.03
11260,75.0,204.7,740329.81,7172046.00,949.19,2.98,1.05,0.02
11260,75.0,164.7,740329.81,7172046.00,962.90,2.98,1.04,0.02
11260,75.0,122.3,740329.81,7172046.00,972.59,2.99,1.03,0.01
11260,75.0,77.5,740329.81,7172046.00,979.03,2.99,1.02,0.01
11260,75.0,30.0,740329.81,7172046.00,982.55,2.99,1.02,0.01
11260,125.0,585.3,740329.81,7172096.00,438.61,2.64,2.28,0.36
11260,125.0,575.3,740329.81,7172096.00,441.17,2.64,2.27,0.36
11260,125.0,565.3,740329.81,7172096.00,446.14,2.65,2.24,0.35
11260,125.0,555.3,740329.81,7172096.00,453.37,2.66,2.21,0.34
11260,125.0,545.3,740329.81,7172096.00,462.68,2.67,2.16,0.33
11260,125.0,532.8,740329.81,7172096.00,480.27,2.68,2.08,0.32
11260,125.0,515.3,740329.81,7172096.00,508.78,2.71,1.97,0.29
11260,125.0,494.7,740329.81,7172096.00,544.63,2.74,1.84,0.26
11260,125.0,472.9,740329.81,7172096.00,587.36,2.77,1.70,0.23
11260,125.0,449.7,740329.81,7172096.00,635.30,2.80,1.57,0.20
11260,125.0,425.2,740329.81,7172096.00,686.15,2.84,1.46,0.16
11260,125.0,399.2,740329.81,7172096.00,737.26,2.87,1.36,0.13
11260,125.0,371.6,740329.81,7172096.00,786.04,2.90,1.27,0.10
11260,125.0,342.4,740329.81,7172096.00,830.32,2.92,1.20,0.08
11260,125.0,311.4,740329.81,7172096.00,868.71,2.94,1.15,0.06
11260,125.0,278.6,740329.81,7172096.00,900.57,2.95,1.11,0.05
11260,125.0,243.8,740329.81,7172096.00,925.94,2.97,1.08,0.03
11260,125.0,206.3,740329.81,7172096.00,946.02,2.98,1.06,0.02
11260,125.0,165.9,740329.81,7172096.00,960.73,2.98,1.04,0.02
11260,125.0,123.2,740329.81,7172096.00,971.09,2.99,1.03,0.01
11260,125.0,78.0,740329.81,7172096.00,977.96,2.99,1.02,0.01
11260,125.0,30.2,740329.81,7172096.00,981.73,2.99,1.02,0.01
11260,175.0,587.0,740329.81,7172146.00,400.09,2.60,2.50,0.40
11260,175.0,577.0,740329.81,7172146.00,402.55,2.60,2.48,0.40
11260,175.0,567.0,740329.81,7172146.00,407.42,2.61,2.45,0.39
11260,175.0,557.0,740329.81,7172146.00,414.60,2.62,2.41,0.38
11260,175.0,547.0,740329.81,7172146.00,423.95,2.63,2.36,0.37
11260,175.0,534.5,740329.81,7172146.00,441.87,2.65,2.26,0.35
11260,175.0,517.0,740329.81,7172146.00,471.30,2.67,2.12,0.33
11260,175.0,496.4,740329.81,7172146.00,508.80,2.71,1.97,0.29
11260,175.0,474.6,740329.81,7172146.00,554.02,2.74,1.80,0.26
11260,175.0,451.4,740329.81,7172146.00,605.25,2.78,1.65,0.22
11260,175.0,426.9,740329.81,7172146.00,660.02,2.82,1.52,0.18
11260,175.0,400.9,740329.81,7172146.00,715.35,2.85,1.40,0.15
11260,175.0,373.3,740329.81,7172146.00,768.30,2.89,1.30,0.11
11260,175.0,344.1,740329.81,7172146.00,816.43,2.91,1.22,0.09
11260,175.0,313.1,740329.81,7172146.00,858.13,2.93,1.17,0.07
11260,175.0,280.3,740329.81,7172146.00,892.67,2.95,1.12,0.05
11260,175.0,245.5,740329.81,7172146.00,920.13,2.96,1.09,0.04
11260,175.0,207.8,740329.81,7172146.00,941.98,2.97,1.06,0.03
11260,175.0,167.1,740329.81,7172146.00,957.93,2.98,1.04,0.02
11260,175.0,124.0,740329.81,7172146.00,969.14,2.99,1.03,0.01
11260,175.0,78.5,740329.81,7172146.00,976.56,2.99,1.02,0.01
11260,175.0,30.3,740329.81,7172146.00,980.64,2.99,1.02,0.01
11260,225.0,588.6,740329.81,7172196.00,356.09,2.55,2.81,0.45
11260,225.0,578.6,740329.81,7172196.00,358.52,2.55,2.79,0.45
11260,225.0,568.6,740329.81,7172196.00,363.37,2.56,2.75,0.44
11260,225.0,558.6,740329.81,7172196.00,370.62,2.57,2.70,0.43
