 East  ,  RL  ,  Delpar	 
     625.0,     123.2,      0.02
     625.0,      78.0,      0.01
     625.0,      30.2,      0.01
     675.0,     584.2,      0.56
     675.0,     574.2,      0.56
     675.0,     564.2,      0.55
     675.0,     554.2,      0.55
     675.0,     544.2,      0.54
     675.0,     531.7,      0.52
     675.0,     514.2,      0.48
     675.0,     493.6,      0.44
     675.0,     471.8,      0.39
     675.0,     448.6,      0.33
     675.0,     424.1,      0.27
     675.0,     398.1,      0.22
     675.0,     370.5,      0.17
     675.0,     341.3,      0.13
     675.0,     310.3,      0.10
     675.0,     277.5,      0.07
     675.0,     242.7,      0.05
     675.0,     205.3,      0.03
     675.0,     165.1,      0.02
     675.0,     122.6,      0.02
     675.0,      77.7,      0.01
     675.0,      30.0,      0.01
     725.0,     582.7,      0.52
     725.0,     572.7,      0.52
     725.0,     562.7,      0.51
     725.0,     552.7,      0.51
     725.0,     542.7,      0.50
     725.0,     530.2,      0.48
     725.0,     512.7,      0.45
     725.0,     492.1,      0.41
     725.0,     470.3,      0.37
     725.0,     447.2,      0.32
     725.0,     422.6,      0.27
     725.0,     396.6,      0.22
     725.0,     369.1,      0.17
     725.0,     339.8,      0.13
     725.0,     308.9,      0.10
     725.0,     276.0,      0.07
     725.0,     241.2,      0.05
     725.0,     204.0,      0.04
     725.0,     164.1,      0.02
     725.0,     121.9,      0.02
     725.0,      77.2,      0.01
     725.0,      29.9,      0.01
     775.0,     581.5,      0.49
     775.0,     571.5,      0.48
     775.0,     561.5,      0.48
     775.0,     551.5,      0.48
     775.0,     541.5,      0.47
     775.0,     529.0,      0.45
     775.0,     511.5,      0.43
     775.0,     490.9,      0.39
     775.0,     469.0,      0.35
     775.0,     445.9,      0.30
     775.0,     421.4,      0.26
     775.0,     395.3,      0.21
     775.0,     367.8,      0.17
     775.0,     338.6,      0.13
     775.0,     307.6,      0.10
     775.0,     274.8,      0.07
     775.0,     240.0,      0.05
     775.0,     202.8,      0.04
     775.0,     163.2,      0.03
     775.0,     121.3,      0.02
     775.0,      76.8,      0.01
     775.0,      29.8,      0.01
     825.0,     580.7,      0.46
     825.0,     570.7,      0.46
     825.0,     560.7,      0.45
     825.0,     550.7,      0.45
     825.0,     540.7,      0.44
     825.0,     528.2,      0.43
     825.0,     510.7,      0.40
     825.0,     490.1,      0.37
     825.0,     468.3,      0.33
     825.0,     445.1,      0.29
     825.0,     420.6,      0.25
     825.0,     394.6,      0.20
     825.0,     367.0,      0.16
     825.0,     337.8,      0.13
     825.0,     306.8,      0.10
     825.0,     274.0,      0.07
     825.0,     239.2,      0.05
     825.0,     202.1,      0.04
     825.0,     162.7,      0.03
     825.0,     120.9,      0.02
     825.0,      76.6,      0.01
     825.0,      29.7,      0.01
     875.0,     580.5,      0.44
     875.0,     570.5,      0.44
     875.0,     560.5,      0.44
     875.0,     550.5,      0.43
     875.0,     540.5,      0.42
     875.0,     528.0,      0.41
     875.0,     510.5,      0.39
     875.0,     489.9,      0.36
     875.0,     468.0,      0.32
     875.0,     444.9,      0.28
     875.0,     420.3,      0.24
     875.0,     394.3,      0.20
     875.0,     366.8,      0.16
     875.0,     337.6,      0.12
     875.0,     306.6,      0.09
     875.0,     273.8,      0.07
     875.0,     238.9,      0.05
     875.0,     201.9,      0.04
     875.0,     162.5,      0.03
     875.0,     120.8,      0.02
     875.0,      76.5,      0.01
     875.0,      29.7,      0.01
     925.0,     580.4,      0.43
     925.0,     570.4,      0.43
     925.0,     560.4,      0.42
     925.0,     550.4,      0.42
     925.0,     540.4,      0.41
     925.0,     527.9,      0.40
     925.0,     510.4,      0.37
     925.0,     489.8,      0.34
     925.0,     468.0,      0.31
     925.0,     444.8,      0.27
     925.0,     420.3,      0.23
     925.0,     394.3,      0.19
     925.0,     366.7,      0.16
     925.0,     337.5,      0.12
     925.0,     306.5,      0.09
     925.0,     273.7,      0.07
     925.0,     238.9,      0.05
     925.0,     201.9,      0.04
     925.0,     162.5,      0.03
     925.0,     120.7,      0.02
     925.0,      76.5,      0.01
     925.0,      29.7,      0.01
     975.0,     580.5,      0.42
     975.0,     570.5,      0.42
     975.0,     560.5,      0.41
     975.0,     550.5,      0.41
     975.0,     540.5,      0.40
     975.0,     528.0,      0.39
     975.0,     510.5,      0.36
     975.0,     489.9,      0.34
     975.0,     468.0,      0.30
     975.0,     444.9,      0.27
     975.0,     420.3,      0.23
     975.0,     394.3,      0.19
     975.0,     366.8,      0.15
     975.0,     337.6,      0.12
     975.0,     306.6,      0.09
     975.0,     273.7,      0.07
     975.0,     238.9,      0.05
     975.0,     201.9,      0.04
     975.0,     162.5,      0.03
     975.0,     120.8,      0.02
     975.0,      76.5,      0.02
     975.0,      29.7,      0.01
    1025.0,     580.7,      0.42
    1025.0,     570.7,      0.41
    1025.0,     560.7,      0.41
    1025.0,     550.7,      0.40
    1025.0,     540.7,      0.40
    1025.0,     528.2,      0.38
    1025.0,     510.7,      0.36
    1025.0,     490.1,      0.33
    1025.0,     468.3,      0.30
    1025.0,     445.1,      0.26
    1025.0,     420.6,      0.22
    1025.0,     394.6,      0.19
    1025.0,     367.0,      0.15
    1025.0,     337.8,      0.12
    1025.0,     306.8,      0.09
    1025.0,     274.0,      0.07
    1025.0,     239.2,      0.05
    1025.0,     202.1,      0.04
    1025.0,     162.7,      0.03
    1025.0,     120.9,      0.02
    1025.0,      76.6,      0.02
    1025.0,      29.7,      0.01
    1075.0,     581.1,      0.42
    1075.0,     571.1,      0.41
    1075.0,     561.1,      0.41
    1075.0,     551.1,      0.40
    1075.0,     541.1,      0.40
    1075.0,     528.6,      0.38
    1075.0,     511.1,      0.36
    1075.0,     490.5,      0.33
    1075.0,     468.7,      0.30
    1075.0,     445.5,      0.26
    1075.0,     421.0,      0.22
    1075.0,     395.0,      0.19
    1075.0,     367.4,      0.15
    1075.0,     338.2,      0.12
    1075.0,     307.2,      0.09
    1075.0,     274.4,      0.07
    1075.0,     239.6,      0.05
    1075.0,     202.5,      0.04
    1075.0,     162.9,      0.03
    1075.0,     121.1,      0.02
    1075.0,      76.7,      0.02
    1075.0,      29.7,      0.01
    1125.0,     581.1,      0.42
    1125.0,     571.1,      0.42
    1125.0,     561.1,      0.41
    1125.0,     551.1,      0.41
    1125.0,     541.1,      0.40
    1125.0,     528.6,      0.39
    1125.0,     511.1,      0.36
    1125.0,     490.5,      0.33
    1125.0,     468.7,      0.30
    1125.0,     445.6,      0.26
    1125.0,     421.0,      0.22
    1125.0,     395.0,      0.19
    1125.0,     367.4,      0.15
    1125.0,     338.2,      0.12
    1125.0,     307.2,      0.09
    1125.0,     274.4,      0.07
    1125.0,     239.6,      0.05
    1125.0,     202.5,      0.04
    1125.0,     163.0,      0.03
    1125.0,     121.1,      0.02
    1125.0,      76.7,      0.02
    1125.0,      29.7,      0.01
    1175.0,     580.7,      0.43
    1175.0,     570.7,      0.43
    1175.0,     560.7,      0.43
    1175.0,     550.7,      0.42
    1175.0,     540.7,      0.41
    1175.0,     528.2,      0.40
    1175.0,     510.7,      0.37
    1175.0,     490.1,      0.34
    1175.0,     468.3,      0.31
    1175.0,     445.1,      0.27
    1175.0,     420.6,      0.23
    1175.0,     394.6,      0.19
    1175.0,     367.0,      0.15
    1175.0,     337.8,      0.12
    1175.0,     306.8,      0.09
    1175.0,     274.0,      0.07
    1175.0,     239.2,      0.05
    1175.0,     202.1,      0.04
    1175.0,     162.7,      0.03
    1175.0,     120.9,      0.02
    1175.0,      76.6,      0.02
    1175.0,      29.7,      0.01
    1225.0,     580.0,      0.45
    1225.0,     570.0,      0.45
    1225.0,     560.0,      0.44
    1225.0,     550.0,      0.43
    1225.0,     540.0,      0.43
    1225.0,     527.5,      0.41
    1225.0,     510.0,      0.38
    1225.0,     489.4,      0.35
    1225.0,     467.6,      0.31
    1225.0,     444.4,      0.27
    1225.0,     419.9,      0.23
    1225.0,     393.9,      0.19
    1225.0,     366.3,      0.15
    1225.0,     337.1,      0.12
    1225.0,     306.1,      0.09
    1225.0,     273.3,      0.07
    1225.0,     238.5,      0.05
    1225.0,     201.5,      0.04
    1225.0,     162.2,      0.03
    1225.0,     120.5,      0.02
    1225.0,      76.4,      0.02
    1225.0,      29.6,      0.01
    1275.0,     579.4,      0.47
    1275.0,     569.4,      0.47
    1275.0,     559.4,      0.46
    1275.0,     549.4,      0.46
    1275.0,     539.4,      0.45
    1275.0,     526.9,      0.43
    1275.0,     509.4,      0.40
    1275.0,     488.8,      0.36
    1275.0,     467.0,      0.32
    1275.0,     443.8,      0.28
    1275.0,     419.3,      0.24
    1275.0,     393.3,      0.19
    1275.0,     365.7,      0.15
    1275.0,     336.5,      0.12
    1275.0,     305.5,      0.09
    1275.0,     272.7,      0.07
    1275.0,     237.9,      0.05
    1275.0,     201.0,      0.04
    1275.0,     161.8,      0.03
    1275.0,     120.2,      0.02
    1275.0,      76.2,      0.02
    1275.0,      29.6,      0.01
    1325.0,     579.1,      0.50
    1325.0,     569.1,      0.49
    1325.0,     559.1,      0.49
    1325.0,     549.1,      0.48
    1325.0,     539.1,      0.47
    1325.0,     526.6,      0.45
    1325.0,     509.1,      0.42
    1325.0,     488.5,      0.38
    1325.0,     466.6,      0.34
    1325.0,     443.5,      0.29
    1325.0,     419.0,      0.24
    1325.0,     393.0,      0.20
    1325.0,     365.4,      0.16
    1325.0,     336.2,      0.12
    1325.0,     305.2,      0.09
    1325.0,     272.4,      0.07
    1325.0,     237.6,      0.05
    1325.0,     200.7,      0.04
    1325.0,     161.5,      0.03
    1325.0,     120.1,      0.02
    1325.0,      76.1,      0.02
    1325.0,      29.5,      0.01
    1375.0,     579.1,      0.52
    1375.0,     569.1,      0.52
    1375.0,     559.1,      0.51
    1375.0,     549.1,      0.51
    1375.0,     539.1,      0.49
    1375.0,     526.6,      0.47
    1375.0,     509.1,      0.44
    1375.0,     488.5,      0.40
    1375.0,     466.6,      0.35
    1375.0,     443.5,      0.30
    1375.0,     419.0,      0.25
    1375.0,     393.0,      0.20
    1375.0,     365.4,      0.16
    1375.0,     336.2,      0.12
    1375.0,     305.2,      0.09
    1375.0,     272.4,      0.07
    1375.0,     237.6,      0.05
    1375.0,     200.7,      0.04
    1375.0,     161.5,      0.03
    1375.0,     120.1,      0.02
    1375.0,      76.1,      0.02
    1375.0,      29.5,      0.01
    1425.0,     579.3,      0.55
    1425.0,     569.3,      0.55
    1425.0,     559.3,      0.54
    1425.0,     549.3,      0.53
    1425.0,     539.3,      0.52
    1425.0,     526.8,      0.49
    1425.0,     509.3,      0.46
    1425.0,     488.7,      0.41
    1425.0,     466.9,      0.36
    1425.0,     443.7,      0.31
    1425.0,     419.2,      0.26
    1425.0,     393.2,      0.21
    1425.0,     365.6,      0.16
    1425.0,     336.4,      0.13
    1425.0,     305.4,      0.10
    1425.0,     272.6,      0.07
    1425.0,     237.8,      0.05
    1425.0,     200.9,      0.04
    1425.0,     161.7,      0.03
    1425.0,     120.2,      0.02
    1425.0,      76.2,      0.02
    1425.0,      29.6,      0.01
    1475.0,     579.7,      0.57
    1475.0,     569.7,      0.57
    1475.0,     559.7,      0.56
    1475.0,     549.7,      0.55
    1475.0,     539.7,      0.54
    1475.0,     527.2,      0.51
    1475.0,     509.7,      0.47
    1475.0,     489.1,      0.43
    1475.0,     467.2,      0.37
    1475.0,     444.1,      0.32
    1475.0,     419.6,      0.27
    1475.0,     393.5,      0.21
    1475.0,     366.0,      0.17
    1475.0,     336.8,      0.13
    1475.0,     305.8,      0.10
    1475.0,     272.9,      0.07
    1475.0,     238.1,      0.05
    1475.0,     201.2,      0.04
    1475.0,     161.9,      0.03
    1475.0,     120.4,      0.02
    1475.0,      76.3,      0.02
    1475.0,      29.6,      0.01
    1525.0,     580.0,      0.59
    1525.0,     570.0,      0.58
    1525.0,     560.0,      0.57
    1525.0,     550.0,      0.56
    1525.0,     540.0,      0.55
    1525.0,     527.5,      0.53
    1525.0,     510.0,      0.49
    1525.0,     489.4,      0.44
    1525.0,     467.6,      0.39
    1525.0,     444.5,      0.33
    1525.0,     419.9,      0.27
    1525.0,     393.9,      0.22
    1525.0,     366.4,      0.17
    1525.0,     337.1,      0.13
    1525.0,     306.2,      0.10
    1525.0,     273.3,      0.07
    1525.0,     238.5,      0.05
    1525.0,     201.5,      0.04
    1525.0,     162.2,      0.03
    1525.0,     120.6,      0.02
    1525.0,      76.4,      0.02
    1525.0,      29.6,      0.01
    1575.0,     580.4,      0.59
    1575.0,     570.4,      0.59
    1575.0,     560.4,      0.58
    1575.0,     550.4,      0.57
    1575.0,     540.4,      0.56
    1575.0,     527.9,      0.53
    1575.0,     510.4,      0.50
    1575.0,     489.8,      0.45
    1575.0,     467.9,      0.39
    1575.0,     444.8,      0.34
    1575.0,     420.2,      0.28
    1575.0,     394.2,      0.23
    1575.0,     366.7,      0.18
    1575.0,     337.4,      0.14
    1575.0,     306.5,      0.10
    1575.0,     273.6,      0.08
    1575.0,     238.8,      0.05
    1575.0,     201.8,      0.04
    1575.0,     162.4,      0.03
    1575.0,     120.7,      0.02
    1575.0,      76.5,      0.02
    1575.0,      29.7,      0.01
    1625.0,     580.5,      0.60
    1625.0,     570.5,      0.60
    1625.0,     560.5,      0.59
    1625.0,     550.5,      0.58
    1625.0,     540.5,      0.57
    1625.0,     528.0,      0.54
    1625.0,     510.5,      0.50
    1625.0,     490.0,      0.46
    1625.0,     468.1,      0.40
    1625.0,     445.0,      0.34
    1625.0,     420.4,      0.29
    1625.0,     394.4,      0.23
    1625.0,     366.9,      0.18
    1625.0,     337.6,      0.14
    1625.0,     306.7,      0.10
    1625.0,     273.8,      0.08
    1625.0,     239.0,      0.06
    1625.0,     202.0,      0.04
    1625.0,     162.6,      0.03
    1625.0,     120.8,      0.02
    1625.0,      76.6,      0.02
    1625.0,      29.7,      0.01
    1675.0,     580.7,      0.61
    1675.0,     570.7,      0.61
    1675.0,     560.7,      0.60
    1675.0,     550.7,      0.59
    1675.0,     540.7,      0.58
    1675.0,     528.2,      0.55
    1675.0,     510.7,      0.51
    1675.0,     490.1,      0.47
    1675.0,     468.3,      0.41
    1675.0,     445.2,      0.35
    1675.0,     420.6,      0.29
    1675.0,     394.6,      0.24
    1675.0,     367.1,      0.19
    1675.0,     337.8,      0.14
    1675.0,     306.9,      0.11
    1675.0,     274.0,      0.08
    1675.0,     239.2,      0.06
    1675.0,     202.2,      0.04
    1675.0,     162.7,      0.03
    1675.0,     120.9,      0.02
    1675.0,      76.6,      0.02
    1675.0,      29.7,      0.01
    1725.0,     581.1,      0.63
    1725.0,     571.1,      0.62
    1725.0,     561.1,      0.62
    1725.0,     551.1,      0.61
    1725.0,     541.1,      0.59
    1725.0,     528.6,      0.57
    1725.0,     511.1,      0.53
    1725.0,     490.5,      0.48
    1725.0,     468.7,      0.42
    1725.0,     445.5,      0.36
    1725.0,     421.0,      0.30
    1725.0,     395.0,      0.25
    1725.0,     367.4,      0.19
    1725.0,     338.2,      0.15
    1725.0,     307.2,      0.11
    1725.0,     274.4,      0.08
    1725.0,     239.6,      0.06
    1725.0,     202.5,      0.04
    1725.0,     163.0,      0.03
    1725.0,     121.1,      0.02
    1725.0,      76.7,      0.02
    1725.0,      29.7,      0.01
    1775.0,     581.6,      0.65
    1775.0,     571.6,      0.65
    1775.0,     561.6,      0.64
    1775.0,     551.6,      0.63
    1775.0,     541.6,      0.62
    1775.0,     529.1,      0.59
    1775.0,     511.6,      0.55
    1775.0,     491.0,      0.50
    1775.0,     469.2,      0.44
    1775.0,     446.0,      0.38
    1775.0,     421.5,      0.31
    1775.0,     395.5,      0.25
    1775.0,     367.9,      0.20
    1775.0,     338.7,      0.15
    1775.0,     307.7,      0.11
    1775.0,     274.9,      0.08
    1775.0,     240.1,      0.06
    1775.0,     203.0,      0.04
    1775.0,     163.3,      0.03
    1775.0,     121.3,      0.02
    1775.0,      76.9,      0.02
    1775.0,      29.8,      0.01
    1825.0,     582.1,      0.68
    1825.0,     572.1,      0.68
    1825.0,     562.1,      0.67
    1825.0,     552.1,      0.66
    1825.0,     542.1,      0.65
    1825.0,     529.6,      0.62
    1825.0,     512.1,      0.57
    1825.0,     491.5,      0.52
    1825.0,     469.7,      0.46
    1825.0,     446.5,      0.39
    1825.0,     422.0,      0.33
    1825.0,     396.0,      0.26
    1825.0,     368.4,      0.21
    1825.0,     339.2,      0.16
    1825.0,     308.2,      0.12
    1825.0,     275.4,      0.09
    1825.0,     240.6,      0.06
    1825.0,     203.4,      0.04
    1825.0,     163.6,      0.03
    1825.0,     121.6,      0.02
    1825.0,      77.0,      0.02
    1825.0,      29.8,      0.01
    1875.0,     582.4,      0.71
    1875.0,     572.4,      0.71
    1875.0,     562.4,      0.70
    1875.0,     552.4,      0.69
    1875.0,     542.4,      0.67
    1875.0,     529.9,      0.64
    1875.0,     512.4,      0.59
    1875.0,     491.8,      0.54
    1875.0,     470.0,      0.47
    1875.0,     446.8,      0.41
    1875.0,     422.3,      0.34
    1875.0,     396.3,      0.27
    1875.0,     368.7,      0.21
    1875.0,     339.5,      0.16
    1875.0,     308.5,      0.12
    1875.0,     275.7,      0.09
    1875.0,     240.9,      0.06
    1875.0,     203.7,      0.05
    1875.0,     163.9,      0.03
    1875.0,     121.7,      0.02
    1875.0,      77.1,      0.02
    1875.0,      29.9,      0.01
    1925.0,     582.7,      0.72
    1925.0,     572.7,      0.72
    1925.0,     562.7,      0.71
    1925.0,     552.7,      0.70
    1925.0,     542.7,      0.68
    1925.0,     530.2,      0.65
    1925.0,     512.7,      0.61
    1925.0,     492.1,      0.55
    1925.0,     470.3,      0.49
    1925.0,     447.1,      0.42
    1925.0,     422.6,      0.35
    1925.0,     396.6,      0.28
    1925.0,     369.0,      0.22
    1925.0,     339.8,      0.17
    1925.0,     308.8,      0.13
    1925.0,     276.0,      0.09
    1925.0,     241.2,      0.07
    1925.0,     203.9,      0.05
    1925.0,     164.1,      0.03
    1925.0,     121.9,      0.02
    1925.0,      77.2,      0.02
    1925.0,      29.9,      0.01
    1975.0,     583.0,      0.71
    1975.0,     573.0,      0.71
    1975.0,     563.0,      0.70
    1975.0,     553.0,      0.69
    1975.0,     543.0,      0.68
    1975.0,     530.5,      0.65
    1975.0,     513.0,      0.61
    1975.0,     492.4,      0.56
    1975.0,     470.6,      0.50
    1975.0,     447.4,      0.43
    1975.0,     422.9,      0.36
    1975.0,     396.9,      0.29
    1975.0,     369.3,      0.23
    1975.0,     340.1,      0.18
    1975.0,     309.1,      0.13
    1975.0,     276.3,      0.09
    1975.0,     241.5,      0.07
    1975.0,     204.2,      0.05
    1975.0,     164.3,      0.03
    1975.0,     122.0,      0.02
    1975.0,      77.3,      0.02
    1975.0,      29.9,      0.01
    2025.0,     583.4,      0.70
    2025.0,     573.4,      0.70
    2025.0,     563.4,      0.69
    2025.0,     553.4,      0.68
    2025.0,     543.4,      0.67
    2025.0,     530.9,      0.65
    2025.0,     513.4,      0.62
    2025.0,     492.8,      0.57
    2025.0,     471.0,      0.51
    2025.0,     447.8,      0.44
    2025.0,     423.3,      0.37
    2025.0,     397.3,      0.30
    2025.0,     369.7,      0.24
    2025.0,     340.5,      0.18
    2025.0,     309.5,      0.14
    2025.0,     276.7,      0.10
    2025.0,     241.9,      0.07
    2025.0,     204.5,      0.05
    2025.0,     164.6,      0.03
    2025.0,     122.2,      0.02
