Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,4.15,0.62,240.77,2.38
11260,25.0,571.9,740329.81,7171996.00,5.17,0.71,193.40,2.29
11260,25.0,561.9,740329.81,7171996.00,7.71,0.89,129.69,2.11
11260,25.0,551.9,740329.81,7171996.00,12.44,1.09,80.40,1.91
11260,25.0,541.9,740329.81,7171996.00,20.13,1.30,49.68,1.70
11260,25.0,529.4,740329.81,7171996.00,40.37,1.61,24.77,1.39
11260,25.0,511.9,740329.81,7171996.00,86.08,1.93,11.62,1.07
11260,25.0,491.3,740329.81,7171996.00,156.63,2.19,6.38,0.81
11260,25.0,469.4,740329.81,7171996.00,250.05,2.40,4.00,0.60
11260,25.0,446.3,740329.81,7171996.00,357.94,2.55,2.79,0.45
11260,25.0,421.7,740329.81,7171996.00,469.56,2.67,2.13,0.33
11260,25.0,395.7,740329.81,7171996.00,575.49,2.76,1.74,0.24
11260,25.0,368.2,740329.81,7171996.00,669.40,2.83,1.49,0.17
11260,25.0,338.9,740329.81,7171996.00,748.17,2.87,1.34,0.13
11260,25.0,308.0,740329.81,7171996.00,811.31,2.91,1.23,0.09
11260,25.0,275.1,740329.81,7171996.00,860.01,2.93,1.16,0.07
11260,25.0,240.3,740329.81,7171996.00,896.26,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,922.89,2.97,1.08,0.03
11260,25.0,163.5,740329.81,7171996.00,941.42,2.97,1.06,0.03
11260,25.0,121.5,740329.81,7171996.00,953.99,2.98,1.05,0.02
11260,25.0,77.0,740329.81,7171996.00,962.13,2.98,1.04,0.02
11260,25.0,29.8,740329.81,7171996.00,966.59,2.99,1.03,0.01
11260,75.0,583.6,740329.81,7172046.00,18.30,1.26,54.66,1.74
11260,75.0,573.6,740329.81,7172046.00,19.45,1.29,51.42,1.71
11260,75.0,563.6,740329.81,7172046.00,22.72,1.36,44.02,1.64
11260,75.0,553.6,740329.81,7172046.00,28.82,1.46,34.70,1.54
11260,75.0,543.6,740329.81,7172046.00,38.28,1.58,26.12,1.42
11260,75.0,531.1,740329.81,7172046.00,60.91,1.78,16.42,1.22
11260,75.0,513.6,740329.81,7172046.00,107.69,2.03,9.29,0.97
11260,75.0,493.0,740329.81,7172046.00,176.37,2.25,5.67,0.75
11260,75.0,471.2,740329.81,7172046.00,265.32,2.42,3.77,0.58
11260,75.0,448.0,740329.81,7172046.00,367.50,2.57,2.72,0.43
11260,75.0,423.5,740329.81,7172046.00,473.77,2.68,2.11,0.32
11260,75.0,397.5,740329.81,7172046.00,575.68,2.76,1.74,0.24
11260,75.0,369.9,740329.81,7172046.00,667.17,2.82,1.50,0.18
11260,75.0,340.7,740329.81,7172046.00,744.87,2.87,1.34,0.13
11260,75.0,309.7,740329.81,7172046.00,807.84,2.91,1.24,0.09
11260,75.0,276.9,740329.81,7172046.00,856.78,2.93,1.17,0.07
11260,75.0,242.1,740329.81,7172046.00,893.42,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,920.58,2.96,1.09,0.04
11260,75.0,164.7,740329.81,7172046.00,939.50,2.97,1.06,0.03
11260,75.0,122.3,740329.81,7172046.00,952.34,2.98,1.05,0.02
11260,75.0,77.5,740329.81,7172046.00,960.66,2.98,1.04,0.02
11260,75.0,30.0,740329.81,7172046.00,965.19,2.98,1.04,0.02
11260,125.0,585.3,740329.81,7172096.00,58.15,1.76,17.20,1.24
