Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,375.0,535.3,740329.81,7172346.00,33.06,1.52,30.25,1.48
11260,375.0,517.8,740329.81,7172346.00,42.45,1.63,23.56,1.37
11260,375.0,497.2,740329.81,7172346.00,64.50,1.81,15.50,1.19
11260,375.0,475.3,740329.81,7172346.00,104.71,2.02,9.55,0.98
11260,375.0,452.2,740329.81,7172346.00,167.84,2.22,5.96,0.78
11260,375.0,427.7,740329.81,7172346.00,254.58,2.41,3.93,0.59
11260,375.0,401.6,740329.81,7172346.00,359.45,2.56,2.78,0.44
11260,375.0,374.1,740329.81,7172346.00,472.15,2.67,2.12,0.33
11260,375.0,344.9,740329.81,7172346.00,581.44,2.76,1.72,0.24
11260,375.0,313.9,740329.81,7172346.00,678.63,2.83,1.47,0.17
11260,375.0,281.1,740329.81,7172346.00,759.20,2.88,1.32,0.12
11260,375.0,246.3,740329.81,7172346.00,822.36,2.92,1.22,0.08
11260,375.0,208.5,740329.81,7172346.00,871.91,2.94,1.15,0.06
11260,375.0,167.6,740329.81,7172346.00,907.28,2.96,1.10,0.04
11260,375.0,124.4,740329.81,7172346.00,931.78,2.97,1.07,0.03
11260,375.0,78.7,740329.81,7172346.00,947.97,2.98,1.05,0.02
11260,375.0,30.4,740329.81,7172346.00,956.89,2.98,1.05,0.02
11260,425.0,586.6,740329.81,7172396.00,74.31,1.87,13.46,1.13
11260,425.0,576.6,740329.81,7172396.00,58.87,1.77,16.99,1.23
11260,425.0,566.6,740329.81,7172396.00,42.26,1.63,23.66,1.37
11260,425.0,556.6,740329.81,7172396.00,31.15,1.49,32.10,1.51
11260,425.0,546.6,740329.81,7172396.00,25.59,1.41,39.07,1.59
11260,425.0,534.1,740329.81,7172396.00,23.27,1.37,42.97,1.63
11260,425.0,516.6,740329.81,7172396.00,28.87,1.46,34.64,1.54
11260,425.0,496.0,740329.81,7172396.00,46.25,1.67,21.62,1.33
11260,425.0,474.2,740329.81,7172396.00,81.02,1.91,12.34,1.09
11260,425.0,451.0,740329.81,7172396.00,138.98,2.14,7.20,0.86
11260,425.0,426.5,740329.81,7172396.00,221.98,2.35,4.50,0.65
11260,425.0,400.5,740329.81,7172396.00,325.29,2.51,3.07,0.49
11260,425.0,372.9,740329.81,7172396.00,438.73,2.64,2.28,0.36
11260,425.0,343.7,740329.81,7172396.00,550.64,2.74,1.82,0.26
11260,425.0,312.7,740329.81,7172396.00,651.73,2.81,1.53,0.19
11260,425.0,279.9,740329.81,7172396.00,736.72,2.87,1.36,0.13
11260,425.0,245.1,740329.81,7172396.00,804.26,2.91,1.24,0.09
11260,425.0,207.5,740329.81,7172396.00,857.74,2.93,1.17,0.07
11260,425.0,166.8,740329.81,7172396.00,896.41,2.95,1.12,0.05
11260,425.0,123.8,740329.81,7172396.00,923.52,2.97,1.08,0.03
11260,425.0,78.4,740329.81,7172396.00,941.62,2.97,1.06,0.03
11260,425.0,30.3,740329.81,7172396.00,951.68,2.98,1.05,0.02
11260,475.0,586.3,740329.81,7172446.00,106.71,2.03,9.37,0.97
11260,475.0,576.3,740329.81,7172446.00,79.77,1.90,12.54,1.10
11260,475.0,566.3,740329.81,7172446.00,52.12,1.72,19.19,1.28
11260,475.0,556.3,740329.81,7172446.00,34.46,1.54,29.02,1.46
11260,475.0,546.3,740329.81,7172446.00,25.51,1.41,39.20,1.59
11260,475.0,533.8,740329.81,7172446.00,20.37,1.31,49.09,1.69
11260,475.0,516.3,740329.81,7172446.00,22.90,1.36,43.68,1.64
11260,475.0,495.7,740329.81,7172446.00,36.00,1.56,27.77,1.44
11260,475.0,473.8,740329.81,7172446.00,64.89,1.81,15.41,1.19
11260,475.0,450.7,740329.81,7172446.00,116.15,2.07,8.61,0.93
11260,475.0,426.2,740329.81,7172446.00,193.16,2.29,5.18,0.71
11260,475.0,400.2,740329.81,7172446.00,292.55,2.47,3.42,0.53
11260,475.0,372.6,740329.81,7172446.00,404.86,2.61,2.47,0.39
11260,475.0,343.4,740329.81,7172446.00,518.26,2.71,1.93,0.29
11260,475.0,312.4,740329.81,7172446.00,622.74,2.79,1.61,0.21
11260,475.0,279.6,740329.81,7172446.00,712.16,2.85,1.40,0.15
11260,475.0,244.8,740329.81,7172446.00,784.32,2.89,1.27,0.11
11260,475.0,207.1,740329.81,7172446.00,842.09,2.93,1.19,0.07
11260,475.0,166.6,740329.81,7172446.00,884.41,2.95,1.13,0.05
11260,475.0,123.7,740329.81,7172446.00,914.45,2.96,1.09,0.04
11260,475.0,78.3,740329.81,7172446.00,934.65,2.97,1.07,0.03
11260,475.0,30.3,740329.81,7172446.00,945.95,2.98,1.06,0.02
11260,525.0,586.3,740329.81,7172496.00,56.73,1.75,17.63,1.25
11260,525.0,576.3,740329.81,7172496.00,43.74,1.64,22.86,1.36
11260,525.0,566.3,740329.81,7172496.00,29.81,1.47,33.54,1.53
11260,525.0,556.3,740329.81,7172496.00,20.53,1.31,48.72,1.69
11260,525.0,546.3,740329.81,7172496.00,15.69,1.20,63.72,1.80
11260,525.0,533.8,740329.81,7172496.00,13.05,1.12,76.63,1.88
11260,525.0,516.3,740329.81,7172496.00,15.72,1.20,63.60,1.80
11260,525.0,495.7,740329.81,7172496.00,26.71,1.43,37.43,1.57
11260,525.0,473.9,740329.81,7172496.00,51.40,1.71,19.45,1.29
11260,525.0,450.7,740329.81,7172496.00,96.89,1.99,10.32,1.01
11260,525.0,426.2,740329.81,7172496.00,167.77,2.22,5.96,0.78
11260,525.0,400.2,740329.81,7172496.00,262.30,2.42,3.81,0.58
11260,525.0,372.6,740329.81,7172496.00,372.21,2.57,2.69,0.43
11260,525.0,343.4,740329.81,7172496.00,486.01,2.69,2.06,0.31
11260,525.0,312.4,740329.81,7172496.00,593.18,2.77,1.69,0.23
11260,525.0,279.6,740329.81,7172496.00,686.68,2.84,1.46,0.16
11260,525.0,244.8,740329.81,7172496.00,763.40,2.88,1.31,0.12
11260,525.0,207.2,740329.81,7172496.00,825.58,2.92,1.21,0.08
11260,525.0,166.6,740329.81,7172496.00,871.75,2.94,1.15,0.06
11260,525.0,123.7,740329.81,7172496.00,904.82,2.96,1.11,0.04
11260,525.0,78.3,740329.81,7172496.00,927.25,2.97,1.08,0.03
11260,525.0,30.3,740329.81,7172496.00,939.90,2.97,1.06,0.03
11260,575.0,586.1,740329.81,7172546.00,29.20,1.47,34.25,1.53
11260,575.0,576.1,740329.81,7172546.00,23.30,1.37,42.91,1.63
11260,575.0,566.1,740329.81,7172546.00,16.55,1.22,60.41,1.78
11260,575.0,556.1,740329.81,7172546.00,11.79,1.07,84.85,1.93
11260,575.0,546.1,740329.81,7172546.00,9.28,0.97,107.74,2.03
11260,575.0,533.6,740329.81,7172546.00,8.13,0.91,122.93,2.09
11260,575.0,516.1,740329.81,7172546.00,10.87,1.04,92.02,1.96
11260,575.0,495.5,740329.81,7172546.00,20.38,1.31,49.07,1.69
11260,575.0,473.7,740329.81,7172546.00,41.92,1.62,23.85,1.38
11260,575.0,450.5,740329.81,7172546.00,82.58,1.92,12.11,1.08
11260,575.0,426.0,740329.81,7172546.00,147.65,2.17,6.77,0.83
11260,575.0,400.0,740329.81,7172546.00,236.82,2.37,4.22,0.63
11260,575.0,372.4,740329.81,7172546.00,343.30,2.54,2.91,0.46
11260,575.0,343.2,740329.81,7172546.00,456.33,2.66,2.19,0.34
11260,575.0,312.2,740329.81,7172546.00,565.15,2.75,1.77,0.25
11260,575.0,279.4,740329.81,7172546.00,662.02,2.82,1.51,0.18
11260,575.0,244.6,740329.81,7172546.00,742.81,2.87,1.35,0.13
11260,575.0,207.0,740329.81,7172546.00,809.14,2.91,1.24,0.09
11260,575.0,166.5,740329.81,7172546.00,858.98,2.93,1.16,0.07
11260,575.0,123.6,740329.81,7172546.00,895.04,2.95,1.12,0.05
11260,575.0,78.2,740329.81,7172546.00,919.69,2.96,1.09,0.04
11260,575.0,30.2,740329.81,7172546.00,933.68,2.97,1.07,0.03
11260,625.0,585.4,740329.81,7172596.00,34.07,1.53,29.35,1.47
11260,625.0,575.4,740329.81,7172596.00,28.35,1.45,35.27,1.55
11260,625.0,565.4,740329.81,7172596.00,21.16,1.33,47.26,1.67
11260,625.0,555.4,740329.81,7172596.00,15.50,1.19,64.52,1.81
11260,625.0,545.4,740329.81,7172596.00,12.12,1.08,82.51,1.92
11260,625.0,532.9,740329.81,7172596.00,9.95,1.00,100.49,2.00
11260,625.0,515.4,740329.81,7172596.00,11.68,1.07,85.58,1.93
11260,625.0,494.8,740329.81,7172596.00,19.88,1.30,50.29,1.70
11260,625.0,473.0,740329.81,7172596.00,38.94,1.59,25.68,1.41
11260,625.0,449.8,740329.81,7172596.00,75.40,1.88,13.26,1.12
11260,625.0,425.3,740329.81,7172596.00,134.90,2.13,7.41,0.87
11260,625.0,399.3,740329.81,7172596.00,218.37,2.34,4.58,0.66
11260,625.0,371.7,740329.81,7172596.00,320.49,2.51,3.12,0.49
11260,625.0,342.5,740329.81,7172596.00,431.50,2.63,2.32,0.37
11260,625.0,311.5,740329.81,7172596.00,540.73,2.73,1.85,0.27
11260,625.0,278.7,740329.81,7172596.00,639.85,2.81,1.56,0.19
11260,625.0,243.9,740329.81,7172596.00,723.93,2.86,1.38,0.14
11260,625.0,206.4,740329.81,7172596.00,793.67,2.90,1.26,0.10
11260,625.0,166.0,740329.81,7172596.00,846.73,2.93,1.18,0.07
11260,625.0,123.2,740329.81,7172596.00,885.52,2.95,1.13,0.05
11260,625.0,78.0,740329.81,7172596.00,912.25,2.96,1.10,0.04
11260,625.0,30.2,740329.81,7172596.00,927.51,2.97,1.08,0.03
11260,675.0,584.2,740329.81,7172646.00,58.72,1.77,17.03,1.23
11260,675.0,574.2,740329.81,7172646.00,51.38,1.71,19.46,1.29
11260,675.0,564.2,740329.81,7172646.00,41.16,1.61,24.30,1.39
11260,675.0,554.2,740329.81,7172646.00,31.87,1.50,31.38,1.50
11260,675.0,544.2,740329.81,7172646.00,25.22,1.40,39.66,1.60
11260,675.0,531.7,740329.81,7172646.00,19.40,1.29,51.54,1.71
11260,675.0,514.2,740329.81,7172646.00,18.51,1.27,54.04,1.73
11260,675.0,493.6,740329.81,7172646.00,25.16,1.40,39.75,1.60
11260,675.0,471.8,740329.81,7172646.00,42.24,1.63,23.67,1.37
11260,675.0,448.6,740329.81,7172646.00,75.31,1.88,13.28,1.12
11260,675.0,424.1,740329.81,7172646.00,129.86,2.11,7.70,0.89
11260,675.0,398.1,740329.81,7172646.00,207.73,2.32,4.81,0.68
11260,675.0,370.5,740329.81,7172646.00,304.97,2.48,3.28,0.52
11260,675.0,341.3,740329.81,7172646.00,412.92,2.62,2.42,0.38
11260,675.0,310.3,740329.81,7172646.00,521.30,2.72,1.92,0.28
11260,675.0,277.5,740329.81,7172646.00,621.44,2.79,1.61,0.21
11260,675.0,242.7,740329.81,7172646.00,707.73,2.85,1.41,0.15
11260,675.0,205.3,740329.81,7172646.00,779.92,2.89,1.28,0.11
11260,675.0,165.1,740329.81,7172646.00,835.55,2.92,1.20,0.08
11260,675.0,122.6,740329.81,7172646.00,876.64,2.94,1.14,0.06
11260,675.0,77.7,740329.81,7172646.00,905.18,2.96,1.10,0.04
11260,675.0,30.0,740329.81,7172646.00,921.59,2.96,1.09,0.04
11260,725.0,582.7,740329.81,7172696.00,105.78,2.02,9.45,0.98
11260,725.0,572.7,740329.81,7172696.00,94.90,1.98,10.54,1.02
11260,725.0,562.7,740329.81,7172696.00,78.90,1.90,12.67,1.10
11260,725.0,552.7,740329.81,7172696.00,63.08,1.80,15.85,1.20
11260,725.0,542.7,740329.81,7172696.00,50.45,1.70,19.82,1.30
11260,725.0,530.2,740329.81,7172696.00,37.65,1.58,26.56,1.42
11260,725.0,512.7,740329.81,7172696.00,31.37,1.50,31.88,1.50
11260,725.0,492.1,740329.81,7172696.00,35.28,1.55,28.34,1.45
11260,725.0,470.3,740329.81,7172696.00,50.37,1.70,19.85,1.30
11260,725.0,447.2,740329.81,7172696.00,80.75,1.91,12.38,1.09
11260,725.0,422.6,740329.81,7172696.00,131.28,2.12,7.62,0.88
11260,725.0,396.6,740329.81,7172696.00,204.16,2.31,4.90,0.69
11260,725.0,369.1,740329.81,7172696.00,296.52,2.47,3.37,0.53
11260,725.0,339.8,740329.81,7172696.00,400.78,2.60,2.50,0.40
11260,725.0,308.9,740329.81,7172696.00,507.29,2.71,1.97,0.29
11260,725.0,276.0,740329.81,7172696.00,607.27,2.78,1.65,0.22
11260,725.0,241.2,740329.81,7172696.00,694.70,2.84,1.44,0.16
11260,725.0,204.0,740329.81,7172696.00,768.33,2.89,1.30,0.11
11260,725.0,164.1,740329.81,7172696.00,825.79,2.92,1.21,0.08
11260,725.0,121.9,740329.81,7172696.00,868.68,2.94,1.15,0.06
11260,725.0,77.2,740329.81,7172696.00,898.70,2.95,1.11,0.05
11260,725.0,29.9,740329.81,7172696.00,916.04,2.96,1.09,0.04
11260,775.0,581.5,740329.81,7172746.00,160.17,2.20,6.24,0.80
11260,775.0,571.5,740329.81,7172746.00,145.85,2.16,6.86,0.84
11260,775.0,561.5,740329.81,7172746.00,124.14,2.09,8.06,0.91
11260,775.0,551.5,740329.81,7172746.00,101.67,2.01,9.84,0.99
11260,775.0,541.5,740329.81,7172746.00,82.58,1.92,12.11,1.08
11260,775.0,529.0,740329.81,7172746.00,61.66,1.79,16.22,1.21
11260,775.0,511.5,740329.81,7172746.00,48.48,1.69,20.63,1.31
11260,775.0,490.9,740329.81,7172746.00,48.73,1.69,20.52,1.31
11260,775.0,469.0,740329.81,7172746.00,61.66,1.79,16.22,1.21
11260,775.0,445.9,740329.81,7172746.00,89.88,1.95,11.13,1.05
11260,775.0,421.4,740329.81,7172746.00,137.30,2.14,7.28,0.86
11260,775.0,395.3,740329.81,7172746.00,206.01,2.31,4.85,0.69
11260,775.0,367.8,740329.81,7172746.00,293.87,2.47,3.40,0.53
11260,775.0,338.6,740329.81,7172746.00,394.27,2.60,2.54,0.40
11260,775.0,307.6,740329.81,7172746.00,498.25,2.70,2.01,0.30
11260,775.0,274.8,740329.81,7172746.00,597.17,2.78,1.67,0.22
11260,775.0,240.0,740329.81,7172746.00,684.79,2.84,1.46,0.16
11260,775.0,202.8,740329.81,7172746.00,759.01,2.88,1.32,0.12
11260,775.0,163.2,740329.81,7172746.00,817.63,2.91,1.22,0.09
11260,775.0,121.3,740329.81,7172746.00,861.81,2.94,1.16,0.06
11260,775.0,76.8,740329.81,7172746.00,892.98,2.95,1.12,0.05
11260,775.0,29.8,740329.81,7172746.00,911.09,2.96,1.10,0.04
11260,825.0,580.7,740329.81,7172796.00,196.57,2.29,5.09,0.71
11260,825.0,570.7,740329.81,7172796.00,181.36,2.26,5.51,0.74
11260,825.0,560.7,740329.81,7172796.00,157.77,2.20,6.34,0.80
11260,825.0,550.7,740329.81,7172796.00,132.51,2.12,7.55,0.88
11260,825.0,540.7,740329.81,7172796.00,110.13,2.04,9.08,0.96
11260,825.0,528.2,740329.81,7172796.00,84.24,1.93,11.87,1.07
11260,825.0,510.7,740329.81,7172796.00,66.02,1.82,15.15,1.18
11260,825.0,490.1,740329.81,7172796.00,63.18,1.80,15.83,1.20
11260,825.0,468.3,740329.81,7172796.00,74.29,1.87,13.46,1.13
11260,825.0,445.1,740329.81,7172796.00,100.87,2.00,9.91,1.00
11260,825.0,420.6,740329.81,7172796.00,145.95,2.16,6.85,0.84
11260,825.0,394.6,740329.81,7172796.00,211.32,2.32,4.73,0.68
11260,825.0,367.0,740329.81,7172796.00,295.25,2.47,3.39,0.53
