Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,4.42,0.65,226.45,2.35
11260,25.0,571.9,740329.81,7171996.00,5.47,0.74,182.70,2.26
11260,25.0,561.9,740329.81,7171996.00,8.07,0.91,123.90,2.09
11260,25.0,551.9,740329.81,7171996.00,12.85,1.11,77.80,1.89
11260,25.0,541.9,740329.81,7171996.00,20.58,1.31,48.60,1.69
11260,25.0,529.4,740329.81,7171996.00,40.73,1.61,24.55,1.39
11260,25.0,511.9,740329.81,7171996.00,85.98,1.93,11.63,1.07
11260,25.0,491.3,740329.81,7171996.00,155.66,2.19,6.42,0.81
11260,25.0,469.4,740329.81,7171996.00,247.99,2.39,4.03,0.61
11260,25.0,446.3,740329.81,7171996.00,354.90,2.55,2.82,0.45
11260,25.0,421.7,740329.81,7171996.00,465.96,2.67,2.15,0.33
11260,25.0,395.7,740329.81,7171996.00,571.89,2.76,1.75,0.24
11260,25.0,368.2,740329.81,7171996.00,666.26,2.82,1.50,0.18
11260,25.0,338.9,740329.81,7171996.00,745.80,2.87,1.34,0.13
11260,25.0,308.0,740329.81,7171996.00,809.82,2.91,1.23,0.09
11260,25.0,275.1,740329.81,7171996.00,859.36,2.93,1.16,0.07
11260,25.0,240.3,740329.81,7171996.00,896.34,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,923.55,2.97,1.08,0.03
11260,25.0,163.5,740329.81,7171996.00,942.51,2.97,1.06,0.03
11260,25.0,121.5,740329.81,7171996.00,955.37,2.98,1.05,0.02
11260,25.0,77.0,740329.81,7171996.00,963.67,2.98,1.04,0.02
11260,25.0,29.8,740329.81,7171996.00,968.21,2.99,1.03,0.01
11260,75.0,583.6,740329.81,7172046.00,17.53,1.24,57.06,1.76
11260,75.0,573.6,740329.81,7172046.00,18.79,1.27,53.22,1.73
11260,75.0,563.6,740329.81,7172046.00,22.16,1.35,45.12,1.65
11260,75.0,553.6,740329.81,7172046.00,28.30,1.45,35.33,1.55
11260,75.0,543.6,740329.81,7172046.00,37.73,1.58,26.51,1.42
11260,75.0,531.1,740329.81,7172046.00,60.15,1.78,16.62,1.22
11260,75.0,513.6,740329.81,7172046.00,106.34,2.03,9.40,0.97
11260,75.0,493.0,740329.81,7172046.00,174.08,2.24,5.74,0.76
11260,75.0,471.2,740329.81,7172046.00,261.95,2.42,3.82,0.58
11260,75.0,448.0,740329.81,7172046.00,363.24,2.56,2.75,0.44
11260,75.0,423.5,740329.81,7172046.00,469.11,2.67,2.13,0.33
11260,75.0,397.5,740329.81,7172046.00,571.20,2.76,1.75,0.24
11260,75.0,369.9,740329.81,7172046.00,663.36,2.82,1.51,0.18
11260,75.0,340.7,740329.81,7172046.00,742.02,2.87,1.35,0.13
11260,75.0,309.7,740329.81,7172046.00,806.03,2.91,1.24,0.09
11260,75.0,276.9,740329.81,7172046.00,855.94,2.93,1.17,0.07
11260,75.0,242.1,740329.81,7172046.00,893.39,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,921.20,2.96,1.09,0.04
11260,75.0,164.7,740329.81,7172046.00,940.59,2.97,1.06,0.03
11260,75.0,122.3,740329.81,7172046.00,953.75,2.98,1.05,0.02
11260,75.0,77.5,740329.81,7172046.00,962.26,2.98,1.04,0.02
11260,75.0,30.0,740329.81,7172046.00,966.88,2.99,1.03,0.01
