Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,275.0,569.5,740329.81,7172246.00,217.52,2.34,4.60,0.66
11260,275.0,559.5,740329.81,7172246.00,197.43,2.30,5.07,0.70
11260,275.0,549.5,740329.81,7172246.00,180.06,2.26,5.55,0.74
11260,275.0,537.0,740329.81,7172246.00,160.82,2.21,6.22,0.79
11260,275.0,519.5,740329.81,7172246.00,151.12,2.18,6.62,0.82
11260,275.0,498.9,740329.81,7172246.00,161.59,2.21,6.19,0.79
11260,275.0,477.1,740329.81,7172246.00,194.90,2.29,5.13,0.71
11260,275.0,453.9,740329.81,7172246.00,252.37,2.40,3.96,0.60
11260,275.0,429.4,740329.81,7172246.00,332.41,2.52,3.01,0.48
11260,275.0,403.4,740329.81,7172246.00,428.88,2.63,2.33,0.37
11260,275.0,375.8,740329.81,7172246.00,531.96,2.73,1.88,0.27
11260,275.0,346.6,740329.81,7172246.00,631.27,2.80,1.58,0.20
11260,275.0,315.6,740329.81,7172246.00,718.96,2.86,1.39,0.14
11260,275.0,282.8,740329.81,7172246.00,791.00,2.90,1.26,0.10
11260,275.0,248.0,740329.81,7172246.00,846.83,2.93,1.18,0.07
11260,275.0,210.1,740329.81,7172246.00,890.31,2.95,1.12,0.05
11260,275.0,168.9,740329.81,7172246.00,920.89,2.96,1.09,0.04
11260,275.0,125.3,740329.81,7172246.00,941.81,2.97,1.06,0.03
11260,275.0,79.3,740329.81,7172246.00,955.44,2.98,1.05,0.02
11260,275.0,30.6,740329.81,7172246.00,962.90,2.98,1.04,0.02
11260,325.0,589.1,740329.81,7172296.00,97.34,1.99,10.27,1.01
11260,325.0,579.1,740329.81,7172296.00,94.22,1.97,10.61,1.03
11260,325.0,569.1,740329.81,7172296.00,89.43,1.95,11.18,1.05
11260,325.0,559.1,740329.81,7172296.00,84.84,1.93,11.79,1.07
11260,325.0,549.1,740329.81,7172296.00,81.77,1.91,12.23,1.09
11260,325.0,536.6,740329.81,7172296.00,80.58,1.91,12.41,1.09
11260,325.0,519.1,740329.81,7172296.00,87.55,1.94,11.42,1.06
11260,325.0,498.5,740329.81,7172296.00,108.38,2.03,9.23,0.97
11260,325.0,476.7,740329.81,7172296.00,147.68,2.17,6.77,0.83
11260,325.0,453.5,740329.81,7172296.00,208.97,2.32,4.79,0.68
11260,325.0,429.0,740329.81,7172296.00,292.29,2.47,3.42,0.53
11260,325.0,403.0,740329.81,7172296.00,392.43,2.59,2.55,0.41
11260,325.0,375.4,740329.81,7172296.00,499.79,2.70,2.00,0.30
11260,325.0,346.2,740329.81,7172296.00,603.76,2.78,1.66,0.22
11260,325.0,315.2,740329.81,7172296.00,696.16,2.84,1.44,0.16
11260,325.0,282.4,740329.81,7172296.00,772.59,2.89,1.29,0.11
11260,325.0,247.6,740329.81,7172296.00,832.26,2.92,1.20,0.08
11260,325.0,209.7,740329.81,7172296.00,879.10,2.94,1.14,0.06
11260,325.0,168.6,740329.81,7172296.00,912.31,2.96,1.10,0.04
11260,325.0,125.1,740329.81,7172296.00,935.23,2.97,1.07,0.03
11260,325.0,79.1,740329.81,7172296.00,950.29,2.98,1.05,0.02
11260,325.0,30.5,740329.81,7172296.00,958.60,2.98,1.04,0.02
11260,375.0,587.8,740329.81,7172346.00,33.24,1.52,30.08,1.48
11260,375.0,577.8,740329.81,7172346.00,31.85,1.50,31.40,1.50
11260,375.0,567.8,740329.81,7172346.00,30.24,1.48,33.07,1.52
11260,375.0,557.8,740329.81,7172346.00,29.56,1.47,33.83,1.53
11260,375.0,547.8,740329.81,7172346.00,30.30,1.48,33.01,1.52
11260,375.0,535.3,740329.81,7172346.00,33.90,1.53,29.50,1.47
11260,375.0,517.8,740329.81,7172346.00,44.92,1.65,22.26,1.35
11260,375.0,497.2,740329.81,7172346.00,67.51,1.83,14.81,1.17
11260,375.0,475.3,740329.81,7172346.00,107.19,2.03,9.33,0.97
11260,375.0,452.2,740329.81,7172346.00,168.66,2.23,5.93,0.77
11260,375.0,427.7,740329.81,7172346.00,252.88,2.40,3.95,0.60
11260,375.0,401.6,740329.81,7172346.00,355.09,2.55,2.82,0.45
11260,375.0,374.1,740329.81,7172346.00,465.70,2.67,2.15,0.33
11260,375.0,344.9,740329.81,7172346.00,573.83,2.76,1.74,0.24
11260,375.0,313.9,740329.81,7172346.00,670.77,2.83,1.49,0.17
11260,375.0,281.1,740329.81,7172346.00,751.74,2.88,1.33,0.12
11260,375.0,246.3,740329.81,7172346.00,815.63,2.91,1.23,0.09
11260,375.0,208.5,740329.81,7172346.00,866.07,2.94,1.15,0.06
11260,375.0,167.6,740329.81,7172346.00,902.29,2.96,1.11,0.04
11260,375.0,124.4,740329.81,7172346.00,927.54,2.97,1.08,0.03
11260,375.0,78.7,740329.81,7172346.00,944.30,2.98,1.06,0.02
11260,375.0,30.4,740329.81,7172346.00,953.59,2.98,1.05,0.02
11260,425.0,586.6,740329.81,7172396.00,71.25,1.85,14.04,1.15
11260,425.0,576.6,740329.81,7172396.00,57.96,1.76,17.25,1.24
11260,425.0,566.6,740329.81,7172396.00,43.48,1.64,23.00,1.36
11260,425.0,556.6,740329.81,7172396.00,33.60,1.53,29.76,1.47
11260,425.0,546.6,740329.81,7172396.00,28.55,1.46,35.03,1.54
11260,425.0,534.1,740329.81,7172396.00,26.47,1.42,37.77,1.58
11260,425.0,516.6,740329.81,7172396.00,31.86,1.50,31.39,1.50
11260,425.0,496.0,740329.81,7172396.00,48.57,1.69,20.59,1.31
11260,425.0,474.2,740329.81,7172396.00,81.97,1.91,12.20,1.09
11260,425.0,451.0,740329.81,7172396.00,137.72,2.14,7.26,0.86
11260,425.0,426.5,740329.81,7172396.00,218.01,2.34,4.59,0.66
11260,425.0,400.5,740329.81,7172396.00,318.78,2.50,3.14,0.50
11260,425.0,372.9,740329.81,7172396.00,430.43,2.63,2.32,0.37
11260,425.0,343.7,740329.81,7172396.00,541.55,2.73,1.85,0.27
11260,425.0,312.7,740329.81,7172396.00,642.68,2.81,1.56,0.19
11260,425.0,279.9,740329.81,7172396.00,728.28,2.86,1.37,0.14
11260,425.0,245.1,740329.81,7172396.00,796.71,2.90,1.26,0.10
11260,425.0,207.5,740329.81,7172396.00,851.19,2.93,1.17,0.07
11260,425.0,166.8,740329.81,7172396.00,890.80,2.95,1.12,0.05
11260,425.0,123.8,740329.81,7172396.00,918.73,2.96,1.09,0.04
11260,425.0,78.4,740329.81,7172396.00,937.46,2.97,1.07,0.03
11260,425.0,30.3,740329.81,7172396.00,947.94,2.98,1.05,0.02
11260,475.0,586.3,740329.81,7172446.00,112.20,2.05,8.91,0.95
11260,475.0,576.3,740329.81,7172446.00,86.44,1.94,11.57,1.06
11260,475.0,566.3,740329.81,7172446.00,59.46,1.77,16.82,1.23
11260,475.0,556.3,740329.81,7172446.00,41.53,1.62,24.08,1.38
11260,475.0,546.3,740329.81,7172446.00,31.86,1.50,31.39,1.50
11260,475.0,533.8,740329.81,7172446.00,25.51,1.41,39.20,1.59
11260,475.0,516.3,740329.81,7172446.00,26.43,1.42,37.84,1.58
11260,475.0,495.7,740329.81,7172446.00,37.91,1.58,26.38,1.42
11260,475.0,473.8,740329.81,7172446.00,64.67,1.81,15.46,1.19
11260,475.0,450.7,740329.81,7172446.00,113.15,2.05,8.84,0.95
11260,475.0,426.2,740329.81,7172446.00,187.16,2.27,5.34,0.73
11260,475.0,400.2,740329.81,7172446.00,284.04,2.45,3.52,0.55
11260,475.0,372.6,740329.81,7172446.00,394.78,2.60,2.53,0.40
11260,475.0,343.4,740329.81,7172446.00,507.65,2.71,1.97,0.29
11260,475.0,312.4,740329.81,7172446.00,612.41,2.79,1.63,0.21
11260,475.0,279.6,740329.81,7172446.00,702.60,2.85,1.42,0.15
11260,475.0,244.8,740329.81,7172446.00,775.78,2.89,1.29,0.11
11260,475.0,207.1,740329.81,7172446.00,834.67,2.92,1.20,0.08
11260,475.0,166.6,740329.81,7172446.00,878.03,2.94,1.14,0.06
11260,475.0,123.7,740329.81,7172446.00,908.98,2.96,1.10,0.04
11260,475.0,78.3,740329.81,7172446.00,929.91,2.97,1.08,0.03
11260,475.0,30.3,740329.81,7172446.00,941.67,2.97,1.06,0.03
11260,525.0,586.3,740329.81,7172496.00,55.96,1.75,17.87,1.25
11260,525.0,576.3,740329.81,7172496.00,45.35,1.66,22.05,1.34
11260,525.0,566.3,740329.81,7172496.00,33.55,1.53,29.80,1.47
11260,525.0,556.3,740329.81,7172496.00,25.10,1.40,39.84,1.60
11260,525.0,546.3,740329.81,7172496.00,20.07,1.30,49.83,1.70
11260,525.0,533.8,740329.81,7172496.00,16.44,1.22,60.84,1.78
11260,525.0,516.3,740329.81,7172496.00,17.55,1.24,56.98,1.76
11260,525.0,495.7,740329.81,7172496.00,26.84,1.43,37.26,1.57
11260,525.0,473.9,740329.81,7172496.00,49.23,1.69,20.31,1.31
11260,525.0,450.7,740329.81,7172496.00,91.81,1.96,10.89,1.04
11260,525.0,426.2,740329.81,7172496.00,159.70,2.20,6.26,0.80
11260,525.0,400.2,740329.81,7172496.00,251.85,2.40,3.97,0.60
11260,525.0,372.6,740329.81,7172496.00,360.38,2.56,2.77,0.44
11260,525.0,343.4,740329.81,7172496.00,473.82,2.68,2.11,0.32
11260,525.0,312.4,740329.81,7172496.00,581.40,2.76,1.72,0.24
11260,525.0,279.6,740329.81,7172496.00,675.79,2.83,1.48,0.17
11260,525.0,244.8,740329.81,7172496.00,753.65,2.88,1.33,0.12
11260,525.0,207.2,740329.81,7172496.00,817.08,2.91,1.22,0.09
11260,525.0,166.6,740329.81,7172496.00,864.43,2.94,1.16,0.06
11260,525.0,123.7,740329.81,7172496.00,898.53,2.95,1.11,0.05
11260,525.0,78.3,740329.81,7172496.00,921.80,2.96,1.08,0.04
11260,525.0,30.3,740329.81,7172496.00,934.99,2.97,1.07,0.03
11260,575.0,586.1,740329.81,7172546.00,32.73,1.51,30.55,1.49
11260,575.0,576.1,740329.81,7172546.00,26.99,1.43,37.04,1.57
11260,575.0,566.1,740329.81,7172546.00,19.96,1.30,50.09,1.70
11260,575.0,556.1,740329.81,7172546.00,14.39,1.16,69.49,1.84
11260,575.0,546.1,740329.81,7172546.00,10.94,1.04,91.40,1.96
11260,575.0,533.6,740329.81,7172546.00,8.63,0.94,115.89,2.06
11260,575.0,516.1,740329.81,7172546.00,10.10,1.00,99.05,2.00
11260,575.0,495.5,740329.81,7172546.00,18.05,1.26,55.42,1.74
11260,575.0,473.7,740329.81,7172546.00,37.35,1.57,26.77,1.43
11260,575.0,450.5,740329.81,7172546.00,75.24,1.88,13.29,1.12
11260,575.0,426.0,740329.81,7172546.00,137.52,2.14,7.27,0.86
11260,575.0,400.0,740329.81,7172546.00,224.48,2.35,4.45,0.65
11260,575.0,372.4,740329.81,7172546.00,329.65,2.52,3.03,0.48
11260,575.0,343.2,740329.81,7172546.00,442.34,2.65,2.26,0.35
11260,575.0,312.2,740329.81,7172546.00,551.60,2.74,1.81,0.26
11260,575.0,279.4,740329.81,7172546.00,649.45,2.81,1.54,0.19
11260,575.0,244.6,740329.81,7172546.00,731.53,2.86,1.37,0.14
11260,575.0,207.0,740329.81,7172546.00,799.29,2.90,1.25,0.10
11260,575.0,166.5,740329.81,7172546.00,850.50,2.93,1.18,0.07
11260,575.0,123.6,740329.81,7172546.00,887.77,2.95,1.13,0.05
11260,575.0,78.2,740329.81,7172546.00,913.40,2.96,1.09,0.04
11260,575.0,30.2,740329.81,7172546.00,928.04,2.97,1.08,0.03
11260,625.0,585.4,740329.81,7172596.00,39.34,1.59,25.42,1.41
11260,625.0,575.4,740329.81,7172596.00,31.72,1.50,31.52,1.50
11260,625.0,565.4,740329.81,7172596.00,22.31,1.35,44.82,1.65
11260,625.0,555.4,740329.81,7172596.00,15.06,1.18,66.41,1.82
11260,625.0,545.4,740329.81,7172596.00,10.76,1.03,92.96,1.97
11260,625.0,532.9,740329.81,7172596.00,7.84,0.89,127.60,2.11
11260,625.0,515.4,740329.81,7172596.00,8.70,0.94,114.91,2.06
11260,625.0,494.8,740329.81,7172596.00,15.51,1.19,64.47,1.81
11260,625.0,473.0,740329.81,7172596.00,32.48,1.51,30.79,1.49
11260,625.0,449.8,740329.81,7172596.00,66.33,1.82,15.08,1.18
11260,625.0,425.3,740329.81,7172596.00,123.11,2.09,8.12,0.91
11260,625.0,399.3,740329.81,7172596.00,204.24,2.31,4.90,0.69
11260,625.0,371.7,740329.81,7172596.00,304.83,2.48,3.28,0.52
11260,625.0,342.5,740329.81,7172596.00,415.30,2.62,2.41,0.38
11260,625.0,311.5,740329.81,7172596.00,524.93,2.72,1.91,0.28
11260,625.0,278.7,740329.81,7172596.00,625.13,2.80,1.60,0.20
11260,625.0,243.9,740329.81,7172596.00,710.70,2.85,1.41,0.15
11260,625.0,206.4,740329.81,7172596.00,782.14,2.89,1.28,0.11
11260,625.0,166.0,740329.81,7172596.00,836.83,2.92,1.19,0.08
11260,625.0,123.2,740329.81,7172596.00,877.08,2.94,1.14,0.06
11260,625.0,78.0,740329.81,7172596.00,904.98,2.96,1.10,0.04
11260,625.0,30.2,740329.81,7172596.00,921.01,2.96,1.09,0.04
11260,675.0,584.2,740329.81,7172646.00,55.34,1.74,18.07,1.26
11260,675.0,574.2,740329.81,7172646.00,47.63,1.68,21.00,1.32
11260,675.0,564.2,740329.81,7172646.00,37.01,1.57,27.02,1.43
11260,675.0,554.2,740329.81,7172646.00,27.55,1.44,36.29,1.56
11260,675.0,544.2,740329.81,7172646.00,20.90,1.32,47.85,1.68
11260,675.0,531.7,740329.81,7172646.00,15.16,1.18,65.97,1.82
11260,675.0,514.2,740329.81,7172646.00,14.03,1.15,71.30,1.85
11260,675.0,493.6,740329.81,7172646.00,19.71,1.29,50.74,1.71
11260,675.0,471.8,740329.81,7172646.00,34.94,1.54,28.62,1.46
11260,675.0,448.6,740329.81,7172646.00,65.34,1.82,15.30,1.18
11260,675.0,424.1,740329.81,7172646.00,116.78,2.07,8.56,0.93
11260,675.0,398.1,740329.81,7172646.00,191.71,2.28,5.22,0.72
11260,675.0,370.5,740329.81,7172646.00,286.85,2.46,3.49,0.54
11260,675.0,341.3,740329.81,7172646.00,393.90,2.60,2.54,0.40
11260,675.0,310.3,740329.81,7172646.00,502.61,2.70,1.99,0.30
11260,675.0,277.5,740329.81,7172646.00,604.00,2.78,1.66,0.22
11260,675.0,242.7,740329.81,7172646.00,692.09,2.84,1.44,0.16
11260,675.0,205.3,740329.81,7172646.00,766.35,2.88,1.30,0.12
11260,675.0,165.1,740329.81,7172646.00,823.96,2.92,1.21,0.08
11260,675.0,122.6,740329.81,7172646.00,866.82,2.94,1.15,0.06
11260,675.0,77.7,740329.81,7172646.00,896.79,2.95,1.12,0.05
11260,675.0,30.0,740329.81,7172646.00,914.12,2.96,1.09,0.04
11260,725.0,582.7,740329.81,7172696.00,103.65,2.02,9.65,0.98
11260,725.0,572.7,740329.81,7172696.00,92.55,1.97,10.81,1.03
11260,725.0,562.7,740329.81,7172696.00,76.15,1.88,13.13,1.12
11260,725.0,552.7,740329.81,7172696.00,59.96,1.78,16.68,1.22
11260,725.0,542.7,740329.81,7172696.00,47.01,1.67,21.27,1.33
11260,725.0,530.2,740329.81,7172696.00,33.84,1.53,29.55,1.47
11260,725.0,512.7,740329.81,7172696.00,27.00,1.43,37.04,1.57
11260,725.0,492.1,740329.81,7172696.00,29.77,1.47,33.60,1.53
11260,725.0,470.3,740329.81,7172696.00,42.75,1.63,23.39,1.37
11260,725.0,447.2,740329.81,7172696.00,69.96,1.84,14.29,1.16
11260,725.0,422.6,740329.81,7172696.00,116.59,2.07,8.58,0.93
11260,725.0,396.6,740329.81,7172696.00,185.66,2.27,5.39,0.73
11260,725.0,369.1,740329.81,7172696.00,275.19,2.44,3.63,0.56
11260,725.0,339.8,740329.81,7172696.00,378.18,2.58,2.64,0.42
11260,725.0,308.9,740329.81,7172696.00,485.01,2.69,2.06,0.31
11260,725.0,276.0,740329.81,7172696.00,586.53,2.77,1.70,0.23
11260,725.0,241.2,740329.81,7172696.00,676.19,2.83,1.48,0.17
11260,725.0,204.0,740329.81,7172696.00,752.36,2.88,1.33,0.12
11260,725.0,164.1,740329.81,7172696.00,812.27,2.91,1.23,0.09
11260,725.0,121.9,740329.81,7172696.00,857.31,2.93,1.17,0.07
11260,725.0,77.2,740329.81,7172696.00,889.05,2.95,1.12,0.05
11260,725.0,29.9,740329.81,7172696.00,907.49,2.96,1.10,0.04
11260,775.0,581.5,740329.81,7172746.00,181.26,2.26,5.52,0.74
11260,775.0,571.5,740329.81,7172746.00,164.17,2.22,6.09,0.78
11260,775.0,561.5,740329.81,7172746.00,138.18,2.14,7.24,0.86
11260,775.0,551.5,740329.81,7172746.00,111.19,2.05,8.99,0.95
11260,775.0,541.5,740329.81,7172746.00,88.17,1.95,11.34,1.05
11260,775.0,529.0,740329.81,7172746.00,62.86,1.80,15.91,1.20
11260,775.0,511.5,740329.81,7172746.00,46.07,1.66,21.70,1.34
11260,775.0,490.9,740329.81,7172746.00,43.51,1.64,22.98,1.36
11260,775.0,469.0,740329.81,7172746.00,53.27,1.73,18.77,1.27
11260,775.0,445.9,740329.81,7172746.00,77.38,1.89,12.92,1.11
11260,775.0,421.4,740329.81,7172746.00,119.96,2.08,8.34,0.92
11260,775.0,395.3,740329.81,7172746.00,184.00,2.26,5.43,0.74
11260,775.0,367.8,740329.81,7172746.00,268.40,2.43,3.73,0.57
11260,775.0,338.6,740329.81,7172746.00,367.29,2.57,2.72,0.43
11260,775.0,307.6,740329.81,7172746.00,471.72,2.67,2.12,0.33
11260,775.0,274.8,740329.81,7172746.00,572.60,2.76,1.75,0.24
11260,775.0,240.0,740329.81,7172746.00,663.02,2.82,1.51,0.18
11260,775.0,202.8,740329.81,7172746.00,740.35,2.87,1.35,0.13
11260,775.0,163.2,740329.81,7172746.00,801.95,2.90,1.25,0.10
11260,775.0,121.3,740329.81,7172746.00,848.72,2.93,1.18,0.07
11260,775.0,76.8,740329.81,7172746.00,881.96,2.95,1.13,0.05
11260,775.0,29.8,740329.81,7172746.00,901.38,2.95,1.11,0.05
11260,825.0,580.7,740329.81,7172796.00,244.88,2.39,4.08,0.61
11260,825.0,570.7,740329.81,7172796.00,224.03,2.35,4.46,0.65
11260,825.0,560.7,740329.81,7172796.00,191.70,2.28,5.22,0.72
11260,825.0,550.7,740329.81,7172796.00,157.12,2.20,6.36,0.80
11260,825.0,540.7,740329.81,7172796.00,126.45,2.10,7.91,0.90
11260,825.0,528.2,740329.81,7172796.00,91.08,1.96,10.98,1.04
11260,825.0,510.7,740329.81,7172796.00,65.16,1.81,15.35,1.19
11260,825.0,490.1,740329.81,7172796.00,57.27,1.76,17.46,1.24
11260,825.0,468.3,740329.81,7172796.00,63.85,1.81,15.66,1.19
11260,825.0,445.1,740329.81,7172796.00,85.33,1.93,11.72,1.07
11260,825.0,420.6,740329.81,7172796.00,124.73,2.10,8.02,0.90
11260,825.0,394.6,740329.81,7172796.00,184.75,2.27,5.41,0.73
11260,825.0,367.0,740329.81,7172796.00,264.84,2.42,3.78,0.58
