Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,27.70,1.44,36.09,1.56
11260,25.0,571.9,740329.81,7171996.00,30.36,1.48,32.93,1.52
11260,25.0,561.9,740329.81,7171996.00,35.63,1.55,28.07,1.45
11260,25.0,551.9,740329.81,7171996.00,43.62,1.64,22.93,1.36
11260,25.0,541.9,740329.81,7171996.00,54.52,1.74,18.34,1.26
11260,25.0,529.4,740329.81,7171996.00,77.83,1.89,12.85,1.11
11260,25.0,511.9,740329.81,7171996.00,121.27,2.08,8.25,0.92
11260,25.0,491.3,740329.81,7171996.00,181.63,2.26,5.51,0.74
11260,25.0,469.4,740329.81,7171996.00,259.26,2.41,3.86,0.59
11260,25.0,446.3,740329.81,7171996.00,350.84,2.55,2.85,0.45
11260,25.0,421.7,740329.81,7171996.00,450.54,2.65,2.22,0.35
11260,25.0,395.7,740329.81,7171996.00,551.30,2.74,1.81,0.26
11260,25.0,368.2,740329.81,7171996.00,646.29,2.81,1.55,0.19
11260,25.0,338.9,740329.81,7171996.00,730.24,2.86,1.37,0.14
11260,25.0,308.0,740329.81,7171996.00,800.22,2.90,1.25,0.10
11260,25.0,275.1,740329.81,7171996.00,855.59,2.93,1.17,0.07
11260,25.0,240.3,740329.81,7171996.00,897.39,2.95,1.11,0.05
11260,25.0,203.2,740329.81,7171996.00,928.25,2.97,1.08,0.03
11260,25.0,163.5,740329.81,7171996.00,949.64,2.98,1.05,0.02
11260,25.0,121.5,740329.81,7171996.00,963.96,2.98,1.04,0.02
11260,25.0,77.0,740329.81,7171996.00,973.03,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,977.82,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,24.96,1.40,40.07,1.60
11260,75.0,573.6,740329.81,7172046.00,27.84,1.44,35.91,1.56
11260,75.0,563.6,740329.81,7172046.00,33.39,1.52,29.95,1.48
11260,75.0,553.6,740329.81,7172046.00,41.61,1.62,24.03,1.38
11260,75.0,543.6,740329.81,7172046.00,52.56,1.72,19.02,1.28
11260,75.0,531.1,740329.81,7172046.00,75.40,1.88,13.26,1.12
11260,75.0,513.6,740329.81,7172046.00,117.07,2.07,8.54,0.93
11260,75.0,493.0,740329.81,7172046.00,174.65,2.24,5.73,0.76
11260,75.0,471.2,740329.81,7172046.00,249.11,2.40,4.01,0.60
11260,75.0,448.0,740329.81,7172046.00,338.16,2.53,2.96,0.47
11260,75.0,423.5,740329.81,7172046.00,436.78,2.64,2.29,0.36
11260,75.0,397.5,740329.81,7172046.00,538.04,2.73,1.86,0.27
11260,75.0,369.9,740329.81,7172046.00,634.70,2.80,1.58,0.20
11260,75.0,340.7,740329.81,7172046.00,720.87,2.86,1.39,0.14
11260,75.0,309.7,740329.81,7172046.00,793.08,2.90,1.26,0.10
11260,75.0,276.9,740329.81,7172046.00,850.32,2.93,1.18,0.07
11260,75.0,242.1,740329.81,7172046.00,893.56,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,925.63,2.97,1.08,0.03
11260,75.0,164.7,740329.81,7172046.00,947.83,2.98,1.06,0.02
11260,75.0,122.3,740329.81,7172046.00,962.67,2.98,1.04,0.02
11260,75.0,77.5,740329.81,7172046.00,972.07,2.99,1.03,0.01
11260,75.0,30.0,740329.81,7172046.00,977.02,2.99,1.02,0.01
11260,125.0,585.3,740329.81,7172096.00,45.47,1.66,21.99,1.34
11260,125.0,575.3,740329.81,7172096.00,48.05,1.68,20.81,1.32
11260,125.0,565.3,740329.81,7172096.00,52.98,1.72,18.88,1.28
11260,125.0,555.3,740329.81,7172096.00,60.19,1.78,16.61,1.22
11260,125.0,545.3,740329.81,7172096.00,69.71,1.84,14.34,1.16
11260,125.0,532.8,740329.81,7172096.00,89.07,1.95,11.23,1.05
11260,125.0,515.3,740329.81,7172096.00,123.91,2.09,8.07,0.91
11260,125.0,494.7,740329.81,7172096.00,173.00,2.24,5.78,0.76
11260,125.0,472.9,740329.81,7172096.00,238.85,2.38,4.19,0.62
11260,125.0,449.7,740329.81,7172096.00,321.15,2.51,3.11,0.49
11260,125.0,425.2,740329.81,7172096.00,416.16,2.62,2.40,0.38
11260,125.0,399.2,740329.81,7172096.00,517.14,2.71,1.93,0.29
11260,125.0,371.6,740329.81,7172096.00,615.96,2.79,1.62,0.21
11260,125.0,342.4,740329.81,7172096.00,705.48,2.85,1.42,0.15
11260,125.0,311.4,740329.81,7172096.00,781.20,2.89,1.28,0.11
11260,125.0,278.6,740329.81,7172096.00,841.47,2.93,1.19,0.07
11260,125.0,243.8,740329.81,7172096.00,887.04,2.95,1.13,0.05
11260,125.0,206.3,740329.81,7172096.00,921.11,2.96,1.09,0.04
11260,125.0,165.9,740329.81,7172096.00,944.67,2.98,1.06,0.02
11260,125.0,123.2,740329.81,7172096.00,960.37,2.98,1.04,0.02
11260,125.0,78.0,740329.81,7172096.00,970.32,2.99,1.03,0.01
11260,125.0,30.2,740329.81,7172096.00,975.59,2.99,1.03,0.01
11260,175.0,587.0,740329.81,7172146.00,116.16,2.07,8.61,0.93
11260,175.0,577.0,740329.81,7172146.00,114.83,2.06,8.71,0.94
11260,175.0,567.0,740329.81,7172146.00,113.71,2.06,8.79,0.94
11260,175.0,557.0,740329.81,7172146.00,113.87,2.06,8.78,0.94
11260,175.0,547.0,740329.81,7172146.00,116.04,2.06,8.62,0.94
11260,175.0,534.5,740329.81,7172146.00,123.54,2.09,8.09,0.91
11260,175.0,517.0,740329.81,7172146.00,142.60,2.15,7.01,0.85
11260,175.0,496.4,740329.81,7172146.00,176.55,2.25,5.66,0.75
11260,175.0,474.6,740329.81,7172146.00,229.18,2.36,4.36,0.64
11260,175.0,451.4,740329.81,7172146.00,301.73,2.48,3.31,0.52
11260,175.0,426.9,740329.81,7172146.00,391.50,2.59,2.55,0.41
11260,175.0,400.9,740329.81,7172146.00,491.61,2.69,2.03,0.31
11260,175.0,373.3,740329.81,7172146.00,592.75,2.77,1.69,0.23
11260,175.0,344.1,740329.81,7172146.00,686.20,2.84,1.46,0.16
11260,175.0,313.1,740329.81,7172146.00,766.09,2.88,1.31,0.12
11260,175.0,280.3,740329.81,7172146.00,830.04,2.92,1.20,0.08
11260,175.0,245.5,740329.81,7172146.00,878.50,2.94,1.14,0.06
11260,175.0,207.8,740329.81,7172146.00,915.08,2.96,1.09,0.04
11260,175.0,167.1,740329.81,7172146.00,940.31,2.97,1.06,0.03
11260,175.0,124.0,740329.81,7172146.00,957.14,2.98,1.04,0.02
11260,175.0,78.5,740329.81,7172146.00,967.86,2.99,1.03,0.01
11260,175.0,30.3,740329.81,7172146.00,973.56,2.99,1.03,0.01
11260,225.0,588.6,740329.81,7172196.00,213.73,2.33,4.68,0.67
11260,225.0,578.6,740329.81,7172196.00,204.34,2.31,4.89,0.69
11260,225.0,568.6,740329.81,7172196.00,190.53,2.28,5.25,0.72
11260,225.0,558.6,740329.81,7172196.00,176.46,2.25,5.67,0.75
11260,225.0,548.6,740329.81,7172196.00,164.88,2.22,6.07,0.78
11260,225.0,536.1,740329.81,7172196.00,153.35,2.19,6.52,0.81
11260,225.0,518.6,740329.81,7172196.00,152.22,2.18,6.57,0.82
11260,225.0,498.0,740329.81,7172196.00,170.53,2.23,5.86,0.77
11260,225.0,476.2,740329.81,7172196.00,211.35,2.32,4.73,0.68
11260,225.0,453.0,740329.81,7172196.00,275.96,2.44,3.62,0.56
11260,225.0,428.5,740329.81,7172196.00,361.96,2.56,2.76,0.44
11260,225.0,402.5,740329.81,7172196.00,462.20,2.66,2.16,0.34
11260,225.0,374.9,740329.81,7172196.00,566.31,2.75,1.77,0.25
11260,225.0,345.7,740329.81,7172196.00,664.15,2.82,1.51,0.18
11260,225.0,314.7,740329.81,7172196.00,748.59,2.87,1.34,0.13
11260,225.0,281.9,740329.81,7172196.00,816.57,2.91,1.22,0.09
11260,225.0,247.1,740329.81,7172196.00,868.27,2.94,1.15,0.06
11260,225.0,209.2,740329.81,7172196.00,907.64,2.96,1.10,0.04
11260,225.0,168.2,740329.81,7172196.00,934.83,2.97,1.07,0.03
11260,225.0,124.8,740329.81,7172196.00,953.07,2.98,1.05,0.02
11260,225.0,79.0,740329.81,7172196.00,964.73,2.98,1.04,0.02
11260,225.0,30.5,740329.81,7172196.00,970.98,2.99,1.03,0.01
11260,275.0,589.5,740329.81,7172246.00,233.46,2.37,4.28,0.63
11260,275.0,579.5,740329.81,7172246.00,218.57,2.34,4.58,0.66
11260,275.0,569.5,740329.81,7172246.00,196.51,2.29,5.09,0.71
11260,275.0,559.5,740329.81,7172246.00,173.93,2.24,5.75,0.76
11260,275.0,549.5,740329.81,7172246.00,155.11,2.19,6.45,0.81
11260,275.0,537.0,740329.81,7172246.00,135.24,2.13,7.39,0.87
11260,275.0,519.5,740329.81,7172246.00,127.18,2.10,7.86,0.90
11260,275.0,498.9,740329.81,7172246.00,140.94,2.15,7.10,0.85
11260,275.0,477.1,740329.81,7172246.00,178.39,2.25,5.61,0.75
11260,275.0,453.9,740329.81,7172246.00,240.99,2.38,4.15,0.62
11260,275.0,429.4,740329.81,7172246.00,327.01,2.51,3.06,0.49
11260,275.0,403.4,740329.81,7172246.00,429.45,2.63,2.33,0.37
11260,275.0,375.8,740329.81,7172246.00,537.45,2.73,1.86,0.27
11260,275.0,346.6,740329.81,7172246.00,639.95,2.81,1.56,0.19
11260,275.0,315.6,740329.81,7172246.00,729.09,2.86,1.37,0.14
11260,275.0,282.8,740329.81,7172246.00,801.26,2.90,1.25,0.10
11260,275.0,248.0,740329.81,7172246.00,856.42,2.93,1.17,0.07
11260,275.0,210.1,740329.81,7172246.00,898.80,2.95,1.11,0.05
11260,275.0,168.9,740329.81,7172246.00,928.22,2.97,1.08,0.03
11260,275.0,125.3,740329.81,7172246.00,948.09,2.98,1.05,0.02
11260,275.0,79.3,740329.81,7172246.00,960.88,2.98,1.04,0.02
11260,275.0,30.6,740329.81,7172246.00,967.80,2.99,1.03,0.01
11260,325.0,589.1,740329.81,7172296.00,131.19,2.12,7.62,0.88
11260,325.0,579.1,740329.81,7172296.00,121.35,2.08,8.24,0.92
11260,325.0,569.1,740329.81,7172296.00,107.03,2.03,9.34,0.97
11260,325.0,559.1,740329.81,7172296.00,93.34,1.97,10.71,1.03
11260,325.0,549.1,740329.81,7172296.00,83.19,1.92,12.02,1.08
11260,325.0,536.6,740329.81,7172296.00,74.64,1.87,13.40,1.13
11260,325.0,519.1,740329.81,7172296.00,76.92,1.89,13.00,1.11
11260,325.0,498.5,740329.81,7172296.00,96.47,1.98,10.37,1.02
11260,325.0,476.7,740329.81,7172296.00,136.78,2.14,7.31,0.86
11260,325.0,453.5,740329.81,7172296.00,201.25,2.30,4.97,0.70
11260,325.0,429.0,740329.81,7172296.00,289.47,2.46,3.45,0.54
11260,325.0,403.0,740329.81,7172296.00,395.04,2.60,2.53,0.40
11260,325.0,375.4,740329.81,7172296.00,507.03,2.71,1.97,0.29
11260,325.0,346.2,740329.81,7172296.00,614.00,2.79,1.63,0.21
11260,325.0,315.2,740329.81,7172296.00,707.65,2.85,1.41,0.15
11260,325.0,282.4,740329.81,7172296.00,784.02,2.89,1.28,0.11
11260,325.0,247.6,740329.81,7172296.00,842.85,2.93,1.19,0.07
11260,325.0,209.7,740329.81,7172296.00,888.44,2.95,1.13,0.05
11260,325.0,168.6,740329.81,7172296.00,920.37,2.96,1.09,0.04
11260,325.0,125.1,740329.81,7172296.00,942.15,2.97,1.06,0.03
11260,325.0,79.1,740329.81,7172296.00,956.30,2.98,1.05,0.02
11260,325.0,30.5,740329.81,7172296.00,964.02,2.98,1.04,0.02
11260,375.0,587.8,740329.81,7172346.00,61.65,1.79,16.22,1.21
11260,375.0,577.8,740329.81,7172346.00,54.39,1.74,18.39,1.26
11260,375.0,567.8,740329.81,7172346.00,45.20,1.66,22.13,1.34
11260,375.0,557.8,740329.81,7172346.00,38.01,1.58,26.31,1.42
11260,375.0,547.8,740329.81,7172346.00,34.08,1.53,29.34,1.47
11260,375.0,535.3,740329.81,7172346.00,32.92,1.52,30.37,1.48
11260,375.0,517.8,740329.81,7172346.00,40.53,1.61,24.68,1.39
11260,375.0,497.2,740329.81,7172346.00,61.60,1.79,16.23,1.21
11260,375.0,475.3,740329.81,7172346.00,101.61,2.01,9.84,0.99
11260,375.0,452.2,740329.81,7172346.00,165.54,2.22,6.04,0.78
11260,375.0,427.7,740329.81,7172346.00,253.98,2.40,3.94,0.60
11260,375.0,401.6,740329.81,7172346.00,361.00,2.56,2.77,0.44
11260,375.0,374.1,740329.81,7172346.00,475.64,2.68,2.10,0.32
11260,375.0,344.9,740329.81,7172346.00,586.23,2.77,1.71,0.23
11260,375.0,313.9,740329.81,7172346.00,684.02,2.84,1.46,0.16
11260,375.0,281.1,740329.81,7172346.00,764.59,2.88,1.31,0.12
11260,375.0,246.3,740329.81,7172346.00,827.41,2.92,1.21,0.08
11260,375.0,208.5,740329.81,7172346.00,876.42,2.94,1.14,0.06
11260,375.0,167.6,740329.81,7172346.00,911.22,2.96,1.10,0.04
11260,375.0,124.4,740329.81,7172346.00,935.21,2.97,1.07,0.03
11260,375.0,78.7,740329.81,7172346.00,950.97,2.98,1.05,0.02
11260,375.0,30.4,740329.81,7172346.00,959.63,2.98,1.04,0.02
11260,425.0,586.6,740329.81,7172396.00,76.73,1.88,13.03,1.12
11260,425.0,576.6,740329.81,7172396.00,59.64,1.78,16.77,1.22
11260,425.0,566.6,740329.81,7172396.00,41.42,1.62,24.15,1.38
11260,425.0,556.6,740329.81,7172396.00,29.39,1.47,34.03,1.53
11260,425.0,546.6,740329.81,7172396.00,23.41,1.37,42.72,1.63
11260,425.0,534.1,740329.81,7172396.00,20.78,1.32,48.12,1.68
11260,425.0,516.6,740329.81,7172396.00,26.20,1.42,38.17,1.58
11260,425.0,496.0,740329.81,7172396.00,43.57,1.64,22.95,1.36
11260,425.0,474.2,740329.81,7172396.00,78.80,1.90,12.69,1.10
11260,425.0,451.0,740329.81,7172396.00,138.00,2.14,7.25,0.86
11260,425.0,426.5,740329.81,7172396.00,222.91,2.35,4.49,0.65
11260,425.0,400.5,740329.81,7172396.00,328.32,2.52,3.05,0.48
11260,425.0,372.9,740329.81,7172396.00,443.50,2.65,2.25,0.35
11260,425.0,343.7,740329.81,7172396.00,556.50,2.75,1.80,0.25
11260,425.0,312.7,740329.81,7172396.00,657.97,2.82,1.52,0.18
11260,425.0,279.9,740329.81,7172396.00,742.82,2.87,1.35,0.13
11260,425.0,245.1,740329.81,7172396.00,809.90,2.91,1.23,0.09
11260,425.0,207.5,740329.81,7172396.00,862.75,2.94,1.16,0.06
11260,425.0,166.8,740329.81,7172396.00,900.78,2.95,1.11,0.05
11260,425.0,123.8,740329.81,7172396.00,927.31,2.97,1.08,0.03
11260,425.0,78.4,740329.81,7172396.00,944.94,2.98,1.06,0.02
11260,425.0,30.3,740329.81,7172396.00,954.70,2.98,1.05,0.02
11260,475.0,586.3,740329.81,7172446.00,91.66,1.96,10.91,1.04
11260,475.0,576.3,740329.81,7172446.00,67.50,1.83,14.82,1.17
11260,475.0,566.3,740329.81,7172446.00,43.00,1.63,23.25,1.37
11260,475.0,556.3,740329.81,7172446.00,27.73,1.44,36.06,1.56
11260,475.0,546.3,740329.81,7172446.00,20.31,1.31,49.25,1.69
11260,475.0,533.8,740329.81,7172446.00,16.48,1.22,60.67,1.78
11260,475.0,516.3,740329.81,7172446.00,19.93,1.30,50.19,1.70
11260,475.0,495.7,740329.81,7172446.00,33.76,1.53,29.62,1.47
11260,475.0,473.8,740329.81,7172446.00,63.75,1.80,15.69,1.20
11260,475.0,450.7,740329.81,7172446.00,116.75,2.07,8.57,0.93
11260,475.0,426.2,740329.81,7172446.00,195.91,2.29,5.10,0.71
11260,475.0,400.2,740329.81,7172446.00,297.38,2.47,3.36,0.53
