Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,32.34,1.51,30.93,1.49
11260,25.0,571.9,740329.81,7171996.00,35.10,1.55,28.49,1.45
11260,25.0,561.9,740329.81,7171996.00,40.54,1.61,24.66,1.39
11260,25.0,551.9,740329.81,7171996.00,48.78,1.69,20.50,1.31
11260,25.0,541.9,740329.81,7171996.00,59.94,1.78,16.68,1.22
11260,25.0,529.4,740329.81,7171996.00,83.56,1.92,11.97,1.08
11260,25.0,511.9,740329.81,7171996.00,127.11,2.10,7.87,0.90
11260,25.0,491.3,740329.81,7171996.00,187.25,2.27,5.34,0.73
11260,25.0,469.4,740329.81,7171996.00,264.37,2.42,3.78,0.58
11260,25.0,446.3,740329.81,7171996.00,355.29,2.55,2.81,0.45
11260,25.0,421.7,740329.81,7171996.00,454.34,2.66,2.20,0.34
11260,25.0,395.7,740329.81,7171996.00,554.51,2.74,1.80,0.26
11260,25.0,368.2,740329.81,7171996.00,649.01,2.81,1.54,0.19
11260,25.0,338.9,740329.81,7171996.00,732.56,2.86,1.37,0.14
11260,25.0,308.0,740329.81,7171996.00,802.19,2.90,1.25,0.10
11260,25.0,275.1,740329.81,7171996.00,857.27,2.93,1.17,0.07
11260,25.0,240.3,740329.81,7171996.00,898.81,2.95,1.11,0.05
11260,25.0,203.2,740329.81,7171996.00,929.45,2.97,1.08,0.03
11260,25.0,163.5,740329.81,7171996.00,950.65,2.98,1.05,0.02
11260,25.0,121.5,740329.81,7171996.00,964.82,2.98,1.04,0.02
11260,25.0,77.0,740329.81,7171996.00,973.76,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,978.49,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,28.31,1.45,35.33,1.55
11260,75.0,573.6,740329.81,7172046.00,31.26,1.50,31.99,1.50
11260,75.0,563.6,740329.81,7172046.00,36.93,1.57,27.08,1.43
11260,75.0,553.6,740329.81,7172046.00,45.31,1.66,22.07,1.34
11260,75.0,543.6,740329.81,7172046.00,56.43,1.75,17.72,1.25
11260,75.0,531.1,740329.81,7172046.00,79.46,1.90,12.59,1.10
11260,75.0,513.6,740329.81,7172046.00,121.20,2.08,8.25,0.92
11260,75.0,493.0,740329.81,7172046.00,178.67,2.25,5.60,0.75
11260,75.0,471.2,740329.81,7172046.00,252.88,2.40,3.95,0.60
11260,75.0,448.0,740329.81,7172046.00,341.60,2.53,2.93,0.47
11260,75.0,423.5,740329.81,7172046.00,439.87,2.64,2.27,0.36
11260,75.0,397.5,740329.81,7172046.00,540.81,2.73,1.85,0.27
11260,75.0,369.9,740329.81,7172046.00,637.19,2.80,1.57,0.20
11260,75.0,340.7,740329.81,7172046.00,723.08,2.86,1.38,0.14
11260,75.0,309.7,740329.81,7172046.00,795.02,2.90,1.26,0.10
11260,75.0,276.9,740329.81,7172046.00,852.01,2.93,1.17,0.07
11260,75.0,242.1,740329.81,7172046.00,895.01,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,926.87,2.97,1.08,0.03
11260,75.0,164.7,740329.81,7172046.00,948.88,2.98,1.05,0.02
11260,75.0,122.3,740329.81,7172046.00,963.56,2.98,1.04,0.02
11260,75.0,77.5,740329.81,7172046.00,972.83,2.99,1.03,0.01
11260,75.0,30.0,740329.81,7172046.00,977.71,2.99,1.02,0.01
11260,125.0,585.3,740329.81,7172096.00,46.11,1.66,21.69,1.34
11260,125.0,575.3,740329.81,7172096.00,48.75,1.69,20.51,1.31
11260,125.0,565.3,740329.81,7172096.00,53.79,1.73,18.59,1.27
11260,125.0,555.3,740329.81,7172096.00,61.14,1.79,16.36,1.21
11260,125.0,545.3,740329.81,7172096.00,70.79,1.85,14.13,1.15
11260,125.0,532.8,740329.81,7172096.00,90.32,1.96,11.07,1.04
11260,125.0,515.3,740329.81,7172096.00,125.34,2.10,7.98,0.90
11260,125.0,494.7,740329.81,7172096.00,174.58,2.24,5.73,0.76
11260,125.0,472.9,740329.81,7172096.00,240.60,2.38,4.16,0.62
11260,125.0,449.7,740329.81,7172096.00,323.05,2.51,3.10,0.49
11260,125.0,425.2,740329.81,7172096.00,418.19,2.62,2.39,0.38
11260,125.0,399.2,740329.81,7172096.00,519.26,2.72,1.93,0.28
11260,125.0,371.6,740329.81,7172096.00,618.09,2.79,1.62,0.21
11260,125.0,342.4,740329.81,7172096.00,707.54,2.85,1.41,0.15
11260,125.0,311.4,740329.81,7172096.00,783.11,2.89,1.28,0.11
11260,125.0,278.6,740329.81,7172096.00,843.19,2.93,1.19,0.07
11260,125.0,243.8,740329.81,7172096.00,888.54,2.95,1.13,0.05
11260,125.0,206.3,740329.81,7172096.00,922.40,2.96,1.08,0.04
11260,125.0,165.9,740329.81,7172096.00,945.76,2.98,1.06,0.02
11260,125.0,123.2,740329.81,7172096.00,961.30,2.98,1.04,0.02
11260,125.0,78.0,740329.81,7172096.00,971.12,2.99,1.03,0.01
11260,125.0,30.2,740329.81,7172096.00,976.32,2.99,1.02,0.01
11260,175.0,587.0,740329.81,7172146.00,111.05,2.05,9.00,0.95
11260,175.0,577.0,740329.81,7172146.00,110.10,2.04,9.08,0.96
11260,175.0,567.0,740329.81,7172146.00,109.53,2.04,9.13,0.96
11260,175.0,557.0,740329.81,7172146.00,110.28,2.04,9.07,0.96
11260,175.0,547.0,740329.81,7172146.00,112.99,2.05,8.85,0.95
11260,175.0,534.5,740329.81,7172146.00,121.21,2.08,8.25,0.92
11260,175.0,517.0,740329.81,7172146.00,141.03,2.15,7.09,0.85
11260,175.0,496.4,740329.81,7172146.00,175.63,2.24,5.69,0.76
11260,175.0,474.6,740329.81,7172146.00,228.90,2.36,4.37,0.64
11260,175.0,451.4,740329.81,7172146.00,302.09,2.48,3.31,0.52
11260,175.0,426.9,740329.81,7172146.00,392.48,2.59,2.55,0.41
11260,175.0,400.9,740329.81,7172146.00,493.08,2.69,2.03,0.31
11260,175.0,373.3,740329.81,7172146.00,594.54,2.77,1.68,0.23
11260,175.0,344.1,740329.81,7172146.00,688.13,2.84,1.45,0.16
11260,175.0,313.1,740329.81,7172146.00,768.00,2.89,1.30,0.11
11260,175.0,280.3,740329.81,7172146.00,831.81,2.92,1.20,0.08
11260,175.0,245.5,740329.81,7172146.00,880.09,2.94,1.14,0.06
11260,175.0,207.8,740329.81,7172146.00,916.45,2.96,1.09,0.04
11260,175.0,167.1,740329.81,7172146.00,941.47,2.97,1.06,0.03
11260,175.0,124.0,740329.81,7172146.00,958.14,2.98,1.04,0.02
11260,175.0,78.5,740329.81,7172146.00,968.72,2.99,1.03,0.01
11260,175.0,30.3,740329.81,7172146.00,974.33,2.99,1.03,0.01
11260,225.0,588.6,740329.81,7172196.00,203.63,2.31,4.91,0.69
11260,225.0,578.6,740329.81,7172196.00,194.92,2.29,5.13,0.71
11260,225.0,568.6,740329.81,7172196.00,182.12,2.26,5.49,0.74
11260,225.0,558.6,740329.81,7172196.00,169.13,2.23,5.91,0.77
11260,225.0,548.6,740329.81,7172196.00,158.56,2.20,6.31,0.80
11260,225.0,536.1,740329.81,7172196.00,148.35,2.17,6.74,0.83
11260,225.0,518.6,740329.81,7172196.00,148.55,2.17,6.73,0.83
11260,225.0,498.0,740329.81,7172196.00,167.94,2.23,5.95,0.77
11260,225.0,476.2,740329.81,7172196.00,209.72,2.32,4.77,0.68
11260,225.0,453.0,740329.81,7172196.00,275.26,2.44,3.63,0.56
11260,225.0,428.5,740329.81,7172196.00,362.17,2.56,2.76,0.44
11260,225.0,402.5,740329.81,7172196.00,463.20,2.67,2.16,0.33
11260,225.0,374.9,740329.81,7172196.00,567.88,2.75,1.76,0.25
11260,225.0,345.7,740329.81,7172196.00,666.02,2.82,1.50,0.18
11260,225.0,314.7,740329.81,7172196.00,750.53,2.88,1.33,0.12
11260,225.0,281.9,740329.81,7172196.00,818.43,2.91,1.22,0.09
11260,225.0,247.1,740329.81,7172196.00,869.95,2.94,1.15,0.06
11260,225.0,209.2,740329.81,7172196.00,909.11,2.96,1.10,0.04
11260,225.0,168.2,740329.81,7172196.00,936.08,2.97,1.07,0.03
11260,225.0,124.8,740329.81,7172196.00,954.15,2.98,1.05,0.02
11260,225.0,79.0,740329.81,7172196.00,965.66,2.98,1.04,0.02
11260,225.0,30.5,740329.81,7172196.00,971.81,2.99,1.03,0.01
11260,275.0,589.5,740329.81,7172246.00,228.99,2.36,4.37,0.64
11260,275.0,579.5,740329.81,7172246.00,214.12,2.33,4.67,0.67
11260,275.0,569.5,740329.81,7172246.00,192.09,2.28,5.21,0.72
11260,275.0,559.5,740329.81,7172246.00,169.63,2.23,5.90,0.77
11260,275.0,549.5,740329.81,7172246.00,151.00,2.18,6.62,0.82
11260,275.0,537.0,740329.81,7172246.00,131.50,2.12,7.60,0.88
11260,275.0,519.5,740329.81,7172246.00,124.03,2.09,8.06,0.91
11260,275.0,498.9,740329.81,7172246.00,138.44,2.14,7.22,0.86
11260,275.0,477.1,740329.81,7172246.00,176.59,2.25,5.66,0.75
11260,275.0,453.9,740329.81,7172246.00,240.02,2.38,4.17,0.62
11260,275.0,429.4,740329.81,7172246.00,326.96,2.51,3.06,0.49
11260,275.0,403.4,740329.81,7172246.00,430.29,2.63,2.32,0.37
11260,275.0,375.8,740329.81,7172246.00,538.97,2.73,1.86,0.27
11260,275.0,346.6,740329.81,7172246.00,641.88,2.81,1.56,0.19
11260,275.0,315.6,740329.81,7172246.00,731.15,2.86,1.37,0.14
11260,275.0,282.8,740329.81,7172246.00,803.25,2.90,1.24,0.10
11260,275.0,248.0,740329.81,7172246.00,858.23,2.93,1.17,0.07
11260,275.0,210.1,740329.81,7172246.00,900.39,2.95,1.11,0.05
11260,275.0,168.9,740329.81,7172246.00,929.58,2.97,1.08,0.03
11260,275.0,125.3,740329.81,7172246.00,949.25,2.98,1.05,0.02
11260,275.0,79.3,740329.81,7172246.00,961.89,2.98,1.04,0.02
11260,275.0,30.6,740329.81,7172246.00,968.71,2.99,1.03,0.01
11260,325.0,589.1,740329.81,7172296.00,137.90,2.14,7.25,0.86
11260,325.0,579.1,740329.81,7172296.00,126.80,2.10,7.89,0.90
11260,325.0,569.1,740329.81,7172296.00,110.74,2.04,9.03,0.96
11260,325.0,559.1,740329.81,7172296.00,95.45,1.98,10.48,1.02
11260,325.0,549.1,740329.81,7172296.00,84.10,1.92,11.89,1.08
11260,325.0,536.6,740329.81,7172296.00,74.36,1.87,13.45,1.13
11260,325.0,519.1,740329.81,7172296.00,75.91,1.88,13.17,1.12
11260,325.0,498.5,740329.81,7172296.00,95.24,1.98,10.50,1.02
11260,325.0,476.7,740329.81,7172296.00,135.69,2.13,7.37,0.87
11260,325.0,453.5,740329.81,7172296.00,200.64,2.30,4.98,0.70
11260,325.0,429.0,740329.81,7172296.00,289.62,2.46,3.45,0.54
11260,325.0,403.0,740329.81,7172296.00,396.03,2.60,2.53,0.40
11260,325.0,375.4,740329.81,7172296.00,508.71,2.71,1.97,0.29
11260,325.0,346.2,740329.81,7172296.00,616.10,2.79,1.62,0.21
11260,325.0,315.2,740329.81,7172296.00,709.89,2.85,1.41,0.15
11260,325.0,282.4,740329.81,7172296.00,786.19,2.90,1.27,0.10
11260,325.0,247.6,740329.81,7172296.00,844.83,2.93,1.18,0.07
11260,325.0,209.7,740329.81,7172296.00,890.17,2.95,1.12,0.05
11260,325.0,168.6,740329.81,7172296.00,921.86,2.96,1.08,0.04
11260,325.0,125.1,740329.81,7172296.00,943.42,2.97,1.06,0.03
11260,325.0,79.1,740329.81,7172296.00,957.40,2.98,1.04,0.02
11260,325.0,30.5,740329.81,7172296.00,965.02,2.98,1.04,0.02
11260,375.0,587.8,740329.81,7172346.00,68.43,1.84,14.61,1.16
11260,375.0,577.8,740329.81,7172346.00,59.76,1.78,16.73,1.22
11260,375.0,567.8,740329.81,7172346.00,48.81,1.69,20.49,1.31
11260,375.0,557.8,740329.81,7172346.00,40.17,1.60,24.89,1.40
11260,375.0,547.8,740329.81,7172346.00,35.27,1.55,28.35,1.45
11260,375.0,535.3,740329.81,7172346.00,33.20,1.52,30.12,1.48
11260,375.0,517.8,740329.81,7172346.00,40.19,1.60,24.88,1.40
11260,375.0,497.2,740329.81,7172346.00,61.00,1.79,16.39,1.21
11260,375.0,475.3,740329.81,7172346.00,101.04,2.00,9.90,1.00
11260,375.0,452.2,740329.81,7172346.00,165.36,2.22,6.05,0.78
11260,375.0,427.7,740329.81,7172346.00,254.52,2.41,3.93,0.59
11260,375.0,401.6,740329.81,7172346.00,362.34,2.56,2.76,0.44
11260,375.0,374.1,740329.81,7172346.00,477.65,2.68,2.09,0.32
11260,375.0,344.9,740329.81,7172346.00,588.63,2.77,1.70,0.23
11260,375.0,313.9,740329.81,7172346.00,686.52,2.84,1.46,0.16
11260,375.0,281.1,740329.81,7172346.00,767.00,2.88,1.30,0.12
11260,375.0,246.3,740329.81,7172346.00,829.59,2.92,1.21,0.08
11260,375.0,208.5,740329.81,7172346.00,878.34,2.94,1.14,0.06
11260,375.0,167.6,740329.81,7172346.00,912.87,2.96,1.10,0.04
11260,375.0,124.4,740329.81,7172346.00,936.62,2.97,1.07,0.03
11260,375.0,78.7,740329.81,7172346.00,952.20,2.98,1.05,0.02
11260,375.0,30.4,740329.81,7172346.00,960.73,2.98,1.04,0.02
11260,425.0,586.6,740329.81,7172396.00,76.11,1.88,13.14,1.12
11260,425.0,576.6,740329.81,7172396.00,58.86,1.77,16.99,1.23
11260,425.0,566.6,740329.81,7172396.00,40.52,1.61,24.68,1.39
11260,425.0,556.6,740329.81,7172396.00,28.46,1.45,35.14,1.55
11260,425.0,546.6,740329.81,7172396.00,22.49,1.35,44.47,1.65
11260,425.0,534.1,740329.81,7172396.00,19.88,1.30,50.29,1.70
11260,425.0,516.6,740329.81,7172396.00,25.33,1.40,39.49,1.60
11260,425.0,496.0,740329.81,7172396.00,42.78,1.63,23.37,1.37
11260,425.0,474.2,740329.81,7172396.00,78.32,1.89,12.77,1.11
11260,425.0,451.0,740329.81,7172396.00,138.14,2.14,7.24,0.86
11260,425.0,426.5,740329.81,7172396.00,223.90,2.35,4.47,0.65
11260,425.0,400.5,740329.81,7172396.00,330.16,2.52,3.03,0.48
11260,425.0,372.9,740329.81,7172396.00,445.99,2.65,2.24,0.35
11260,425.0,343.7,740329.81,7172396.00,559.32,2.75,1.79,0.25
11260,425.0,312.7,740329.81,7172396.00,660.84,2.82,1.51,0.18
11260,425.0,279.9,740329.81,7172396.00,745.53,2.87,1.34,0.13
11260,425.0,245.1,740329.81,7172396.00,812.35,2.91,1.23,0.09
11260,425.0,207.5,740329.81,7172396.00,864.89,2.94,1.16,0.06
11260,425.0,166.8,740329.81,7172396.00,902.62,2.96,1.11,0.04
11260,425.0,123.8,740329.81,7172396.00,928.88,2.97,1.08,0.03
11260,425.0,78.4,740329.81,7172396.00,946.30,2.98,1.06,0.02
11260,425.0,30.3,740329.81,7172396.00,955.93,2.98,1.05,0.02
11260,475.0,586.3,740329.81,7172446.00,81.59,1.91,12.26,1.09
11260,475.0,576.3,740329.81,7172446.00,59.96,1.78,16.68,1.22
11260,475.0,566.3,740329.81,7172446.00,38.10,1.58,26.25,1.42
11260,475.0,556.3,740329.81,7172446.00,24.56,1.39,40.71,1.61
11260,475.0,546.3,740329.81,7172446.00,18.11,1.26,55.23,1.74
11260,475.0,533.8,740329.81,7172446.00,15.01,1.18,66.63,1.82
11260,475.0,516.3,740329.81,7172446.00,18.89,1.28,52.95,1.72
11260,475.0,495.7,740329.81,7172446.00,33.07,1.52,30.24,1.48
11260,475.0,473.8,740329.81,7172446.00,63.62,1.80,15.72,1.20
11260,475.0,450.7,740329.81,7172446.00,117.44,2.07,8.51,0.93
11260,475.0,426.2,740329.81,7172446.00,197.58,2.30,5.06,0.70
11260,475.0,400.2,740329.81,7172446.00,299.92,2.48,3.33,0.52
11260,475.0,372.6,740329.81,7172446.00,414.36,2.62,2.41,0.38
11260,475.0,343.4,740329.81,7172446.00,528.84,2.72,1.89,0.28
11260,475.0,312.4,740329.81,7172446.00,633.44,2.80,1.58,0.20
11260,475.0,279.6,740329.81,7172446.00,722.28,2.86,1.38,0.14
11260,475.0,244.8,740329.81,7172446.00,793.50,2.90,1.26,0.10
11260,475.0,207.1,740329.81,7172446.00,850.15,2.93,1.18,0.07
11260,475.0,166.6,740329.81,7172446.00,891.37,2.95,1.12,0.05
11260,475.0,123.7,740329.81,7172446.00,920.45,2.96,1.09,0.04
11260,475.0,78.3,740329.81,7172446.00,939.87,2.97,1.06,0.03
11260,475.0,30.3,740329.81,7172446.00,950.68,2.98,1.05,0.02
11260,525.0,586.3,740329.81,7172496.00,40.71,1.61,24.57,1.39
11260,525.0,576.3,740329.81,7172496.00,31.28,1.50,31.97,1.50
11260,525.0,566.3,740329.81,7172496.00,21.25,1.33,47.06,1.67
11260,525.0,556.3,740329.81,7172496.00,14.75,1.17,67.79,1.83
11260,525.0,546.3,740329.81,7172496.00,11.64,1.07,85.91,1.93
11260,525.0,533.8,740329.81,7172496.00,10.51,1.02,95.17,1.98
11260,525.0,516.3,740329.81,7172496.00,14.38,1.16,69.52,1.84
11260,525.0,495.7,740329.81,7172496.00,26.66,1.43,37.51,1.57
11260,525.0,473.9,740329.81,7172496.00,53.36,1.73,18.74,1.27
11260,525.0,450.7,740329.81,7172496.00,101.64,2.01,9.84,0.99
11260,525.0,426.2,740329.81,7172496.00,175.63,2.24,5.69,0.76
11260,525.0,400.2,740329.81,7172496.00,272.85,2.44,3.66,0.56
11260,525.0,372.6,740329.81,7172496.00,384.52,2.58,2.60,0.42
11260,525.0,343.4,740329.81,7172496.00,498.99,2.70,2.00,0.30
11260,525.0,312.4,740329.81,7172496.00,605.89,2.78,1.65,0.22
11260,525.0,279.6,740329.81,7172496.00,698.49,2.84,1.43,0.16
11260,525.0,244.8,740329.81,7172496.00,773.97,2.89,1.29,0.11
11260,525.0,207.2,740329.81,7172496.00,834.78,2.92,1.20,0.08
11260,525.0,166.6,740329.81,7172496.00,879.65,2.94,1.14,0.06
11260,525.0,123.7,740329.81,7172496.00,911.59,2.96,1.10,0.04
11260,525.0,78.3,740329.81,7172496.00,933.12,2.97,1.07,0.03
11260,525.0,30.3,740329.81,7172496.00,945.20,2.98,1.06,0.02
11260,575.0,586.1,740329.81,7172546.00,22.38,1.35,44.69,1.65
11260,575.0,576.1,740329.81,7172546.00,18.75,1.27,53.33,1.73
11260,575.0,566.1,740329.81,7172546.00,14.44,1.16,69.25,1.84
11260,575.0,556.1,740329.81,7172546.00,11.31,1.05,88.42,1.95
11260,575.0,546.1,740329.81,7172546.00,9.73,0.99,102.72,2.01
11260,575.0,533.6,740329.81,7172546.00,9.44,0.97,105.98,2.03
11260,575.0,516.1,740329.81,7172546.00,13.14,1.12,76.10,1.88
11260,575.0,495.5,740329.81,7172546.00,24.12,1.38,41.46,1.62
11260,575.0,473.7,740329.81,7172546.00,47.89,1.68,20.88,1.32
11260,575.0,450.5,740329.81,7172546.00,91.41,1.96,10.94,1.04
11260,575.0,426.0,740329.81,7172546.00,159.44,2.20,6.27,0.80
11260,575.0,400.0,740329.81,7172546.00,251.04,2.40,3.98,0.60
11260,575.0,372.4,740329.81,7172546.00,358.92,2.56,2.79,0.44
11260,575.0,343.2,740329.81,7172546.00,472.23,2.67,2.12,0.33
11260,575.0,312.2,740329.81,7172546.00,580.38,2.76,1.72,0.24
11260,575.0,279.4,740329.81,7172546.00,675.93,2.83,1.48,0.17
11260,575.0,244.6,740329.81,7172546.00,755.14,2.88,1.32,0.12
11260,575.0,207.0,740329.81,7172546.00,819.76,2.91,1.22,0.09
11260,575.0,166.5,740329.81,7172546.00,868.03,2.94,1.15,0.06
11260,575.0,123.6,740329.81,7172546.00,902.74,2.96,1.11,0.04
11260,575.0,78.2,740329.81,7172546.00,926.32,2.97,1.08,0.03
11260,575.0,30.2,740329.81,7172546.00,939.63,2.97,1.06,0.03
11260,625.0,585.4,740329.81,7172596.00,32.54,1.51,30.74,1.49
11260,625.0,575.4,740329.81,7172596.00,28.67,1.46,34.88,1.54
11260,625.0,565.4,740329.81,7172596.00,23.50,1.37,42.56,1.63
11260,625.0,555.4,740329.81,7172596.00,19.09,1.28,52.39,1.72
11260,625.0,545.4,740329.81,7172596.00,16.28,1.21,61.42,1.79
11260,625.0,532.9,740329.81,7172596.00,14.54,1.16,68.75,1.84
11260,625.0,515.4,740329.81,7172596.00,17.01,1.23,58.80,1.77
11260,625.0,494.8,740329.81,7172596.00,26.73,1.43,37.41,1.57
11260,625.0,473.0,740329.81,7172596.00,48.21,1.68,20.74,1.32
11260,625.0,449.8,740329.81,7172596.00,87.75,1.94,11.40,1.06
11260,625.0,425.3,740329.81,7172596.00,150.39,2.18,6.65,0.82
11260,625.0,399.3,740329.81,7172596.00,236.33,2.37,4.23,0.63
11260,625.0,371.7,740329.81,7172596.00,339.76,2.53,2.94,0.47
11260,625.0,342.5,740329.81,7172596.00,450.77,2.65,2.22,0.35
11260,625.0,311.5,740329.81,7172596.00,558.94,2.75,1.79,0.25
11260,625.0,278.7,740329.81,7172596.00,656.30,2.82,1.52,0.18
11260,625.0,243.9,740329.81,7172596.00,738.34,2.87,1.35,0.13
11260,625.0,206.4,740329.81,7172596.00,805.97,2.91,1.24,0.09
11260,625.0,166.0,740329.81,7172596.00,857.12,2.93,1.17,0.07
11260,625.0,123.2,740329.81,7172596.00,894.29,2.95,1.12,0.05
11260,625.0,78.0,740329.81,7172596.00,919.75,2.96,1.09,0.04
11260,625.0,30.2,740329.81,7172596.00,934.22,2.97,1.07,0.03
11260,675.0,584.2,740329.81,7172646.00,63.17,1.80,15.83,1.20
11260,675.0,574.2,740329.81,7172646.00,56.75,1.75,17.62,1.25
11260,675.0,564.2,740329.81,7172646.00,47.60,1.68,21.01,1.32
11260,675.0,554.2,740329.81,7172646.00,38.98,1.59,25.65,1.41
11260,675.0,544.2,740329.81,7172646.00,32.56,1.51,30.71,1.49
