Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,68.75,1.84,14.54,1.16
11260,25.0,571.9,740329.81,7171996.00,72.08,1.86,13.87,1.14
11260,25.0,561.9,740329.81,7171996.00,78.60,1.90,12.72,1.10
11260,25.0,551.9,740329.81,7171996.00,88.25,1.95,11.33,1.05
11260,25.0,541.9,740329.81,7171996.00,101.01,2.00,9.90,1.00
11260,25.0,529.4,740329.81,7171996.00,126.79,2.10,7.89,0.90
11260,25.0,511.9,740329.81,7171996.00,171.91,2.24,5.82,0.76
11260,25.0,491.3,740329.81,7171996.00,231.86,2.37,4.31,0.63
11260,25.0,469.4,740329.81,7171996.00,306.78,2.49,3.26,0.51
11260,25.0,446.3,740329.81,7171996.00,393.68,2.60,2.54,0.40
11260,25.0,421.7,740329.81,7171996.00,487.45,2.69,2.05,0.31
11260,25.0,395.7,740329.81,7171996.00,581.80,2.76,1.72,0.24
11260,25.0,368.2,740329.81,7171996.00,670.59,2.83,1.49,0.17
11260,25.0,338.9,740329.81,7171996.00,749.00,2.87,1.34,0.13
11260,25.0,308.0,740329.81,7171996.00,814.33,2.91,1.23,0.09
11260,25.0,275.1,740329.81,7171996.00,866.01,2.94,1.15,0.06
11260,25.0,240.3,740329.81,7171996.00,905.01,2.96,1.10,0.04
11260,25.0,203.2,740329.81,7171996.00,933.77,2.97,1.07,0.03
11260,25.0,163.5,740329.81,7171996.00,953.66,2.98,1.05,0.02
11260,25.0,121.5,740329.81,7171996.00,966.93,2.99,1.03,0.01
11260,25.0,77.0,740329.81,7171996.00,975.30,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,979.71,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,58.92,1.77,16.97,1.23
11260,75.0,573.6,740329.81,7172046.00,62.36,1.79,16.04,1.21
11260,75.0,563.6,740329.81,7172046.00,68.94,1.84,14.51,1.16
11260,75.0,553.6,740329.81,7172046.00,78.54,1.90,12.73,1.10
11260,75.0,543.6,740329.81,7172046.00,91.06,1.96,10.98,1.04
11260,75.0,531.1,740329.81,7172046.00,116.06,2.06,8.62,0.94
11260,75.0,513.6,740329.81,7172046.00,159.57,2.20,6.27,0.80
11260,75.0,493.0,740329.81,7172046.00,217.66,2.34,4.59,0.66
11260,75.0,471.2,740329.81,7172046.00,290.93,2.46,3.44,0.54
11260,75.0,448.0,740329.81,7172046.00,377.08,2.58,2.65,0.42
11260,75.0,423.5,740329.81,7172046.00,471.38,2.67,2.12,0.33
11260,75.0,397.5,740329.81,7172046.00,567.45,2.75,1.76,0.25
11260,75.0,369.9,740329.81,7172046.00,658.68,2.82,1.52,0.18
11260,75.0,340.7,740329.81,7172046.00,739.71,2.87,1.35,0.13
11260,75.0,309.7,740329.81,7172046.00,807.44,2.91,1.24,0.09
11260,75.0,276.9,740329.81,7172046.00,861.03,2.94,1.16,0.06
11260,75.0,242.1,740329.81,7172046.00,901.44,2.95,1.11,0.05
11260,75.0,204.7,740329.81,7172046.00,931.36,2.97,1.07,0.03
11260,75.0,164.7,740329.81,7172046.00,952.02,2.98,1.05,0.02
11260,75.0,122.3,740329.81,7172046.00,965.77,2.98,1.04,0.02
11260,75.0,77.5,740329.81,7172046.00,974.44,2.99,1.03,0.01
11260,75.0,30.0,740329.81,7172046.00,978.99,2.99,1.02,0.01
11260,125.0,585.3,740329.81,7172096.00,68.88,1.84,14.52,1.16
11260,125.0,575.3,740329.81,7172096.00,71.85,1.86,13.92,1.14
11260,125.0,565.3,740329.81,7172096.00,77.51,1.89,12.90,1.11
11260,125.0,555.3,740329.81,7172096.00,85.70,1.93,11.67,1.07
11260,125.0,545.3,740329.81,7172096.00,96.34,1.98,10.38,1.02
11260,125.0,532.8,740329.81,7172096.00,117.44,2.07,8.52,0.93
11260,125.0,515.3,740329.81,7172096.00,154.40,2.19,6.48,0.81
11260,125.0,494.7,740329.81,7172096.00,205.35,2.31,4.87,0.69
11260,125.0,472.9,740329.81,7172096.00,272.27,2.44,3.67,0.56
11260,125.0,449.7,740329.81,7172096.00,354.29,2.55,2.82,0.45
11260,125.0,425.2,740329.81,7172096.00,447.43,2.65,2.24,0.35
11260,125.0,399.2,740329.81,7172096.00,545.07,2.74,1.83,0.26
11260,125.0,371.6,740329.81,7172096.00,639.62,2.81,1.56,0.19
11260,125.0,342.4,740329.81,7172096.00,724.59,2.86,1.38,0.14
11260,125.0,311.4,740329.81,7172096.00,796.04,2.90,1.26,0.10
11260,125.0,278.6,740329.81,7172096.00,852.69,2.93,1.17,0.07
11260,125.0,243.8,740329.81,7172096.00,895.38,2.95,1.12,0.05
11260,125.0,206.3,740329.81,7172096.00,927.20,2.97,1.08,0.03
11260,125.0,165.9,740329.81,7172096.00,949.13,2.98,1.05,0.02
11260,125.0,123.2,740329.81,7172096.00,963.69,2.98,1.04,0.02
11260,125.0,78.0,740329.81,7172096.00,972.88,2.99,1.03,0.01
11260,125.0,30.2,740329.81,7172096.00,977.73,2.99,1.02,0.01
11260,175.0,587.0,740329.81,7172146.00,119.04,2.08,8.40,0.92
11260,175.0,577.0,740329.81,7172146.00,119.00,2.08,8.40,0.92
11260,175.0,567.0,740329.81,7172146.00,119.83,2.08,8.35,0.92
11260,175.0,557.0,740329.81,7172146.00,122.16,2.09,8.19,0.91
11260,175.0,547.0,740329.81,7172146.00,126.51,2.10,7.90,0.90
11260,175.0,534.5,740329.81,7172146.00,137.21,2.14,7.29,0.86
11260,175.0,517.0,740329.81,7172146.00,160.29,2.20,6.24,0.80
11260,175.0,496.4,740329.81,7172146.00,198.20,2.30,5.05,0.70
11260,175.0,474.6,740329.81,7172146.00,254.37,2.41,3.93,0.59
11260,175.0,451.4,740329.81,7172146.00,329.31,2.52,3.04,0.48
11260,175.0,426.9,740329.81,7172146.00,419.67,2.62,2.38,0.38
11260,175.0,400.9,740329.81,7172146.00,518.33,2.71,1.93,0.29
11260,175.0,373.3,740329.81,7172146.00,616.38,2.79,1.62,0.21
11260,175.0,344.1,740329.81,7172146.00,705.85,2.85,1.42,0.15
11260,175.0,313.1,740329.81,7172146.00,781.67,2.89,1.28,0.11
11260,175.0,280.3,740329.81,7172146.00,841.97,2.93,1.19,0.07
11260,175.0,245.5,740329.81,7172146.00,887.47,2.95,1.13,0.05
11260,175.0,207.8,740329.81,7172146.00,921.67,2.96,1.08,0.04
11260,175.0,167.1,740329.81,7172146.00,945.17,2.98,1.06,0.02
11260,175.0,124.0,740329.81,7172146.00,960.79,2.98,1.04,0.02
11260,175.0,78.5,740329.81,7172146.00,970.69,2.99,1.03,0.01
11260,175.0,30.3,740329.81,7172146.00,975.93,2.99,1.02,0.01
