Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,23.52,1.37,42.51,1.63
11260,25.0,571.9,740329.81,7171996.00,26.06,1.42,38.37,1.58
11260,25.0,561.9,740329.81,7171996.00,31.12,1.49,32.14,1.51
11260,25.0,551.9,740329.81,7171996.00,38.84,1.59,25.75,1.41
11260,25.0,541.9,740329.81,7171996.00,49.45,1.69,20.22,1.31
11260,25.0,529.4,740329.81,7171996.00,72.43,1.86,13.81,1.14
11260,25.0,511.9,740329.81,7171996.00,115.76,2.06,8.64,0.94
11260,25.0,491.3,740329.81,7171996.00,176.37,2.25,5.67,0.75
11260,25.0,469.4,740329.81,7171996.00,254.53,2.41,3.93,0.59
11260,25.0,446.3,740329.81,7171996.00,346.77,2.54,2.88,0.46
11260,25.0,421.7,740329.81,7171996.00,447.11,2.65,2.24,0.35
11260,25.0,395.7,740329.81,7171996.00,548.38,2.74,1.82,0.26
11260,25.0,368.2,740329.81,7171996.00,643.77,2.81,1.55,0.19
11260,25.0,338.9,740329.81,7171996.00,728.01,2.86,1.37,0.14
11260,25.0,308.0,740329.81,7171996.00,798.24,2.90,1.25,0.10
11260,25.0,275.1,740329.81,7171996.00,853.84,2.93,1.17,0.07
11260,25.0,240.3,740329.81,7171996.00,895.85,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,926.92,2.97,1.08,0.03
11260,25.0,163.5,740329.81,7171996.00,948.49,2.98,1.05,0.02
11260,25.0,121.5,740329.81,7171996.00,962.97,2.98,1.04,0.02
11260,25.0,77.0,740329.81,7171996.00,972.16,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,977.04,2.99,1.02,0.01
11260,75.0,583.6,740329.81,7172046.00,22.05,1.34,45.34,1.66
11260,75.0,573.6,740329.81,7172046.00,24.86,1.40,40.22,1.60
11260,75.0,563.6,740329.81,7172046.00,30.28,1.48,33.03,1.52
11260,75.0,553.6,740329.81,7172046.00,38.33,1.58,26.09,1.42
11260,75.0,543.6,740329.81,7172046.00,49.11,1.69,20.36,1.31
11260,75.0,531.1,740329.81,7172046.00,71.76,1.86,13.94,1.14
11260,75.0,513.6,740329.81,7172046.00,113.39,2.05,8.82,0.95
11260,75.0,493.0,740329.81,7172046.00,171.12,2.23,5.84,0.77
11260,75.0,471.2,740329.81,7172046.00,245.87,2.39,4.07,0.61
11260,75.0,448.0,740329.81,7172046.00,335.26,2.53,2.98,0.47
11260,75.0,423.5,740329.81,7172046.00,434.16,2.64,2.30,0.36
11260,75.0,397.5,740329.81,7172046.00,535.64,2.73,1.87,0.27
11260,75.0,369.9,740329.81,7172046.00,632.47,2.80,1.58,0.20
11260,75.0,340.7,740329.81,7172046.00,718.79,2.86,1.39,0.14
11260,75.0,309.7,740329.81,7172046.00,791.15,2.90,1.26,0.10
11260,75.0,276.9,740329.81,7172046.00,848.57,2.93,1.18,0.07
11260,75.0,242.1,740329.81,7172046.00,892.00,2.95,1.12,0.05
11260,75.0,204.7,740329.81,7172046.00,924.27,2.97,1.08,0.03
11260,75.0,164.7,740329.81,7172046.00,946.66,2.98,1.06,0.02
11260,75.0,122.3,740329.81,7172046.00,961.66,2.98,1.04,0.02
11260,75.0,77.5,740329.81,7172046.00,971.18,2.99,1.03,0.01
11260,75.0,30.0,740329.81,7172046.00,976.21,2.99,1.02,0.01
11260,125.0,585.3,740329.81,7172096.00,45.47,1.66,21.99,1.34
11260,125.0,575.3,740329.81,7172096.00,47.97,1.68,20.85,1.32
11260,125.0,565.3,740329.81,7172096.00,52.78,1.72,18.95,1.28
11260,125.0,555.3,740329.81,7172096.00,59.87,1.78,16.70,1.22
11260,125.0,545.3,740329.81,7172096.00,69.26,1.84,14.44,1.16
11260,125.0,532.8,740329.81,7172096.00,88.47,1.95,11.30,1.05
11260,125.0,515.3,740329.81,7172096.00,123.18,2.09,8.12,0.91
11260,125.0,494.7,740329.81,7172096.00,172.16,2.24,5.81,0.76
11260,125.0,472.9,740329.81,7172096.00,237.89,2.38,4.20,0.62
11260,125.0,449.7,740329.81,7172096.00,320.00,2.51,3.12,0.49
11260,125.0,425.2,740329.81,7172096.00,414.79,2.62,2.41,0.38
11260,125.0,399.2,740329.81,7172096.00,515.54,2.71,1.94,0.29
11260,125.0,371.6,740329.81,7172096.00,614.18,2.79,1.63,0.21
11260,125.0,342.4,740329.81,7172096.00,703.61,2.85,1.42,0.15
11260,125.0,311.4,740329.81,7172096.00,779.35,2.89,1.28,0.11
11260,125.0,278.6,740329.81,7172096.00,839.72,2.92,1.19,0.08
11260,125.0,243.8,740329.81,7172096.00,885.44,2.95,1.13,0.05
11260,125.0,206.3,740329.81,7172096.00,919.69,2.96,1.09,0.04
11260,125.0,165.9,740329.81,7172096.00,943.44,2.97,1.06,0.03
11260,125.0,123.2,740329.81,7172096.00,959.30,2.98,1.04,0.02
11260,125.0,78.0,740329.81,7172096.00,969.38,2.99,1.03,0.01
11260,125.0,30.2,740329.81,7172096.00,974.75,2.99,1.03,0.01
11260,175.0,587.0,740329.81,7172146.00,122.45,2.09,8.17,0.91
11260,175.0,577.0,740329.81,7172146.00,120.70,2.08,8.28,0.92
11260,175.0,567.0,740329.81,7172146.00,118.99,2.08,8.40,0.92
11260,175.0,557.0,740329.81,7172146.00,118.52,2.07,8.44,0.93
11260,175.0,547.0,740329.81,7172146.00,120.14,2.08,8.32,0.92
11260,175.0,534.5,740329.81,7172146.00,126.91,2.10,7.88,0.90
11260,175.0,517.0,740329.81,7172146.00,145.23,2.16,6.89,0.84
11260,175.0,496.4,740329.81,7172146.00,178.54,2.25,5.60,0.75
11260,175.0,474.6,740329.81,7172146.00,230.52,2.36,4.34,0.64
11260,175.0,451.4,740329.81,7172146.00,302.36,2.48,3.31,0.52
11260,175.0,426.9,740329.81,7172146.00,391.40,2.59,2.55,0.41
11260,175.0,400.9,740329.81,7172146.00,490.82,2.69,2.04,0.31
11260,175.0,373.3,740329.81,7172146.00,591.41,2.77,1.69,0.23
11260,175.0,344.1,740329.81,7172146.00,684.52,2.84,1.46,0.16
11260,175.0,313.1,740329.81,7172146.00,764.28,2.88,1.31,0.12
11260,175.0,280.3,740329.81,7172146.00,828.25,2.92,1.21,0.08
11260,175.0,245.5,740329.81,7172146.00,876.84,2.94,1.14,0.06
11260,175.0,207.8,740329.81,7172146.00,913.59,2.96,1.09,0.04
11260,175.0,167.1,740329.81,7172146.00,939.01,2.97,1.06,0.03
11260,175.0,124.0,740329.81,7172146.00,956.01,2.98,1.05,0.02
11260,175.0,78.5,740329.81,7172146.00,966.87,2.99,1.03,0.01
11260,175.0,30.3,740329.81,7172146.00,972.66,2.99,1.03,0.01
11260,225.0,588.6,740329.81,7172196.00,225.20,2.35,4.44,0.65
11260,225.0,578.6,740329.81,7172196.00,215.13,2.33,4.65,0.67
11260,225.0,568.6,740329.81,7172196.00,200.34,2.30,4.99,0.70
11260,225.0,558.6,740329.81,7172196.00,185.19,2.27,5.40,0.73
11260,225.0,548.6,740329.81,7172196.00,172.61,2.24,5.79,0.76
