Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,7.32,0.86,136.57,2.14
11260,25.0,571.9,740329.81,7171996.00,8.85,0.95,112.99,2.05
11260,25.0,561.9,740329.81,7171996.00,12.16,1.09,82.22,1.91
11260,25.0,551.9,740329.81,7171996.00,17.75,1.25,56.35,1.75
11260,25.0,541.9,740329.81,7171996.00,26.17,1.42,38.21,1.58
11260,25.0,529.4,740329.81,7171996.00,46.63,1.67,21.45,1.33
11260,25.0,511.9,740329.81,7171996.00,89.70,1.95,11.15,1.05
11260,25.0,491.3,740329.81,7171996.00,153.83,2.19,6.50,0.81
11260,25.0,469.4,740329.81,7171996.00,238.21,2.38,4.20,0.62
11260,25.0,446.3,740329.81,7171996.00,337.15,2.53,2.97,0.47
11260,25.0,421.7,740329.81,7171996.00,442.62,2.65,2.26,0.35
11260,25.0,395.7,740329.81,7171996.00,546.54,2.74,1.83,0.26
11260,25.0,368.2,740329.81,7171996.00,642.35,2.81,1.56,0.19
11260,25.0,338.9,740329.81,7171996.00,725.73,2.86,1.38,0.14
11260,25.0,308.0,740329.81,7171996.00,794.68,2.90,1.26,0.10
11260,25.0,275.1,740329.81,7171996.00,849.21,2.93,1.18,0.07
11260,25.0,240.3,740329.81,7171996.00,890.59,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,921.43,2.96,1.09,0.04
11260,25.0,163.5,740329.81,7171996.00,943.12,2.97,1.06,0.03
11260,25.0,121.5,740329.81,7171996.00,957.89,2.98,1.04,0.02
11260,25.0,77.0,740329.81,7171996.00,967.41,2.99,1.03,0.01
11260,25.0,29.8,740329.81,7171996.00,972.56,2.99,1.03,0.01
11260,75.0,583.6,740329.81,7172046.00,14.12,1.15,70.82,1.85
11260,75.0,573.6,740329.81,7172046.00,16.19,1.21,61.76,1.79
11260,75.0,563.6,740329.81,7172046.00,20.45,1.31,48.90,1.69
11260,75.0,553.6,740329.81,7172046.00,27.23,1.43,36.73,1.57
11260,75.0,543.6,740329.81,7172046.00,36.88,1.57,27.11,1.43
11260,75.0,531.1,740329.81,7172046.00,58.69,1.77,17.04,1.23
11260,75.0,513.6,740329.81,7172046.00,101.56,2.01,9.85,0.99
11260,75.0,493.0,740329.81,7172046.00,163.03,2.21,6.13,0.79
11260,75.0,471.2,740329.81,7172046.00,242.83,2.39,4.12,0.61
11260,75.0,448.0,740329.81,7172046.00,336.72,2.53,2.97,0.47
11260,75.0,423.5,740329.81,7172046.00,438.08,2.64,2.28,0.36
11260,75.0,397.5,740329.81,7172046.00,539.62,2.73,1.85,0.27
11260,75.0,369.9,740329.81,7172046.00,634.72,2.80,1.58,0.20
11260,75.0,340.7,740329.81,7172046.00,718.56,2.86,1.39,0.14
11260,75.0,309.7,740329.81,7172046.00,788.60,2.90,1.27,0.10
11260,75.0,276.9,740329.81,7172046.00,844.31,2.93,1.18,0.07
11260,75.0,242.1,740329.81,7172046.00,886.75,2.95,1.13,0.05
11260,75.0,204.7,740329.81,7172046.00,918.63,2.96,1.09,0.04
11260,75.0,164.7,740329.81,7172046.00,941.04,2.97,1.06,0.03
11260,75.0,122.3,740329.81,7172046.00,956.29,2.98,1.05,0.02
