Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,19.81,1.30,50.49,1.70
31003,50.0,22.6,478996.81,6196058.00,9.20,0.96,108.75,2.04
31003,50.0,19.6,478996.81,6196058.00,5.63,0.75,177.73,2.25
31003,50.0,16.6,478996.81,6196058.00,4.07,0.61,245.68,2.39
31003,50.0,13.6,478996.81,6196058.00,2.91,0.46,344.16,2.54
31003,50.0,10.6,478996.81,6196058.00,2.21,0.34,452.33,2.66
31003,50.0,7.6,478996.81,6196058.00,2.40,0.38,416.40,2.62
31003,50.0,4.6,478996.81,6196058.00,3.44,0.54,290.39,2.46
31003,50.0,1.6,478996.81,6196058.00,5.34,0.73,187.26,2.27
31003,50.0,-1.4,478996.81,6196058.00,7.98,0.90,125.26,2.10
31003,50.0,-4.4,478996.81,6196058.00,11.06,1.04,90.44,1.96
31003,50.0,-7.4,478996.81,6196058.00,14.17,1.15,70.58,1.85
31003,50.0,-10.4,478996.81,6196058.00,17.03,1.23,58.71,1.77
31003,50.0,-13.4,478996.81,6196058.00,19.53,1.29,51.20,1.71
31003,50.0,-16.4,478996.81,6196058.00,21.69,1.34,46.11,1.66
31003,50.0,-19.4,478996.81,6196058.00,23.56,1.37,42.44,1.63
31003,50.0,-22.4,478996.81,6196058.00,25.25,1.40,39.61,1.60
31003,50.0,-25.4,478996.81,6196058.00,26.81,1.43,37.30,1.57
31003,50.0,-28.4,478996.81,6196058.00,28.29,1.45,35.35,1.55
31003,50.0,-31.4,478996.81,6196058.00,29.71,1.47,33.66,1.53
31003,50.0,-34.6,478996.81,6196058.00,31.32,1.50,31.93,1.50
31003,50.0,-38.1,478996.81,6196058.00,32.89,1.52,30.40,1.48
31003,50.0,-41.6,478996.81,6196058.00,34.42,1.54,29.05,1.46
31003,50.0,-45.0,478996.81,6196058.00,35.90,1.56,27.85,1.44
31003,50.0,-48.5,478996.81,6196058.00,37.32,1.57,26.80,1.43
31003,50.0,-52.0,478996.81,6196058.00,38.64,1.59,25.88,1.41
31003,50.0,-55.5,478996.81,6196058.00,39.83,1.60,25.11,1.40
31003,50.0,-58.9,478996.81,6196058.00,40.85,1.61,24.48,1.39
31003,50.0,-62.4,478996.81,6196058.00,41.65,1.62,24.01,1.38
31003,50.0,-65.9,478996.81,6196058.00,42.11,1.62,23.74,1.38
31003,150.0,24.6,478996.81,6196158.00,38.98,1.59,25.65,1.41
31003,150.0,21.6,478996.81,6196158.00,5.35,0.73,186.89,2.27
31003,150.0,18.6,478996.81,6196158.00,3.26,0.51,306.93,2.49
31003,150.0,15.6,478996.81,6196158.00,2.61,0.42,383.84,2.58
31003,150.0,12.6,478996.81,6196158.00,1.59,0.20,630.21,2.80
31003,150.0,9.6,478996.81,6196158.00,0.84,-0.07,1185.17,3.07
31003,150.0,6.6,478996.81,6196158.00,1.00,0.00,995.06,3.00
31003,150.0,3.6,478996.81,6196158.00,1.90,0.28,525.34,2.72
31003,150.0,0.6,478996.81,6196158.00,3.66,0.56,273.00,2.44
31003,150.0,-2.4,478996.81,6196158.00,6.27,0.80,159.52,2.20
31003,150.0,-5.4,478996.81,6196158.00,9.40,0.97,106.39,2.03
31003,150.0,-8.4,478996.81,6196158.00,12.61,1.10,79.29,1.90
31003,150.0,-11.4,478996.81,6196158.00,15.59,1.19,64.14,1.81
31003,150.0,-14.4,478996.81,6196158.00,18.22,1.26,54.88,1.74
31003,150.0,-17.4,478996.81,6196158.00,20.53,1.31,48.72,1.69
31003,150.0,-20.4,478996.81,6196158.00,22.59,1.35,44.27,1.65
31003,150.0,-23.4,478996.81,6196158.00,24.50,1.39,40.82,1.61
31003,150.0,-26.4,478996.81,6196158.00,26.31,1.42,38.01,1.58
31003,150.0,-29.4,478996.81,6196158.00,28.08,1.45,35.61,1.55
31003,150.0,-32.4,478996.81,6196158.00,29.84,1.47,33.51,1.53
31003,150.0,-35.6,478996.81,6196158.00,31.83,1.50,31.42,1.50
31003,150.0,-39.0,478996.81,6196158.00,33.81,1.53,29.57,1.47
31003,150.0,-42.3,478996.81,6196158.00,35.79,1.55,27.94,1.45
31003,150.0,-45.7,478996.81,6196158.00,37.72,1.58,26.51,1.42
31003,150.0,-49.1,478996.81,6196158.00,39.59,1.60,25.26,1.40
31003,150.0,-52.4,478996.81,6196158.00,41.35,1.62,24.18,1.38
31003,150.0,-55.8,478996.81,6196158.00,42.96,1.63,23.28,1.37
31003,150.0,-59.2,478996.81,6196158.00,44.37,1.65,22.54,1.35
31003,150.0,-62.6,478996.81,6196158.00,45.51,1.66,21.97,1.34
31003,150.0,-65.9,478996.81,6196158.00,46.25,1.67,21.62,1.33
31003,250.0,23.8,478996.81,6196258.00,135.87,2.13,7.36,0.87
31003,250.0,20.8,478996.81,6196258.00,0.45,-0.34,2202.77,3.34
31003,250.0,17.8,478996.81,6196258.00,1.45,0.16,689.65,2.84
31003,250.0,14.8,478996.81,6196258.00,1.78,0.25,560.25,2.75
31003,250.0,11.8,478996.81,6196258.00,0.74,-0.13,1354.60,3.13
