 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0214
  478994.2,     -40.0,        -0.1467
  478994.2,     -80.0,        -0.0632
  478994.2,    -120.0,         0.0226
  478994.2,    -160.0,         0.0168
  478994.2,    -200.0,         0.0021
  478994.2,    -240.0,         0.0276
  478994.2,    -280.0,        -0.0551
  478994.2,    -320.0,        -0.0624
  478994.2,    -360.0,         0.0188
  478994.2,    -400.0,        -0.0799
  478994.2,    -440.0,         0.0433
  478993.1,       0.0,        -0.0193
  478993.1,     -40.0,        -0.1587
  478993.1,     -80.0,        -0.0731
  478993.1,    -120.0,         0.0140
  478993.1,    -160.0,        -0.0292
  478993.1,    -200.0,        -0.0011
  478993.1,    -240.0,         0.0004
  478993.1,    -280.0,        -0.0634
  478993.1,    -320.0,        -0.0404
  478993.1,    -360.0,         0.0384
  478993.1,    -400.0,        -0.0316
  478993.1,    -440.0,         0.0231
  478993.2,       0.0,         0.0289
  478993.2,     -40.0,        -0.1329
  478993.2,     -80.0,        -0.0691
  478993.2,    -120.0,         0.0198
  478993.2,    -160.0,        -0.0299
  478993.2,    -200.0,         0.0393
  478993.2,    -240.0,        -0.0490
  478993.2,    -280.0,         0.0164
  478993.2,    -320.0,         0.0341
  478993.2,    -360.0,         0.0586
  478993.2,    -400.0,         0.0109
  478993.2,    -440.0,         0.0284
  478994.3,       0.0,         0.0700
  478994.3,     -40.0,        -0.0978
  478994.3,     -80.0,        -0.0511
  478994.3,    -120.0,         0.0391
  478994.3,    -160.0,         0.0056
  478994.3,    -200.0,         0.0721
  478994.3,    -240.0,        -0.0969
  478994.3,    -280.0,         0.0699
  478994.3,    -320.0,         0.1073
  478994.3,    -360.0,         0.0773
  478994.3,    -400.0,         0.0486
  478994.3,    -440.0,         0.0137
  478995.7,       0.0,         0.0385
  478995.7,     -40.0,        -0.1482
  478995.7,     -80.0,        -0.0747
  478995.7,    -120.0,         0.0421
  478995.7,    -160.0,         0.0381
  478995.7,    -200.0,         0.0439
  478995.7,    -240.0,        -0.0912
  478995.7,    -280.0,         0.0183
  478995.7,    -320.0,         0.0468
  478995.7,    -360.0,         0.0313
  478995.7,    -400.0,         0.0274
  478995.7,    -440.0,        -0.0176
  478996.8,       0.0,        -0.0096
  478996.8,     -40.0,        -0.2343
