 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11240 3879 729521.0 7169145.0 559.4568183859905 104.01046742920693 0.0 54833.66 162466.0 88206.0 44076.0 18936.0 7076.0 2723.0 1676.0 1117.0 563.0 181.0 205534.0 136964.0 81097.0 41687.0 19682.0 9151.0 4863.0 2822.0 1205.0 181.0
 1 11240 3880 729521.81 7169157.5 559.594885897771 103.99292127884233 0.0 54831.89 160791.0 87552.0 44285.0 19518.0 7603.0 3187.0 2065.0 1372.0 696.0 604.1666666666666 206841.0 138057.0 82257.0 42490.0 20262.0 9545.0 5178.0 3008.0 1336.0 604.1666666666666
 1 11240 3881 729522.56 7169170.0 559.6584358342241 103.95896247984878 0.0 54830.11 158836.0 86645.0 44378.0 20102.0 8204.0 3747.0 2528.0 1679.0 862.0 832.2916666666666 208423.0 139409.0 83660.0 43375.0 20887.0 9967.0 5506.0 3195.0 1465.0 832.2916666666666
 1 11240 3882 729523.38 7169182.5 559.6249259055554 103.94516134496604 0.0 54828.33 156703.0 85517.0 44376.0 20695.0 8904.0 4422.0 3070.0 2042.0 1063.0 1213.0 210073.0 140865.0 85171.0 44293.0 21529.0 10397.0 5837.0 3382.0 1592.0 1213.0
 1 11240 3883 729524.19 7169195.0 559.4986557865644 103.98669745052699 0.0 54826.55 154494.0 84223.0 44309.0 21316.0 9732.0 5227.0 3697.0 2461.0 1296.0 1449.0 211583.0 142265.0 86638.0 45205.0 22157.0 10821.0 6158.0 3567.0 1715.0 1449.0
 1 11240 3884 729524.94 7169207.5 559.3019286411052 104.1139411372956 0.0 54824.8 152287.0 82839.0 44216.0 21998.0 10720.0 6181.0 4418.0 2940.0 1563.0 1227.0 212789.0 143472.0 87917.0 46089.0 22750.0 11230.0 6463.0 3747.0 1832.0 1227.0
 1 11240 3885 729525.75 7169220.0 559.0628120478538 104.33458455455984 0.0 54823.08 150130.0 81443.0 44149.0 22790.0 11901.0 7305.0 5251.0 3492.0 1867.0 1221.0 213590.0 144387.0 88899.0 46933.0 23294.0 11622.0 6746.0 3920.0 1942.0 1221.0
 1 11240 3886 729526.56 7169232.5 558.8051133140586 104.60619829026152 0.0 54821.36 148052.0 80115.0 44175.0 23758.0 13315.0 8628.0 6218.0 4128.0 2217.0 1185.0 213931.0 144939.0 89516.0 47728.0 23784.0 12002.0 7010.0 4085.0 2043.0 1185.0
 1 11240 3887 729527.31 7169244.5 558.564083887747 104.82512666403451 0.0 54819.65 146079.0 78925.0 44371.0 24973.0 15000.0 10177.0 7348.0 4866.0 2622.0 1108.0 213774.0 145079.0 89744.0 48467.0 24234.0 12381.0 7266.0 4244.0 2134.0 1108.0
 1 11240 3888 729528.13 7169256.0 558.3642161293297 104.85646388240296 0.0 54818.11 144253.0 77941.0 44818.0 26502.0 16985.0 11973.0 8658.0 5713.0 3084.0 1065.0 213073.0 144776.0 89600.0 49147.0 24671.0 12786.0 7534.0 4408.0 2222.0 1065.0
 1 11240 3889 729528.94 7169268.0 558.208678907273 104.59980641367274 0.0 54816.6 142633.0 77226.0 45592.0 28390.0 19280.0 14018.0 10154.0 6672.0 3599.0 1030.8333333333333 211778.0 144019.0 89134.0 49776.0 25143.0 13257.0 7850.0 4595.0 2315.0 1030.8333333333333
 1 11240 3890 729529.75 7169280.0 558.1264273178296 104.05132789130663 0.0 54815.25 141295.0 76835.0 46748.0 30648.0 21865.0 16287.0 11818.0 7731.0 4157.0 987.0 209854.0 142833.0 88434.0 50375.0 25714.0 13848.0 8260.0 4836.0 2429.0 987.0
 1 11240 3891 729530.5 7169292.0 558.091231289028 103.3167940422001 0.0 54813.97 140316.0 76817.0 48304.0 33244.0 24688.0 18731.0 13616.0 8870.0 4743.0 928.5277777777778 207311.0 141283.0 87616.0 50985.0 26463.0 14628.0 8820.0 5170.0 2587.0 928.5277777777778
 1 11240 3892 729531.31 7169304.0 558.0882689634936 102.56190037441864 0.0 54812.81 139754.0 77206.0 50232.0 36105.0 27668.0 21278.0 15493.0 10057.0 5337.0 870.0 204232.0 139481.0 86815.0 51662.0 27470.0 15661.0 9581.0 5635.0 2809.0 870.0
 1 11240 3893 729532.13 7169316.0 558.1041332056719 101.93011505559227 0.0 54811.73 139634.0 78015.0 52461.0 39121.0 30699.0 23837.0 17381.0 11252.0 5924.0 1094.4583333333333 200779.0 137561.0 86159.0 52475.0 28798.0 16992.0 10582.0 6259.0 3109.0 1094.4583333333333
 1 11240 3894 729532.94 7169328.0 558.1267620469858 101.4816549167875 0.0 54810.65 139944.0 79220.0 54879.0 42159.0 33659.0 26312.0 19209.0 12412.0 6488.0 1299.2364004629626 197186.0 135670.0 85754.0 53492.0 30480.0 18641.0 11835.0 7053.0 3491.0 1299.2364004629626
 1 11240 3895 729533.75 7169340.0 558.1450679434033 101.1891078659082 0.0 54809.56 140636.0 80756.0 57348.0 45070.0 36423.0 28602.0 20902.0 13492.0 7015.0 1507.25 193719.0 133939.0 85670.0 54768.0 32510.0 20588.0 13326.0 8006.0 3947.0 1507.25
 1 11240 3896 729534.5 7169352.0 558.1485963218781 100.98222490576723 0.0 54808.56 141633.0 82510.0 59715.0 47708.0 38870.0 30616.0 22394.0 14453.0 7495.0 1710.5943166473762 190629.0 132462.0 85936.0 56317.0 34838.0 22787.0 15019.0 9093.0 4463.0 1710.5943166473762
 1 11240 3897 729535.25 7169364.0 558.1277480627288 100.80244209428596 0.0 54807.55 142846.0 84332.0 61832.0 49943.0 40897.0 32277.0 23627.0 15259.0 7919.0 1907.7269000771603 188106.0 131288.0 86536.0 58101.0 37383.0 25164.0 16858.0 10281.0 5021.0 1907.7269000771603
 1 11240 3898 729536.0 7169376.0 558.0728637779977 100.6295653644831 0.0 54806.55 144183.0 86056.0 63570.0 51673.0 42431.0 33531.0 24562.0 15886.0 8276.0 2127.4018012152774 186237.0 130412.0 87411.0 60035.0 40034.0 27629.0 18778.0 11529.0 5605.0 2127.4018012152774
 1 11240 3899 729536.81 7169388.0 557.9684645571854 100.4724311223259 0.0 54805.57 145560.0 87528.0 64837.0 52839.0 43434.0 34357.0 25180.0 16318.0 8557.0 2321.831597222222 185007.0 129783.0 88461.0 62002.0 42668.0 30081.0 20703.0 12794.0 6202.0 2321.831597222222
 1 11240 3900 729537.56 7169400.0 557.8238978592424 100.3428732318002 0.0 54804.59 146906.0 88623.0 65584.0 53428.0 43907.0 34760.0 25480.0 16552.0 8749.0 2566.5711805555557 184317.0 129322.0 89558.0 63878.0 45158.0 32418.0 22558.0 14029.0 6802.0 2566.5711805555557
 1 11240 3901 729538.31 7169412.0 557.6560021674627 100.23807470547847 0.0 54803.65 148160.0 89255.0 65793.0 53457.0 43874.0 34761.0 25475.0 16591.0 8845.0 2771.4513888888887 184017.0 128943.0 90573.0 65555.0 47395.0 34547.0 24273.0 15191.0 7390.0 2771.4513888888887
 1 11240 3902 729539.0 7169424.5 557.4748461300471 100.14138686839011 0.0 54802.8 149281.0 89375.0 65470.0 52961.0 43372.0 34386.0 25186.0 16439.0 8835.0 2982.0416666666665 183947.0 128564.0 91398.0 66957.0 49303.0 36405.0 25798.0 16245.0 7953.0 2982.0416666666665
 1 11240 3903 729539.69 7169437.0 557.3050111469125 100.03420713176777 0.0 54801.97 150246.0 88972.0 64636.0 51982.0 42442.0 33658.0 24630.0 16099.0 8712.0 3290.176215277778 183958.0 128119.0 91967.0 68043.0 50854.0 37965.0 27109.0 17169.0 8475.0 3290.176215277778
 1 11240 3904 729540.31 7169449.5 557.1648061853183 99.9069439639155 0.0 54801.16 151061.0 88084.0 63335.0 50570.0 41126.0 32601.0 23827.0 15577.0 8472.0 3561.0 183931.0 127553.0 92252.0 68813.0 52063.0 39237.0 28208.0 17960.0 8945.0 3561.0
 1 11240 3905 729540.88 7169462.0 557.0716804506927 99.76227961538197 0.0 54800.33 151762.0 86806.0 61642.0 48793.0 39482.0 31251.0 22804.0 14884.0 8119.0 3878.0 183776.0 126828.0 92253.0 69292.0 52970.0 40253.0 29109.0 18620.0 9352.0 3878.0
 1 11240 3906 729541.44 7169474.5 557.0426645344444 99.60993777303796 0.0 54799.52 152418.0 85296.0 59669.0 46738.0 37590.0 29667.0 21603.0 14048.0 7666.0 4069.0 183438.0 125919.0 91975.0 69519.0 53622.0 41047.0 29829.0 19155.0 9686.0 4069.0
 1 11240 3907 729542.0 7169487.0 557.0743164560848 99.45588799859256 0.0 54798.71 153122.0 83746.0 57559.0 44517.0 35546.0 27923.0 20273.0 13105.0 7135.0 4211.0 182889.0 124814.0 91424.0 69522.0 54061.0 41650.0 30380.0 19562.0 9939.0 4211.0
 1 11240 3908 729542.56 7169499.5 557.1492629849167 99.29438080767743 0.0 54797.87 153991.0 82341.0 55465.0 42242.0 33446.0 26103.0 18869.0 12101.0 6556.0 4309.0 182132.0 123515.0 90605.0 69317.0 54311.0 42077.0 30764.0 19837.0 10100.0 4309.0
 1 11240 3909 729543.06 7169512.0 557.2576828646702 99.10891400905268 0.0 54796.96 155144.0 81228.0 53520.0 40015.0 31368.0 24275.0 17439.0 11075.0 5958.0 4366.0 181190.0 122035.0 89525.0 68906.0 54385.0 42338.0 30981.0 19971.0 10164.0 4366.0
 1 11240 3910 729543.5 7169524.5 557.3899230791193 98.88105205782303 0.0 54796.02 156680.0 80501.0 51829.0 37915.0 29362.0 22487.0 16019.0 10058.0 5365.0 4379.0 180104.0 120400.0 88204.0 68286.0 54286.0 42434.0 31029.0 19960.0 10126.0 4379.0
 1 11240 3911 729543.94 7169537.0 557.536437846752 98.60083030769749 0.0 54795.02 158661.0 80203.0 50454.0 35994.0 27451.0 20764.0 14634.0 9073.0 4795.0 4408.0 178929.0 118651.0 86682.0 67459.0 54010.0 42365.0 30910.0 19808.0 9993.0 4408.0
 1 11240 3912 729544.31 7169549.5 557.6880801599754 98.27269071475204 0.0 54793.98 161089.0 80347.0 49419.0 34282.0 25641.0 19114.0 13298.0 8133.0 4259.0 4026.875 177731.0 116843.0 85010.0 66436.0 53552.0 42127.0 30630.0 19527.0 9781.0 4026.875
 1 11240 3913 729544.69 7169562.0 557.8356120623076 97.91356640447427 0.0 54792.9 163919.0 80919.0 48719.0 32785.0 23930.0 17536.0 12022.0 7252.0 3767.0 3850.75 176578.0 115042.0 83251.0 65235.0 52901.0 41708.0 30193.0 19131.0 9512.0 3850.75
 1 11240 3914 729545.0 7169574.5 557.9704177991081 97.54441170908208 0.0 54791.88 167074.0 81883.0 48328.0 31498.0 22318.0 16029.0 10815.0 6438.0 3328.0 3620.0 175547.0 113321.0 81462.0 63870.0 52038.0 41088.0 29600.0 18636.0 9213.0 3620.0
 1 11240 3915 729545.31 7169587.0 558.1340322761173 97.17997268971261 0.0 54790.89 170470.0 83181.0 48208.0 30409.0 20810.0 14599.0 9692.0 5705.0 2953.0 3428.0 174713.0 111750.0 79691.0 62352.0 50939.0 40240.0 28849.0 18058.0 8907.0 3428.0
 1 11240 3916 729545.63 7169599.5 558.3446524698087 96.822968698801 0.0 54789.89 174022.0 84739.0 48317.0 29508.0 19426.0 13264.0 8672.0 5068.0 2650.0 3315.1666666666665 174153.0 110391.0 77972.0 60684.0 49580.0 39139.0 27937.0 17412.0 8614.0 3315.1666666666665
 1 11240 3917 729545.81 7169612.0 558.5780059613309 96.46619245058893 0.0 54788.88 177646.0 86483.0 48614.0 28791.0 18196.0 12057.0 7789.0 4547.0 2429.0 3210.0 173935.0 109296.0 76321.0 58869.0 47945.0 37767.0 26870.0 16721.0 8353.0 3210.0
 1 11240 3918 729546.0 7169623.5 558.7931146049119 96.10142295543432 0.0 54787.85 181248.0 88344.0 49061.0 28265.0 17162.0 11026.0 7079.0 4162.0 2293.0 3197.833333333333 174107.0 108494.0 74744.0 56916.0 46033.0 36126.0 25662.0 16019.0 8140.0 3197.833333333333
 1 11240 3919 729546.13 7169635.5 558.9961358382316 95.7292770815441 0.0 54786.82 184725.0 90275.0 49628.0 27948.0 16378.0 10231.0 6580.0 3932.0 2244.0 3175.0 174681.0 107990.0 73238.0 54837.0 43865.0 34239.0 24351.0 15348.0 7994.0 3175.0
 1 11240 3920 729546.25 7169647.5 559.1567259266287 95.36317650541756 0.0 54785.82 187978.0 92244.0 50300.0 27872.0 15904.0 9735.0 6328.0 3867.0 2275.0 3121.0 175620.0 107762.0 71792.0 52655.0 41485.0 32160.0 22991.0 14755.0 7931.0 3121.0
 1 11240 3921 729546.38 7169659.5 559.2537947147977 95.02469220695156 0.0 54784.88 190925.0 94237.0 51091.0 28085.0 15809.0 9601.0 6350.0 3972.0 2375.0 3197.0 176843.0 107776.0 70393.0 50396.0 38958.0 29969.0 21654.0 14287.0 7963.0 3197.0
 1 11240 3922 729546.44 7169671.5 559.2640681759685 94.73290224598638 0.0 54784.0 193521.0 96245.0 52043.0 28661.0 16164.0 9889.0 6671.0 4244.0 2531.0 3627.0 178247.0 107995.0 69031.0 48095.0 36367.0 27773.0 20421.0 13980.0 8092.0 3627.0
 1 11240 3923 729546.56 7169683.5 559.1648083165945 94.49385187842718 0.0 54783.14 195761.0 98270.0 53233.0 29693.0 17050.0 10654.0 7306.0 4674.0 2730.0 4295.0 179730.0 108395.0 67707.0 45805.0 33819.0 25691.0 19371.0 13858.0 8307.0 4295.0
 1 11240 3924 729546.69 7169695.5 558.9554155105544 94.29655465170572 0.0 54782.25 197674.0 100318.0 54756.0 31280.0 18542.0 11938.0 8267.0 5253.0 2961.0 5176.0 181215.0 108965.0 66452.0 43602.0 31440.0 23842.0 18565.0 13925.0 8591.0 5176.0
 1 11240 3925 729546.75 7169708.0 558.6508024829235 94.11737755672213 0.0 54781.46 199319.0 102403.0 56715.0 33508.0 20694.0 13763.0 9553.0 5967.0 3217.0 6799.0 182660.0 109704.0 65333.0 41602.0 29375.0 22326.0 18044.0 14169.0 8916.0 6799.0
 1 11240 3926 729546.81 7169720.5 558.2935160894245 93.93039770368519 0.0 54780.88 200766.0 104541.0 59185.0 36413.0 23521.0 16116.0 11149.0 6804.0 3496.0 6299.177083333334 184052.0 110612.0 64467.0 39968.0 27784.0 21232.0 17827.0 14561.0 9259.0 6299.177083333334
 1 11240 3927 729546.81 7169733.0 557.9174030641906 93.7188791619471 0.0 54780.26 202074.0 106743.0 62187.0 39964.0 26971.0 18941.0 13018.0 7747.0 3795.0 9388.049479166668 185391.0 111700.0 64016.0 38910.0 26830.0 20642.0 17925.0 15068.0 9599.0 9388.049479166668
 1 11240 3928 729546.88 7169745.5 557.558568104134 93.48205262195191 0.0 54779.59 203279.0 108999.0 65650.0 44030.0 30909.0 22124.0 15097.0 8777.0 4113.0 8842.802408854168 186678.0 112992.0 64166.0 38659.0 26658.0 20636.0 18340.0 15656.0 9925.0 8842.802408854168
 1 11240 3929 729546.94 7169758.0 557.250584646275 93.23506623153779 0.0 54778.98 204372.0 111261.0 69392.0 48381.0 35109.0 25495.0 17290.0 9859.0 4446.0 9786.877115885418 187910.0 114532.0 65097.0 39423.0 27384.0 21282.0 19072.0 16296.0 10229.0 9786.877115885418
 1 11240 3930 729547.0 7169770.5 557.0282172683252 93.00362749257916 0.0 54778.23 205293.0 113426.0 73136.0 52705.0 39278.0 28834.0 19469.0 10948.0 4788.0 9859.377604166668 189074.0 116367.0 66937.0 41328.0 29070.0 22624.0 20111.0 16967.0 10508.0 9859.377604166668
 1 11240 3931 729547.0 7169783.0 556.9032238785496 92.81624992608866 0.0 54777.31 205937.0 115345.0 76549.0 56655.0 43094.0 31901.0 21492.0 11983.0 5129.0 10236.8427734375 190153.0 118522.0 69715.0 44364.0 31707.0 24658.0 21440.0 17650.0 10761.0 10236.8427734375
 1 11240 3932 729547.06 7169795.5 556.8327152025122 92.69608316158775 0.0 54776.46 206174.0 116851.0 79323.0 59919.0 46273.0 34481.0 23221.0 12903.0 5458.0 9766.10546875 191133.0 120965.0 73326.0 48373.0 35191.0 27320.0 23025.0 18335.0 10988.0 9766.10546875
 1 11240 3933 729547.13 7169808.0 556.8041799135941 92.65348090778882 0.0 54775.64 205893.0 117810.0 81251.0 62292.0 48625.0 36419.0 24562.0 13663.0 5767.0 8918.543294270832 192004.0 123588.0 77519.0 53056.0 39310.0 30473.0 24812.0 19011.0 11191.0 8918.543294270832
 1 11240 3934 729547.19 7169820.5 556.8071855233463 92.68127808580134 0.0 54774.82 205037.0 118157.0 82270.0 63713.0 50089.0 37659.0 25472.0 14242.0 6050.0 7267.529975043402 192769.0 126209.0 81921.0 58011.0 43753.0 33900.0 26720.0 19669.0 11370.0 7267.529975043402
 1 11240 3935 729547.31 7169833.0 556.8304151489928 92.7554426364386 0.0 54774.17 203632.0 117924.0 82466.0 64262.0 50727.0 38238.0 25971.0 14645.0 6304.0 6537.581027560764 193436.0 128602.0 86108.0 62794.0 48142.0 37321.0 28630.0 20299.0 11526.0 6537.581027560764
 1 11240 3936 729547.38 7169845.5 556.8646331358108 92.84225624624135 0.0 54773.52 201780.0 117216.0 82031.0 64118.0 50690.0 38266.0 26119.0 14898.0 6531.0 5477.026801215277 194022.0 130547.0 89689.0 66989.0 52095.0 40439.0 30403.0 20885.0 11657.0 5477.026801215277
 1 11240 3937 729547.44 7169858.0 556.8990602860508 92.910605265564 0.0 54773.11 199626.0 116177.0 81198.0 63500.0 50170.0 37892.0 25997.0 15032.0 6730.0 4897.083333333333 194545.0 131876.0 92385.0 70277.0 55295.0 42999.0 31904.0 21404.0 11760.0 4897.083333333333
 1 11240 3938 729547.5 7169870.5 556.9231739075464 92.94335560402841 0.0 54772.97 197314.0 114952.0 80189.0 62614.0 49354.0 37264.0 25686.0 15075.0 6898.0 4962.034722222221 195020.0 132519.0 94076.0 72489.0 57545.0 44844.0 33029.0 21830.0 11828.0 4962.034722222221
 1 11240 3939 729547.56 7169883.0 556.945287040224 92.94102967819555 0.0 54773.2 194956.0 113664.0 79183.0 61625.0 48399.0 36505.0 25252.0 15044.0 7027.0 5023.0 195457.0 132505.0 94796.0 73610.0 58792.0 45922.0 33727.0 22136.0 11852.0 5023.0
 1 11240 3940 729547.63 7169895.5 556.998164753778 92.91649754343604 0.0 54774.27 192616.0 112403.0 78301.0 60652.0 47423.0 35704.0 24745.0 14945.0 7108.0 5187.125 195864.0 131943.0 94690.0 73752.0 59104.0 46279.0 33994.0 22299.0 11823.0 5187.125
 1 11240 3941 729547.69 7169908.0 557.0726119672233 92.88415035192315 0.0 54776.12 190325.0 111231.0 77612.0 59776.0 46502.0 34914.0 24193.0 14776.0 7127.0 5375.5 196247.0 130986.0 93952.0 73096.0 58625.0 46005.0 33856.0 22296.0 11721.0 5375.5
 1 11240 3942 729547.75 7169920.5 557.1571374440178 92.85133396121506 0.0 54778.73 188089.0 110187.0 77137.0 59043.0 45676.0 34160.0 23612.0 14532.0 7071.0 5578.0 196617.0 129787.0 92773.0 71830.0 57522.0 45203.0 33346.0 22097.0 11523.0 5578.0
 1 11240 3943 729547.81 7169933.0 557.2403454175541 92.81822365388231 0.0 54781.95 185909.0 109283.0 76855.0 58463.0 44953.0 33445.0 23004.0 14208.0 6932.0 5736.0 196984.0 128488.0 91305.0 70119.0 55942.0 43955.0 32482.0 21664.0 11195.0 5736.0
 1 11240 3944 729547.81 7169945.5 557.3108506601887 92.78600368863191 0.0 54785.1 183781.0 108511.0 76712.0 58009.0 44312.0 32762.0 22364.0 13803.0 6710.0 6097.5 197357.0 127204.0 89659.0 68090.0 54002.0 42326.0 31274.0 20951.0 10708.0 6097.5
 1 11240 3945 729547.81 7169958.0 557.3567101668061 92.76607184251708 0.0 54788.07 181698.0 107834.0 76619.0 57618.0 43701.0 32082.0 21686.0 13323.0 6417.0 6415.0 197737.0 126033.0 87914.0 65851.0 51799.0 40373.0 29730.0 19922.0 10043.0 6415.0
 1 11240 3946 729547.75 7169970.5 557.3661298144369 92.78074823860828 0.0 54790.37 179646.0 107182.0 76462.0 57189.0 43044.0 31363.0 20957.0 12780.0 6073.0 6441.0 198121.0 125054.0 86143.0 63510.0 49423.0 38165.0 27885.0 18576.0 9204.0 6441.0
 1 11240 3947 729547.63 7169982.5 557.3244359811782 92.85193299927515 0.0 54792.23 177605.0 106453.0 76103.0 56597.0 42238.0 30544.0 20167.0 12189.0 5701.0 4712.0 198500.0 124334.0 84435.0 61191.0 46978.0 35798.0 25812.0 16961.0 8225.0 4712.0
 1 11240 3948 729547.5 7169994.5 557.2243003470302 92.98449493785527 0.0 54794.03 175556.0 105510.0 75394.0 55703.0 41176.0 29562.0 19307.0 11566.0 5324.0 3734.25 198873.0 123919.0 82896.0 59031.0 44579.0 33393.0 23623.0 15176.0 7168.0 3734.25
 1 11240 3949 729547.38 7170006.5 557.0831411329351 93.15717831616382 0.0 54796.31 173479.0 104208.0 74197.0 54380.0 39765.0 28361.0 18374.0 10928.0 4960.0 2632.833333333333 199253.0 123826.0 81637.0 57156.0 42335.0 31070.0 21450.0 13350.0 6106.0 2632.833333333333
 1 11240 3950 729547.13 7170018.5 556.9173030660862 93.3285011005598 0.0 54798.98 171363.0 102424.0 72422.0 52543.0 37959.0 26921.0 17374.0 10283.0 4617.0 1618.0 199671.0 124032.0 80748.0 55647.0 40324.0 28931.0 19420.0 11615.0 5113.0 1618.0
 1 11240 3951 729546.88 7170030.5 556.7461867024502 93.45469163894181 0.0 54802.12 169197.0 100107.0 70055.0 50182.0 35775.0 25259.0 16316.0 9640.0 4298.0 900.0 200176.0 124460.0 80272.0 54518.0 38575.0 27034.0 17619.0 10079.0 4245.0 900.0
 1 11240 3952 729546.63 7170042.5 556.5879184596517 93.50891992983242 0.0 54805.56 166975.0 97302.0 67174.0 47365.0 33295.0 23427.0 15217.0 9001.0 4000.0 689.0 200817.0 124991.0 80191.0 53720.0 37068.0 25387.0 16088.0 8800.0 3538.0 689.0
 1 11240 3953 729546.38 7170054.5 556.4605849229013 93.49044500557217 0.0 54809.34 164689.0 94147.0 63934.0 44222.0 30636.0 21495.0 14093.0 8365.0 3720.0 502.0 201629.0 125478.0 80419.0 53154.0 35746.0 23961.0 14819.0 7794.0 3001.0 502.0
 1 11240 3954 729546.0 7170066.5 556.3799882314478 93.41949391453787 0.0 54813.25 162338.0 90833.0 60520.0 40914.0 27922.0 19530.0 12954.0 7732.0 3457.0 478.0 202609.0 125777.0 80809.0 52707.0 34541.0 22700.0 13772.0 7037.0 2626.0 478.0
 1 11240 3955 729545.63 7170078.5 556.3677496016821 93.32261999731543 0.0 54817.22 159932.0 87557.0 57108.0 37589.0 25247.0 17584.0 11808.0 7103.0 3206.0 498.0 203686.0 125778.0 81177.0 52269.0 33393.0 21552.0 12894.0 6481.0 2387.0 498.0
 1 11240 3956 729545.19 7170090.5 556.4376607756714 93.21795563288926 0.0 54821.13 157504.0 84498.0 53828.0 34357.0 22668.0 15688.0 10658.0 6480.0 2966.0 515.0 204694.0 125422.0 81330.0 51753.0 32256.0 20473.0 12136.0 6075.0 2252.0 515.0
 1 11240 3957 729544.75 7170102.5 556.5701544359029 93.10858838285542 0.0 54824.83 155134.0 81813.0 50775.0 31288.0 20208.0 13858.0 9505.0 5864.0 2733.0 582.0 205363.0 124706.0 81118.0 51093.0 31108.0 19436.0 11458.0 5767.0 2191.0 582.0
 1 11240 3958 729544.25 7170115.5 556.7536983173342 92.98594324104421 0.0 54828.09 152983.0 79670.0 48031.0 28419.0 17869.0 12098.0 8356.0 5260.0 2504.0 759.5 205357.0 123671.0 80464.0 50248.0 29942.0 18428.0 10830.0 5518.0 2177.0 759.5
 1 11240 3959 729543.75 7170128.0 556.9394814721979 92.83904487358042 0.0 54830.79 151329.0 78280.0 45700.0 25786.0 15656.0 10411.0 7216.0 4667.0 2275.0 883.5 204365.0 122386.0 79390.0 49194.0 28762.0 17442.0 10234.0 5298.0 2191.0 883.5
 1 11240 3960 729543.25 7170140.5 557.1049389244032 92.66524896593124 0.0 54832.79 150584.0 77919.0 43932.0 23444.0 13586.0 8807.0 6100.0 4087.0 2046.0 1009.0 202218.0 120936.0 77992.0 47932.0 27578.0 16479.0 9655.0 5090.0 2216.0 1009.0
 1 11240 3961 729542.69 7170153.0 557.2195168227513 92.47825107174317 0.0 54833.73 151280.0 78921.0 42929.0 21482.0 11699.0 7310.0 5032.0 3521.0 1815.0 1191.0 198978.0 119416.0 76406.0 46491.0 26398.0 15539.0 9087.0 4881.0 2238.0 1191.0
 1 11240 3962 729542.13 7170165.5 557.2550253248208 92.30968355053965 0.0 54835.0 153994.0 81645.0 42925.0 20015.0 10056.0 5956.0 4044.0 2975.0 1583.0 1061.0 194945.0 117938.0 74779.0 44929.0 25232.0 14630.0 8526.0 4666.0 2243.0 1061.0
 1 11240 3963 729541.5 7170178.0 557.1817916988562 92.20034409836242 0.0 54835.91 159229.0 86402.0 44158.0 19169.0 8723.0 4785.0 3170.0 2461.0 1353.0 1026.2586805555557 190593.0 116645.0 73254.0 43327.0 24091.0 13760.0 7976.0 4443.0 2222.0 1026.2586805555557
 1 11240 3964 729540.88 7170190.5 556.999956345769 92.18230766573112 0.0 54836.11 167267.0 93374.0 46817.0 19052.0 7754.0 3829.0 2440.0 1993.0 1128.0 932.0347222222222 186466.0 115722.0 71971.0 41778.0 22992.0 12938.0 7441.0 4213.0 2168.0 932.0347222222222
 1 11240 3965 729540.19 7170203.0 556.7356881177535 92.26068794541592 0.0 54835.94 178063.0 102534.0 50996.0 19734.0 7172.0 3097.0 1866.0 1586.0 918.0 867.3229166666665 183088.0 115399.0 71087.0 40375.0 21953.0 12173.0 6932.0 3974.0 2083.0 867.3229166666665
 1 11240 3966 729539.5 7170215.5 556.4190769087502 92.40492525451049 0.0 54835.52 191192.0 113599.0 56643.0 21229.0 6968.0 2575.0 1440.0 1247.0 729.0 784.1458333333333 180908.0 115938.0 70768.0 39207.0 20998.0 11469.0 6454.0 3729.0 1972.0 784.1458333333333
 1 11240 3967 729538.81 7170228.0 556.0791184415448 92.55569659246257 0.0 54834.52 205897.0 126038.0 63549.0 23495.0 7101.0 2231.0 1137.0 975.0 569.0 719.3379629629628 180268.0 117594.0 71185.0 38362.0 20148.0 10823.0 6012.0 3478.0 1843.0 719.3379629629628
 1 11240 3968 729538.13 7170240.5 555.7450704846002 92.64608301622104 0.0 54833.02 221202.0 139128.0 71362.0 26427.0 7517.0 2020.0 923.0 763.0 442.0 653.4166666666666 181393.0 120564.0 72502.0 37934.0 19427.0 10228.0 5602.0 3221.0 1701.0 653.4166666666666
 1 11240 3969 729537.44 7170252.0 555.4672422423013 92.62739914679253 0.0 54831.13 236077.0 152065.0 79635.0 29868.0 8153.0 1901.0 763.0 600.0 345.0 569.1432291666666 184380.0 124957.0 74865.0 38026.0 18858.0 9677.0 5217.0 2960.0 1551.0 569.1432291666666
 1 11240 3970 729536.69 7170264.0 555.2335704012465 92.48844734917166 0.0 54828.67 249589.0 164080.0 87889.0 33620.0 8948.0 1836.0 634.0 473.0 274.0 507.82291666666663 189197.0 130778.0 78391.0 38758.0 18473.0 9167.0 4852.0 2698.0 1396.0 507.82291666666663
 1 11240 3971 729536.0 7170276.0 555.0819134628099 92.2601866524351 0.0 54825.72 261038.0 174556.0 95668.0 37463.0 9841.0 1800.0 520.0 374.0 220.0 425.28125 195697.0 137951.0 83156.0 40253.0 18307.0 8704.0 4500.0 2438.0 1239.0 425.28125
