 East  ,  RL  ,  Delpar	 
    1075.0,     541.1,      0.08
    1075.0,     528.6,      0.11
    1075.0,     511.1,      0.13
    1075.0,     490.5,      0.15
    1075.0,     468.7,      0.15
    1075.0,     445.5,      0.13
    1075.0,     421.0,      0.11
    1075.0,     395.0,      0.09
    1075.0,     367.4,      0.07
    1075.0,     338.2,      0.05
    1075.0,     307.2,      0.04
    1075.0,     274.4,      0.03
    1075.0,     239.6,      0.02
    1075.0,     202.5,      0.01
    1075.0,     162.9,      0.01
    1075.0,     121.1,      0.01
    1075.0,      76.7,      0.00
    1075.0,      29.7,      0.00
    1125.0,     581.1,      0.01
    1125.0,     571.1,      0.02
    1125.0,     561.1,      0.04
    1125.0,     551.1,      0.06
    1125.0,     541.1,      0.08
    1125.0,     528.6,      0.11
    1125.0,     511.1,      0.14
    1125.0,     490.5,      0.16
    1125.0,     468.7,      0.16
    1125.0,     445.6,      0.14
    1125.0,     421.0,      0.12
    1125.0,     395.0,      0.09
    1125.0,     367.4,      0.07
    1125.0,     338.2,      0.05
    1125.0,     307.2,      0.04
    1125.0,     274.4,      0.03
    1125.0,     239.6,      0.02
    1125.0,     202.5,      0.01
    1125.0,     163.0,      0.01
    1125.0,     121.1,      0.01
    1125.0,      76.7,      0.00
    1125.0,      29.7,      0.00
    1175.0,     580.7,     -0.00
    1175.0,     570.7,      0.01
    1175.0,     560.7,      0.03
    1175.0,     550.7,      0.05
    1175.0,     540.7,      0.08
    1175.0,     528.2,      0.12
    1175.0,     510.7,      0.16
    1175.0,     490.1,      0.18
    1175.0,     468.3,      0.17
    1175.0,     445.1,      0.16
    1175.0,     420.6,      0.13
    1175.0,     394.6,      0.10
    1175.0,     367.0,      0.07
    1175.0,     337.8,      0.05
    1175.0,     306.8,      0.04
    1175.0,     274.0,      0.03
    1175.0,     239.2,      0.02
    1175.0,     202.1,      0.01
    1175.0,     162.7,      0.01
    1175.0,     120.9,      0.01
    1175.0,      76.6,      0.00
    1175.0,      29.7,      0.00
    1225.0,     580.0,     -0.03
    1225.0,     570.0,     -0.01
    1225.0,     560.0,      0.01
    1225.0,     550.0,      0.05
    1225.0,     540.0,      0.08
    1225.0,     527.5,      0.13
    1225.0,     510.0,      0.19
    1225.0,     489.4,      0.21
    1225.0,     467.6,      0.20
    1225.0,     444.4,      0.18
    1225.0,     419.9,      0.14
    1225.0,     393.9,      0.11
    1225.0,     366.3,      0.08
    1225.0,     337.1,      0.06
    1225.0,     306.1,      0.04
    1225.0,     273.3,      0.03
    1225.0,     238.5,      0.02
    1225.0,     201.5,      0.01
    1225.0,     162.2,      0.01
    1225.0,     120.5,      0.01
    1225.0,      76.4,      0.00
    1225.0,      29.6,      0.00
    1275.0,     579.4,     -0.06
    1275.0,     569.4,     -0.04
    1275.0,     559.4,      0.00
    1275.0,     549.4,      0.05
    1275.0,     539.4,      0.10
    1275.0,     526.9,      0.17
    1275.0,     509.4,      0.24
    1275.0,     488.8,      0.26
    1275.0,     467.0,      0.25
    1275.0,     443.8,      0.21
    1275.0,     419.3,      0.17
    1275.0,     393.3,      0.12
    1275.0,     365.7,      0.09
    1275.0,     336.5,      0.06
    1275.0,     305.5,      0.04
    1275.0,     272.7,      0.03
    1275.0,     237.9,      0.02
    1275.0,     201.0,      0.01
    1275.0,     161.8,      0.01
    1275.0,     120.2,      0.00
    1275.0,      76.2,      0.00
    1275.0,      29.6,      0.00
    1325.0,     579.1,     -0.10
    1325.0,     569.1,     -0.06
    1325.0,     559.1,     -0.01
    1325.0,     549.1,      0.06
    1325.0,     539.1,      0.13
    1325.0,     526.6,      0.23
    1325.0,     509.1,      0.31
    1325.0,     488.5,      0.34
    1325.0,     466.6,      0.31
    1325.0,     443.5,      0.25
    1325.0,     419.0,      0.19
    1325.0,     393.0,      0.14
    1325.0,     365.4,      0.09
    1325.0,     336.2,      0.06
    1325.0,     305.2,      0.04
    1325.0,     272.4,      0.03
    1325.0,     237.6,      0.02
    1325.0,     200.7,      0.01
    1325.0,     161.5,      0.01
    1325.0,     120.1,      0.00
    1325.0,      76.1,      0.00
    1325.0,      29.5,      0.00
    1375.0,     579.1,     -0.15
    1375.0,     569.1,     -0.10
    1375.0,     559.1,     -0.02
    1375.0,     549.1,      0.09
    1375.0,     539.1,      0.19
    1375.0,     526.6,      0.33
    1375.0,     509.1,      0.43
    1375.0,     488.5,      0.44
    1375.0,     466.6,      0.39
    1375.0,     443.5,      0.30
    1375.0,     419.0,      0.22
    1375.0,     393.0,      0.15
    1375.0,     365.4,      0.10
    1375.0,     336.2,      0.07
    1375.0,     305.2,      0.04
    1375.0,     272.4,      0.03
    1375.0,     237.6,      0.02
    1375.0,     200.7,      0.01
    1375.0,     161.5,      0.01
    1375.0,     120.1,      0.00
    1375.0,      76.1,      0.00
    1375.0,      29.5,      0.00
    1425.0,     579.3,     -0.22
    1425.0,     569.3,     -0.14
    1425.0,     559.3,     -0.01
    1425.0,     549.3,      0.14
    1425.0,     539.3,      0.29
    1425.0,     526.8,      0.47
    1425.0,     509.3,      0.59
    1425.0,     488.7,      0.57
    1425.0,     466.9,      0.48
    1425.0,     443.7,      0.36
    1425.0,     419.2,      0.25
    1425.0,     393.2,      0.17
    1425.0,     365.6,      0.11
    1425.0,     336.4,      0.07
    1425.0,     305.4,      0.04
    1425.0,     272.6,      0.03
    1425.0,     237.8,      0.02
    1425.0,     200.9,      0.01
    1425.0,     161.7,      0.01
    1425.0,     120.2,      0.00
    1425.0,      76.2,      0.00
    1425.0,      29.6,      0.00
    1475.0,     579.7,     -0.28
    1475.0,     569.7,     -0.16
    1475.0,     559.7,      0.03
    1475.0,     549.7,      0.25
    1475.0,     539.7,      0.44
    1475.0,     527.2,      0.67
    1475.0,     509.7,      0.78
    1475.0,     489.1,      0.71
    1475.0,     467.2,      0.57
    1475.0,     444.1,      0.41
    1475.0,     419.6,      0.28
    1475.0,     393.5,      0.19
    1475.0,     366.0,      0.12
    1475.0,     336.8,      0.07
    1475.0,     305.8,      0.04
    1475.0,     272.9,      0.03
    1475.0,     238.1,      0.02
    1475.0,     201.2,      0.01
    1475.0,     161.9,      0.01
    1475.0,     120.4,      0.00
    1475.0,      76.3,      0.00
    1475.0,      29.6,      0.00
    1525.0,     580.0,     -0.24
    1525.0,     570.0,     -0.09
    1525.0,     560.0,      0.15
    1525.0,     550.0,      0.40
    1525.0,     540.0,      0.62
    1525.0,     527.5,      0.86
    1525.0,     510.0,      0.94
    1525.0,     489.4,      0.82
    1525.0,     467.6,      0.64
    1525.0,     444.5,      0.45
    1525.0,     419.9,      0.31
    1525.0,     393.9,      0.20
    1525.0,     366.4,      0.13
    1525.0,     337.1,      0.08
    1525.0,     306.2,      0.05
    1525.0,     273.3,      0.03
    1525.0,     238.5,      0.02
    1525.0,     201.5,      0.01
    1525.0,     162.2,      0.01
    1525.0,     120.6,      0.00
    1525.0,      76.4,      0.00
    1525.0,      29.6,      0.00
    1575.0,     580.4,     -0.09
    1575.0,     570.4,      0.05
    1575.0,     560.4,      0.28
    1575.0,     550.4,      0.52
    1575.0,     540.4,      0.72
    1575.0,     527.9,      0.94
    1575.0,     510.4,      1.00
    1575.0,     489.8,      0.87
    1575.0,     467.9,      0.67
    1575.0,     444.8,      0.47
    1575.0,     420.2,      0.32
    1575.0,     394.2,      0.21
    1575.0,     366.7,      0.13
    1575.0,     337.4,      0.08
    1575.0,     306.5,      0.05
    1575.0,     273.6,      0.03
    1575.0,     238.8,      0.02
    1575.0,     201.8,      0.01
    1575.0,     162.4,      0.01
    1575.0,     120.7,      0.00
    1575.0,      76.5,      0.00
    1575.0,      29.7,      0.00
    1625.0,     580.5,     -0.05
    1625.0,     570.5,      0.06
    1625.0,     560.5,      0.23
    1625.0,     550.5,      0.43
    1625.0,     540.5,      0.62
    1625.0,     528.0,      0.83
    1625.0,     510.5,      0.93
    1625.0,     490.0,      0.83
    1625.0,     468.1,      0.65
    1625.0,     445.0,      0.47
    1625.0,     420.4,      0.32
    1625.0,     394.4,      0.21
    1625.0,     366.9,      0.13
    1625.0,     337.6,      0.08
    1625.0,     306.7,      0.05
    1625.0,     273.8,      0.03
    1625.0,     239.0,      0.02
    1625.0,     202.0,      0.01
    1625.0,     162.6,      0.01
    1625.0,     120.8,      0.00
    1625.0,      76.6,      0.00
    1625.0,      29.7,      0.00
    1675.0,     580.7,     -0.15
    1675.0,     570.7,     -0.07
    1675.0,     560.7,      0.07
    1675.0,     550.7,      0.24
    1675.0,     540.7,      0.41
    1675.0,     528.2,      0.63
    1675.0,     510.7,      0.78
    1675.0,     490.1,      0.74
    1675.0,     468.3,      0.61
    1675.0,     445.2,      0.45
    1675.0,     420.6,      0.31
    1675.0,     394.6,      0.20
    1675.0,     367.1,      0.13
    1675.0,     337.8,      0.08
    1675.0,     306.9,      0.05
    1675.0,     274.0,      0.03
    1675.0,     239.2,      0.02
    1675.0,     202.2,      0.01
    1675.0,     162.7,      0.01
    1675.0,     120.9,      0.00
    1675.0,      76.6,      0.00
    1675.0,      29.7,      0.00
    1725.0,     581.1,     -0.24
    1725.0,     571.1,     -0.18
    1725.0,     561.1,     -0.07
    1725.0,     551.1,      0.07
    1725.0,     541.1,      0.22
    1725.0,     528.6,      0.44
    1725.0,     511.1,      0.61
    1725.0,     490.5,      0.63
    1725.0,     468.7,      0.54
    1725.0,     445.5,      0.41
    1725.0,     421.0,      0.29
    1725.0,     395.0,      0.19
    1725.0,     367.4,      0.12
    1725.0,     338.2,      0.08
    1725.0,     307.2,      0.05
    1725.0,     274.4,      0.03
    1725.0,     239.6,      0.02
    1725.0,     202.5,      0.01
    1725.0,     163.0,      0.01
    1725.0,     121.1,      0.00
    1725.0,      76.7,      0.00
    1725.0,      29.7,      0.00
    1775.0,     581.6,     -0.28
    1775.0,     571.6,     -0.22
    1775.0,     561.6,     -0.13
    1775.0,     551.6,     -0.02
    1775.0,     541.6,      0.11
    1775.0,     529.1,      0.30
    1775.0,     511.6,      0.47
    1775.0,     491.0,      0.51
    1775.0,     469.2,      0.45
    1775.0,     446.0,      0.35
    1775.0,     421.5,      0.25
    1775.0,     395.5,      0.17
    1775.0,     367.9,      0.11
    1775.0,     338.7,      0.07
    1775.0,     307.7,      0.05
    1775.0,     274.9,      0.03
    1775.0,     240.1,      0.02
    1775.0,     203.0,      0.01
    1775.0,     163.3,      0.01
    1775.0,     121.3,      0.00
    1775.0,      76.9,      0.00
    1775.0,      29.8,      0.00
    1825.0,     582.1,     -0.23
    1825.0,     572.1,     -0.19
    1825.0,     562.1,     -0.12
    1825.0,     552.1,     -0.03
    1825.0,     542.1,      0.07
    1825.0,     529.6,      0.21
    1825.0,     512.1,      0.35
    1825.0,     491.5,      0.39
    1825.0,     469.7,      0.36
    1825.0,     446.5,      0.29
    1825.0,     422.0,      0.21
    1825.0,     396.0,      0.15
    1825.0,     368.4,      0.10
    1825.0,     339.2,      0.06
    1825.0,     308.2,      0.04
    1825.0,     275.4,      0.03
    1825.0,     240.6,      0.02
    1825.0,     203.4,      0.01
    1825.0,     163.6,      0.01
    1825.0,     121.6,      0.00
    1825.0,      77.0,      0.00
    1825.0,      29.8,      0.00
    1875.0,     582.4,     -0.09
    1875.0,     572.4,     -0.07
    1875.0,     562.4,     -0.03
    1875.0,     552.4,      0.02
    1875.0,     542.4,      0.08
    1875.0,     529.9,      0.17
    1875.0,     512.4,      0.26
    1875.0,     491.8,      0.28
    1875.0,     470.0,      0.27
    1875.0,     446.8,      0.22
    1875.0,     422.3,      0.17
    1875.0,     396.3,      0.12
    1875.0,     368.7,      0.08
    1875.0,     339.5,      0.05
    1875.0,     308.5,      0.04
    1875.0,     275.7,      0.02
    1875.0,     240.9,      0.01
    1875.0,     203.7,      0.01
    1875.0,     163.9,      0.01
    1875.0,     121.7,      0.00
    1875.0,      77.1,      0.00
    1875.0,      29.9,      0.00
    1925.0,     582.7,      0.06
    1925.0,     572.7,      0.06
    1925.0,     562.7,      0.07
    1925.0,     552.7,      0.08
    1925.0,     542.7,      0.11
    1925.0,     530.2,      0.15
    1925.0,     512.7,      0.19
    1925.0,     492.1,      0.20
    1925.0,     470.3,      0.19
    1925.0,     447.1,      0.16
    1925.0,     422.6,      0.12
    1925.0,     396.6,      0.09
    1925.0,     369.0,      0.06
    1925.0,     339.8,      0.04
    1925.0,     308.8,      0.03
    1925.0,     276.0,      0.02
    1925.0,     241.2,      0.01
    1925.0,     203.9,      0.01
    1925.0,     164.1,      0.01
    1925.0,     121.9,      0.00
    1925.0,      77.2,      0.00
    1925.0,      29.9,      0.00
    1975.0,     583.0,      0.09
    1975.0,     573.0,      0.08
    1975.0,     563.0,      0.08
    1975.0,     553.0,      0.09
    1975.0,     543.0,      0.09
    1975.0,     530.5,      0.11
    1975.0,     513.0,      0.12
    1975.0,     492.4,      0.13
    1975.0,     470.6,      0.12
    1975.0,     447.4,      0.10
    1975.0,     422.9,      0.08
    1975.0,     396.9,      0.06
    1975.0,     369.3,      0.05
    1975.0,     340.1,      0.03
    1975.0,     309.1,      0.02
    1975.0,     276.3,      0.01
    1975.0,     241.5,      0.01
    1975.0,     204.2,      0.01
    1975.0,     164.3,      0.00
    1975.0,     122.0,      0.00
    1975.0,      77.3,      0.00
    1975.0,      29.9,      0.00
    2025.0,     583.4,      0.07
    2025.0,     573.4,      0.07
    2025.0,     563.4,      0.06
    2025.0,     553.4,      0.06
    2025.0,     543.4,      0.05
    2025.0,     530.9,      0.06
    2025.0,     513.4,      0.06
    2025.0,     492.8,      0.07
    2025.0,     471.0,      0.06
    2025.0,     447.8,      0.06
    2025.0,     423.3,      0.05
    2025.0,     397.3,      0.04
    2025.0,     369.7,      0.03
    2025.0,     340.5,      0.02
    2025.0,     309.5,      0.01
    2025.0,     276.7,      0.01
