 East  ,  Channel ,   Error 	 
  478994.2,       0.0,         0.0100
  478994.2,     -40.0,         0.0477
  478994.2,     -80.0,         0.3764
  478994.2,    -120.0,         0.6372
  478994.2,    -160.0,         0.8116
  478994.2,    -200.0,         0.5508
  478994.2,    -240.0,        -0.4818
  478994.2,    -280.0,        -0.6618
  478994.2,    -320.0,        -0.3678
  478994.2,    -360.0,         0.0118
  478994.2,    -400.0,         0.4291
  478994.2,    -440.0,        -0.1151
  478993.1,       0.0,         0.0462
  478993.1,     -40.0,         0.0753
  478993.1,     -80.0,         0.4066
  478993.1,    -120.0,         0.6678
  478993.1,    -160.0,         0.8372
  478993.1,    -200.0,         0.5719
  478993.1,    -240.0,        -0.5192
  478993.1,    -280.0,        -0.6391
  478993.1,    -320.0,        -0.3358
  478993.1,    -360.0,         0.0476
  478993.1,    -400.0,         0.4598
  478993.1,    -440.0,        -0.1047
  478993.2,       0.0,         0.1459
  478993.2,     -40.0,         0.1742
  478993.2,     -80.0,         0.4975
  478993.2,    -120.0,         0.7531
  478993.2,    -160.0,         0.9155
  478993.2,    -200.0,         0.6537
  478993.2,    -240.0,        -0.6186
  478993.2,    -280.0,        -0.5512
  478993.2,    -320.0,        -0.2426
  478993.2,    -360.0,         0.1454
  478993.2,    -400.0,         0.5519
  478993.2,    -440.0,        -0.0359
  478994.3,       0.0,         0.2439
  478994.3,     -40.0,         0.2983
  478994.3,     -80.0,         0.6182
  478994.3,    -120.0,         0.8605
  478994.3,    -160.0,         1.0167
  478994.3,    -200.0,         0.7506
  478994.3,    -240.0,        -0.7420
  478994.3,    -280.0,        -0.5034
  478994.3,    -320.0,        -0.1301
  478994.3,    -360.0,         0.2676
  478994.3,    -400.0,         0.6776
  478994.3,    -440.0,         0.0239
  478995.7,       0.0,         0.2615
  478995.7,     -40.0,         0.3336
  478995.7,     -80.0,         0.6800
  478995.7,    -120.0,         0.9261
  478995.7,    -160.0,         1.0794
  478995.7,    -200.0,         0.8156
  478995.7,    -240.0,        -0.8217
  478995.7,    -280.0,        -0.5646
  478995.7,    -320.0,        -0.1180
