Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,13.94,1.14,71.74,1.86
31003,50.0,22.6,478996.81,6196058.00,11.93,1.08,83.82,1.92
31003,50.0,19.6,478996.81,6196058.00,9.61,0.98,104.05,2.02
31003,50.0,16.6,478996.81,6196058.00,8.11,0.91,123.27,2.09
31003,50.0,13.6,478996.81,6196058.00,7.74,0.89,129.20,2.11
31003,50.0,10.6,478996.81,6196058.00,8.40,0.92,119.08,2.08
31003,50.0,7.6,478996.81,6196058.00,9.89,1.00,101.08,2.00
31003,50.0,4.6,478996.81,6196058.00,12.00,1.08,83.34,1.92
31003,50.0,1.6,478996.81,6196058.00,14.45,1.16,69.20,1.84
31003,50.0,-1.4,478996.81,6196058.00,16.97,1.23,58.94,1.77
31003,50.0,-4.4,478996.81,6196058.00,19.33,1.29,51.74,1.71
31003,50.0,-7.4,478996.81,6196058.00,21.40,1.33,46.74,1.67
31003,50.0,-10.4,478996.81,6196058.00,23.12,1.36,43.25,1.64
31003,50.0,-13.4,478996.81,6196058.00,24.51,1.39,40.80,1.61
31003,50.0,-16.4,478996.81,6196058.00,25.60,1.41,39.06,1.59
31003,50.0,-19.4,478996.81,6196058.00,26.45,1.42,37.80,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.12,1.43,36.88,1.57
31003,50.0,-25.4,478996.81,6196058.00,27.63,1.44,36.19,1.56
31003,50.0,-28.4,478996.81,6196058.00,28.03,1.45,35.68,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.35,1.45,35.28,1.55
31003,50.0,-34.6,478996.81,6196058.00,28.63,1.46,34.92,1.54
31003,50.0,-38.1,478996.81,6196058.00,28.86,1.46,34.66,1.54
31003,50.0,-41.6,478996.81,6196058.00,29.03,1.46,34.44,1.54
31003,50.0,-45.0,478996.81,6196058.00,29.17,1.46,34.28,1.54
31003,50.0,-48.5,478996.81,6196058.00,29.29,1.47,34.15,1.53
31003,50.0,-52.0,478996.81,6196058.00,29.38,1.47,34.04,1.53
31003,50.0,-55.5,478996.81,6196058.00,29.46,1.47,33.95,1.53
31003,50.0,-58.9,478996.81,6196058.00,29.52,1.47,33.88,1.53
31003,50.0,-62.4,478996.81,6196058.00,29.57,1.47,33.82,1.53
31003,50.0,-65.9,478996.81,6196058.00,29.59,1.47,33.79,1.53
31003,150.0,24.6,478996.81,6196158.00,13.49,1.13,74.14,1.87
31003,150.0,21.6,478996.81,6196158.00,10.10,1.00,99.03,2.00
31003,150.0,18.6,478996.81,6196158.00,6.92,0.84,144.49,2.16
31003,150.0,15.6,478996.81,6196158.00,5.19,0.72,192.63,2.28
31003,150.0,12.6,478996.81,6196158.00,4.86,0.69,205.61,2.31
31003,150.0,9.6,478996.81,6196158.00,5.64,0.75,177.43,2.25
31003,150.0,6.6,478996.81,6196158.00,7.29,0.86,137.16,2.14
31003,150.0,3.6,478996.81,6196158.00,9.62,0.98,103.92,2.02
31003,150.0,0.6,478996.81,6196158.00,12.35,1.09,80.94,1.91
31003,150.0,-2.4,478996.81,6196158.00,15.18,1.18,65.90,1.82
31003,150.0,-5.4,478996.81,6196158.00,17.82,1.25,56.10,1.75
31003,150.0,-8.4,478996.81,6196158.00,20.15,1.30,49.64,1.70
31003,150.0,-11.4,478996.81,6196158.00,22.08,1.34,45.28,1.66
31003,150.0,-14.4,478996.81,6196158.00,23.65,1.37,42.29,1.63
31003,150.0,-17.4,478996.81,6196158.00,24.88,1.40,40.20,1.60
31003,150.0,-20.4,478996.81,6196158.00,25.84,1.41,38.70,1.59
31003,150.0,-23.4,478996.81,6196158.00,26.59,1.42,37.60,1.58
31003,150.0,-26.4,478996.81,6196158.00,27.18,1.43,36.79,1.57
31003,150.0,-29.4,478996.81,6196158.00,27.64,1.44,36.18,1.56
31003,150.0,-32.4,478996.81,6196158.00,28.01,1.45,35.70,1.55
31003,150.0,-35.6,478996.81,6196158.00,28.34,1.45,35.28,1.55
31003,150.0,-39.0,478996.81,6196158.00,28.60,1.46,34.96,1.54
31003,150.0,-42.3,478996.81,6196158.00,28.81,1.46,34.71,1.54
31003,150.0,-45.7,478996.81,6196158.00,28.98,1.46,34.51,1.54
31003,150.0,-49.1,478996.81,6196158.00,29.12,1.46,34.34,1.54
31003,150.0,-52.4,478996.81,6196158.00,29.23,1.47,34.21,1.53
31003,150.0,-55.8,478996.81,6196158.00,29.33,1.47,34.10,1.53
31003,150.0,-59.2,478996.81,6196158.00,29.40,1.47,34.01,1.53
31003,150.0,-62.6,478996.81,6196158.00,29.47,1.47,33.94,1.53
31003,150.0,-65.9,478996.81,6196158.00,29.51,1.47,33.89,1.53
31003,250.0,23.8,478996.81,6196258.00,13.97,1.15,71.60,1.85
31003,250.0,20.8,478996.81,6196258.00,7.39,0.87,135.29,2.13
31003,250.0,17.8,478996.81,6196258.00,3.40,0.53,294.17,2.47
31003,250.0,14.8,478996.81,6196258.00,1.88,0.27,532.93,2.73
31003,250.0,11.8,478996.81,6196258.00,1.70,0.23,587.51,2.77
31003,250.0,8.8,478996.81,6196258.00,2.38,0.38,420.76,2.62
31003,250.0,5.8,478996.81,6196258.00,3.87,0.59,258.54,2.41
31003,250.0,2.8,478996.81,6196258.00,6.16,0.79,162.27,2.21
31003,250.0,-0.2,478996.81,6196258.00,9.05,0.96,110.51,2.04
31003,250.0,-3.2,478996.81,6196258.00,12.17,1.09,82.15,1.91
31003,250.0,-6.2,478996.81,6196258.00,15.19,1.18,65.82,1.82
31003,250.0,-9.2,478996.81,6196258.00,17.89,1.25,55.90,1.75
31003,250.0,-12.2,478996.81,6196258.00,20.17,1.30,49.58,1.70
31003,250.0,-15.2,478996.81,6196258.00,22.02,1.34,45.41,1.66
31003,250.0,-18.2,478996.81,6196258.00,23.50,1.37,42.55,1.63
31003,250.0,-21.2,478996.81,6196258.00,24.67,1.39,40.53,1.61
31003,250.0,-24.2,478996.81,6196258.00,25.59,1.41,39.08,1.59
31003,250.0,-27.2,478996.81,6196258.00,26.32,1.42,38.00,1.58
31003,250.0,-30.2,478996.81,6196258.00,26.90,1.43,37.18,1.57
31003,250.0,-33.2,478996.81,6196258.00,27.36,1.44,36.55,1.56
31003,250.0,-36.3,478996.81,6196258.00,27.79,1.44,35.99,1.56
31003,250.0,-39.6,478996.81,6196258.00,28.13,1.45,35.56,1.55
31003,250.0,-42.9,478996.81,6196258.00,28.40,1.45,35.21,1.55
31003,250.0,-46.2,478996.81,6196258.00,28.62,1.46,34.94,1.54
31003,250.0,-49.5,478996.81,6196258.00,28.80,1.46,34.72,1.54
31003,250.0,-52.8,478996.81,6196258.00,28.95,1.46,34.54,1.54
31003,250.0,-56.1,478996.81,6196258.00,29.08,1.46,34.38,1.54
31003,250.0,-59.4,478996.81,6196258.00,29.20,1.47,34.25,1.53
31003,250.0,-62.7,478996.81,6196258.00,29.29,1.47,34.14,1.53
31003,250.0,-66.0,478996.81,6196258.00,29.36,1.47,34.06,1.53
31003,350.0,24.7,478996.81,6196358.00,12.02,1.08,83.22,1.92
31003,350.0,21.7,478996.81,6196358.00,5.69,0.75,175.89,2.25
31003,350.0,18.7,478996.81,6196358.00,2.10,0.32,477.19,2.68
31003,350.0,15.7,478996.81,6196358.00,0.82,-0.09,1224.25,3.09
31003,350.0,12.7,478996.81,6196358.00,0.65,-0.19,1543.98,3.19
31003,350.0,9.7,478996.81,6196358.00,1.04,0.02,959.28,2.98
31003,350.0,6.7,478996.81,6196358.00,2.09,0.32,478.16,2.68
31003,350.0,3.7,478996.81,6196358.00,3.98,0.60,251.41,2.40
31003,350.0,0.7,478996.81,6196358.00,6.65,0.82,150.46,2.18
31003,350.0,-2.3,478996.81,6196358.00,9.78,0.99,102.22,2.01
31003,350.0,-5.3,478996.81,6196358.00,12.99,1.11,76.97,1.89
31003,350.0,-8.3,478996.81,6196358.00,15.97,1.20,62.61,1.80
31003,350.0,-11.3,478996.81,6196358.00,18.56,1.27,53.89,1.73
31003,350.0,-14.3,478996.81,6196358.00,20.70,1.32,48.30,1.68
31003,350.0,-17.3,478996.81,6196358.00,22.44,1.35,44.57,1.65
31003,350.0,-20.3,478996.81,6196358.00,23.82,1.38,41.97,1.62
31003,350.0,-23.3,478996.81,6196358.00,24.93,1.40,40.12,1.60
31003,350.0,-26.3,478996.81,6196358.00,25.80,1.41,38.76,1.59
31003,350.0,-29.3,478996.81,6196358.00,26.50,1.42,37.73,1.58
31003,350.0,-32.3,478996.81,6196358.00,27.07,1.43,36.94,1.57
31003,350.0,-35.5,478996.81,6196358.00,27.60,1.44,36.24,1.56
31003,350.0,-38.9,478996.81,6196358.00,28.02,1.45,35.69,1.55
31003,350.0,-42.2,478996.81,6196358.00,28.36,1.45,35.27,1.55
31003,350.0,-45.6,478996.81,6196358.00,28.63,1.46,34.93,1.54
31003,350.0,-49.0,478996.81,6196358.00,28.85,1.46,34.66,1.54
31003,350.0,-52.4,478996.81,6196358.00,29.04,1.46,34.43,1.54
31003,350.0,-55.8,478996.81,6196358.00,29.20,1.47,34.25,1.53
31003,350.0,-59.2,478996.81,6196358.00,29.34,1.47,34.09,1.53
31003,350.0,-62.6,478996.81,6196358.00,29.45,1.47,33.96,1.53
31003,350.0,-65.9,478996.81,6196358.00,29.54,1.47,33.86,1.53
31003,450.0,26.1,478996.81,6196458.00,5.26,0.72,189.96,2.28
31003,450.0,23.1,478996.81,6196458.00,4.96,0.70,201.57,2.30
31003,450.0,20.1,478996.81,6196458.00,2.94,0.47,339.75,2.53
31003,450.0,17.1,478996.81,6196458.00,1.14,0.06,875.96,2.94
31003,450.0,14.1,478996.81,6196458.00,0.67,-0.17,1491.97,3.17
31003,450.0,11.1,478996.81,6196458.00,0.86,-0.07,1169.16,3.07
31003,450.0,8.1,478996.81,6196458.00,1.61,0.21,621.50,2.79
31003,450.0,5.1,478996.81,6196458.00,3.13,0.50,319.51,2.50
31003,450.0,2.1,478996.81,6196458.00,5.49,0.74,182.24,2.26
31003,450.0,-0.9,478996.81,6196458.00,8.48,0.93,117.94,2.07
31003,450.0,-3.9,478996.81,6196458.00,11.74,1.07,85.20,1.93
31003,450.0,-6.9,478996.81,6196458.00,14.91,1.17,67.07,1.83
31003,450.0,-9.9,478996.81,6196458.00,17.77,1.25,56.29,1.75
31003,450.0,-12.9,478996.81,6196458.00,20.20,1.31,49.51,1.69
31003,450.0,-15.9,478996.81,6196458.00,22.21,1.35,45.03,1.65
31003,450.0,-18.9,478996.81,6196458.00,23.83,1.38,41.97,1.62
31003,450.0,-21.9,478996.81,6196458.00,25.12,1.40,39.81,1.60
31003,450.0,-24.9,478996.81,6196458.00,26.15,1.42,38.24,1.58
31003,450.0,-27.9,478996.81,6196458.00,26.97,1.43,37.07,1.57
31003,450.0,-30.9,478996.81,6196458.00,27.64,1.44,36.18,1.56
31003,450.0,-34.2,478996.81,6196458.00,28.28,1.45,35.36,1.55
31003,450.0,-37.7,478996.81,6196458.00,28.78,1.46,34.75,1.54
31003,450.0,-41.2,478996.81,6196458.00,29.17,1.46,34.29,1.54
31003,450.0,-44.7,478996.81,6196458.00,29.47,1.47,33.93,1.53
31003,450.0,-48.2,478996.81,6196458.00,29.71,1.47,33.66,1.53
31003,450.0,-51.8,478996.81,6196458.00,29.91,1.48,33.44,1.52
31003,450.0,-55.3,478996.81,6196458.00,30.07,1.48,33.26,1.52
31003,450.0,-58.8,478996.81,6196458.00,30.19,1.48,33.12,1.52
31003,450.0,-62.3,478996.81,6196458.00,30.29,1.48,33.01,1.52
31003,450.0,-65.9,478996.81,6196458.00,30.36,1.48,32.94,1.52
31003,550.0,27.8,478996.81,6196558.00,2.17,0.34,460.32,2.66
31003,550.0,24.8,478996.81,6196558.00,4.35,0.64,229.81,2.36
31003,550.0,21.8,478996.81,6196558.00,4.12,0.62,242.44,2.38
31003,550.0,18.8,478996.81,6196558.00,2.03,0.31,492.62,2.69
31003,550.0,15.8,478996.81,6196558.00,1.08,0.03,923.22,2.97
31003,550.0,12.8,478996.81,6196558.00,1.04,0.02,957.76,2.98
31003,550.0,9.8,478996.81,6196558.00,1.61,0.21,620.46,2.79
31003,550.0,6.8,478996.81,6196558.00,2.88,0.46,347.01,2.54
31003,550.0,3.8,478996.81,6196558.00,4.96,0.70,201.71,2.30
31003,550.0,0.8,478996.81,6196558.00,7.74,0.89,129.24,2.11
31003,550.0,-2.2,478996.81,6196558.00,10.93,1.04,91.51,1.96
31003,550.0,-5.2,478996.81,6196558.00,14.19,1.15,70.50,1.85
31003,550.0,-8.2,478996.81,6196558.00,17.24,1.24,58.02,1.76
31003,550.0,-11.2,478996.81,6196558.00,19.92,1.30,50.19,1.70
31003,550.0,-14.2,478996.81,6196558.00,22.19,1.35,45.06,1.65
31003,550.0,-17.2,478996.81,6196558.00,24.05,1.38,41.57,1.62
31003,550.0,-20.2,478996.81,6196558.00,25.56,1.41,39.12,1.59
31003,550.0,-23.2,478996.81,6196558.00,26.77,1.43,37.36,1.57
31003,550.0,-26.2,478996.81,6196558.00,27.73,1.44,36.06,1.56
31003,550.0,-29.2,478996.81,6196558.00,28.50,1.45,35.09,1.55
31003,550.0,-32.6,478996.81,6196558.00,29.28,1.47,34.15,1.53
31003,550.0,-36.3,478996.81,6196558.00,29.86,1.48,33.49,1.52
31003,550.0,-39.9,478996.81,6196558.00,30.30,1.48,33.00,1.52
31003,550.0,-43.6,478996.81,6196558.00,30.63,1.49,32.64,1.51
31003,550.0,-47.3,478996.81,6196558.00,30.89,1.49,32.38,1.51
31003,550.0,-51.0,478996.81,6196558.00,31.08,1.49,32.18,1.51
31003,550.0,-54.7,478996.81,6196558.00,31.22,1.49,32.03,1.51
31003,550.0,-58.4,478996.81,6196558.00,31.32,1.50,31.93,1.50
31003,550.0,-62.1,478996.81,6196558.00,31.39,1.50,31.86,1.50
31003,550.0,-65.8,478996.81,6196558.00,31.42,1.50,31.82,1.50
31003,650.0,29.8,478996.81,6196658.00,1.08,0.03,926.00,2.97
31003,650.0,26.8,478996.81,6196658.00,2.87,0.46,348.70,2.54
31003,650.0,23.8,478996.81,6196658.00,3.41,0.53,292.88,2.47
31003,650.0,20.8,478996.81,6196658.00,2.19,0.34,455.87,2.66
31003,650.0,17.8,478996.81,6196658.00,1.35,0.13,739.55,2.87
31003,650.0,14.8,478996.81,6196658.00,1.27,0.10,790.42,2.90
31003,650.0,11.8,478996.81,6196658.00,1.77,0.25,563.73,2.75
31003,650.0,8.8,478996.81,6196658.00,2.94,0.47,340.26,2.53
31003,650.0,5.8,478996.81,6196658.00,4.86,0.69,205.96,2.31
31003,650.0,2.8,478996.81,6196658.00,7.47,0.87,133.95,2.13
