Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,10.07,1.00,99.35,2.00
31003,50.0,22.6,478996.81,6196058.00,8.36,0.92,119.56,2.08
31003,50.0,19.6,478996.81,6196058.00,6.34,0.80,157.63,2.20
31003,50.0,16.6,478996.81,6196058.00,4.90,0.69,204.03,2.31
31003,50.0,13.6,478996.81,6196058.00,4.32,0.64,231.45,2.36
31003,50.0,10.6,478996.81,6196058.00,4.62,0.66,216.43,2.34
31003,50.0,7.6,478996.81,6196058.00,5.77,0.76,173.41,2.24
31003,50.0,4.6,478996.81,6196058.00,7.71,0.89,129.70,2.11
31003,50.0,1.6,478996.81,6196058.00,10.31,1.01,97.04,1.99
31003,50.0,-1.4,478996.81,6196058.00,13.28,1.12,75.33,1.88
31003,50.0,-4.4,478996.81,6196058.00,16.29,1.21,61.37,1.79
31003,50.0,-7.4,478996.81,6196058.00,19.09,1.28,52.39,1.72
31003,50.0,-10.4,478996.81,6196058.00,21.50,1.33,46.52,1.67
31003,50.0,-13.4,478996.81,6196058.00,23.48,1.37,42.60,1.63
31003,50.0,-16.4,478996.81,6196058.00,25.05,1.40,39.93,1.60
31003,50.0,-19.4,478996.81,6196058.00,26.27,1.42,38.07,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.21,1.43,36.75,1.57
31003,50.0,-25.4,478996.81,6196058.00,27.93,1.45,35.80,1.55
31003,50.0,-28.4,478996.81,6196058.00,28.48,1.45,35.11,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.91,1.46,34.59,1.54
31003,50.0,-34.6,478996.81,6196058.00,29.29,1.47,34.14,1.53
31003,50.0,-38.1,478996.81,6196058.00,29.58,1.47,33.81,1.53
31003,50.0,-41.6,478996.81,6196058.00,29.80,1.47,33.55,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.97,1.48,33.36,1.52
31003,50.0,-48.5,478996.81,6196058.00,30.11,1.48,33.21,1.52
31003,50.0,-52.0,478996.81,6196058.00,30.22,1.48,33.09,1.52
31003,50.0,-55.5,478996.81,6196058.00,30.31,1.48,32.99,1.52
31003,50.0,-58.9,478996.81,6196058.00,30.38,1.48,32.92,1.52
31003,50.0,-62.4,478996.81,6196058.00,30.44,1.48,32.86,1.52
31003,50.0,-65.9,478996.81,6196058.00,30.47,1.48,32.82,1.52
31003,150.0,24.6,478996.81,6196158.00,9.27,0.97,107.90,2.03
31003,150.0,21.6,478996.81,6196158.00,6.70,0.83,149.27,2.17
31003,150.0,18.6,478996.81,6196158.00,4.25,0.63,235.20,2.37
31003,150.0,15.6,478996.81,6196158.00,2.75,0.44,363.50,2.56
31003,150.0,12.6,478996.81,6196158.00,2.21,0.34,452.60,2.66
31003,150.0,9.6,478996.81,6196158.00,2.49,0.40,400.90,2.60
31003,150.0,6.6,478996.81,6196158.00,3.58,0.55,279.36,2.45
31003,150.0,3.6,478996.81,6196158.00,5.51,0.74,181.54,2.26
31003,150.0,0.6,478996.81,6196158.00,8.20,0.91,121.90,2.09
31003,150.0,-2.4,478996.81,6196158.00,11.38,1.06,87.84,1.94
31003,150.0,-5.4,478996.81,6196158.00,14.67,1.17,68.16,1.83
31003,150.0,-8.4,478996.81,6196158.00,17.74,1.25,56.36,1.75
31003,150.0,-11.4,478996.81,6196158.00,20.41,1.31,48.99,1.69
31003,150.0,-14.4,478996.81,6196158.00,22.61,1.35,44.23,1.65
31003,150.0,-17.4,478996.81,6196158.00,24.36,1.39,41.04,1.61
31003,150.0,-20.4,478996.81,6196158.00,25.73,1.41,38.86,1.59
31003,150.0,-23.4,478996.81,6196158.00,26.80,1.43,37.32,1.57
31003,150.0,-26.4,478996.81,6196158.00,27.62,1.44,36.21,1.56
31003,150.0,-29.4,478996.81,6196158.00,28.25,1.45,35.40,1.55
31003,150.0,-32.4,478996.81,6196158.00,28.74,1.46,34.79,1.54
31003,150.0,-35.6,478996.81,6196158.00,29.19,1.47,34.26,1.53
31003,150.0,-39.0,478996.81,6196158.00,29.52,1.47,33.87,1.53
31003,150.0,-42.3,478996.81,6196158.00,29.78,1.47,33.58,1.53
31003,150.0,-45.7,478996.81,6196158.00,29.99,1.48,33.35,1.52
31003,150.0,-49.1,478996.81,6196158.00,30.15,1.48,33.16,1.52
31003,150.0,-52.4,478996.81,6196158.00,30.29,1.48,33.02,1.52
31003,150.0,-55.8,478996.81,6196158.00,30.39,1.48,32.90,1.52
31003,150.0,-59.2,478996.81,6196158.00,30.48,1.48,32.81,1.52
31003,150.0,-62.6,478996.81,6196158.00,30.55,1.49,32.73,1.51
31003,150.0,-65.9,478996.81,6196158.00,30.60,1.49,32.68,1.51
31003,250.0,23.8,478996.81,6196258.00,8.28,0.92,120.74,2.08
31003,250.0,20.8,478996.81,6196258.00,4.39,0.64,227.79,2.36
31003,250.0,17.8,478996.81,6196258.00,1.92,0.28,520.16,2.72
31003,250.0,14.8,478996.81,6196258.00,0.81,-0.09,1237.98,3.09
31003,250.0,11.8,478996.81,6196258.00,0.50,-0.30,2007.56,3.30
31003,250.0,8.8,478996.81,6196258.00,0.65,-0.19,1532.18,3.19
31003,250.0,5.8,478996.81,6196258.00,1.34,0.13,747.93,2.87
31003,250.0,2.8,478996.81,6196258.00,2.83,0.45,353.25,2.55
31003,250.0,-0.2,478996.81,6196258.00,5.28,0.72,189.27,2.28
31003,250.0,-3.2,478996.81,6196258.00,8.50,0.93,117.66,2.07
31003,250.0,-6.2,478996.81,6196258.00,12.04,1.08,83.04,1.92
31003,250.0,-9.2,478996.81,6196258.00,15.48,1.19,64.58,1.81
31003,250.0,-12.2,478996.81,6196258.00,18.54,1.27,53.92,1.73
31003,250.0,-15.2,478996.81,6196258.00,21.11,1.32,47.36,1.68
31003,250.0,-18.2,478996.81,6196258.00,23.19,1.37,43.12,1.63
31003,250.0,-21.2,478996.81,6196258.00,24.84,1.40,40.26,1.60
31003,250.0,-24.2,478996.81,6196258.00,26.13,1.42,38.27,1.58
31003,250.0,-27.2,478996.81,6196258.00,27.14,1.43,36.85,1.57
31003,250.0,-30.2,478996.81,6196258.00,27.93,1.45,35.81,1.55
31003,250.0,-33.2,478996.81,6196258.00,28.55,1.46,35.02,1.54
31003,250.0,-36.3,478996.81,6196258.00,29.11,1.46,34.35,1.54
31003,250.0,-39.6,478996.81,6196258.00,29.55,1.47,33.84,1.53
31003,250.0,-42.9,478996.81,6196258.00,29.89,1.48,33.46,1.52
31003,250.0,-46.2,478996.81,6196258.00,30.15,1.48,33.17,1.52
31003,250.0,-49.5,478996.81,6196258.00,30.37,1.48,32.93,1.52
31003,250.0,-52.8,478996.81,6196258.00,30.54,1.48,32.74,1.52
31003,250.0,-56.1,478996.81,6196258.00,30.69,1.49,32.59,1.51
31003,250.0,-59.4,478996.81,6196258.00,30.81,1.49,32.46,1.51
31003,250.0,-62.7,478996.81,6196258.00,30.91,1.49,32.35,1.51
31003,250.0,-66.0,478996.81,6196258.00,30.98,1.49,32.27,1.51
31003,350.0,24.7,478996.81,6196358.00,4.44,0.65,225.36,2.35
31003,350.0,21.7,478996.81,6196358.00,3.35,0.53,298.34,2.47
31003,350.0,18.7,478996.81,6196358.00,1.81,0.26,551.01,2.74
31003,350.0,15.7,478996.81,6196358.00,0.65,-0.19,1543.00,3.19
31003,350.0,12.7,478996.81,6196358.00,0.24,-0.63,4229.57,3.63
31003,350.0,9.7,478996.81,6196358.00,0.23,-0.63,4304.99,3.63
31003,350.0,6.7,478996.81,6196358.00,0.57,-0.25,1767.92,3.25
31003,350.0,3.7,478996.81,6196358.00,1.55,0.19,644.99,2.81
31003,350.0,0.7,478996.81,6196358.00,3.55,0.55,281.62,2.45
31003,350.0,-2.3,478996.81,6196358.00,6.58,0.82,152.02,2.18
31003,350.0,-5.3,478996.81,6196358.00,10.23,1.01,97.71,1.99
31003,350.0,-8.3,478996.81,6196358.00,14.00,1.15,71.43,1.85
31003,350.0,-11.3,478996.81,6196358.00,17.48,1.24,57.21,1.76
31003,350.0,-14.3,478996.81,6196358.00,20.47,1.31,48.84,1.69
31003,350.0,-17.3,478996.81,6196358.00,22.93,1.36,43.60,1.64
31003,350.0,-20.3,478996.81,6196358.00,24.90,1.40,40.16,1.60
31003,350.0,-23.3,478996.81,6196358.00,26.45,1.42,37.80,1.58
31003,350.0,-26.3,478996.81,6196358.00,27.67,1.44,36.14,1.56
31003,350.0,-29.3,478996.81,6196358.00,28.62,1.46,34.94,1.54
31003,350.0,-32.3,478996.81,6196358.00,29.37,1.47,34.04,1.53
31003,350.0,-35.5,478996.81,6196358.00,30.07,1.48,33.26,1.52
31003,350.0,-38.9,478996.81,6196358.00,30.59,1.49,32.69,1.51
31003,350.0,-42.2,478996.81,6196358.00,30.98,1.49,32.28,1.51
31003,350.0,-45.6,478996.81,6196358.00,31.29,1.50,31.96,1.50
31003,350.0,-49.0,478996.81,6196358.00,31.52,1.50,31.72,1.50
31003,350.0,-52.4,478996.81,6196358.00,31.71,1.50,31.53,1.50
31003,350.0,-55.8,478996.81,6196358.00,31.87,1.50,31.38,1.50
31003,350.0,-59.2,478996.81,6196358.00,31.99,1.51,31.26,1.49
31003,350.0,-62.6,478996.81,6196358.00,32.09,1.51,31.16,1.49
31003,350.0,-65.9,478996.81,6196358.00,32.17,1.51,31.08,1.49
31003,450.0,26.1,478996.81,6196458.00,1.94,0.29,516.61,2.71
31003,450.0,23.1,478996.81,6196458.00,5.20,0.72,192.19,2.28
31003,450.0,20.1,478996.81,6196458.00,5.66,0.75,176.77,2.25
31003,450.0,17.1,478996.81,6196458.00,2.47,0.39,404.87,2.61
31003,450.0,14.1,478996.81,6196458.00,0.60,-0.22,1676.71,3.22
31003,450.0,11.1,478996.81,6196458.00,0.21,-0.67,4729.60,3.67
31003,450.0,8.1,478996.81,6196458.00,0.35,-0.45,2819.33,3.45
31003,450.0,5.1,478996.81,6196458.00,1.04,0.02,965.90,2.98
31003,450.0,2.1,478996.81,6196458.00,2.68,0.43,372.91,2.57
31003,450.0,-0.9,478996.81,6196458.00,5.49,0.74,182.03,2.26
31003,450.0,-3.9,478996.81,6196458.00,9.19,0.96,108.77,2.04
31003,450.0,-6.9,478996.81,6196458.00,13.24,1.12,75.52,1.88
31003,450.0,-9.9,478996.81,6196458.00,17.15,1.23,58.32,1.77
31003,450.0,-12.9,478996.81,6196458.00,20.61,1.31,48.51,1.69
31003,450.0,-15.9,478996.81,6196458.00,23.52,1.37,42.51,1.63
31003,450.0,-18.9,478996.81,6196458.00,25.88,1.41,38.64,1.59
31003,450.0,-21.9,478996.81,6196458.00,27.74,1.44,36.05,1.56
31003,450.0,-24.9,478996.81,6196458.00,29.20,1.47,34.25,1.53
31003,450.0,-27.9,478996.81,6196458.00,30.33,1.48,32.97,1.52
31003,450.0,-30.9,478996.81,6196458.00,31.21,1.49,32.04,1.51
31003,450.0,-34.2,478996.81,6196458.00,32.06,1.51,31.19,1.49
31003,450.0,-37.7,478996.81,6196458.00,32.67,1.51,30.61,1.49
31003,450.0,-41.2,478996.81,6196458.00,33.10,1.52,30.21,1.48
31003,450.0,-44.7,478996.81,6196458.00,33.42,1.52,29.92,1.48
31003,450.0,-48.2,478996.81,6196458.00,33.66,1.53,29.71,1.47
31003,450.0,-51.8,478996.81,6196458.00,33.83,1.53,29.56,1.47
31003,450.0,-55.3,478996.81,6196458.00,33.95,1.53,29.45,1.47
31003,450.0,-58.8,478996.81,6196458.00,34.04,1.53,29.37,1.47
31003,450.0,-62.3,478996.81,6196458.00,34.10,1.53,29.32,1.47
31003,450.0,-65.9,478996.81,6196458.00,34.14,1.53,29.29,1.47
31003,550.0,27.8,478996.81,6196558.00,2.16,0.34,462.24,2.66
31003,550.0,24.8,478996.81,6196558.00,8.06,0.91,124.10,2.09
31003,550.0,21.8,478996.81,6196558.00,10.19,1.01,98.15,1.99
31003,550.0,18.8,478996.81,6196558.00,5.59,0.75,178.89,2.25
31003,550.0,15.8,478996.81,6196558.00,1.48,0.17,676.66,2.83
31003,550.0,12.8,478996.81,6196558.00,0.34,-0.47,2923.60,3.47
31003,550.0,9.8,478996.81,6196558.00,0.33,-0.49,3073.40,3.49
31003,550.0,6.8,478996.81,6196558.00,0.82,-0.09,1217.10,3.09
31003,550.0,3.8,478996.81,6196558.00,2.15,0.33,465.16,2.67
