Iteration,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
6,2775.0,347.7,740329.81,7174746.00,466.75,2.67,2.14,0.33
6,2775.0,316.8,740329.81,7174746.00,567.79,2.75,1.76,0.25
6,2775.0,282.8,740329.81,7174746.00,665.52,2.82,1.50,0.18
6,2775.0,245.6,740329.81,7174746.00,747.02,2.87,1.34,0.13
6,2775.0,206.4,740329.81,7174746.00,810.75,2.91,1.23,0.09
6,2775.0,165.0,740329.81,7174746.00,856.50,2.93,1.17,0.07
6,2775.0,121.2,740329.81,7174746.00,883.01,2.95,1.13,0.05
6,2825.0,591.7,740329.81,7174796.00,10.00,1.00,99.99,2.00
6,2825.0,581.7,740329.81,7174796.00,8.87,0.95,112.76,2.05
6,2825.0,571.7,740329.81,7174796.00,7.97,0.90,125.49,2.10
6,2825.0,561.7,740329.81,7174796.00,7.97,0.90,125.41,2.10
6,2825.0,551.7,740329.81,7174796.00,8.99,0.95,111.20,2.05
6,2825.0,539.2,740329.81,7174796.00,12.31,1.09,81.24,1.91
6,2825.0,521.7,740329.81,7174796.00,20.64,1.31,48.46,1.69
6,2825.0,501.1,740329.81,7174796.00,35.99,1.56,27.78,1.44
6,2825.0,479.2,740329.81,7174796.00,62.53,1.80,15.99,1.20
6,2825.0,456.1,740329.81,7174796.00,105.15,2.02,9.51,0.98
6,2825.0,431.5,740329.81,7174796.00,167.59,2.22,5.97,0.78
6,2825.0,405.5,740329.81,7174796.00,250.01,2.40,4.00,0.60
6,2825.0,378.0,740329.81,7174796.00,347.87,2.54,2.87,0.46
6,2825.0,348.7,740329.81,7174796.00,452.92,2.66,2.21,0.34
6,2825.0,317.8,740329.81,7174796.00,555.83,2.74,1.80,0.26
6,2825.0,283.7,740329.81,7174796.00,656.34,2.82,1.52,0.18
6,2825.0,246.3,740329.81,7174796.00,740.28,2.87,1.35,0.13
6,2825.0,206.9,740329.81,7174796.00,805.96,2.91,1.24,0.09
6,2825.0,165.3,740329.81,7174796.00,853.13,2.93,1.17,0.07
6,2825.0,121.3,740329.81,7174796.00,880.50,2.94,1.14,0.06
6,2875.0,592.4,740329.81,7174846.00,5.41,0.73,184.84,2.27
6,2875.0,582.4,740329.81,7174846.00,5.93,0.77,168.55,2.23
6,2875.0,572.4,740329.81,7174846.00,6.88,0.84,145.34,2.16
6,2875.0,562.4,740329.81,7174846.00,8.25,0.92,121.22,2.08
6,2875.0,552.4,740329.81,7174846.00,10.07,1.00,99.26,2.00
6,2875.0,539.9,740329.81,7174846.00,13.93,1.14,71.78,1.86
6,2875.0,522.4,740329.81,7174846.00,21.84,1.34,45.80,1.66
6,2875.0,501.8,740329.81,7174846.00,35.74,1.55,27.98,1.45
6,2875.0,480.0,740329.81,7174846.00,60.04,1.78,16.66,1.22
6,2875.0,456.8,740329.81,7174846.00,100.00,2.00,10.00,1.00
6,2875.0,432.3,740329.81,7174846.00,159.88,2.20,6.25,0.80
6,2875.0,406.3,740329.81,7174846.00,240.50,2.38,4.16,0.62
6,2875.0,378.7,740329.81,7174846.00,337.65,2.53,2.96,0.47
6,2875.0,349.5,740329.81,7174846.00,443.07,2.65,2.26,0.35
6,2875.0,318.5,740329.81,7174846.00,547.10,2.74,1.83,0.26
6,2875.0,284.3,740329.81,7174846.00,649.52,2.81,1.54,0.19
6,2875.0,246.9,740329.81,7174846.00,735.20,2.87,1.36,0.13
6,2875.0,207.3,740329.81,7174846.00,802.30,2.90,1.25,0.10
6,2875.0,165.5,740329.81,7174846.00,850.52,2.93,1.18,0.07
6,2875.0,121.4,740329.81,7174846.00,878.56,2.94,1.14,0.06
6,2925.0,592.7,740329.81,7174896.00,18.68,1.27,53.52,1.73
6,2925.0,582.7,740329.81,7174896.00,18.95,1.28,52.77,1.72
6,2925.0,572.7,740329.81,7174896.00,19.43,1.29,51.48,1.71
6,2925.0,562.7,740329.81,7174896.00,20.13,1.30,49.66,1.70
6,2925.0,552.7,740329.81,7174896.00,21.20,1.33,47.18,1.67
6,2925.0,540.2,740329.81,7174896.00,23.77,1.38,42.07,1.62
6,2925.0,522.7,740329.81,7174896.00,29.96,1.48,33.37,1.52
6,2925.0,502.1,740329.81,7174896.00,42.29,1.63,23.65,1.37
6,2925.0,480.3,740329.81,7174896.00,65.05,1.81,15.37,1.19
6,2925.0,457.2,740329.81,7174896.00,103.36,2.01,9.68,0.99
6,2925.0,432.6,740329.81,7174896.00,161.50,2.21,6.19,0.79
6,2925.0,406.6,740329.81,7174896.00,240.49,2.38,4.16,0.62
6,2925.0,379.0,740329.81,7174896.00,336.36,2.53,2.97,0.47
6,2925.0,349.8,740329.81,7174896.00,441.01,2.64,2.27,0.36
6,2925.0,318.9,740329.81,7174896.00,544.73,2.74,1.84,0.26
6,2925.0,284.6,740329.81,7174896.00,647.35,2.81,1.54,0.19
6,2925.0,247.1,740329.81,7174896.00,733.36,2.87,1.36,0.13
6,2925.0,207.5,740329.81,7174896.00,800.80,2.90,1.25,0.10
6,2925.0,165.6,740329.81,7174896.00,849.35,2.93,1.18,0.07
6,2925.0,121.4,740329.81,7174896.00,877.64,2.94,1.14,0.06
6,2975.0,592.6,740329.81,7174946.00,58.68,1.77,17.04,1.23
6,2975.0,582.6,740329.81,7174946.00,56.66,1.75,17.65,1.25
6,2975.0,572.6,740329.81,7174946.00,53.67,1.73,18.63,1.27
6,2975.0,562.6,740329.81,7174946.00,50.63,1.70,19.75,1.30
6,2975.0,552.6,740329.81,7174946.00,48.27,1.68,20.72,1.32
6,2975.0,540.1,740329.81,7174946.00,46.48,1.67,21.51,1.33
6,2975.0,522.6,740329.81,7174946.00,48.76,1.69,20.51,1.31
6,2975.0,502.0,740329.81,7174946.00,59.00,1.77,16.95,1.23
6,2975.0,480.2,740329.81,7174946.00,80.83,1.91,12.37,1.09
6,2975.0,457.0,740329.81,7174946.00,118.59,2.07,8.43,0.93
6,2975.0,432.5,740329.81,7174946.00,175.92,2.25,5.68,0.75
6,2975.0,406.5,740329.81,7174946.00,253.46,2.40,3.95,0.60
6,2975.0,378.9,740329.81,7174946.00,347.30,2.54,2.88,0.46
6,2975.0,349.7,740329.81,7174946.00,449.62,2.65,2.22,0.35
6,2975.0,318.7,740329.81,7174946.00,551.07,2.74,1.81,0.26
6,2975.0,284.5,740329.81,7174946.00,651.54,2.81,1.53,0.19
6,2975.0,247.0,740329.81,7174946.00,735.91,2.87,1.36,0.13
6,2975.0,207.4,740329.81,7174946.00,802.23,2.90,1.25,0.10
6,2975.0,165.6,740329.81,7174946.00,850.09,2.93,1.18,0.07
6,2975.0,121.4,740329.81,7174946.00,878.03,2.94,1.14,0.06
6,3025.0,592.0,740329.81,7174996.00,111.09,2.05,9.00,0.95
6,3025.0,582.0,740329.81,7174996.00,106.95,2.03,9.35,0.97
6,3025.0,572.0,740329.81,7174996.00,100.69,2.00,9.93,1.00
6,3025.0,562.0,740329.81,7174996.00,94.04,1.97,10.63,1.03
6,3025.0,552.0,740329.81,7174996.00,88.27,1.95,11.33,1.05
6,3025.0,539.5,740329.81,7174996.00,81.99,1.91,12.20,1.09
6,3025.0,522.0,740329.81,7174996.00,80.30,1.90,12.45,1.10
6,3025.0,501.4,740329.81,7174996.00,88.74,1.95,11.27,1.05
6,3025.0,479.5,740329.81,7174996.00,110.33,2.04,9.06,0.96
6,3025.0,456.4,740329.81,7174996.00,148.36,2.17,6.74,0.83
6,3025.0,431.8,740329.81,7174996.00,205.38,2.31,4.87,0.69
6,3025.0,405.8,740329.81,7174996.00,281.22,2.45,3.56,0.55
6,3025.0,378.3,740329.81,7174996.00,371.87,2.57,2.69,0.43
6,3025.0,349.1,740329.81,7174996.00,469.99,2.67,2.13,0.33
6,3025.0,318.1,740329.81,7174996.00,566.97,2.75,1.76,0.25
6,3025.0,284.0,740329.81,7174996.00,662.66,2.82,1.51,0.18
6,3025.0,246.6,740329.81,7174996.00,743.27,2.87,1.35,0.13
6,3025.0,207.1,740329.81,7174996.00,806.86,2.91,1.24,0.09
6,3025.0,165.4,740329.81,7174996.00,852.91,2.93,1.17,0.07
6,3025.0,121.3,740329.81,7174996.00,879.88,2.94,1.14,0.06
6,3075.0,590.8,740329.81,7175046.00,157.58,2.20,6.35,0.80
6,3075.0,580.8,740329.81,7175046.00,153.56,2.19,6.51,0.81
6,3075.0,570.8,740329.81,7175046.00,147.31,2.17,6.79,0.83
6,3075.0,560.8,740329.81,7175046.00,140.45,2.15,7.12,0.85
6,3075.0,550.8,740329.81,7175046.00,134.28,2.13,7.45,0.87
6,3075.0,538.3,740329.81,7175046.00,127.16,2.10,7.86,0.90
6,3075.0,520.8,740329.81,7175046.00,124.58,2.10,8.03,0.90
6,3075.0,500.2,740329.81,7175046.00,132.94,2.12,7.52,0.88
6,3075.0,478.4,740329.81,7175046.00,155.14,2.19,6.45,0.81
6,3075.0,455.2,740329.81,7175046.00,193.70,2.29,5.16,0.71
6,3075.0,430.7,740329.81,7175046.00,250.07,2.40,4.00,0.60
6,3075.0,404.7,740329.81,7175046.00,323.23,2.51,3.09,0.49
6,3075.0,377.1,740329.81,7175046.00,409.09,2.61,2.44,0.39
6,3075.0,347.9,740329.81,7175046.00,500.98,2.70,2.00,0.30
6,3075.0,316.9,740329.81,7175046.00,591.38,2.77,1.69,0.23
6,3075.0,282.9,740329.81,7175046.00,679.98,2.83,1.47,0.17
6,3075.0,245.7,740329.81,7175046.00,754.96,2.88,1.32,0.12
6,3075.0,206.5,740329.81,7175046.00,814.38,2.91,1.23,0.09
6,3075.0,165.0,740329.81,7175046.00,857.65,2.93,1.17,0.07
6,3075.0,121.2,740329.81,7175046.00,883.07,2.95,1.13,0.05
6,3125.0,589.4,740329.81,7175096.00,202.76,2.31,4.93,0.69
6,3125.0,579.4,740329.81,7175096.00,199.89,2.30,5.00,0.70
6,3125.0,569.4,740329.81,7175096.00,195.38,2.29,5.12,0.71
6,3125.0,559.4,740329.81,7175096.00,190.42,2.28,5.25,0.72
6,3125.0,549.4,740329.81,7175096.00,185.99,2.27,5.38,0.73
6,3125.0,536.9,740329.81,7175096.00,181.10,2.26,5.52,0.74
6,3125.0,519.4,740329.81,7175096.00,180.69,2.26,5.53,0.74
6,3125.0,498.8,740329.81,7175096.00,190.69,2.28,5.24,0.72
6,3125.0,476.9,740329.81,7175096.00,213.99,2.33,4.67,0.67
6,3125.0,453.8,740329.81,7175096.00,252.57,2.40,3.96,0.60
6,3125.0,429.3,740329.81,7175096.00,307.07,2.49,3.26,0.51
6,3125.0,403.3,740329.81,7175096.00,375.94,2.58,2.66,0.42
6,3125.0,375.7,740329.81,7175096.00,455.25,2.66,2.20,0.34
6,3125.0,346.5,740329.81,7175096.00,539.18,2.73,1.85,0.27
6,3125.0,315.5,740329.81,7175096.00,621.41,2.79,1.61,0.21
6,3125.0,281.6,740329.81,7175096.00,701.45,2.85,1.43,0.15
6,3125.0,244.7,740329.81,7175096.00,769.58,2.89,1.30,0.11
6,3125.0,205.8,740329.81,7175096.00,823.95,2.92,1.21,0.08
6,3125.0,164.6,740329.81,7175096.00,863.78,2.94,1.16,0.06
6,3125.0,121.1,740329.81,7175096.00,887.27,2.95,1.13,0.05
6,3175.0,588.0,740329.81,7175146.00,252.35,2.40,3.96,0.60
6,3175.0,578.0,740329.81,7175146.00,250.64,2.40,3.99,0.60
6,3175.0,568.0,740329.81,7175146.00,248.02,2.39,4.03,0.61
6,3175.0,558.0,740329.81,7175146.00,245.29,2.39,4.08,0.61
6,3175.0,548.0,740329.81,7175146.00,243.11,2.39,4.11,0.61
6,3175.0,535.5,740329.81,7175146.00,241.45,2.38,4.14,0.62
6,3175.0,518.0,740329.81,7175146.00,244.41,2.39,4.09,0.61
6,3175.0,497.4,740329.81,7175146.00,256.63,2.41,3.90,0.59
6,3175.0,475.5,740329.81,7175146.00,280.71,2.45,3.56,0.55
6,3175.0,452.4,740329.81,7175146.00,318.22,2.50,3.14,0.50
6,3175.0,427.8,740329.81,7175146.00,369.34,2.57,2.71,0.43
6,3175.0,401.8,740329.81,7175146.00,432.43,2.64,2.31,0.36
6,3175.0,374.3,740329.81,7175146.00,503.99,2.70,1.98,0.30
6,3175.0,345.0,740329.81,7175146.00,579.14,2.76,1.73,0.24
6,3175.0,314.1,740329.81,7175146.00,652.70,2.81,1.53,0.19
6,3175.0,280.3,740329.81,7175146.00,723.94,2.86,1.38,0.14
6,3175.0,243.7,740329.81,7175146.00,785.05,2.89,1.27,0.11
6,3175.0,205.1,740329.81,7175146.00,834.19,2.92,1.20,0.08
6,3175.0,164.2,740329.81,7175146.00,870.44,2.94,1.15,0.06
6,3175.0,120.9,740329.81,7175146.00,891.87,2.95,1.12,0.05
6,3225.0,586.7,740329.81,7175196.00,301.06,2.48,3.32,0.52
6,3225.0,576.7,740329.81,7175196.00,300.24,2.48,3.33,0.52
6,3225.0,566.7,740329.81,7175196.00,299.13,2.48,3.34,0.52
6,3225.0,556.7,740329.81,7175196.00,298.21,2.47,3.35,0.53
6,3225.0,546.7,740329.81,7175196.00,297.94,2.47,3.36,0.53
6,3225.0,534.2,740329.81,7175196.00,299.10,2.48,3.34,0.52
6,3225.0,516.7,740329.81,7175196.00,305.06,2.48,3.28,0.52
6,3225.0,496.1,740329.81,7175196.00,318.97,2.50,3.14,0.50
6,3225.0,474.2,740329.81,7175196.00,343.06,2.54,2.91,0.46
6,3225.0,451.1,740329.81,7175196.00,378.57,2.58,2.64,0.42
6,3225.0,426.6,740329.81,7175196.00,425.57,2.63,2.35,0.37
6,3225.0,400.5,740329.81,7175196.00,482.60,2.68,2.07,0.32
6,3225.0,373.0,740329.81,7175196.00,546.73,2.74,1.83,0.26
6,3225.0,343.8,740329.81,7175196.00,613.90,2.79,1.63,0.21
6,3225.0,312.8,740329.81,7175196.00,679.80,2.83,1.47,0.17
6,3225.0,279.2,740329.81,7175196.00,743.53,2.87,1.34,0.13
6,3225.0,242.9,740329.81,7175196.00,798.62,2.90,1.25,0.10
6,3225.0,204.4,740329.81,7175196.00,843.31,2.93,1.19,0.07
6,3225.0,163.8,740329.81,7175196.00,876.44,2.94,1.14,0.06
6,3225.0,120.8,740329.81,7175196.00,896.06,2.95,1.12,0.05
6,3275.0,585.6,740329.81,7175246.00,334.19,2.52,2.99,0.48
6,3275.0,575.6,740329.81,7175246.00,333.93,2.52,2.99,0.48
6,3275.0,565.6,740329.81,7175246.00,333.74,2.52,3.00,0.48
6,3275.0,555.6,740329.81,7175246.00,333.93,2.52,2.99,0.48
6,3275.0,545.6,740329.81,7175246.00,334.82,2.52,2.99,0.48
6,3275.0,533.1,740329.81,7175246.00,337.69,2.53,2.96,0.47
6,3275.0,515.6,740329.81,7175246.00,345.36,2.54,2.90,0.46
6,3275.0,495.0,740329.81,7175246.00,360.05,2.56,2.78,0.44
6,3275.0,473.1,740329.81,7175246.00,383.70,2.58,2.61,0.42
6,3275.0,450.0,740329.81,7175246.00,417.42,2.62,2.40,0.38
6,3275.0,425.5,740329.81,7175246.00,461.30,2.66,2.17,0.34
6,3275.0,399.5,740329.81,7175246.00,514.11,2.71,1.95,0.29
6,3275.0,371.9,740329.81,7175246.00,573.34,2.76,1.74,0.24
6,3275.0,342.7,740329.81,7175246.00,635.45,2.80,1.57,0.20
6,3275.0,311.7,740329.81,7175246.00,696.61,2.84,1.44,0.16
6,3275.0,278.2,740329.81,7175246.00,755.76,2.88,1.32,0.12
6,3275.0,242.1,740329.81,7175246.00,807.20,2.91,1.24,0.09
6,3275.0,203.9,740329.81,7175246.00,849.15,2.93,1.18,0.07
6,3275.0,163.5,740329.81,7175246.00,880.35,2.94,1.14,0.06
6,3275.0,120.7,740329.81,7175246.00,898.78,2.95,1.11,0.05
7,25.0,581.9,740329.81,7171996.00,68.78,1.84,14.54,1.16
7,25.0,571.9,740329.81,7171996.00,72.25,1.86,13.84,1.14
7,25.0,561.9,740329.81,7171996.00,79.05,1.90,12.65,1.10
7,25.0,551.9,740329.81,7171996.00,89.12,1.95,11.22,1.05
7,25.0,541.9,740329.81,7171996.00,102.42,2.01,9.76,0.99
7,25.0,529.4,740329.81,7171996.00,129.29,2.11,7.73,0.89
7,25.0,511.9,740329.81,7171996.00,176.25,2.25,5.67,0.75
7,25.0,491.3,740329.81,7171996.00,238.48,2.38,4.19,0.62
7,25.0,469.4,740329.81,7171996.00,315.87,2.50,3.17,0.50
7,25.0,446.3,740329.81,7171996.00,405.09,2.61,2.47,0.39
7,25.0,421.7,740329.81,7171996.00,500.62,2.70,2.00,0.30
7,25.0,395.7,740329.81,7171996.00,595.82,2.78,1.68,0.22
7,25.0,368.2,740329.81,7171996.00,684.38,2.84,1.46,0.16
7,25.0,338.9,740329.81,7171996.00,761.62,2.88,1.31,0.12
7,25.0,308.0,740329.81,7171996.00,825.17,2.92,1.21,0.08
7,25.0,274.9,740329.81,7171996.00,875.79,2.94,1.14,0.06
7,25.0,239.5,740329.81,7171996.00,913.14,2.96,1.10,0.04
7,25.0,202.0,740329.81,7171996.00,939.20,2.97,1.06,0.03
7,25.0,162.3,740329.81,7171996.00,956.09,2.98,1.05,0.02
7,25.0,120.3,740329.81,7171996.00,965.02,2.98,1.04,0.02
7,75.0,583.6,740329.81,7172046.00,59.24,1.77,16.88,1.23
7,75.0,573.6,740329.81,7172046.00,62.81,1.80,15.92,1.20
7,75.0,563.6,740329.81,7172046.00,69.65,1.84,14.36,1.16
7,75.0,553.6,740329.81,7172046.00,79.61,1.90,12.56,1.10
7,75.0,543.6,740329.81,7172046.00,92.58,1.97,10.80,1.03
7,75.0,531.1,740329.81,7172046.00,118.49,2.07,8.44,0.93
7,75.0,513.6,740329.81,7172046.00,163.52,2.21,6.12,0.79
7,75.0,493.0,740329.81,7172046.00,223.59,2.35,4.47,0.65
7,75.0,471.2,740329.81,7172046.00,299.21,2.48,3.34,0.52
7,75.0,448.0,740329.81,7172046.00,387.74,2.59,2.58,0.41
7,75.0,423.5,740329.81,7172046.00,484.02,2.68,2.07,0.32
7,75.0,397.5,740329.81,7172046.00,581.21,2.76,1.72,0.24
7,75.0,369.9,740329.81,7172046.00,672.46,2.83,1.49,0.17
7,75.0,340.7,740329.81,7172046.00,752.45,2.88,1.33,0.12
7,75.0,309.7,740329.81,7172046.00,818.37,2.91,1.22,0.09
7,75.0,276.4,740329.81,7172046.00,871.22,2.94,1.15,0.06
7,75.0,240.7,740329.81,7172046.00,910.02,2.96,1.10,0.04
7,75.0,202.9,740329.81,7172046.00,937.09,2.97,1.07,0.03
7,75.0,162.9,740329.81,7172046.00,954.61,2.98,1.05,0.02
7,75.0,120.5,740329.81,7172046.00,963.83,2.98,1.04,0.02
7,125.0,585.3,740329.81,7172096.00,69.45,1.84,14.40,1.16
7,125.0,575.3,740329.81,7172096.00,72.54,1.86,13.79,1.14
7,125.0,565.3,740329.81,7172096.00,78.36,1.89,12.76,1.11
7,125.0,555.3,740329.81,7172096.00,86.77,1.94,11.52,1.06
7,125.0,545.3,740329.81,7172096.00,97.69,1.99,10.24,1.01
7,125.0,532.8,740329.81,7172096.00,119.31,2.08,8.38,0.92
7,125.0,515.3,740329.81,7172096.00,157.26,2.20,6.36,0.80
7,125.0,494.7,740329.81,7172096.00,209.77,2.32,4.77,0.68
7,125.0,472.9,740329.81,7172096.00,278.88,2.45,3.59,0.55
7,125.0,449.7,740329.81,7172096.00,363.50,2.56,2.75,0.44
7,125.0,425.2,740329.81,7172096.00,459.08,2.66,2.18,0.34
7,125.0,399.2,740329.81,7172096.00,558.39,2.75,1.79,0.25
7,125.0,371.6,740329.81,7172096.00,653.37,2.82,1.53,0.18
7,125.0,342.4,740329.81,7172096.00,737.53,2.87,1.36,0.13
7,125.0,311.4,740329.81,7172096.00,807.17,2.91,1.24,0.09
7,125.0,278.0,740329.81,7172096.00,863.51,2.94,1.16,0.06
7,125.0,241.9,740329.81,7172096.00,904.75,2.96,1.11,0.04
7,125.0,203.7,740329.81,7172096.00,933.41,2.97,1.07,0.03
7,125.0,163.4,740329.81,7172096.00,951.92,2.98,1.05,0.02
7,125.0,120.7,740329.81,7172096.00,961.71,2.98,1.04,0.02
7,175.0,587.0,740329.81,7172146.00,120.20,2.08,8.32,0.92
7,175.0,577.0,740329.81,7172146.00,120.03,2.08,8.33,0.92
7,175.0,567.0,740329.81,7172146.00,120.67,2.08,8.29,0.92
7,175.0,557.0,740329.81,7172146.00,122.82,2.09,8.14,0.91
7,175.0,547.0,740329.81,7172146.00,127.05,2.10,7.87,0.90
7,175.0,534.5,740329.81,7172146.00,137.72,2.14,7.26,0.86
7,175.0,517.0,740329.81,7172146.00,161.20,2.21,6.20,0.79
7,175.0,496.4,740329.81,7172146.00,200.34,2.30,4.99,0.70
7,175.0,474.6,740329.81,7172146.00,258.73,2.41,3.87,0.59
7,175.0,451.4,740329.81,7172146.00,336.66,2.53,2.97,0.47
7,175.0,426.9,740329.81,7172146.00,430.12,2.63,2.32,0.37
7,175.0,400.9,740329.81,7172146.00,531.14,2.73,1.88,0.27
7,175.0,373.3,740329.81,7172146.00,630.16,2.80,1.59,0.20
7,175.0,344.1,740329.81,7172146.00,719.10,2.86,1.39,0.14
7,175.0,313.1,740329.81,7172146.00,793.12,2.90,1.26,0.10
7,175.0,279.5,740329.81,7172146.00,853.62,2.93,1.17,0.07
7,175.0,243.1,740329.81,7172146.00,897.79,2.95,1.11,0.05
7,175.0,204.6,740329.81,7172146.00,928.44,2.97,1.08,0.03
7,175.0,163.9,740329.81,7172146.00,948.24,2.98,1.05,0.02
7,175.0,120.8,740329.81,7172146.00,958.75,2.98,1.04,0.02
7,225.0,588.6,740329.81,7172196.00,192.65,2.28,5.19,0.72
7,225.0,578.6,740329.81,7172196.00,185.68,2.27,5.39,0.73
7,225.0,568.6,740329.81,7172196.00,175.58,2.24,5.70,0.76
7,225.0,558.6,740329.81,7172196.00,165.64,2.22,6.04,0.78
7,225.0,548.6,740329.81,7172196.00,158.15,2.20,6.32,0.80
7,225.0,536.1,740329.81,7172196.00,152.45,2.18,6.56,0.82
7,225.0,518.6,740329.81,7172196.00,158.45,2.20,6.31,0.80
7,225.0,498.0,740329.81,7172196.00,184.17,2.27,5.43,0.73
7,225.0,476.2,740329.81,7172196.00,232.96,2.37,4.29,0.63
7,225.0,453.0,740329.81,7172196.00,305.41,2.48,3.27,0.52
7,225.0,428.5,740329.81,7172196.00,397.62,2.60,2.51,0.40
7,225.0,402.5,740329.81,7172196.00,500.92,2.70,2.00,0.30
7,225.0,374.9,740329.81,7172196.00,604.35,2.78,1.65,0.22
7,225.0,345.7,740329.81,7172196.00,698.34,2.84,1.43,0.16
7,225.0,314.7,740329.81,7172196.00,776.98,2.89,1.29,0.11
7,225.0,280.9,740329.81,7172196.00,841.94,2.93,1.19,0.07
7,225.0,244.2,740329.81,7172196.00,889.30,2.95,1.12,0.05
7,225.0,205.4,740329.81,7172196.00,922.22,2.96,1.08,0.04
7,225.0,164.4,740329.81,7172196.00,943.56,2.97,1.06,0.03
7,225.0,121.0,740329.81,7172196.00,954.93,2.98,1.05,0.02
7,275.0,589.5,740329.81,7172246.00,212.73,2.33,4.70,0.67
7,275.0,579.5,740329.81,7172246.00,199.56,2.30,5.01,0.70
7,275.0,569.5,740329.81,7172246.00,180.29,2.26,5.55,0.74
7,275.0,559.5,740329.81,7172246.00,161.08,2.21,6.21,0.79
7,275.0,549.5,740329.81,7172246.00,145.79,2.16,6.86,0.84
7,275.0,537.0,740329.81,7172246.00,131.13,2.12,7.63,0.88
7,275.0,519.5,740329.81,7172246.00,129.76,2.11,7.71,0.89
7,275.0,498.9,740329.81,7172246.00,150.83,2.18,6.63,0.82
7,275.0,477.1,740329.81,7172246.00,196.67,2.29,5.08,0.71
7,275.0,453.9,740329.81,7172246.00,268.15,2.43,3.73,0.57
7,275.0,429.4,740329.81,7172246.00,361.77,2.56,2.76,0.44
7,275.0,403.4,740329.81,7172246.00,468.58,2.67,2.13,0.33
7,275.0,375.8,740329.81,7172246.00,576.79,2.76,1.73,0.24
7,275.0,346.6,740329.81,7172246.00,675.85,2.83,1.48,0.17
7,275.0,315.6,740329.81,7172246.00,759.15,2.88,1.32,0.12
7,275.0,281.8,740329.81,7172246.00,828.54,2.92,1.21,0.08
7,275.0,244.8,740329.81,7172246.00,879.28,2.94,1.14,0.06
7,275.0,205.9,740329.81,7172246.00,914.70,2.96,1.09,0.04
7,275.0,164.6,740329.81,7172246.00,937.83,2.97,1.07,0.03
7,275.0,121.1,740329.81,7172246.00,950.21,2.98,1.05,0.02
7,325.0,589.1,740329.81,7172296.00,138.99,2.14,7.19,0.86
7,325.0,579.1,740329.81,7172296.00,127.47,2.11,7.85,0.89
7,325.0,569.1,740329.81,7172296.00,111.22,2.05,8.99,0.95
7,325.0,559.1,740329.81,7172296.00,96.21,1.98,10.39,1.02
7,325.0,549.1,740329.81,7172296.00,85.65,1.93,11.68,1.07
7,325.0,536.6,740329.81,7172296.00,77.75,1.89,12.86,1.11
7,325.0,519.1,740329.81,7172296.00,82.83,1.92,12.07,1.08
7,325.0,498.5,740329.81,7172296.00,107.45,2.03,9.31,0.97
7,325.0,476.7,740329.81,7172296.00,155.22,2.19,6.44,0.81
7,325.0,453.5,740329.81,7172296.00,228.60,2.36,4.37,0.64
7,325.0,429.0,740329.81,7172296.00,324.96,2.51,3.08,0.49
7,325.0,403.0,740329.81,7172296.00,435.52,2.64,2.30,0.36
7,325.0,375.4,740329.81,7172296.00,548.18,2.74,1.82,0.26
7,325.0,346.2,740329.81,7172296.00,651.89,2.81,1.53,0.19
7,325.0,315.2,740329.81,7172296.00,739.69,2.87,1.35,0.13
7,325.0,281.4,740329.81,7172296.00,813.30,2.91,1.23,0.09
7,325.0,244.6,740329.81,7172296.00,867.57,2.94,1.15,0.06
7,325.0,205.7,740329.81,7172296.00,905.79,2.96,1.10,0.04
7,325.0,164.5,740329.81,7172296.00,930.95,2.97,1.07,0.03
7,325.0,121.1,740329.81,7172296.00,944.54,2.98,1.06,0.02
7,375.0,587.8,740329.81,7172346.00,68.12,1.83,14.68,1.17
7,375.0,577.8,740329.81,7172346.00,59.58,1.78,16.78,1.22
7,375.0,567.8,740329.81,7172346.00,49.01,1.69,20.40,1.31
7,375.0,557.8,740329.81,7172346.00,40.91,1.61,24.44,1.39
7,375.0,547.8,740329.81,7172346.00,36.71,1.56,27.24,1.44
7,375.0,535.3,740329.81,7172346.00,36.15,1.56,27.66,1.44
7,375.0,517.8,740329.81,7172346.00,46.24,1.66,21.63,1.34
7,375.0,497.2,740329.81,7172346.00,72.22,1.86,13.85,1.14
7,375.0,475.3,740329.81,7172346.00,119.91,2.08,8.34,0.92
7,375.0,452.2,740329.81,7172346.00,193.31,2.29,5.17,0.71
7,375.0,427.7,740329.81,7172346.00,290.59,2.46,3.44,0.54
7,375.0,401.6,740329.81,7172346.00,403.18,2.61,2.48,0.39
7,375.0,374.1,740329.81,7172346.00,518.87,2.72,1.93,0.28
7,375.0,344.9,740329.81,7172346.00,626.37,2.80,1.60,0.20
7,375.0,313.9,740329.81,7172346.00,718.39,2.86,1.39,0.14
7,375.0,280.2,740329.81,7172346.00,796.01,2.90,1.26,0.10
7,375.0,243.6,740329.81,7172346.00,854.03,2.93,1.17,0.07
7,375.0,205.0,740329.81,7172346.00,895.40,2.95,1.12,0.05
7,375.0,164.1,740329.81,7172346.00,922.92,2.97,1.08,0.03
7,375.0,120.9,740329.81,7172346.00,937.93,2.97,1.07,0.03
7,425.0,586.6,740329.81,7172396.00,44.42,1.65,22.51,1.35
7,425.0,576.6,740329.81,7172396.00,35.85,1.55,27.90,1.45
7,425.0,566.6,740329.81,7172396.00,26.66,1.43,37.50,1.57
7,425.0,556.6,740329.81,7172396.00,20.78,1.32,48.12,1.68
