 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0738
  478994.2,     -40.0,        -0.1642
  478994.2,     -80.0,        -0.0637
  478994.2,    -120.0,         0.0187
  478994.2,    -160.0,         0.2690
  478994.2,    -200.0,         0.1586
  478994.2,    -240.0,        -0.1416
  478994.2,    -280.0,        -0.2081
  478994.2,    -320.0,        -0.0939
  478994.2,    -360.0,        -0.1660
  478994.2,    -400.0,        -0.3215
  478994.2,    -440.0,         0.0443
  478993.1,       0.0,        -0.0557
  478993.1,     -40.0,        -0.1722
  478993.1,     -80.0,        -0.0800
  478993.1,    -120.0,        -0.0225
  478993.1,    -160.0,         0.1434
  478993.1,    -200.0,         0.1123
  478993.1,    -240.0,        -0.1266
  478993.1,    -280.0,        -0.1555
  478993.1,    -320.0,        -0.0473
  478993.1,    -360.0,        -0.0749
  478993.1,    -400.0,        -0.3404
  478993.1,    -440.0,         0.0893
  478993.2,       0.0,         0.0140
  478993.2,     -40.0,        -0.1339
  478993.2,     -80.0,        -0.0621
  478993.2,    -120.0,        -0.0192
  478993.2,    -160.0,         0.0750
  478993.2,    -200.0,         0.0879
  478993.2,    -240.0,        -0.1385
  478993.2,    -280.0,        -0.0280
  478993.2,    -320.0,         0.0357
  478993.2,    -360.0,         0.0336
  478993.2,    -400.0,        -0.3005
  478993.2,    -440.0,         0.1601
  478994.3,       0.0,         0.0744
  478994.3,     -40.0,        -0.0876
  478994.3,     -80.0,        -0.0254
  478994.3,    -120.0,         0.0107
  478994.3,    -160.0,         0.0573
  478994.3,    -200.0,         0.0718
  478994.3,    -240.0,        -0.1513
  478994.3,    -280.0,         0.0590
  478994.3,    -320.0,         0.1071
  478994.3,    -360.0,         0.1301
  478994.3,    -400.0,        -0.2295
  478994.3,    -440.0,         0.1905
  478995.7,       0.0,         0.0518
  478995.7,     -40.0,        -0.1383
  478995.7,     -80.0,        -0.0418
  478995.7,    -120.0,         0.0194
  478995.7,    -160.0,         0.0533
  478995.7,    -200.0,         0.0520
  478995.7,    -240.0,        -0.1101
  478995.7,    -280.0,         0.0259
  478995.7,    -320.0,         0.0413
  478995.7,    -360.0,         0.1222
  478995.7,    -400.0,        -0.2125
  478995.7,    -440.0,         0.1610
  478996.8,       0.0,        -0.0010
  478996.8,     -40.0,        -0.2398
  478996.8,     -80.0,        -0.0948
  478996.8,    -120.0,         0.0097
  478996.8,    -160.0,         0.0751
  478996.8,    -200.0,         0.0510
  478996.8,    -240.0,        -0.0488
  478996.8,    -280.0,        -0.0301
  478996.8,    -320.0,        -0.1023
  478996.8,    -360.0,         0.0433
  478996.8,    -400.0,        -0.2559
  478996.8,    -440.0,         0.0827
  478997.1,       0.0,         0.0135
  478997.1,     -40.0,        -0.2603
  478997.1,     -80.0,        -0.1014
  478997.1,    -120.0,         0.0347
  478997.1,    -160.0,         0.1392
  478997.1,    -200.0,         0.0790
  478997.1,    -240.0,         0.0556
  478997.1,    -280.0,         0.0165
  478997.1,    -320.0,        -0.1368
  478997.1,    -360.0,         0.0174
  478997.1,    -400.0,        -0.2665
  478997.1,    -440.0,         0.0673
  478996.1,       0.0,         0.0726
  478996.1,     -40.0,        -0.2017
  478996.1,     -80.0,        -0.0932
  478996.1,    -120.0,         0.0296
  478996.1,    -160.0,         0.1717
  478996.1,    -200.0,         0.1232
  478996.1,    -240.0,         0.0466
  478996.1,    -280.0,         0.1236
  478996.1,    -320.0,        -0.0143
  478996.1,    -360.0,         0.0316
  478996.1,    -400.0,        -0.2921
  478996.1,    -440.0,         0.1311
  478994.3,       0.0,         0.1307
  478994.3,     -40.0,        -0.1113
  478994.3,     -80.0,        -0.0471
  478994.3,    -120.0,         0.0212
  478994.3,    -160.0,         0.1810
  478994.3,    -200.0,         0.2020
  478994.3,    -240.0,         0.0651
  478994.3,    -280.0,         0.1788
  478994.3,    -320.0,         0.1840
  478994.3,    -360.0,         0.1020
  478994.3,    -400.0,        -0.2929
  478994.3,    -440.0,         0.2946
  478992.4,       0.0,         0.1233
  478992.4,     -40.0,        -0.1267
  478992.4,     -80.0,        -0.0301
  478992.4,    -120.0,         0.0054
  478992.4,    -160.0,         0.1611
  478992.4,    -200.0,         0.2208
  478992.4,    -240.0,         0.0834
  478992.4,    -280.0,         0.1132
  478992.4,    -320.0,         0.2134
  478992.4,    -360.0,         0.1407
  478992.4,    -400.0,        -0.3081
  478992.4,    -440.0,         0.3160
  478991.2,       0.0,         0.0267
  478991.2,     -40.0,        -0.2254
  478991.2,     -80.0,        -0.0968
  478991.2,    -120.0,        -0.0330
  478991.2,    -160.0,         0.1245
  478991.2,    -200.0,         0.1473
  478991.2,    -240.0,         0.0290
  478991.2,    -280.0,         0.0282
  478991.2,    -320.0,         0.0646
  478991.2,    -360.0,         0.0623
  478991.2,    -400.0,        -0.3566
  478991.2,    -440.0,         0.2052
  478990.8,       0.0,        -0.0038
  478990.8,     -40.0,        -0.2654
  478990.8,     -80.0,        -0.1135
  478990.8,    -120.0,        -0.0242
  478990.8,    -160.0,         0.1236
  478990.8,    -200.0,         0.0954
  478990.8,    -240.0,         0.0323
  478990.8,    -280.0,        -0.0112
  478990.8,    -320.0,        -0.0307
  478990.8,    -360.0,         0.0446
  478990.8,    -400.0,        -0.3513
  478990.8,    -440.0,         0.1594
  478991.1,       0.0,         0.0296
  478991.1,     -40.0,        -0.2310
  478991.1,     -80.0,        -0.0595
  478991.1,    -120.0,         0.0355
  478991.1,    -160.0,         0.1620
  478991.1,    -200.0,         0.1171
  478991.1,    -240.0,         0.0863
  478991.1,    -280.0,         0.0147
  478991.1,    -320.0,        -0.0367
  478991.1,    -360.0,         0.1120
  478991.1,    -400.0,        -0.2871
  478991.1,    -440.0,         0.1668
  478992.3,       0.0,         0.0424
  478992.3,     -40.0,        -0.2159
  478992.3,     -80.0,        -0.0365
  478992.3,    -120.0,         0.0729
  478992.3,    -160.0,         0.1835
  478992.3,    -200.0,         0.1694
  478992.3,    -240.0,         0.1494
  478992.3,    -280.0,         0.0117
  478992.3,    -320.0,        -0.0559
  478992.3,    -360.0,         0.1441
  478992.3,    -400.0,        -0.2470
  478992.3,    -440.0,         0.1538
  478993.9,       0.0,         0.0127
  478993.9,     -40.0,        -0.2450
  478993.9,     -80.0,        -0.0592
  478993.9,    -120.0,         0.0656
  478993.9,    -160.0,         0.1736
  478993.9,    -200.0,         0.2030
  478993.9,    -240.0,         0.1203
  478993.9,    -280.0,        -0.0031
  478993.9,    -320.0,        -0.0963
  478993.9,    -360.0,         0.1201
  478993.9,    -400.0,        -0.2593
  478993.9,    -440.0,         0.1041
  478995.5,       0.0,         0.0007
  478995.5,     -40.0,        -0.2531
  478995.5,     -80.0,        -0.0850
  478995.5,    -120.0,         0.0430
  478995.5,    -160.0,         0.1514
  478995.5,    -200.0,         0.2054
  478995.5,    -240.0,         0.0528
  478995.5,    -280.0,        -0.0072
  478995.5,    -320.0,        -0.0942
  478995.5,    -360.0,         0.0957
  478995.5,    -400.0,        -0.2845
  478995.5,    -440.0,         0.1046
  478996.2,       0.0,        -0.0004
  478996.2,     -40.0,        -0.2498
  478996.2,     -80.0,        -0.1062
  478996.2,    -120.0,         0.0159
  478996.2,    -160.0,         0.1259
  478996.2,    -200.0,         0.1711
  478996.2,    -240.0,         0.0538
  478996.2,    -280.0,         0.0159
  478996.2,    -320.0,        -0.0665
  478996.2,    -360.0,         0.0786
  478996.2,    -400.0,        -0.3125
  478996.2,    -440.0,         0.1067
  478996.0,       0.0,        -0.0278
  478996.0,     -40.0,        -0.2647
  478996.0,     -80.0,        -0.1365
  478996.0,    -120.0,        -0.0163
  478996.0,    -160.0,         0.1001
  478996.0,    -200.0,         0.1124
  478996.0,    -240.0,         0.0299
  478996.0,    -280.0,        -0.0067
  478996.0,    -320.0,        -0.0689
  478996.0,    -360.0,         0.0375
  478996.0,    -400.0,        -0.3457
  478996.0,    -440.0,         0.1028
  478995.1,       0.0,        -0.0123
  478995.1,     -40.0,        -0.2274
  478995.1,     -80.0,        -0.0858
  478995.1,    -120.0,         0.0231
  478995.1,    -160.0,         0.1246
  478995.1,    -200.0,         0.1523
  478995.1,    -240.0,        -0.0242
  478995.1,    -280.0,        -0.0421
  478995.1,    -320.0,        -0.0517
  478995.1,    -360.0,         0.0911
  478995.1,    -400.0,        -0.2947
  478995.1,    -440.0,         0.1381
  478994.1,       0.0,        -0.0113
  478994.1,     -40.0,        -0.2040
  478994.1,     -80.0,        -0.0385
  478994.1,    -120.0,         0.0677
  478994.1,    -160.0,         0.1478
  478994.1,    -200.0,         0.1960
  478994.1,    -240.0,        -0.0941
  478994.1,    -280.0,        -0.1032
  478994.1,    -320.0,        -0.0595
  478994.1,    -360.0,         0.1490
  478994.1,    -400.0,        -0.2436
  478994.1,    -440.0,         0.1413
  478993.5,       0.0,        -0.0510
  478993.5,     -40.0,        -0.2297
  478993.5,     -80.0,        -0.0576
  478993.5,    -120.0,         0.0368
  478993.5,    -160.0,         0.1392
  478993.5,    -200.0,         0.1619
  478993.5,    -240.0,        -0.1517
  478993.5,    -280.0,        -0.1783
  478993.5,    -320.0,        -0.0852
  478993.5,    -360.0,         0.1155
  478993.5,    -400.0,        -0.2823
  478993.5,    -440.0,         0.0992
  478993.3,       0.0,        -0.0830
  478993.3,     -40.0,        -0.2673
  478993.3,     -80.0,        -0.0912
  478993.3,    -120.0,         0.0014
  478993.3,    -160.0,         0.1288
  478993.3,    -200.0,         0.0678
  478993.3,    -240.0,        -0.1677
  478993.3,    -280.0,        -0.2036
  478993.3,    -320.0,        -0.0994
  478993.3,    -360.0,         0.0768
  478993.3,    -400.0,        -0.3352
  478993.3,    -440.0,         0.0323
  478993.6,       0.0,        -0.0140
  478993.6,     -40.0,        -0.2214
  478993.6,     -80.0,        -0.0560
  478993.6,    -120.0,         0.0288
  478993.6,    -160.0,         0.1543
  478993.6,    -200.0,         0.0827
  478993.6,    -240.0,        -0.0820
  478993.6,    -280.0,        -0.1149
  478993.6,    -320.0,        -0.0399
  478993.6,    -360.0,         0.1320
  478993.6,    -400.0,        -0.3036
  478993.6,    -440.0,         0.0502
  478994.6,       0.0,         0.0513
  478994.6,     -40.0,        -0.1712
  478994.6,     -80.0,        -0.0223
  478994.6,    -120.0,         0.0641
  478994.6,    -160.0,         0.1855
  478994.6,    -200.0,         0.1314
  478994.6,    -240.0,         0.0086
  478994.6,    -280.0,        -0.0149
  478994.6,    -320.0,         0.0046
  478994.6,    -360.0,         0.1525
  478994.6,    -400.0,        -0.2516
  478994.6,    -440.0,         0.0957
  478995.7,       0.0,         0.0605
  478995.7,     -40.0,        -0.1459
  478995.7,     -80.0,        -0.0212
  478995.7,    -120.0,         0.0642
  478995.7,    -160.0,         0.1992
  478995.7,    -200.0,         0.1822
  478995.7,    -240.0,         0.0281
  478995.7,    -280.0,         0.0354
  478995.7,    -320.0,         0.0183
  478995.7,    -360.0,         0.1155
  478995.7,    -400.0,        -0.2397
  478995.7,    -440.0,         0.1546
  478996.7,       0.0,         0.0466
  478996.7,     -40.0,        -0.1520
  478996.7,     -80.0,        -0.0455
  478996.7,    -120.0,         0.0296
  478996.7,    -160.0,         0.1808
  478996.7,    -200.0,         0.1974
  478996.7,    -240.0,        -0.0402
  478996.7,    -280.0,         0.0198
  478996.7,    -320.0,         0.0127
  478996.7,    -360.0,         0.0679
  478996.7,    -400.0,        -0.2729
  478996.7,    -440.0,         0.1803
  478997.1,       0.0,         0.0023
  478997.1,     -40.0,        -0.1860
  478997.1,     -80.0,        -0.0856
  478997.1,    -120.0,        -0.0121
  478997.1,    -160.0,         0.1463
  478997.1,    -200.0,         0.1507
  478997.1,    -240.0,        -0.0580
  478997.1,    -280.0,        -0.0175
  478997.1,    -320.0,        -0.0183
  478997.1,    -360.0,         0.0222
  478997.1,    -400.0,        -0.3234
  478997.1,    -440.0,         0.1525
  478996.9,       0.0,        -0.0362
  478996.9,     -40.0,        -0.2096
  478996.9,     -80.0,        -0.0949
  478996.9,    -120.0,        -0.0160
  478996.9,    -160.0,         0.1417
  478996.9,    -200.0,         0.1209
  478996.9,    -240.0,        -0.0884
  478996.9,    -280.0,        -0.0856
  478996.9,    -320.0,        -0.0507
  478996.9,    -360.0,         0.0072
  478996.9,    -400.0,        -0.3299
  478996.9,    -440.0,         0.1105
  478996.3,       0.0,        -0.0362
  478996.3,     -40.0,        -0.1981
  478996.3,     -80.0,        -0.0707
  478996.3,    -120.0,         0.0130
  478996.3,    -160.0,         0.1643
  478996.3,    -200.0,         0.1061
  478996.3,    -240.0,        -0.1386
  478996.3,    -280.0,        -0.1236
  478996.3,    -320.0,        -0.0556
  478996.3,    -360.0,         0.0292
  478996.3,    -400.0,        -0.2993
  478996.3,    -440.0,         0.0851
  478995.5,       0.0,        -0.0323
  478995.5,     -40.0,        -0.1943
  478995.5,     -80.0,        -0.0701
  478995.5,    -120.0,         0.0112
  478995.5,    -160.0,         0.1646
  478995.5,    -200.0,         0.0936
  478995.5,    -240.0,        -0.1035
  478995.5,    -280.0,        -0.1201
  478995.5,    -320.0,        -0.0579
  478995.5,    -360.0,         0.0230
  478995.5,    -400.0,        -0.3007
  478995.5,    -440.0,         0.0930
  478995.1,       0.0,         0.0052
  478995.1,     -40.0,        -0.1601
  478995.1,     -80.0,        -0.0349
  478995.1,    -120.0,         0.0241
  478995.1,    -160.0,         0.1834
  478995.1,    -200.0,         0.1098
  478995.1,    -240.0,        -0.0208
  478995.1,    -280.0,        -0.0922
  478995.1,    -320.0,        -0.0217
  478995.1,    -360.0,         0.0533
  478995.1,    -400.0,        -0.2757
  478995.1,    -440.0,         0.1313
  478995.4,       0.0,         0.0596
  478995.4,     -40.0,        -0.1061
  478995.4,     -80.0,         0.0237
  478995.4,    -120.0,         0.0596
  478995.4,    -160.0,         0.2249
  478995.4,    -200.0,         0.1135
  478995.4,    -240.0,        -0.0228
  478995.4,    -280.0,        -0.0599
  478995.4,    -320.0,         0.0387
  478995.4,    -360.0,         0.1081
  478995.4,    -400.0,        -0.2307
  478995.4,    -440.0,         0.1747
  478996.3,       0.0,         0.0434
  478996.3,     -40.0,        -0.1122
  478996.3,     -80.0,         0.0038
  478996.3,    -120.0,         0.0165
  478996.3,    -160.0,         0.2260
  478996.3,    -200.0,         0.0597
  478996.3,    -240.0,        -0.0739
  478996.3,    -280.0,        -0.0821
  478996.3,    -320.0,         0.0682
  478996.3,    -360.0,         0.0506
  478996.3,    -400.0,        -0.2785
  478996.3,    -440.0,         0.1464
  478997.0,       0.0,         0.0112
  478997.0,     -40.0,        -0.1343
  478997.0,     -80.0,        -0.0368
  478997.0,    -120.0,        -0.0320
  478997.0,    -160.0,         0.2226
  478997.0,    -200.0,        -0.0062
  478997.0,    -240.0,        -0.1311
  478997.0,    -280.0,        -0.1031
  478997.0,    -320.0,         0.0826
  478997.0,    -360.0,        -0.0318
  478997.0,    -400.0,        -0.3333
  478997.0,    -440.0,         0.1046
  478997.3,       0.0,         0.0277
