Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,10.45,1.02,95.72,1.98
31003,50.0,22.6,478996.81,6196058.00,8.75,0.94,114.26,2.06
31003,50.0,19.6,478996.81,6196058.00,6.72,0.83,148.84,2.17
31003,50.0,16.6,478996.81,6196058.00,5.28,0.72,189.49,2.28
31003,50.0,13.6,478996.81,6196058.00,4.74,0.68,211.11,2.32
31003,50.0,10.6,478996.81,6196058.00,5.10,0.71,195.94,2.29
31003,50.0,7.6,478996.81,6196058.00,6.32,0.80,158.16,2.20
31003,50.0,4.6,478996.81,6196058.00,8.32,0.92,120.21,2.08
31003,50.0,1.6,478996.81,6196058.00,10.92,1.04,91.55,1.96
31003,50.0,-1.4,478996.81,6196058.00,13.85,1.14,72.21,1.86
31003,50.0,-4.4,478996.81,6196058.00,16.78,1.22,59.58,1.78
31003,50.0,-7.4,478996.81,6196058.00,19.48,1.29,51.35,1.71
31003,50.0,-10.4,478996.81,6196058.00,21.78,1.34,45.91,1.66
31003,50.0,-13.4,478996.81,6196058.00,23.67,1.37,42.25,1.63
31003,50.0,-16.4,478996.81,6196058.00,25.16,1.40,39.74,1.60
31003,50.0,-19.4,478996.81,6196058.00,26.32,1.42,37.99,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.21,1.43,36.75,1.57
31003,50.0,-25.4,478996.81,6196058.00,27.90,1.45,35.85,1.55
31003,50.0,-28.4,478996.81,6196058.00,28.42,1.45,35.19,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.82,1.46,34.69,1.54
31003,50.0,-34.6,478996.81,6196058.00,29.18,1.47,34.27,1.53
31003,50.0,-38.1,478996.81,6196058.00,29.45,1.47,33.95,1.53
31003,50.0,-41.6,478996.81,6196058.00,29.66,1.47,33.71,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.82,1.47,33.53,1.53
31003,50.0,-48.5,478996.81,6196058.00,29.95,1.48,33.39,1.52
31003,50.0,-52.0,478996.81,6196058.00,30.06,1.48,33.27,1.52
31003,50.0,-55.5,478996.81,6196058.00,30.14,1.48,33.18,1.52
31003,50.0,-58.9,478996.81,6196058.00,30.21,1.48,33.11,1.52
31003,50.0,-62.4,478996.81,6196058.00,30.26,1.48,33.05,1.52
31003,50.0,-65.9,478996.81,6196058.00,30.29,1.48,33.02,1.52
31003,150.0,24.6,478996.81,6196158.00,9.63,0.98,103.89,2.02
31003,150.0,21.6,478996.81,6196158.00,7.06,0.85,141.69,2.15
31003,150.0,18.6,478996.81,6196158.00,4.54,0.66,220.10,2.34
31003,150.0,15.6,478996.81,6196158.00,3.01,0.48,332.32,2.52
31003,150.0,12.6,478996.81,6196158.00,2.50,0.40,399.70,2.60
31003,150.0,9.6,478996.81,6196158.00,2.86,0.46,349.18,2.54
31003,150.0,6.6,478996.81,6196158.00,4.05,0.61,247.05,2.39
31003,150.0,3.6,478996.81,6196158.00,6.07,0.78,164.88,2.22
31003,150.0,0.6,478996.81,6196158.00,8.80,0.94,113.62,2.06
31003,150.0,-2.4,478996.81,6196158.00,11.96,1.08,83.61,1.92
31003,150.0,-5.4,478996.81,6196158.00,15.18,1.18,65.90,1.82
31003,150.0,-8.4,478996.81,6196158.00,18.15,1.26,55.11,1.74
31003,150.0,-11.4,478996.81,6196158.00,20.71,1.32,48.29,1.68
