Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
11240,25.0,556.1,729521.25,7168044.50,8.11,0.91,123.37,2.09
11240,25.0,546.1,729521.25,7168044.50,8.35,0.92,119.75,2.08
11240,25.0,536.1,729521.25,7168044.50,7.61,0.88,131.47,2.12
11240,25.0,526.1,729521.25,7168044.50,5.77,0.76,173.19,2.24
11240,25.0,516.1,729521.25,7168044.50,3.78,0.58,264.90,2.42
11240,25.0,503.6,729521.25,7168044.50,1.93,0.28,519.38,2.72
11240,25.0,486.1,729521.25,7168044.50,1.80,0.25,556.69,2.75
11240,25.0,465.5,729521.25,7168044.50,6.39,0.81,156.38,2.19
11240,25.0,443.6,729521.25,7168044.50,26.02,1.42,38.44,1.58
11240,25.0,420.5,729521.25,7168044.50,78.54,1.90,12.73,1.10
11240,25.0,395.9,729521.25,7168044.50,174.20,2.24,5.74,0.76
11240,25.0,369.9,729521.25,7168044.50,303.86,2.48,3.29,0.52
11240,25.0,342.4,729521.25,7168044.50,446.02,2.65,2.24,0.35
11240,25.0,313.1,729521.25,7168044.50,580.23,2.76,1.72,0.24
11240,25.0,282.2,729521.25,7168044.50,694.29,2.84,1.44,0.16
11240,25.0,249.3,729521.25,7168044.50,784.06,2.89,1.28,0.11
11240,25.0,214.5,729521.25,7168044.50,851.25,2.93,1.17,0.07
11240,25.0,176.8,729521.25,7168044.50,901.70,2.96,1.11,0.04
11240,25.0,136.0,729521.25,7168044.50,936.43,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,959.72,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,974.67,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,982.74,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,15.54,1.19,64.33,1.81
11240,75.0,546.0,729521.50,7168094.50,16.17,1.21,61.84,1.79
11240,75.0,536.0,729521.50,7168094.50,17.44,1.24,57.35,1.76
11240,75.0,526.0,729521.50,7168094.50,18.62,1.27,53.71,1.73
11240,75.0,516.0,729521.50,7168094.50,18.85,1.28,53.06,1.72
11240,75.0,503.5,729521.50,7168094.50,17.75,1.25,56.34,1.75
11240,75.0,486.0,729521.50,7168094.50,17.58,1.25,56.88,1.75
11240,75.0,465.4,729521.50,7168094.50,26.37,1.42,37.93,1.58
11240,75.0,443.6,729521.50,7168094.50,52.84,1.72,18.92,1.28
11240,75.0,420.4,729521.50,7168094.50,109.04,2.04,9.17,0.96
11240,75.0,395.9,729521.50,7168094.50,201.88,2.31,4.95,0.69
11240,75.0,369.9,729521.50,7168094.50,324.46,2.51,3.08,0.49
11240,75.0,342.3,729521.50,7168094.50,459.49,2.66,2.18,0.34
11240,75.0,313.1,729521.50,7168094.50,588.42,2.77,1.70,0.23
11240,75.0,282.1,729521.50,7168094.50,699.35,2.84,1.43,0.16
11240,75.0,249.3,729521.50,7168094.50,787.73,2.90,1.27,0.10
11240,75.0,214.5,729521.50,7168094.50,854.42,2.93,1.17,0.07
11240,75.0,176.7,729521.50,7168094.50,904.67,2.96,1.11,0.04
11240,75.0,136.0,729521.50,7168094.50,939.30,2.97,1.06,0.03
11240,75.0,92.8,729521.50,7168094.50,962.49,2.98,1.04,0.02
