 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0794
  478994.2,     -40.0,        -0.1725
  478994.2,     -80.0,        -0.0677
  478994.2,    -120.0,        -0.0060
  478994.2,    -160.0,         0.1379
  478994.2,    -200.0,         0.1538
  478994.2,    -240.0,        -0.1301
  478994.2,    -280.0,        -0.2108
  478994.2,    -320.0,        -0.0809
  478994.2,    -360.0,        -0.0758
  478994.2,    -400.0,        -0.2905
  478994.2,    -440.0,         0.0743
  478993.1,       0.0,        -0.0638
  478993.1,     -40.0,        -0.1887
  478993.1,     -80.0,        -0.0933
  478993.1,    -120.0,        -0.0368
  478993.1,    -160.0,         0.0166
  478993.1,    -200.0,         0.1067
  478993.1,    -240.0,        -0.1033
  478993.1,    -280.0,        -0.1497
  478993.1,    -320.0,        -0.0540
  478993.1,    -360.0,        -0.0061
  478993.1,    -400.0,        -0.2716
  478993.1,    -440.0,         0.0990
  478993.2,       0.0,         0.0030
  478993.2,     -40.0,        -0.1611
  478993.2,     -80.0,        -0.0886
  478993.2,    -120.0,        -0.0263
  478993.2,    -160.0,        -0.0378
  478993.2,    -200.0,         0.0783
  478993.2,    -240.0,        -0.0995
  478993.2,    -280.0,        -0.0076
  478993.2,    -320.0,         0.0061
  478993.2,    -360.0,         0.0728
  478993.2,    -400.0,        -0.2074
  478993.2,    -440.0,         0.1475
  478994.3,       0.0,         0.0615
  478994.3,     -40.0,        -0.1233
  478994.3,     -80.0,        -0.0615
  478994.3,    -120.0,         0.0107
  478994.3,    -160.0,        -0.0386
  478994.3,    -200.0,         0.0584
  478994.3,    -240.0,        -0.0999
  478994.3,    -280.0,         0.0918
  478994.3,    -320.0,         0.0562
  478994.3,    -360.0,         0.1452
  478994.3,    -400.0,        -0.1210
  478994.3,    -440.0,         0.1570
  478995.7,       0.0,         0.0393
  478995.7,     -40.0,        -0.1752
  478995.7,     -80.0,        -0.0758
  478995.7,    -120.0,         0.0293
  478995.7,    -160.0,        -0.0297
  478995.7,    -200.0,         0.0383
  478995.7,    -240.0,        -0.0580
  478995.7,    -280.0,         0.0598
  478995.7,    -320.0,        -0.0240
  478995.7,    -360.0,         0.1335
  478995.7,    -400.0,        -0.0927
  478995.7,    -440.0,         0.1116
  478996.8,       0.0,        -0.0103
  478996.8,     -40.0,        -0.2687
  478996.8,     -80.0,        -0.1129
  478996.8,    -120.0,         0.0324
  478996.8,    -160.0,        -0.0042
  478996.8,    -200.0,         0.0421
  478996.8,    -240.0,        -0.0102
  478996.8,    -280.0,        -0.0092
  478996.8,    -320.0,        -0.1706
  478996.8,    -360.0,         0.0757
  478996.8,    -400.0,        -0.1272
  478996.8,    -440.0,         0.0252
  478997.1,       0.0,         0.0085
  478997.1,     -40.0,        -0.2775
  478997.1,     -80.0,        -0.1015
  478997.1,    -120.0,         0.0656
