Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,9.62,0.98,103.95,2.02
31003,50.0,22.6,478996.81,6196058.00,7.94,0.90,125.90,2.10
31003,50.0,19.6,478996.81,6196058.00,5.99,0.78,166.84,2.22
31003,50.0,16.6,478996.81,6196058.00,4.59,0.66,217.74,2.34
31003,50.0,13.6,478996.81,6196058.00,3.99,0.60,250.77,2.40
31003,50.0,10.6,478996.81,6196058.00,4.23,0.63,236.57,2.37
31003,50.0,7.6,478996.81,6196058.00,5.30,0.72,188.52,2.28
31003,50.0,4.6,478996.81,6196058.00,7.19,0.86,139.00,2.14
31003,50.0,1.6,478996.81,6196058.00,9.77,0.99,102.31,2.01
31003,50.0,-1.4,478996.81,6196058.00,12.78,1.11,78.27,1.89
31003,50.0,-4.4,478996.81,6196058.00,15.87,1.20,63.03,1.80
31003,50.0,-7.4,478996.81,6196058.00,18.75,1.27,53.34,1.73
31003,50.0,-10.4,478996.81,6196058.00,21.25,1.33,47.05,1.67
31003,50.0,-13.4,478996.81,6196058.00,23.32,1.37,42.88,1.63
31003,50.0,-16.4,478996.81,6196058.00,24.96,1.40,40.06,1.60
31003,50.0,-19.4,478996.81,6196058.00,26.25,1.42,38.10,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.24,1.44,36.71,1.56
31003,50.0,-25.4,478996.81,6196058.00,28.00,1.45,35.72,1.55
31003,50.0,-28.4,478996.81,6196058.00,28.58,1.46,34.98,1.54
31003,50.0,-31.4,478996.81,6196058.00,29.04,1.46,34.44,1.54
31003,50.0,-34.6,478996.81,6196058.00,29.44,1.47,33.96,1.53
31003,50.0,-38.1,478996.81,6196058.00,29.75,1.47,33.61,1.53
31003,50.0,-41.6,478996.81,6196058.00,29.99,1.48,33.35,1.52
31003,50.0,-45.0,478996.81,6196058.00,30.17,1.48,33.14,1.52
31003,50.0,-48.5,478996.81,6196058.00,30.32,1.48,32.98,1.52
31003,50.0,-52.0,478996.81,6196058.00,30.44,1.48,32.85,1.52
31003,50.0,-55.5,478996.81,6196058.00,30.53,1.48,32.75,1.52
31003,50.0,-58.9,478996.81,6196058.00,30.61,1.49,32.67,1.51
31003,50.0,-62.4,478996.81,6196058.00,30.67,1.49,32.60,1.51
31003,50.0,-65.9,478996.81,6196058.00,30.70,1.49,32.57,1.51
31003,150.0,24.6,478996.81,6196158.00,8.82,0.95,113.37,2.05
31003,150.0,21.6,478996.81,6196158.00,6.28,0.80,159.33,2.20
31003,150.0,18.6,478996.81,6196158.00,3.98,0.60,251.45,2.40
