 East  ,  Channel ,   Error 	 
  729518.6,       0.0,        -0.0125
  729518.6,     -40.0,         0.0188
  729518.6,     -80.0,         0.0539
  729518.6,    -120.0,         0.0000
  729518.6,    -160.0,         0.0353
  729518.6,    -200.0,         0.0468
  729518.6,    -240.0,         0.0665
  729518.6,    -280.0,         0.0435
  729518.6,    -320.0,         0.0093
  729518.6,    -360.0,         0.0000
  729518.6,    -400.0,        -0.0237
  729518.6,    -440.0,        -0.0175
  729518.6,    -480.0,        -0.0217
  729518.6,    -520.0,        -0.0016
  729518.6,    -560.0,        -0.1230
  729518.6,    -600.0,        -0.2583
  729518.6,    -640.0,        -0.1619
  729518.6,    -680.0,        -0.0379
  729518.6,    -720.0,         0.0406
  729518.6,    -760.0,         0.0000
  729518.2,       0.0,        -0.0171
  729518.2,     -40.0,         0.0142
  729518.2,     -80.0,         0.0582
  729518.2,    -120.0,         0.0000
  729518.2,    -160.0,         0.0386
  729518.2,    -200.0,        -0.0000
  729518.2,    -240.0,         0.0225
  729518.2,    -280.0,         0.0246
  729518.2,    -320.0,         0.0000
  729518.2,    -360.0,         0.0000
  729518.2,    -400.0,         0.0084
  729518.2,    -440.0,         0.0057
  729518.2,    -480.0,        -0.0089
  729518.2,    -520.0,         0.0567
  729518.2,    -560.0,         0.0452
  729518.2,    -600.0,        -0.0963
  729518.2,    -640.0,        -0.1091
  729518.2,    -680.0,        -0.0491
  729518.2,    -720.0,         0.0118
  729518.2,    -760.0,         0.0000
  729518.1,       0.0,        -0.0282
  729518.1,     -40.0,        -0.0109
  729518.1,     -80.0,         0.0237
  729518.1,    -120.0,         0.0000
  729518.1,    -160.0,         0.0525
  729518.1,    -200.0,         0.0013
  729518.1,    -240.0,         0.0075
  729518.1,    -280.0,         0.0128
  729518.1,    -320.0,         0.0000
  729518.1,    -360.0,         0.0000
  729518.1,    -400.0,         0.0190
  729518.1,    -440.0,         0.0089
  729518.1,    -480.0,        -0.0334
  729518.1,    -520.0,         0.0095
  729518.1,    -560.0,         0.0610
  729518.1,    -600.0,        -0.0119
  729518.1,    -640.0,        -0.0711
  729518.1,    -680.0,        -0.0536
  729518.1,    -720.0,         0.0000
  729518.1,    -760.0,         0.0000
  729517.9,       0.0,        -0.0141
  729517.9,     -40.0,        -0.0158
  729517.9,     -80.0,        -0.0067
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,         0.0383
  729517.9,    -200.0,         0.0096
  729517.9,    -240.0,         0.0041
  729517.9,    -280.0,         0.0060
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,         0.0331
  729517.9,    -440.0,         0.0311
  729517.9,    -480.0,        -0.0162
  729517.9,    -520.0,        -0.0175
  729517.9,    -560.0,         0.0312
  729517.9,    -600.0,         0.0233
  729517.9,    -640.0,        -0.0424
  729517.9,    -680.0,        -0.0453
  729517.9,    -720.0,         0.0000
  729517.9,    -760.0,         0.0000
  729517.8,       0.0,         0.0025
  729517.8,     -40.0,        -0.0091
  729517.8,     -80.0,        -0.0236
  729517.8,    -120.0,         0.0000
  729517.8,    -160.0,         0.0036
  729517.8,    -200.0,         0.0153
  729517.8,    -240.0,         0.0078
  729517.8,    -280.0,         0.0035
  729517.8,    -320.0,         0.0000
  729517.8,    -360.0,         0.0000
  729517.8,    -400.0,         0.0221
  729517.8,    -440.0,         0.0320
  729517.8,    -480.0,         0.0065
  729517.8,    -520.0,        -0.0188
  729517.8,    -560.0,        -0.0020
  729517.8,    -600.0,         0.0284
  729517.8,    -640.0,        -0.0243
  729517.8,    -680.0,        -0.0327
  729517.8,    -720.0,         0.0000
  729517.8,    -760.0,         0.0000
  729517.9,       0.0,        -0.0139
  729517.9,     -40.0,        -0.0182
  729517.9,     -80.0,        -0.0374
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,        -0.0242
  729517.9,    -200.0,         0.0182
  729517.9,    -240.0,         0.0181
  729517.9,    -280.0,         0.0045
  729517.9,    -320.0,         0.0000
  729517.9,    -360.0,         0.0000
  729517.9,    -400.0,        -0.0193
  729517.9,    -440.0,        -0.0070
  729517.9,    -480.0,        -0.0090
  729517.9,    -520.0,        -0.0249
  729517.9,    -560.0,        -0.0228
  729517.9,    -600.0,         0.0211
  729517.9,    -640.0,        -0.0194
  729517.9,    -680.0,        -0.0244
  729517.9,    -720.0,         0.0000
  729517.9,    -760.0,         0.0000
  729517.9,       0.0,        -0.0350
  729517.9,     -40.0,        -0.0304
  729517.9,     -80.0,        -0.0493
  729517.9,    -120.0,         0.0000
  729517.9,    -160.0,        -0.0443
  729517.9,    -200.0,         0.0179
  729517.9,    -240.0,         0.0295
