 East  ,  Channel ,   Error 	 
  478994.2,       0.0,        -0.0112
  478994.2,     -40.0,        -0.0050
  478994.2,     -80.0,         0.3129
  478994.2,    -120.0,         0.6096
  478994.2,    -160.0,         0.8033
  478994.2,    -200.0,         0.5128
  478994.2,    -240.0,        -0.4061
  478994.2,    -280.0,        -0.6150
  478994.2,    -320.0,        -0.4219
  478994.2,    -360.0,        -0.0671
  478994.2,    -400.0,         0.3895
  478994.2,    -440.0,        -0.1670
  478993.1,       0.0,         0.0207
  478993.1,     -40.0,         0.0105
  478993.1,     -80.0,         0.3281
  478993.1,    -120.0,         0.6338
  478993.1,    -160.0,         0.8272
  478993.1,    -200.0,         0.5230
  478993.1,    -240.0,        -0.4251
  478993.1,    -280.0,        -0.5791
  478993.1,    -320.0,        -0.4026
  478993.1,    -360.0,        -0.0501
  478993.1,    -400.0,         0.4110
  478993.1,    -440.0,        -0.1752
  478993.2,       0.0,         0.1136
  478993.2,     -40.0,         0.0911
  478993.2,     -80.0,         0.3971
  478993.2,    -120.0,         0.7102
  478993.2,    -160.0,         0.9031
  478993.2,    -200.0,         0.5888
  478993.2,    -240.0,        -0.4972
  478993.2,    -280.0,        -0.4735
  478993.2,    -320.0,        -0.3289
  478993.2,    -360.0,         0.0202
  478993.2,    -400.0,         0.4901
  478993.2,    -440.0,        -0.1363
  478994.3,       0.0,         0.2028
  478994.3,     -40.0,         0.1918
  478994.3,     -80.0,         0.4897
  478994.3,    -120.0,         0.8062
  478994.3,    -160.0,         1.0015
  478994.3,    -200.0,         0.6659
  478994.3,    -240.0,        -0.5858
  478994.3,    -280.0,        -0.4033
  478994.3,    -320.0,        -0.2414
  478994.3,    -360.0,         0.1070
  478994.3,    -400.0,         0.5990
  478994.3,    -440.0,        -0.1135
  478995.7,       0.0,         0.2100
  478995.7,     -40.0,         0.1996
  478995.7,     -80.0,         0.5177
  478995.7,    -120.0,         0.8580
  478995.7,    -160.0,         1.0607
  478995.7,    -200.0,         0.7084
  478995.7,    -240.0,        -0.6250
  478995.7,    -280.0,        -0.4373
  478995.7,    -320.0,        -0.2580
  478995.7,    -360.0,         0.1096
  478995.7,    -400.0,         0.6526
  478995.7,    -440.0,        -0.1229
  478996.8,       0.0,         0.1833
  478996.8,     -40.0,         0.1527
  478996.8,     -80.0,         0.4916
  478996.8,    -120.0,         0.8633
  478996.8,    -160.0,         1.0837
  478996.8,    -200.0,         0.7213
  478996.8,    -240.0,        -0.6374
  478996.8,    -280.0,        -0.4806
  478996.8,    -320.0,        -0.3255
  478996.8,    -360.0,         0.0581
  478996.8,    -400.0,         0.6462
  478996.8,    -440.0,        -0.1546
  478997.1,       0.0,         0.2180
  478997.1,     -40.0,         0.1789
  478997.1,     -80.0,         0.5153
  478997.1,    -120.0,         0.8969
  478997.1,    -160.0,         1.1180
  478997.1,    -200.0,         0.7403
  478997.1,    -240.0,        -0.5975
