"LOOP" "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11240 3932 729547.06 7169795.5 556.8327152025122 92.69608316158775 0.0 54776.46 191133.0 120965.0 73326.0 48373.0 35191.0 27320.0 23025.0 18335.0 10988.0 9766.10546875
 1 11240 3933 729547.13 7169808.0 556.8041799135941 92.65348090778882 0.0 54775.64 192004.0 123588.0 77519.0 53056.0 39310.0 30473.0 24812.0 19011.0 11191.0 8918.543294270832
 1 11240 3934 729547.19 7169820.5 556.8071855233463 92.68127808580134 0.0 54774.82 192769.0 126209.0 81921.0 58011.0 43753.0 33900.0 26720.0 19669.0 11370.0 7267.529975043402
 1 11240 3935 729547.31 7169833.0 556.8304151489928 92.7554426364386 0.0 54774.17 193436.0 128602.0 86108.0 62794.0 48142.0 37321.0 28630.0 20299.0 11526.0 6537.581027560764
 1 11240 3936 729547.38 7169845.5 556.8646331358108 92.84225624624135 0.0 54773.52 194022.0 130547.0 89689.0 66989.0 52095.0 40439.0 30403.0 20885.0 11657.0 5477.026801215277
 1 11240 3937 729547.44 7169858.0 556.8990602860508 92.910605265564 0.0 54773.11 194545.0 131876.0 92385.0 70277.0 55295.0 42999.0 31904.0 21404.0 11760.0 4897.083333333333
 1 11240 3938 729547.5 7169870.5 556.9231739075464 92.94335560402841 0.0 54772.97 195020.0 132519.0 94076.0 72489.0 57545.0 44844.0 33029.0 21830.0 11828.0 4962.034722222221
 1 11240 3939 729547.56 7169883.0 556.945287040224 92.94102967819555 0.0 54773.2 195457.0 132505.0 94796.0 73610.0 58792.0 45922.0 33727.0 22136.0 11852.0 5023.0
 1 11240 3940 729547.63 7169895.5 556.998164753778 92.91649754343604 0.0 54774.27 195864.0 131943.0 94690.0 73752.0 59104.0 46279.0 33994.0 22299.0 11823.0 5187.125
 1 11240 3941 729547.69 7169908.0 557.0726119672233 92.88415035192315 0.0 54776.12 196247.0 130986.0 93952.0 73096.0 58625.0 46005.0 33856.0 22296.0 11721.0 5375.5
 1 11240 3942 729547.75 7169920.5 557.1571374440178 92.85133396121506 0.0 54778.73 196617.0 129787.0 92773.0 71830.0 57522.0 45203.0 33346.0 22097.0 11523.0 5578.0
 1 11240 3943 729547.81 7169933.0 557.2403454175541 92.81822365388231 0.0 54781.95 196984.0 128488.0 91305.0 70119.0 55942.0 43955.0 32482.0 21664.0 11195.0 5736.0
 1 11240 3944 729547.81 7169945.5 557.3108506601887 92.78600368863191 0.0 54785.1 197357.0 127204.0 89659.0 68090.0 54002.0 42326.0 31274.0 20951.0 10708.0 6097.5
 1 11240 3945 729547.81 7169958.0 557.3567101668061 92.76607184251708 0.0 54788.07 197737.0 126033.0 87914.0 65851.0 51799.0 40373.0 29730.0 19922.0 10043.0 6415.0
 1 11240 3946 729547.75 7169970.5 557.3661298144369 92.78074823860828 0.0 54790.37 198121.0 125054.0 86143.0 63510.0 49423.0 38165.0 27885.0 18576.0 9204.0 6441.0
 1 11240 3947 729547.63 7169982.5 557.3244359811782 92.85193299927515 0.0 54792.23 198500.0 124334.0 84435.0 61191.0 46978.0 35798.0 25812.0 16961.0 8225.0 4712.0
 1 11240 3948 729547.5 7169994.5 557.2243003470302 92.98449493785527 0.0 54794.03 198873.0 123919.0 82896.0 59031.0 44579.0 33393.0 23623.0 15176.0 7168.0 3734.25
 1 11240 3949 729547.38 7170006.5 557.0831411329351 93.15717831616382 0.0 54796.31 199253.0 123826.0 81637.0 57156.0 42335.0 31070.0 21450.0 13350.0 6106.0 2632.833333333333
 1 11240 3950 729547.13 7170018.5 556.9173030660862 93.3285011005598 0.0 54798.98 199671.0 124032.0 80748.0 55647.0 40324.0 28931.0 19420.0 11615.0 5113.0 1618.0
 1 11240 3951 729546.88 7170030.5 556.7461867024502 93.45469163894181 0.0 54802.12 200176.0 124460.0 80272.0 54518.0 38575.0 27034.0 17619.0 10079.0 4245.0 900.0
 1 11240 3952 729546.63 7170042.5 556.5879184596517 93.50891992983242 0.0 54805.56 200817.0 124991.0 80191.0 53720.0 37068.0 25387.0 16088.0 8800.0 3538.0 689.0
 1 11240 3953 729546.38 7170054.5 556.4605849229013 93.49044500557217 0.0 54809.34 201629.0 125478.0 80419.0 53154.0 35746.0 23961.0 14819.0 7794.0 3001.0 502.0
 1 11240 3954 729546.0 7170066.5 556.3799882314478 93.41949391453787 0.0 54813.25 202609.0 125777.0 80809.0 52707.0 34541.0 22700.0 13772.0 7037.0 2626.0 478.0
 1 11240 3955 729545.63 7170078.5 556.3677496016821 93.32261999731543 0.0 54817.22 203686.0 125778.0 81177.0 52269.0 33393.0 21552.0 12894.0 6481.0 2387.0 498.0
 1 11240 3956 729545.19 7170090.5 556.4376607756714 93.21795563288926 0.0 54821.13 204694.0 125422.0 81330.0 51753.0 32256.0 20473.0 12136.0 6075.0 2252.0 515.0
 1 11240 3957 729544.75 7170102.5 556.5701544359029 93.10858838285542 0.0 54824.83 205363.0 124706.0 81118.0 51093.0 31108.0 19436.0 11458.0 5767.0 2191.0 582.0
 1 11240 3958 729544.25 7170115.5 556.7536983173342 92.98594324104421 0.0 54828.09 205357.0 123671.0 80464.0 50248.0 29942.0 18428.0 10830.0 5518.0 2177.0 759.5
 1 11240 3959 729543.75 7170128.0 556.9394814721979 92.83904487358042 0.0 54830.79 204365.0 122386.0 79390.0 49194.0 28762.0 17442.0 10234.0 5298.0 2191.0 883.5
 1 11240 3960 729543.25 7170140.5 557.1049389244032 92.66524896593124 0.0 54832.79 202218.0 120936.0 77992.0 47932.0 27578.0 16479.0 9655.0 5090.0 2216.0 1009.0
 1 11240 3961 729542.69 7170153.0 557.2195168227513 92.47825107174317 0.0 54833.73 198978.0 119416.0 76406.0 46491.0 26398.0 15539.0 9087.0 4881.0 2238.0 1191.0
 1 11240 3962 729542.13 7170165.5 557.2550253248208 92.30968355053965 0.0 54835.0 194945.0 117938.0 74779.0 44929.0 25232.0 14630.0 8526.0 4666.0 2243.0 1061.0
 1 11240 3963 729541.5 7170178.0 557.1817916988562 92.20034409836242 0.0 54835.91 190593.0 116645.0 73254.0 43327.0 24091.0 13760.0 7976.0 4443.0 2222.0 1026.2586805555557
 1 11240 3964 729540.88 7170190.5 556.999956345769 92.18230766573112 0.0 54836.11 186466.0 115722.0 71971.0 41778.0 22992.0 12938.0 7441.0 4213.0 2168.0 932.0347222222222
 1 11240 3965 729540.19 7170203.0 556.7356881177535 92.26068794541592 0.0 54835.94 183088.0 115399.0 71087.0 40375.0 21953.0 12173.0 6932.0 3974.0 2083.0 867.3229166666665
 1 11240 3966 729539.5 7170215.5 556.4190769087502 92.40492525451049 0.0 54835.52 180908.0 115938.0 70768.0 39207.0 20998.0 11469.0 6454.0 3729.0 1972.0 784.1458333333333
 1 11240 3967 729538.81 7170228.0 556.0791184415448 92.55569659246257 0.0 54834.52 180268.0 117594.0 71185.0 38362.0 20148.0 10823.0 6012.0 3478.0 1843.0 719.3379629629628
 1 11240 3968 729538.13 7170240.5 555.7450704846002 92.64608301622104 0.0 54833.02 181393.0 120564.0 72502.0 37934.0 19427.0 10228.0 5602.0 3221.0 1701.0 653.4166666666666
 1 11240 3969 729537.44 7170252.0 555.4672422423013 92.62739914679253 0.0 54831.13 184380.0 124957.0 74865.0 38026.0 18858.0 9677.0 5217.0 2960.0 1551.0 569.1432291666666
 1 11240 3970 729536.69 7170264.0 555.2335704012465 92.48844734917166 0.0 54828.67 189197.0 130778.0 78391.0 38758.0 18473.0 9167.0 4852.0 2698.0 1396.0 507.82291666666663
 1 11240 3971 729536.0 7170276.0 555.0819134628099 92.2601866524351 0.0 54825.72 195697.0 137951.0 83156.0 40253.0 18307.0 8704.0 4500.0 2438.0 1239.0 425.28125
 1 11240 3972 729535.31 7170288.0 554.9753362886372 92.00454057227117 0.0 54822.29 203646.0 146348.0 89181.0 42611.0 18401.0 8300.0 4164.0 2188.0 1084.0 346.0144675925926
 1 11240 3973 729534.69 7170300.0 554.8925750819599 91.79232636733975 0.0 54818.34 212753.0 155806.0 96406.0 45872.0 18787.0 7966.0 3846.0 1954.0 937.0 267.25
 1 11240 3974 729534.06 7170312.0 554.8354195012079 91.67867700783918 0.0 54814.12 222700.0 166117.0 104673.0 49995.0 19478.0 7712.0 3555.0 1742.0 804.0 186.21527777777774
 1 11240 3975 729533.44 7170324.0 554.8057754360565 91.68547367041826 0.0 54809.84 233151.0 177012.0 113725.0 54843.0 20465.0 7539.0 3295.0 1555.0 690.0 103.29166666666666
 1 11240 3976 729532.81 7170336.0 554.8052836489884 91.79794769520537 0.0 54805.59 243768.0 188164.0 123226.0 60202.0 21713.0 7443.0 3068.0 1393.0 594.0 0.0
 1 11240 3977 729532.25 7170348.0 554.8344107143007 91.97660013960943 0.0 54801.47 254214.0 199208.0 132792.0 65806.0 23162.0 7412.0 2872.0 1250.0 515.0 0.0
 1 11240 3978 729531.69 7170360.0 554.8944723967012 92.17773683638045 0.0 54797.42 264169.0 209772.0 142041.0 71378.0 24740.0 7434.0 2702.0 1123.0 449.0 0.0
 1 11240 3979 729531.19 7170372.0 554.9852395318532 92.37188532157401 0.0 54793.36 273352.0 219524.0 150626.0 76659.0 26369.0 7495.0 2552.0 1009.0 392.0 0.0
 1 11240 3980 729530.69 7170384.0 555.1276614709078 92.5518667365573 0.0 54789.6 281526.0 228181.0 158258.0 81446.0 27975.0 7583.0 2418.0 906.0 343.0 0.0
 1 11240 3981 729530.19 7170396.5 555.3494382022104 92.72843312067023 0.0 54785.98 288487.0 235518.0 164719.0 85598.0 29494.0 7686.0 2297.0 815.0 301.0 0.0
 1 11240 3982 729529.75 7170409.0 555.6204513129862 92.91826574898917 0.0 54782.5 294051.0 241351.0 169856.0 89032.0 30872.0 7797.0 2190.0 739.0 266.0 0.0
 1 11240 3983 729529.38 7170421.5 555.9145915777945 93.13221692943567 0.0 54779.38 298043.0 245545.0 173589.0 91713.0 32068.0 7909.0 2099.0 679.0 239.0 0.0
 1 11240 3984 729529.0 7170434.0 556.2075501091153 93.36884442831912 0.0 54776.75 300321.0 248027.0 175912.0 93640.0 33053.0 8018.0 2025.0 634.0 219.0 0.0
 1 11240 3985 729528.63 7170446.5 556.4730758008183 93.6136171598296 0.0 54775.01 300815.0 248823.0 176905.0 94845.0 33811.0 8120.0 1969.0 604.0 204.0 0.0
 1 11240 3986 729528.31 7170459.0 556.6844890527622 93.8414671149239 0.0 54774.17 299583.0 248072.0 176735.0 95399.0 34348.0 8212.0 1930.0 584.0 193.0 0.0
 1 11240 3987 729528.0 7170471.5 556.816656558583 94.02185560714032 0.0 54774.16 296839.0 246033.0 175646.0 95410.0 34686.0 8292.0 1903.0 572.0 185.0 0.0
 1 11240 3988 729527.75 7170484.0 556.8629458365348 94.1281993216347 0.0 54774.91 292959.0 243063.0 173933.0 95014.0 34859.0 8356.0 1886.0 565.0 178.0 0.0
 1 11240 3989 729527.5 7170496.5 556.8530364401734 94.14994621280748 0.0 54776.32 288443.0 239574.0 171904.0 94361.0 34903.0 8400.0 1873.0 562.0 171.0 0.0
 1 11240 3990 729527.25 7170508.5 556.7981221215155 94.10134503291621 0.0 54778.32 283845.0 235979.0 169838.0 93595.0 34854.0 8422.0 1863.0 560.0 165.0 0.0
 1 11240 3991 729527.0 7170520.5 556.7055234736998 94.01944402191174 0.0 54780.43 279679.0 232640.0 167957.0 92839.0 34742.0 8420.0 1852.0 560.0 160.0 0.0
 1 11240 3992 729526.75 7170532.5 556.5823993760234 93.95044241212317 0.0 54782.55 276324.0 229826.0 166403.0 92186.0 34594.0 8396.0 1841.0 560.0 155.0 0.0
 1 11240 3993 729526.56 7170544.5 556.4365138537964 93.93148689843959 0.0 54784.55 273971.0 227681.0 165240.0 91691.0 34434.0 8354.0 1829.0 560.0 150.0 0.0
 1 11240 3994 729526.38 7170556.5 556.2758406606224 93.97727394264815 0.0 54786.18 272621.0 226233.0 164465.0 91371.0 34279.0 8301.0 1815.0 560.0 146.0 0.0
 1 11240 3995 729526.19 7170568.5 556.1081651816389 94.07746579987919 0.0 54787.48 272121.0 225414.0 164028.0 91212.0 34142.0 8243.0 1801.0 560.0 143.0 0.0
 1 11240 3996 729526.0 7170580.5 555.9300026008676 94.20485231510898 0.0 54788.18 272244.0 225098.0 163858.0 91185.0 34030.0 8185.0 1785.0 559.0 141.0 0.0
 1 11240 3997 729525.81 7170592.5 555.703123920391 94.32842160220518 0.0 54788.39 272759.0 225143.0 163882.0 91257.0 33941.0 8131.0 1770.0 559.0 139.0 0.0
 1 11240 3998 729525.63 7170604.5 555.4392100037763 94.42472308345035 0.0 54788.19 273477.0 225422.0 164039.0 91398.0 33874.0 8088.0 1757.0 559.0 138.0 0.0
 1 11240 3999 729525.44 7170616.5 555.1554592248141 94.48353334761013 0.0 54787.17 274267.0 225835.0 164286.0 91587.0 33827.0 8059.0 1750.0 559.0 138.0 0.0
 1 11240 4000 729525.25 7170628.5 554.869208089018 94.50799979397665 0.0 54785.4 275051.0 226317.0 164594.0 91809.0 33800.0 8051.0 1750.0 558.0 138.0 0.0
 1 11240 4001 729525.06 7170640.5 554.5974491088512 94.51084906294929 0.0 54782.89 275782.0 226828.0 164945.0 92051.0 33794.0 8069.0 1760.0 558.0 139.0 0.0
 1 11240 4002 729524.88 7170652.5 554.3569992367362 94.50813617276374 0.0 54779.57 276431.0 227346.0 165325.0 92296.0 33812.0 8118.0 1783.0 558.0 140.0 0.0
 1 11240 4003 729524.69 7170664.5 554.1643063118404 94.51250061067336 0.0 54776.05 276981.0 227861.0 165719.0 92525.0 33856.0 8198.0 1817.0 558.0 142.0 0.0
 1 11240 4004 729524.5 7170676.5 554.0348476588368 94.52907716466105 0.0 54772.52 277423.0 228371.0 166111.0 92715.0 33926.0 8307.0 1860.0 558.0 144.0 0.0
 1 11240 4005 729524.31 7170688.5 553.9585729761841 94.55581692865736 0.0 54769.4 277764.0 228873.0 166484.0 92844.0 34020.0 8440.0 1910.0 558.0 146.0 0.0
 1 11240 4006 729524.13 7170700.5 553.9214295170863 94.58689192242436 0.0 54766.98 278031.0 229367.0 166822.0 92902.0 34133.0 8591.0 1964.0 559.0 148.0 0.0
 1 11240 4007 729523.88 7170712.5 553.9147016405665 94.6165550503981 0.0 54765.0 278268.0 229855.0 167108.0 92885.0 34260.0 8753.0 2019.0 559.0 151.0 0.0
 1 11240 4008 729523.63 7170724.5 553.9303974344795 94.64209425983361 0.0 54764.05 278536.0 230340.0 167325.0 92801.0 34399.0 8924.0 2074.0 560.0 153.0 0.0
 1 11240 4009 729523.38 7170736.5 553.9603390595038 94.66593278991179 0.0 54763.49 278901.0 230828.0 167464.0 92667.0 34544.0 9100.0 2129.0 561.0 156.0 0.0
 1 11240 4010 729523.13 7170749.0 553.9980480939131 94.69720299502167 0.0 54763.19 279418.0 231326.0 167524.0 92499.0 34696.0 9280.0 2183.0 563.0 159.0 0.0
 1 11240 4011 729522.88 7170761.5 554.0334023798205 94.75186701600605 0.0 54763.14 280120.0 231843.0 167511.0 92313.0 34853.0 9462.0 2237.0 566.0 162.0 0.0
 1 11240 4012 729522.63 7170774.0 554.0574753071188 94.8492458029788 0.0 54763.07 281005.0 232387.0 167441.0 92114.0 35015.0 9646.0 2291.0 570.0 166.0 0.0
 1 11240 4013 729522.38 7170786.5 554.0864071744027 95.00482730130285 0.0 54763.3 282045.0 232957.0 167327.0 91903.0 35178.0 9832.0 2346.0 575.0 171.0 0.0
 1 11240 4014 729522.13 7170799.0 554.1344479952596 95.22252450536314 0.0 54763.54 283184.0 233539.0 167169.0 91670.0 35339.0 10021.0 2401.0 581.0 177.0 0.0
 1 11240 4015 729521.88 7170811.5 554.1957296059735 95.4910075787839 0.0 54764.09 284351.0 234098.0 166949.0 91398.0 35491.0 10212.0 2458.0 588.0 182.0 0.0
 1 11240 4016 729521.63 7170824.0 554.2646910229244 95.78682850170156 0.0 54764.77 285464.0 234572.0 166627.0 91065.0 35626.0 10406.0 2515.0 596.0 189.0 0.0
 1 11240 4017 729521.38 7170836.5 554.3360811861128 96.0833727729784 0.0 54765.5 286427.0 234880.0 166143.0 90649.0 35738.0 10604.0 2575.0 605.0 195.0 0.0
 1 11240 4018 729521.19 7170849.0 554.4063003261706 96.3611526687742 0.0 54766.23 287135.0 234918.0 165435.0 90133.0 35824.0 10806.0 2635.0 617.0 202.0 0.0
 1 11240 4019 729521.0 7170861.0 554.4669217181954 96.61345589651616 0.0 54767.1 287481.0 234574.0 164443.0 89507.0 35881.0 11013.0 2697.0 629.0 208.0 0.0
 1 11240 4020 729520.81 7170872.5 554.5150017392704 96.84429222534581 0.0 54767.95 287360.0 233742.0 163121.0 88767.0 35912.0 11226.0 2761.0 644.0 214.0 0.0
 1 11240 4021 729520.63 7170884.5 554.5605352412849 97.06077700845158 0.0 54768.56 286689.0 232333.0 161444.0 87911.0 35918.0 11442.0 2826.0 659.0 219.0 0.0
 1 11240 4022 729520.44 7170896.5 554.6103234482678 97.26619876574577 0.0 54769.02 285416.0 230308.0 159412.0 86940.0 35904.0 11657.0 2894.0 675.0 224.0 0.0
 1 11240 4023 729520.38 7170908.5 554.6646223127038 97.45925173446886 0.0 54769.27 283543.0 227688.0 157054.0 85859.0 35870.0 11865.0 2962.0 689.0 227.0 0.0
 1 11240 4024 729520.31 7170920.5 554.7186552028211 97.63948678892183 0.0 54769.18 281133.0 224575.0 154438.0 84685.0 35819.0 12058.0 3032.0 702.0 230.0 0.0
 1 11240 4025 729520.25 7170932.5 554.7704153101284 97.81386288704509 0.0 54768.79 278314.0 221141.0 151676.0 83450.0 35756.0 12228.0 3101.0 711.0 232.0 0.0
 1 11240 4026 729520.13 7170944.5 554.8175817827548 97.99788139325813 0.0 54768.09 275266.0 217619.0 148917.0 82210.0 35688.0 12371.0 3168.0 718.0 233.0 0.0
 1 11240 4027 729520.0 7170956.5 554.8582384772991 98.20859521483666 0.0 54767.21 272212.0 214274.0 146346.0 81045.0 35627.0 12489.0 3228.0 721.0 232.0 0.0
 1 11240 4028 729519.94 7170968.5 554.8891595867481 98.45399524135537 0.0 54766.32 269393.0 211372.0 144157.0 80047.0 35587.0 12584.0 3280.0 722.0 230.0 0.0
 1 11240 4029 729519.81 7170980.5 554.9103116606129 98.72642925442906 0.0 54765.18 267042.0 209147.0 142529.0 79309.0 35586.0 12665.0 3320.0 722.0 227.0 0.0
 1 11240 4030 729519.69 7170992.5 554.9257661035562 99.004789278055 0.0 54764.03 265343.0 207772.0 141603.0 78911.0 35639.0 12738.0 3349.0 720.0 222.0 0.0
 1 11240 4031 729519.63 7171004.5 554.9335173014578 99.26464127950803 0.0 54762.82 264401.0 207335.0 141462.0 78904.0 35761.0 12808.0 3367.0 718.0 216.0 0.0
 1 11240 4032 729519.56 7171016.5 554.932460527752 99.48988759503918 0.0 54761.61 264216.0 207829.0 142120.0 79305.0 35959.0 12879.0 3378.0 716.0 209.0 0.0
 1 11240 4033 729519.5 7171028.5 554.9203048689453 99.67816684779142 0.0 54760.39 264688.0 209148.0 143520.0 80095.0 36231.0 12952.0 3385.0 714.0 203.0 0.0
 1 11240 4034 729519.38 7171040.5 554.8962762343488 99.83714587690699 0.0 54759.15 265638.0 211102.0 145537.0 81212.0 36563.0 13026.0 3389.0 711.0 197.0 0.0
 1 11240 4035 729519.25 7171052.5 554.8574518464073 99.97640075192207 0.0 54757.89 266845.0 213446.0 147987.0 82564.0 36931.0 13098.0 3394.0 710.0 193.0 0.0
 1 11240 4036 729519.13 7171064.5 554.8013335523592 100.10240015988131 0.0 54756.61 268090.0 215911.0 150648.0 84032.0 37303.0 13161.0 3399.0 710.0 190.0 0.0
 1 11240 4037 729519.0 7171077.0 554.7215386032423 100.2192744804153 0.0 54755.49 269184.0 218242.0 153277.0 85483.0 37642.0 13209.0 3405.0 712.0 189.0 0.0
 1 11240 4038 729518.88 7171089.5 554.6060385361205 100.33263809662455 0.0 54754.52 269978.0 220207.0 155628.0 86782.0 37912.0 13233.0 3411.0 716.0 190.0 0.0
 1 11240 4039 729518.75 7171102.0 554.4604408428356 100.45261166147856 0.0 54753.83 270356.0 221602.0 157471.0 87804.0 38078.0 13224.0 3418.0 724.0 192.0 0.0
 1 11240 4040 729518.63 7171114.5 554.297036928819 100.59381614878816 0.0 54753.19 270207.0 222245.0 158606.0 88444.0 38109.0 13173.0 3425.0 734.0 195.0 0.0
 1 11240 4041 729518.5 7171127.0 554.1286423555084 100.77231528814147 0.0 54752.66 269412.0 221978.0 158877.0 88622.0 37981.0 13078.0 3433.0 748.0 197.0 0.0
 1 11240 4042 729518.38 7171139.5 553.968334548252 100.99972669347255 0.0 54752.12 267849.0 220686.0 158190.0 88298.0 37686.0 12940.0 3440.0 765.0 200.0 0.0
 1 11240 4043 729518.25 7171152.0 553.82925613549 101.27515681423183 0.0 54751.73 265425.0 218343.0 156543.0 87481.0 37238.0 12771.0 3449.0 783.0 202.0 0.0
 1 11240 4044 729518.13 7171164.5 553.7252665010752 101.57866328152156 0.0 54751.66 262136.0 215051.0 154051.0 86246.0 36679.0 12587.0 3458.0 803.0 204.0 0.0
 1 11240 4045 729518.06 7171177.0 553.6735182588867 101.87178763607916 0.0 54751.89 258117.0 211073.0 150973.0 84746.0 36080.0 12410.0 3469.0 824.0 206.0 0.0
 1 11240 4046 729518.0 7171189.5 553.7151528252841 102.10751895116466 0.0 54752.41 253675.0 206836.0 147700.0 83210.0 35538.0 12268.0 3484.0 844.0 207.0 0.0
 1 11240 4047 729517.94 7171202.0 553.836125126092 102.24682786213532 0.0 54753.6 249269.0 202882.0 144719.0 81928.0 35166.0 12195.0 3505.0 865.0 208.0 0.0
 1 11240 4048 729517.94 7171214.5 554.0049871530766 102.27411591374359 0.0 54755.22 245424.0 199773.0 142542.0 81213.0 35082.0 12230.0 3537.0 885.0 208.0 0.0
 1 11240 4049 729518.0 7171227.0 554.1887217014099 102.20387381619051 0.0 54757.33 242616.0 197975.0 141613.0 81352.0 35392.0 12416.0 3586.0 904.0 207.0 0.0
 1 11240 4050 729518.06 7171238.5 554.3414499987447 102.07524945745885 0.0 54760.03 241147.0 197743.0 142211.0 82553.0 36169.0 12792.0 3657.0 923.0 204.0 0.0
 1 11240 4051 729518.25 7171250.5 554.4580064744207 101.9378927756595 0.0 54763.07 241075.0 199064.0 144380.0 84880.0 37442.0 13381.0 3759.0 942.0 201.0 0.0
 1 11240 4052 729518.44 7171262.5 554.4995040693514 101.83597798578606 0.0 54766.86 242214.0 201663.0 147899.0 88217.0 39182.0 14178.0 3893.0 961.0 198.0 0.0
 1 11240 4053 729518.69 7171274.5 554.438123871349 101.79750018592812 0.0 54771.29 244205.0 205090.0 152323.0 92272.0 41308.0 15140.0 4059.0 980.0 195.0 0.0
 1 11240 4054 729519.06 7171286.5 554.2408945659693 101.83103100810773 0.0 54776.55 246630.0 208840.0 157087.0 96630.0 43700.0 16192.0 4252.0 998.0 193.0 0.0
 1 11240 4055 729519.5 7171298.5 553.925256907581 101.92824667188522 0.0 54782.76 249121.0 212470.0 161640.0 100848.0 46204.0 17241.0 4468.0 1017.0 191.0 0.0
 1 11240 4056 729520.0 7171310.5 553.5331945450027 102.07012975839325 0.0 54790.08 251427.0 215658.0 165556.0 104550.0 48645.0 18194.0 4696.0 1036.0 189.0 0.0
 1 11240 4057 729520.63 7171322.5 553.1083238694201 102.2343335920026 0.0 54798.32 253420.0 218219.0 168587.0 107494.0 50842.0 18983.0 4928.0 1055.0 187.0 0.0
 1 11240 4058 729521.25 7171335.5 552.6552402883345 102.40104997445259 0.0 54807.44 255052.0 220076.0 170659.0 109585.0 52642.0 19578.0 5150.0 1075.0 184.0 0.0
 1 11240 4059 729521.94 7171348.0 552.277899889569 102.55677028945883 0.0 54817.15 256303.0 221226.0 171826.0 110862.0 53958.0 19986.0 5352.0 1096.0 181.0 0.0
 1 11240 4060 729522.63 7171360.5 552.0026364435778 102.69657418208179 0.0 54827.14 257155.0 221713.0 172214.0 111444.0 54788.0 20240.0 5521.0 1117.0 178.0 0.0
 1 11240 4061 729523.38 7171373.0 551.8766406056192 102.82569015664566 0.0 54837.08 257587.0 221615.0 171980.0 111486.0 55206.0 20385.0 5654.0 1139.0 174.0 0.0
 1 11240 4062 729524.19 7171385.5 551.9138277389368 102.95881323091439 0.0 54846.7 257605.0 221035.0 171286.0 111146.0 55326.0 20464.0 5752.0 1160.0 170.0 0.0
 1 11240 4063 729525.06 7171398.0 552.0712882617489 103.1142053383646 0.0 54855.74 257252.0 220088.0 170277.0 110557.0 55261.0 20508.0 5821.0 1182.0 165.0 0.0
 1 11240 4064 729525.94 7171410.5 552.3121231794768 103.30135547988341 0.0 54864.22 256614.0 218892.0 169075.0 109830.0 55104.0 20538.0 5869.0 1203.0 158.0 0.0
 1 11240 4065 729526.81 7171423.0 552.6009419905791 103.5064123581632 0.0 54872.28 255794.0 217557.0 167781.0 109049.0 54915.0 20563.0 5901.0 1223.0 151.0 0.0
 1 11240 4066 729527.69 7171435.5 552.9040074906827 103.68589269327602 0.0 54879.74 254891.0 216179.0 166480.0 108284.0 54728.0 20587.0 5919.0 1240.0 143.0 0.0
 1 11240 4067 729528.56 7171448.0 553.1874163704326 103.77774195852083 0.0 54886.73 253976.0 214833.0 165249.0 107591.0 54565.0 20612.0 5919.0 1252.0 134.0 0.0
 1 11240 4068 729529.44 7171460.5 553.4188404981697 103.72776241288837 0.0 54893.27 253092.0 213578.0 164165.0 107011.0 54437.0 20637.0 5897.0 1256.0 123.0 0.0
 1 11240 4069 729530.31 7171473.0 553.5660612135305 103.51733718304637 0.0 54899.0 252257.0 212455.0 163298.0 106578.0 54360.0 20662.0 5849.0 1246.0 112.0 0.0
 1 11240 4070 729531.13 7171485.5 553.631401480791 103.17497127044872 0.0 54903.94 251479.0 211505.0 162704.0 106314.0 54352.0 20689.0 5773.0 1217.0 99.0 0.0
 1 11240 4071 729532.0 7171497.5 553.6505117547846 102.7642562993 0.0 54907.84 250770.0 210781.0 162416.0 106240.0 54438.0 20724.0 5668.0 1167.0 85.0 0.0
 1 11240 4072 729532.81 7171509.5 553.633595030327 102.35652758076534 0.0 54910.69 250151.0 210346.0 162442.0 106375.0 54645.0 20781.0 5539.0 1096.0 69.0 0.0
 1 11240 4073 729533.56 7171521.5 553.5887822626026 102.0042141438325 0.0 54912.72 249664.0 210256.0 162761.0 106735.0 54994.0 20878.0 5390.0 1010.0 51.0 0.0
 1 11250 360 734932.94 7173403.5 566.4275687770009 98.23060665926162 0.0 54786.86 257612.0 181690.0 105344.0 47364.0 16302.0 4641.0 1281.0 586.0 234.0 0.0
 1 11250 361 734932.38 7173389.5 566.5959644480876 98.20328448666483 0.0 54788.52 254889.0 179127.0 102848.0 45946.0 15837.0 4528.0 1259.0 580.0 227.0 0.0
 1 11250 362 734931.75 7173375.5 566.6660744275524 98.18836894633897 0.0 54790.02 252133.0 176687.0 100460.0 44724.0 15460.0 4433.0 1239.0 568.0 216.0 0.0
 1 11250 363 734931.13 7173362.0 566.6068928310406 98.2142911378664 0.0 54791.42 249344.0 174075.0 98002.0 43583.0 15124.0 4345.0 1218.0 552.0 203.0 0.0
 1 11250 364 734930.44 7173348.5 566.4315282887882 98.31491931161288 0.0 54792.74 246525.0 171045.0 95361.0 42445.0 14799.0 4260.0 1197.0 532.0 187.0 0.0
 1 11250 365 734929.81 7173335.0 566.1826657197195 98.50620714486222 0.0 54793.94 243669.0 167447.0 92474.0 41264.0 14468.0 4173.0 1176.0 509.0 170.0 0.0
