Line,Location,RL,East,North,Res_ohmm,Log_Res, Conductivity_Ms_m,Log_Cond
31003,50.0,25.6,478996.81,6196058.00,11.59,1.06,86.29,1.94
31003,50.0,22.6,478996.81,6196058.00,9.83,0.99,101.72,2.01
31003,50.0,19.6,478996.81,6196058.00,7.75,0.89,129.07,2.11
31003,50.0,16.6,478996.81,6196058.00,6.33,0.80,157.96,2.20
31003,50.0,13.6,478996.81,6196058.00,5.90,0.77,169.53,2.23
31003,50.0,10.6,478996.81,6196058.00,6.42,0.81,155.65,2.19
31003,50.0,7.6,478996.81,6196058.00,7.80,0.89,128.19,2.11
31003,50.0,4.6,478996.81,6196058.00,9.88,0.99,101.17,2.01
31003,50.0,1.6,478996.81,6196058.00,12.45,1.10,80.30,1.90
31003,50.0,-1.4,478996.81,6196058.00,15.22,1.18,65.70,1.82
31003,50.0,-4.4,478996.81,6196058.00,17.91,1.25,55.84,1.75
31003,50.0,-7.4,478996.81,6196058.00,20.32,1.31,49.20,1.69
31003,50.0,-10.4,478996.81,6196058.00,22.37,1.35,44.70,1.65
31003,50.0,-13.4,478996.81,6196058.00,24.03,1.38,41.61,1.62
31003,50.0,-16.4,478996.81,6196058.00,25.34,1.40,39.46,1.60
31003,50.0,-19.4,478996.81,6196058.00,26.36,1.42,37.93,1.58
31003,50.0,-22.4,478996.81,6196058.00,27.15,1.43,36.84,1.57
31003,50.0,-25.4,478996.81,6196058.00,27.75,1.44,36.03,1.56
31003,50.0,-28.4,478996.81,6196058.00,28.22,1.45,35.44,1.55
31003,50.0,-31.4,478996.81,6196058.00,28.58,1.46,34.99,1.54
31003,50.0,-34.6,478996.81,6196058.00,28.91,1.46,34.59,1.54
31003,50.0,-38.1,478996.81,6196058.00,29.15,1.46,34.30,1.54
31003,50.0,-41.6,478996.81,6196058.00,29.35,1.47,34.07,1.53
31003,50.0,-45.0,478996.81,6196058.00,29.50,1.47,33.90,1.53
31003,50.0,-48.5,478996.81,6196058.00,29.62,1.47,33.76,1.53
31003,50.0,-52.0,478996.81,6196058.00,29.71,1.47,33.66,1.53
31003,50.0,-55.5,478996.81,6196058.00,29.79,1.47,33.57,1.53
31003,50.0,-58.9,478996.81,6196058.00,29.86,1.48,33.49,1.52
31003,50.0,-62.4,478996.81,6196058.00,29.90,1.48,33.44,1.52
31003,50.0,-65.9,478996.81,6196058.00,29.93,1.48,33.41,1.52
31003,150.0,24.6,478996.81,6196158.00,10.81,1.03,92.49,1.97
31003,150.0,21.6,478996.81,6196158.00,8.04,0.91,124.38,2.09
31003,150.0,18.6,478996.81,6196158.00,5.35,0.73,186.92,2.27
31003,150.0,15.6,478996.81,6196158.00,3.78,0.58,264.65,2.42
31003,150.0,12.6,478996.81,6196158.00,3.37,0.53,296.51,2.47
31003,150.0,9.6,478996.81,6196158.00,3.93,0.59,254.30,2.41
