 East  ,  RL  ,  Delpar	 
    1650.0,     -10.5,      0.00
    1650.0,     -13.5,     -0.01
    1650.0,     -16.5,     -0.01
    1650.0,     -19.5,     -0.02
    1650.0,     -22.5,     -0.02
    1650.0,     -25.5,     -0.02
    1650.0,     -28.5,     -0.02
    1650.0,     -31.9,     -0.02
    1650.0,     -35.6,     -0.02
    1650.0,     -39.4,     -0.02
    1650.0,     -43.1,     -0.02
    1650.0,     -46.9,     -0.02
    1650.0,     -50.7,     -0.02
    1650.0,     -54.4,     -0.02
    1650.0,     -58.2,     -0.02
    1650.0,     -62.0,     -0.02
    1650.0,     -65.7,     -0.02
    1750.0,      25.5,      0.12
    1750.0,      22.5,      0.11
    1750.0,      19.5,     -0.06
    1750.0,      16.5,     -0.09
    1750.0,      13.5,      0.07
    1750.0,      10.5,      0.28
    1750.0,       7.5,      0.29
    1750.0,       4.5,      0.22
    1750.0,       1.5,      0.15
    1750.0,      -1.5,      0.10
    1750.0,      -4.5,      0.06
    1750.0,      -7.5,      0.03
    1750.0,     -10.5,      0.01
    1750.0,     -13.5,      0.00
    1750.0,     -16.5,     -0.01
    1750.0,     -19.5,     -0.01
    1750.0,     -22.5,     -0.02
    1750.0,     -25.5,     -0.02
    1750.0,     -28.5,     -0.02
    1750.0,     -31.5,     -0.02
    1750.0,     -34.7,     -0.02
    1750.0,     -38.2,     -0.02
    1750.0,     -41.6,     -0.02
    1750.0,     -45.1,     -0.02
    1750.0,     -48.6,     -0.02
    1750.0,     -52.0,     -0.02
    1750.0,     -55.5,     -0.02
    1750.0,     -59.0,     -0.02
    1750.0,     -62.4,     -0.02
    1750.0,     -65.9,     -0.02
    1850.0,      23.1,      0.21
    1850.0,      20.1,      0.18
    1850.0,      17.1,      0.01
    1850.0,      14.1,     -0.06
    1850.0,      11.1,      0.08
    1850.0,       8.1,      0.25
    1850.0,       5.1,      0.27
    1850.0,       2.1,      0.21
    1850.0,      -0.9,      0.15
    1850.0,      -3.9,      0.10
    1850.0,      -6.9,      0.06
    1850.0,      -9.9,      0.04
    1850.0,     -12.9,      0.02
    1850.0,     -15.9,      0.00
    1850.0,     -18.9,     -0.00
    1850.0,     -21.9,     -0.01
    1850.0,     -24.9,     -0.01
    1850.0,     -27.9,     -0.02
    1850.0,     -30.9,     -0.02
    1850.0,     -33.9,     -0.02
    1850.0,     -37.0,     -0.02
    1850.0,     -40.2,     -0.02
    1850.0,     -43.5,     -0.02
    1850.0,     -46.7,     -0.02
    1850.0,     -49.9,     -0.02
    1850.0,     -53.1,     -0.02
    1850.0,     -56.4,     -0.02
    1850.0,     -59.6,     -0.02
    1850.0,     -62.8,     -0.02
    1850.0,     -66.0,     -0.02
    1950.0,      23.6,      0.19
    1950.0,      20.6,      0.19
    1950.0,      17.6,      0.04
    1950.0,      14.6,     -0.05
    1950.0,      11.6,      0.07
    1950.0,       8.6,      0.24
    1950.0,       5.6,      0.27
    1950.0,       2.6,      0.22
    1950.0,      -0.4,      0.16
    1950.0,      -3.4,      0.11
    1950.0,      -6.4,      0.07
    1950.0,      -9.4,      0.04
    1950.0,     -12.4,      0.02
    1950.0,     -15.4,      0.01
    1950.0,     -18.4,     -0.00
    1950.0,     -21.4,     -0.01
    1950.0,     -24.4,     -0.01
    1950.0,     -27.4,     -0.01
    1950.0,     -30.4,     -0.02
    1950.0,     -33.4,     -0.02
    1950.0,     -36.6,     -0.02
    1950.0,     -39.8,     -0.02
    1950.0,     -43.1,     -0.02
    1950.0,     -46.4,     -0.02
    1950.0,     -49.6,     -0.02
    1950.0,     -52.9,     -0.02
    1950.0,     -56.2,     -0.02
    1950.0,     -59.5,     -0.02
    1950.0,     -62.7,     -0.02
    1950.0,     -66.0,     -0.02
    2050.0,      26.4,      0.04
    2050.0,      23.4,      0.02
    2050.0,      20.4,     -0.05
    2050.0,      17.4,     -0.08
    2050.0,      14.4,      0.06
    2050.0,      11.4,      0.27
    2050.0,       8.4,      0.32
    2050.0,       5.4,      0.26
    2050.0,       2.4,      0.19
    2050.0,      -0.6,      0.13
    2050.0,      -3.6,      0.08
    2050.0,      -6.6,      0.05
    2050.0,      -9.6,      0.02
    2050.0,     -12.6,      0.01
    2050.0,     -15.6,     -0.00
    2050.0,     -18.6,     -0.01
    2050.0,     -21.6,     -0.01
    2050.0,     -24.6,     -0.02
    2050.0,     -27.6,     -0.02
    2050.0,     -30.6,     -0.02
    2050.0,     -33.9,     -0.02
    2050.0,     -37.4,     -0.02
    2050.0,     -41.0,     -0.02
    2050.0,     -44.5,     -0.02
    2050.0,     -48.1,     -0.02
    2050.0,     -51.6,     -0.02
    2050.0,     -55.2,     -0.02
    2050.0,     -58.7,     -0.02
    2050.0,     -62.3,     -0.02
    2050.0,     -65.9,     -0.02
    2150.0,      28.9,      0.17
    2150.0,      25.9,     -0.04
    2150.0,      22.9,     -0.15
    2150.0,      19.9,     -0.18
    2150.0,      16.9,     -0.03
    2150.0,      13.9,      0.24
    2150.0,      10.9,      0.36
    2150.0,       7.9,      0.31
    2150.0,       4.9,      0.22
    2150.0,       1.9,      0.14
    2150.0,      -1.1,      0.09
    2150.0,      -4.1,      0.05
    2150.0,      -7.1,      0.02
    2150.0,     -10.1,      0.00
    2150.0,     -13.1,     -0.01
    2150.0,     -16.1,     -0.02
    2150.0,     -19.1,     -0.02
    2150.0,     -22.1,     -0.02
    2150.0,     -25.1,     -0.02
    2150.0,     -28.1,     -0.03
    2150.0,     -31.5,     -0.03
    2150.0,     -35.3,     -0.03
    2150.0,     -39.1,     -0.03
    2150.0,     -42.9,     -0.03
    2150.0,     -46.7,     -0.02
    2150.0,     -50.5,     -0.02
    2150.0,     -54.3,     -0.02
    2150.0,     -58.1,     -0.02
    2150.0,     -61.9,     -0.02
    2150.0,     -65.7,     -0.02
    2250.0,      30.2,      0.15
    2250.0,      27.2,     -0.11
    2250.0,      24.2,     -0.21
    2250.0,      21.2,     -0.21
    2250.0,      18.2,     -0.07
    2250.0,      15.2,      0.21
    2250.0,      12.2,      0.37
    2250.0,       9.1,      0.34
    2250.0,       6.2,      0.25
    2250.0,       3.2,      0.16
    2250.0,       0.1,      0.10
    2250.0,      -2.8,      0.05
    2250.0,      -5.8,      0.02
    2250.0,      -8.9,      0.00
    2250.0,     -11.8,     -0.01
    2250.0,     -14.8,     -0.02
    2250.0,     -17.8,     -0.02
    2250.0,     -20.8,     -0.03
    2250.0,     -23.8,     -0.03
    2250.0,     -26.8,     -0.03
    2250.0,     -30.3,     -0.03
    2250.0,     -34.2,     -0.03
    2250.0,     -38.2,     -0.03
    2250.0,     -42.1,     -0.03
    2250.0,     -46.0,     -0.03
    2250.0,     -50.0,     -0.03
    2250.0,     -53.9,     -0.02
    2250.0,     -57.8,     -0.02
    2250.0,     -61.7,     -0.02
    2250.0,     -65.7,     -0.02
    2350.0,      30.3,      0.10
    2350.0,      27.3,      0.02
    2350.0,      24.3,     -0.12
    2350.0,      21.3,     -0.18
    2350.0,      18.3,     -0.10
    2350.0,      15.3,      0.17
    2350.0,      12.3,      0.36
    2350.0,       9.3,      0.36
    2350.0,       6.3,      0.27
    2350.0,       3.3,      0.19
    2350.0,       0.3,      0.12
    2350.0,      -2.7,      0.07
    2350.0,      -5.7,      0.03
    2350.0,      -8.7,      0.01
    2350.0,     -11.7,     -0.00
    2350.0,     -14.7,     -0.01
    2350.0,     -17.7,     -0.02
    2350.0,     -20.7,     -0.02
    2350.0,     -23.7,     -0.02
    2350.0,     -26.7,     -0.03
    2350.0,     -30.2,     -0.03
    2350.0,     -34.1,     -0.03
    2350.0,     -38.0,     -0.03
    2350.0,     -42.0,     -0.03
    2350.0,     -45.9,     -0.03
    2350.0,     -49.9,     -0.02
    2350.0,     -53.8,     -0.02
    2350.0,     -57.8,     -0.02
    2350.0,     -61.7,     -0.02
    2350.0,     -65.7,     -0.02
    2450.0,      30.3,      0.13
    2450.0,      27.3,      0.14
    2450.0,      24.3,     -0.02
    2450.0,      21.3,     -0.14
    2450.0,      18.3,     -0.10
    2450.0,      15.3,      0.14
    2450.0,      12.3,      0.34
    2450.0,       9.3,      0.36
    2450.0,       6.3,      0.28
    2450.0,       3.3,      0.20
    2450.0,       0.3,      0.13
    2450.0,      -2.7,      0.08
    2450.0,      -5.7,      0.04
    2450.0,      -8.7,      0.02
    2450.0,     -11.7,      0.00
    2450.0,     -14.7,     -0.01
    2450.0,     -17.7,     -0.01
    2450.0,     -20.7,     -0.02
    2450.0,     -23.7,     -0.02
    2450.0,     -26.7,     -0.02
    2450.0,     -30.1,     -0.02
    2450.0,     -34.1,     -0.02
    2450.0,     -38.0,     -0.02
    2450.0,     -42.0,     -0.02
    2450.0,     -45.9,     -0.02
    2450.0,     -49.9,     -0.02
    2450.0,     -53.8,     -0.02
    2450.0,     -57.8,     -0.02
    2450.0,     -61.7,     -0.02
    2450.0,     -65.7,     -0.02
    2550.0,      30.3,      0.09
    2550.0,      27.3,      0.06
    2550.0,      24.3,     -0.10
    2550.0,      21.3,     -0.17
    2550.0,      18.3,     -0.10
    2550.0,      15.3,      0.13
    2550.0,      12.3,      0.30
    2550.0,       9.3,      0.33
    2550.0,       6.3,      0.27
    2550.0,       3.3,      0.19
    2550.0,       0.3,      0.13
    2550.0,      -2.7,      0.08
    2550.0,      -5.7,      0.05
    2550.0,      -8.7,      0.02
    2550.0,     -11.7,      0.01
    2550.0,     -14.7,     -0.00
    2550.0,     -17.7,     -0.01
    2550.0,     -20.7,     -0.02
    2550.0,     -23.7,     -0.02
    2550.0,     -26.7,     -0.02
    2550.0,     -30.2,     -0.02
    2550.0,     -34.1,     -0.02
    2550.0,     -38.1,     -0.02
    2550.0,     -42.0,     -0.02
    2550.0,     -45.9,     -0.02
    2550.0,     -49.9,     -0.02
    2550.0,     -53.8,     -0.02
    2550.0,     -57.8,     -0.02
    2550.0,     -61.7,     -0.02
    2550.0,     -65.7,     -0.02
    2650.0,      31.0,      0.20
    2650.0,      28.0,      0.13
    2650.0,      25.0,     -0.04
    2650.0,      22.0,     -0.12
    2650.0,      19.0,     -0.08
    2650.0,      16.0,      0.07
    2650.0,      13.0,      0.23
    2650.0,      10.0,      0.27
    2650.0,       7.0,      0.23
    2650.0,       4.0,      0.18
    2650.0,       1.0,      0.13
    2650.0,      -2.0,      0.08
    2650.0,      -5.0,      0.05
    2650.0,      -8.0,      0.03
    2650.0,     -11.0,      0.01
    2650.0,     -14.0,      0.00
    2650.0,     -17.0,     -0.01
    2650.0,     -20.0,     -0.01
    2650.0,     -23.0,     -0.02
    2650.0,     -26.0,     -0.02
    2650.0,     -29.5,     -0.02
    2650.0,     -33.5,     -0.02
    2650.0,     -37.5,     -0.02
    2650.0,     -41.5,     -0.02
    2650.0,     -45.5,     -0.02
    2650.0,     -49.6,     -0.02
    2650.0,     -53.6,     -0.02
    2650.0,     -57.6,     -0.02
    2650.0,     -61.6,     -0.02
    2650.0,     -65.6,     -0.02
    2750.0,      33.2,     -0.03
    2750.0,      30.2,     -0.03
    2750.0,      27.2,     -0.02
    2750.0,      24.2,     -0.04
    2750.0,      21.2,     -0.06
    2750.0,      18.2,      0.01
    2750.0,      15.2,      0.17
    2750.0,      12.2,      0.23
    2750.0,       9.2,      0.22
    2750.0,       6.2,      0.17
    2750.0,       3.2,      0.13
    2750.0,       0.2,      0.09
    2750.0,      -2.8,      0.06
    2750.0,      -5.8,      0.03
    2750.0,      -8.8,      0.02
    2750.0,     -11.8,      0.01
    2750.0,     -14.8,     -0.00
    2750.0,     -17.8,     -0.01
