 "LINE" "FID" "EAST" "NORTH" "TER" "ALT" "PITCH" "MAG" EM1_X01 EM1_X02 EM1_X03 EM1_X04 EM1_X05 EM1_X06 EM1_X07 EM1_X08 EM1_X09 EM1_X10 EM1_Z01 EM1_Z02 EM1_Z03 EM1_Z04 EM1_Z05 EM1_Z06 EM1_Z07 EM1_Z08 EM1_Z09 EM1_Z10
 1 11260 4173 740326.63 7172998.0 585.4328602244769 96.90427238330953 0.0 54826.52 99500.0 35039.0 15415.0 6798.0 3243.0 1596.0 941.0 798.0 406.0 572.0 125552.0 75934.0 50098.0 32038.0 19684.0 11226.0 6079.0 3256.0 1612.0 572.0
 1 11260 4174 740326.56 7173010.0 585.6666740746155 96.79154673693003 0.0 54825.04 100020.0 35241.0 15322.0 6559.0 3025.0 1405.0 838.0 733.0 383.0 596.0 121795.0 73618.0 48628.0 31009.0 18950.0 10812.0 5901.0 3227.0 1614.0 596.0
 1 11260 4175 740326.5 7173022.5 585.9356536035143 96.65745792631401 0.0 54823.69 100706.0 35620.0 15267.0 6408.0 2878.0 1270.0 770.0 675.0 362.0 639.5 118561.0 71626.0 47250.0 29989.0 18221.0 10405.0 5732.0 3207.0 1628.0 639.5
 1 11260 4176 740326.44 7173035.5 586.2104995142759 96.46592174561201 0.0 54822.32 101558.0 36162.0 15257.0 6344.0 2792.0 1187.0 730.0 624.0 343.0 676.65625 115839.0 69923.0 45956.0 28986.0 17508.0 10011.0 5578.0 3196.0 1655.0 676.65625
 1 11260 4177 740326.44 7173048.0 586.4381151576183 96.19080040636334 0.0 54821.09 102591.0 36839.0 15303.0 6366.0 2759.0 1148.0 711.0 583.0 326.0 718.4375 113595.0 68475.0 44741.0 28003.0 16815.0 9632.0 5441.0 3196.0 1697.0 718.4375
 1 11260 4178 740326.44 7173060.5 586.5990642230411 95.8553818314537 0.0 54819.92 103812.0 37617.0 15419.0 6475.0 2777.0 1147.0 708.0 549.0 312.0 755.5 111796.0 67261.0 43607.0 27047.0 16144.0 9269.0 5321.0 3206.0 1752.0 755.5
 1 11260 4179 740326.44 7173073.0 586.6628234307634 95.54537968508788 0.0 54818.86 105217.0 38456.0 15618.0 6667.0 2851.0 1184.0 721.0 523.0 302.0 788.6875 110425.0 66274.0 42561.0 26130.0 15500.0 8921.0 5215.0 3226.0 1820.0 788.6875
 1 11260 4180 740326.44 7173085.5 586.6224603624898 95.37615747643699 0.0 54817.79 106775.0 39325.0 15910.0 6941.0 2990.0 1260.0 750.0 504.0 296.0 813.0 109485.0 65516.0 41615.0 25267.0 14890.0 8595.0 5125.0 3256.0 1898.0 813.0
 1 11260 4181 740326.44 7173098.0 586.5063181661768 95.42732082138276 0.0 54816.7 108441.0 40199.0 16296.0 7290.0 3201.0 1380.0 799.0 494.0 295.0 861.0 108993.0 64985.0 40784.0 24478.0 14328.0 8298.0 5051.0 3300.0 1986.0 861.0
 1 11260 4182 740326.44 7173110.5 586.3331003192684 95.68609336964869 0.0 54815.93 110168.0 41060.0 16769.0 7703.0 3485.0 1548.0 869.0 493.0 299.0 996.0555555555554 108969.0 64671.0 40081.0 23785.0 13831.0 8043.0 4998.0 3356.0 2083.0 996.0555555555554
 1 11260 4183 740326.44 7173123.0 586.1214864038872 96.04098143656546 0.0 54815.14 111913.0 41902.0 17312.0 8169.0 3836.0 1761.0 960.0 506.0 307.0 1107.8003472222222 109425.0 64560.0 39521.0 23211.0 13421.0 7841.0 4971.0 3428.0 2186.0 1107.8003472222222
 1 11260 4184 740326.38 7173135.5 585.8897033539339 96.33619980327666 0.0 54814.45 113648.0 42717.0 17902.0 8670.0 4240.0 2010.0 1073.0 533.0 318.0 1204.1903935185182 110353.0 64639.0 39113.0 22774.0 13114.0 7704.0 4975.0 3514.0 2295.0 1204.1903935185182
 1 11260 4185 740326.38 7173148.0 585.6571596481109 96.45416673199013 0.0 54813.95 115362.0 43501.0 18514.0 9193.0 4680.0 2285.0 1205.0 579.0 334.0 1323.7345196759256 111706.0 64900.0 38857.0 22484.0 12922.0 7634.0 5011.0 3613.0 2407.0 1323.7345196759256
 1 11260 4186 740326.31 7173160.5 585.4414446831611 96.37202466782624 0.0 54813.22 117051.0 44253.0 19126.0 9720.0 5139.0 2571.0 1352.0 643.0 354.0 1429.0554832175926 113386.0 65329.0 38747.0 22343.0 12846.0 7631.0 5081.0 3721.0 2523.0 1429.0554832175926
 1 11260 4187 740326.25 7173173.0 585.2621857975998 96.15794742406406 0.0 54812.48 118723.0 44974.0 19722.0 10237.0 5598.0 2860.0 1512.0 722.0 380.0 1538.7803096064813 115246.0 65895.0 38764.0 22341.0 12879.0 7689.0 5182.0 3838.0 2641.0 1538.7803096064813
 1 11260 4188 740326.19 7173185.5 585.0996800067039 95.91649788155986 0.0 54811.64 120389.0 45672.0 20289.0 10727.0 6040.0 3141.0 1678.0 813.0 410.0 1587.753761574074 117110.0 66541.0 38884.0 22460.0 13006.0 7800.0 5310.0 3960.0 2761.0 1587.753761574074
 1 11260 4189 740326.13 7173198.0 584.9219945571515 95.72525984440831 0.0 54810.75 122067.0 46358.0 20823.0 11176.0 6451.0 3409.0 1847.0 911.0 443.0 1704.484447337963 118811.0 67194.0 39077.0 22678.0 13209.0 7956.0 5459.0 4088.0 2883.0 1704.484447337963
 1 11260 4190 740326.13 7173210.5 584.73842675144 95.60434592849346 0.0 54809.79 123774.0 47049.0 21322.0 11573.0 6815.0 3661.0 2014.0 1010.0 480.0 1783.0334201388887 120223.0 67774.0 39316.0 22970.0 13472.0 8151.0 5627.0 4223.0 3009.0 1783.0334201388887
 1 11260 4191 740326.06 7173223.0 584.5571319594318 95.52944855263034 0.0 54808.83 125529.0 47760.0 21789.0 11914.0 7126.0 3895.0 2175.0 1107.0 519.0 1880.5416666666665 121280.0 68218.0 39578.0 23313.0 13778.0 8383.0 5813.0 4365.0 3139.0 1880.5416666666665
 1 11260 4192 740326.06 7173235.5 584.3871793398436 95.46659135298626 0.0 54807.9 127351.0 48505.0 22233.0 12201.0 7380.0 4114.0 2327.0 1201.0 558.0 1955.34375 121975.0 68490.0 39843.0 23686.0 14118.0 8651.0 6017.0 4518.0 3275.0 1955.34375
 1 11260 4193 740326.0 7173248.0 584.2376608777245 95.39896022631874 0.0 54807.05 129258.0 49298.0 22665.0 12447.0 7585.0 4318.0 2471.0 1293.0 599.0 2113.2291666666665 122335.0 68575.0 40100.0 24076.0 14485.0 8953.0 6242.0 4682.0 3421.0 2113.2291666666665
 1 11260 4194 740326.0 7173260.5 584.1163195818934 95.33154863976809 0.0 54806.18 131277.0 50150.0 23104.0 12670.0 7756.0 4513.0 2608.0 1386.0 642.0 2266.5 122408.0 68476.0 40342.0 24474.0 14873.0 9288.0 6488.0 4862.0 3580.0 2266.5
 1 11260 4195 740326.06 7173273.0 584.0312781919635 95.27992416252158 0.0 54805.54 133438.0 51078.0 23570.0 12892.0 7911.0 4707.0 2747.0 1488.0 693.0 2397.875 122235.0 68200.0 40567.0 24874.0 15278.0 9650.0 6752.0 5061.0 3757.0 2397.875
 1 11260 4196 740326.13 7173285.5 583.9840978078212 95.25721593740525 0.0 54804.92 135780.0 52104.0 24092.0 13140.0 8074.0 4908.0 2899.0 1611.0 760.0 2649.0 121849.0 67760.0 40778.0 25276.0 15696.0 10035.0 7034.0 5281.0 3957.0 2649.0
 1 11260 4197 740326.13 7173298.0 583.966880347641 95.2673934076562 0.0 54804.34 138338.0 53263.0 24701.0 13442.0 8270.0 5133.0 3083.0 1771.0 858.0 2584.1666666666665 121282.0 67185.0 40983.0 25683.0 16126.0 10439.0 7333.0 5525.0 4180.0 2584.1666666666665
 1 11260 4198 740326.19 7173310.5 583.9723725418261 95.3036651051411 0.0 54803.75 141133.0 54599.0 25434.0 13828.0 8528.0 5401.0 3319.0 1989.0 1002.0 2597.805555555555 120578.0 66530.0 41200.0 26102.0 16575.0 10867.0 7656.0 5797.0 4427.0 2597.805555555555
 1 11260 4199 740326.25 7173323.0 583.9964317982907 95.34948804027601 0.0 54803.23 144164.0 56162.0 26326.0 14329.0 8873.0 5732.0 3632.0 2282.0 1210.0 2596.2916666666665 119810.0 65885.0 41457.0 26551.0 17054.0 11331.0 8021.0 6101.0 4693.0 2596.2916666666665
 1 11260 4200 740326.31 7173335.5 584.0338739698824 95.37973732763436 0.0 54802.71 147408.0 57993.0 27403.0 14968.0 9327.0 6145.0 4039.0 2661.0 1491.0 2486.0 119086.0 65367.0 41794.0 27052.0 17583.0 11852.0 8446.0 6444.0 4973.0 2486.0
 1 11260 4201 740326.38 7173348.0 584.0793691551283 95.36634665282645 0.0 54802.02 150818.0 60106.0 28672.0 15756.0 9902.0 6651.0 4545.0 3123.0 1845.0 2435.0 118552.0 65112.0 42258.0 27631.0 18184.0 12450.0 8954.0 6835.0 5265.0 2435.0
 1 11260 4202 740326.44 7173360.5 584.1278315945087 95.28692330767251 0.0 54801.31 154329.0 62483.0 30121.0 16689.0 10594.0 7254.0 5142.0 3654.0 2261.0 2609.0 118379.0 65254.0 42895.0 28311.0 18873.0 13141.0 9557.0 7283.0 5564.0 2609.0
 1 11260 4203 740326.56 7173373.5 584.1751696722338 95.1303169257487 0.0 54800.54 157858.0 65068.0 31721.0 17746.0 11387.0 7943.0 5805.0 4227.0 2714.0 3007.0 118740.0 65907.0 43740.0 29107.0 19659.0 13931.0 10254.0 7794.0 5870.0 3007.0
 1 11260 4204 740326.69 7173386.0 584.2265685069652 94.89502900088685 0.0 54799.73 161300.0 67786.0 33432.0 18899.0 12256.0 8699.0 6502.0 4810.0 3171.0 3733.5 119783.0 67141.0 44807.0 30022.0 20541.0 14812.0 11032.0 8365.0 6185.0 3733.5
 1 11260 4205 740326.81 7173398.5 584.2940944248123 94.58329471612561 0.0 54798.86 164531.0 70550.0 35217.0 20120.0 13176.0 9495.0 7196.0 5369.0 3601.0 4497.0 121579.0 68963.0 46082.0 31044.0 21511.0 15766.0 11871.0 8986.0 6506.0 4497.0
 1 11260 4206 740327.0 7173411.0 584.37447818821 94.19816257820885 0.0 54797.94 167432.0 73283.0 37049.0 21387.0 14126.0 10304.0 7856.0 5876.0 3975.0 5397.0 124087.0 71307.0 47530.0 32155.0 22560.0 16775.0 12746.0 9638.0 6825.0 5397.0
 1 11260 4207 740327.25 7173424.0 584.4686640965995 93.74868535967487 0.0 54797.01 169912.0 75931.0 38911.0 22686.0 15091.0 11097.0 8458.0 6310.0 4272.0 5131.0 127151.0 74048.0 49103.0 33331.0 23681.0 17821.0 13637.0 10298.0 7134.0 5131.0
 1 11260 4208 740327.44 7173436.5 584.5660452666489 93.26004965178939 0.0 54796.17 171935.0 78468.0 40798.0 24011.0 16067.0 11855.0 8987.0 6659.0 4480.0 4940.166666666666 130532.0 77025.0 50756.0 34553.0 24872.0 18893.0 14532.0 10945.0 7423.0 4940.166666666666
 1 11260 4209 740327.63 7173449.0 584.6665755963554 92.77724513720564 0.0 54795.33 173530.0 80888.0 42713.0 25366.0 17048.0 12564.0 9435.0 6919.0 4597.0 4751.0 133980.0 80079.0 52453.0 35808.0 26130.0 19984.0 15424.0 11568.0 7684.0 4751.0
 1 11260 4210 740327.81 7173462.0 584.7705982217407 92.35386200908249 0.0 54794.54 174776.0 83197.0 44661.0 26760.0 18033.0 13217.0 9802.0 7089.0 4623.0 4490.0 137301.0 83086.0 54170.0 37092.0 27454.0 21093.0 16312.0 12159.0 7915.0 4490.0
 1 11260 4211 740328.06 7173475.0 584.870484459682 92.02987128491985 0.0 54793.74 175773.0 85394.0 46649.0 28203.0 19019.0 13811.0 10091.0 7173.0 4563.0 4503.0 140390.0 85970.0 55897.0 38414.0 28840.0 22224.0 17195.0 12720.0 8121.0 4503.0
 1 11260 4212 740328.31 7173488.0 584.9745472025147 91.81259389997257 0.0 54792.91 176614.0 87470.0 48680.0 29703.0 20001.0 14342.0 10301.0 7174.0 4423.0 4509.305555555555 143223.0 88700.0 57628.0 39782.0 30282.0 23380.0 18074.0 13257.0 8307.0 4509.305555555555
 1 11260 4213 740328.56 7173501.0 585.0863719347602 91.6752093060844 0.0 54792.09 177374.0 89411.0 50757.0 31262.0 20972.0 14808.0 10432.0 7090.0 4212.0 4502.788194444443 145822.0 91280.0 59358.0 41207.0 31767.0 24562.0 18948.0 13772.0 8476.0 4502.788194444443
 1 11260 4214 740328.75 7173514.0 585.2012284830396 91.57640387615776 0.0 54791.27 178110.0 91217.0 52880.0 32874.0 21925.0 15203.0 10482.0 6924.0 3940.0 4495.473379629629 148226.0 93726.0 61084.0 42691.0 33280.0 25759.0 19806.0 14263.0 8631.0 4495.473379629629
 1 11260 4215 740328.94 7173527.0 585.3147464598267 91.4862446579173 0.0 54790.46 178863.0 92901.0 55046.0 34524.0 22848.0 15526.0 10456.0 6680.0 3623.0 4480.883969907407 150469.0 96058.0 62796.0 44224.0 34788.0 26944.0 20627.0 14718.0 8764.0 4480.883969907407
 1 11260 4216 740329.06 7173540.0 585.4227017024544 91.39704752821376 0.0 54789.65 179667.0 94494.0 57244.0 36186.0 23728.0 15774.0 10362.0 6365.0 3280.0 4444.0625 152580.0 98288.0 64482.0 45778.0 36238.0 28059.0 21367.0 15107.0 8860.0 4444.0625
 1 11260 4217 740329.19 7173552.5 585.5171529910937 91.31174301290058 0.0 54788.89 180546.0 96034.0 59449.0 37822.0 24544.0 15949.0 10214.0 5995.0 2930.0 4452.875 154590.0 100426.0 66129.0 47305.0 37546.0 29014.0 21955.0 15377.0 8888.0 4452.875
 1 11260 4218 740329.31 7173564.5 585.5956645476552 91.22443483011969 0.0 54788.17 181514.0 97555.0 61613.0 39378.0 25267.0 16050.0 10029.0 5585.0 2592.0 4583.90625 156532.0 102472.0 67723.0 48736.0 38603.0 29692.0 22293.0 15456.0 8802.0 4583.90625
 1 11260 4219 740329.44 7173577.0 585.6595375193001 91.11568837436685 0.0 54787.47 182576.0 99077.0 63664.0 40788.0 25860.0 16076.0 9821.0 5150.0 2276.0 4691.0 158441.0 104429.0 69252.0 49988.0 39286.0 29967.0 22276.0 15262.0 8550.0 4691.0
 1 11260 4220 740329.56 7173589.5 585.6798104801111 90.97167505435557 0.0 54786.8 183726.0 100598.0 65515.0 41981.0 26293.0 16027.0 9602.0 4700.0 1986.0 4628.0 160350.0 106304.0 70711.0 50974.0 39491.0 29732.0 21808.0 14724.0 8087.0 4628.0
 1 11260 4221 740329.69 7173602.0 585.6612052524242 90.81241840286657 0.0 54786.1 184956.0 102095.0 67083.0 42904.0 26543.0 15909.0 9382.0 4247.0 1724.0 4127.0 162295.0 108115.0 72101.0 51638.0 39158.0 28931.0 20839.0 13805.0 7397.0 4127.0
 1 11260 4222 740329.75 7173614.5 585.6211305220804 90.70097203109935 0.0 54785.46 186245.0 103537.0 68313.0 43536.0 26614.0 15735.0 9168.0 3801.0 1487.0 3027.0 164316.0 109895.0 73431.0 51963.0 38282.0 27567.0 19377.0 12524.0 6502.0 3027.0
 1 11260 4223 740329.81 7173627.0 585.5755973432174 90.71816482480605 0.0 54784.95 187550.0 104896.0 69191.0 43894.0 26529.0 15526.0 8965.0 3382.0 1281.0 2395.833333333333 166463.0 111690.0 74717.0 51985.0 36923.0 25711.0 17493.0 10959.0 5470.0 2395.833333333333
 1 11260 4224 740329.88 7173639.5 585.5410776318395 90.91645574447111 0.0 54784.43 188801.0 106151.0 69739.0 44031.0 26333.0 15303.0 8778.0 3018.0 1116.0 1279.0 168797.0 113561.0 75989.0 51777.0 35187.0 23484.0 15311.0 9222.0 4387.0 1279.0
 1 11260 4225 740329.94 7173652.0 585.5343716532146 91.28550818460477 0.0 54783.96 189899.0 107288.0 69994.0 44013.0 26076.0 15089.0 8610.0 2749.0 1013.0 700.0 171377.0 115575.0 77295.0 51434.0 33222.0 21043.0 12981.0 7442.0 3344.0 700.0
 1 11260 4226 740330.0 7173664.5 585.5719364288218 91.75586805114175 0.0 54783.66 190733.0 108282.0 69982.0 43901.0 25804.0 14901.0 8461.0 2623.0 1000.0 352.0 174238.0 117802.0 78710.0 51064.0 31197.0 18559.0 10657.0 5736.0 2410.0 352.0
 1 11260 4227 740330.0 7173677.0 585.6702889547721 92.2393059306643 0.0 54783.42 191214.0 109093.0 69714.0 43734.0 25549.0 14749.0 8326.0 2680.0 1100.0 242.0 177371.0 120306.0 80319.0 50779.0 29288.0 16202.0 8485.0 4196.0 1627.0 242.0
 1 11260 4228 740330.06 7173689.5 585.8203162808879 92.67702971464499 0.0 54783.5 191304.0 109668.0 69185.0 43520.0 25320.0 14632.0 8197.0 2934.0 1323.0 0.0 180707.0 123130.0 82199.0 50691.0 27653.0 14121.0 6584.0 2888.0 1012.0 0.0
 1 11260 4229 740330.0 7173702.0 586.0086094714134 93.06345292843326 0.0 54783.59 191019.0 109959.0 68387.0 43231.0 25101.0 14541.0 8062.0 3362.0 1653.0 0.0 184133.0 126293.0 84394.0 50896.0 26413.0 12432.0 5042.0 1853.0 561.0 0.0
 1 11260 4230 740329.94 7173714.5 586.220471657171 93.43143067265517 0.0 54783.68 190417.0 109926.0 67313.0 42796.0 24849.0 14453.0 7905.0 3904.0 2049.0 0.0 187519.0 129769.0 86890.0 51451.0 25640.0 11204.0 3912.0 1108.0 263.0 0.0
 1 11260 4231 740329.88 7173727.0 586.4428943456402 93.81358786072309 0.0 54783.84 189570.0 109547.0 65960.0 42109.0 24495.0 14330.0 7709.0 4471.0 2454.0 0.0 190746.0 133462.0 89621.0 52355.0 25349.0 10456.0 3204.0 650.0 100.0 0.0
 1 11260 4232 740329.81 7173739.5 586.6630641836764 94.21026206922475 0.0 54783.85 188548.0 108818.0 64327.0 41044.0 23951.0 14120.0 7462.0 4973.0 2812.0 37.322530864197525 193720.0 137179.0 92472.0 53546.0 25499.0 10161.0 2899.0 461.0 53.0 37.322530864197525
 1 11260 4233 740329.75 7173752.0 586.8674154298814 94.58567382532296 0.0 54783.79 187424.0 107772.0 62431.0 39495.0 23128.0 13761.0 7154.0 5339.0 3084.0 82.47222222222221 196379.0 140640.0 95293.0 54902.0 26001.0 10254.0 2944.0 508.0 103.0 82.47222222222221
 1 11260 4234 740329.75 7173764.5 587.0414282576567 94.88795813205235 0.0 54783.34 186304.0 106498.0 60316.0 37407.0 21957.0 13197.0 6788.0 5529.0 3250.0 132.54346707818928 198693.0 143529.0 97906.0 56269.0 26728.0 10641.0 3266.0 746.0 232.0 132.54346707818928
 1 11260 4235 740329.75 7173777.0 587.1735997296256 95.07684706178627 0.0 54782.63 185368.0 105168.0 58069.0 34815.0 20414.0 12395.0 6374.0 5527.0 3306.0 184.16666666666666 200673.0 145609.0 100118.0 57480.0 27533.0 11209.0 3772.0 1118.0 418.0 184.16666666666666
 1 11260 4236 740329.75 7173789.5 587.2595378704642 95.14505229043421 0.0 54781.93 184902.0 104046.0 55825.0 31845.0 18534.0 11363.0 5927.0 5339.0 3258.0 233.97222222222223 202376.0 146813.0 101738.0 58376.0 28267.0 11836.0 4360.0 1556.0 638.0 233.97222222222223
 1 11260 4237 740329.69 7173802.0 587.3103253034218 95.12567568422854 0.0 54781.0 185307.0 103463.0 53760.0 28697.0 16409.0 10149.0 5461.0 4985.0 3119.0 315.4079861111111 203898.0 147277.0 102613.0 58819.0 28801.0 12410.0 4933.0 1994.0 864.0 315.4079861111111
 1 11260 4238 740329.63 7173814.5 587.3351453364918 95.08429647159194 0.0 54780.08 187044.0 103776.0 52077.0 25604.0 14173.0 8832.0 4985.0 4503.0 2903.0 387.9231770833333 205350.0 147261.0 102657.0 58712.0 29040.0 12840.0 5411.0 2376.0 1073.0 387.9231770833333
 1 11260 4239 740329.56 7173827.0 587.3450503637483 95.09426341422528 0.0 54779.15 190523.0 105296.0 50968.0 22792.0 11972.0 7500.0 4501.0 3940.0 2629.0 466.29600694444446 206829.0 147048.0 101888.0 58008.0 28931.0 13073.0 5748.0 2668.0 1250.0 466.29600694444446
 1 11260 4240 740329.5 7173839.5 587.3505154043279 95.19694415499771 0.0 54778.31 195962.0 108216.0 50587.0 20439.0 9940.0 6233.0 4013.0 3355.0 2317.0 538.2916666666666 208394.0 146854.0 100435.0 56731.0 28465.0 13089.0 5930.0 2862.0 1386.0 538.2916666666666
 1 11260 4241 740329.44 7173852.0 587.3627338899528 95.36294623773234 0.0 54777.64 203276.0 112547.0 51014.0 18654.0 8179.0 5093.0 3527.0 2801.0 1989.0 626.1666666666666 210057.0 146815.0 98526.0 54970.0 27672.0 12902.0 5968.0 2966.0 1483.0 626.1666666666666
 1 11260 4242 740329.44 7173864.5 587.3918356695376 95.48313912703057 0.0 54776.91 212064.0 118098.0 52245.0 17474.0 6746.0 4117.0 3053.0 2319.0 1665.0 687.5624999999998 211805.0 147020.0 96446.0 52879.0 26611.0 12543.0 5885.0 2997.0 1543.0 687.5624999999998
 1 11260 4243 740329.44 7173877.0 587.4492807098939 95.40768618086578 0.0 54776.17 221709.0 124506.0 54190.0 16871.0 5647.0 3319.0 2608.0 1926.0 1365.0 741.0 213624.0 147550.0 94481.0 50642.0 25363.0 12051.0 5709.0 2970.0 1567.0 741.0
 1 11260 4244 740329.44 7173889.5 587.5309474432735 95.02108517792794 0.0 54775.43 231556.0 131319.0 56700.0 16773.0 4854.0 2685.0 2204.0 1622.0 1103.0 805.0 215516.0 148486.0 92862.0 48441.0 24014.0 11468.0 5465.0 2894.0 1554.0 805.0
 1 11260 4245 740329.44 7173902.0 587.629077091489 94.31178414652385 0.0 54774.56 241077.0 138099.0 59587.0 17085.0 4313.0 2189.0 1850.0 1388.0 888.0 626.8611111111111 217505.0 149896.0 91733.0 46427.0 22646.0 10831.0 5174.0 2773.0 1500.0 626.8611111111111
 1 11260 4246 740329.44 7173914.5 587.7384135330041 93.39213361469844 0.0 54773.6 249959.0 144503.0 62658.0 17705.0 3971.0 1798.0 1545.0 1203.0 719.0 596.7048611111111 219623.0 151809.0 91155.0 44708.0 21330.0 10172.0 4854.0 2610.0 1405.0 596.7048611111111
 1 11260 4247 740329.44 7173927.0 587.8537006462819 92.45179357420638 0.0 54772.46 258075.0 150313.0 65725.0 18536.0 3785.0 1484.0 1284.0 1049.0 589.0 467.5824652777777 221897.0 154211.0 91138.0 43343.0 20125.0 9519.0 4521.0 2411.0 1274.0 467.5824652777777
 1 11260 4248 740329.5 7173939.5 587.9686801490975 91.66995047070749 0.0 54771.18 265402.0 155409.0 68611.0 19485.0 3718.0 1227.0 1061.0 912.0 487.0 391.29166666666663 224329.0 157053.0 91664.0 42362.0 19072.0 8896.0 4188.0 2189.0 1118.0 391.29166666666663
 1 11260 4249 740329.56 7173952.0 588.0790230243412 91.13777847123164 0.0 54770.0 271910.0 159708.0 71149.0 20462.0 3741.0 1016.0 868.0 784.0 403.0 265.8203125 226897.0 160264.0 92702.0 41768.0 18195.0 8317.0 3864.0 1959.0 953.0 265.8203125
 1 11260 4250 740329.63 7173964.5 588.1793557518968 90.83443041293121 0.0 54768.96 277500.0 163113.0 73180.0 21383.0 3822.0 842.0 701.0 661.0 328.0 192.6736111111111 229561.0 163760.0 94203.0 41545.0 17500.0 7794.0 3557.0 1735.0 793.0 192.6736111111111
 1 11260 4251 740329.69 7173977.0 588.2659516980613 90.66395225146054 0.0 54767.99 281983.0 165483.0 74558.0 22167.0 3928.0 697.0 554.0 543.0 259.0 88.50607638888887 232270.0 167445.0 96093.0 41665.0 16975.0 7326.0 3271.0 1530.0 650.0 88.50607638888887
 1 11260 4252 740329.75 7173989.0 588.3494210039271 90.52294158550893 0.0 54767.3 285119.0 166649.0 75161.0 22741.0 4028.0 576.0 428.0 429.0 195.0 0.0 234983.0 171203.0 98258.0 42086.0 16601.0 6914.0 3010.0 1349.0 529.0 0.0
 1 11260 4253 740329.81 7174001.0 588.4369150614957 90.35498765960212 0.0 54767.02 286690.0 166455.0 74900.0 23046.0 4097.0 473.0 319.0 324.0 137.0 0.0 237665.0 174902.0 100559.0 42756.0 16355.0 6555.0 2775.0 1194.0 433.0 0.0
 1 11260 4254 740329.88 7174013.0 588.5255958912476 90.16572000401796 0.0 54766.96 286586.0 164825.0 73737.0 23040.0 4120.0 383.0 228.0 232.0 89.0 0.0 240300.0 178387.0 102840.0 43608.0 16214.0 6248.0 2569.0 1065.0 360.0 0.0
 1 11260 4255 740329.94 7174025.0 588.613064680724 90.00117599492549 0.0 54767.3 284876.0 161833.0 71719.0 22705.0 4089.0 301.0 154.0 156.0 54.0 0.0 242877.0 181505.0 104946.0 44569.0 16156.0 5989.0 2391.0 960.0 309.0 0.0
 1 11260 4256 740330.0 7174037.0 588.6964234435395 89.91162026148895 0.0 54767.93 281838.0 157736.0 68997.0 22055.0 4003.0 225.0 96.0 100.0 32.0 0.0 245387.0 184116.0 106752.0 45562.0 16161.0 5778.0 2243.0 875.0 274.0 0.0
 1 11260 4257 740330.06 7174049.0 588.7729102344616 89.92314926635248 0.0 54768.83 277927.0 152959.0 65817.0 21132.0 3864.0 152.0 52.0 65.0 24.0 0.0 247821.0 186134.0 108183.0 46521.0 16213.0 5607.0 2121.0 810.0 254.0 0.0
 1 11260 4258 740330.19 7174062.0 588.8439957832717 90.02704252382696 0.0 54770.07 273687.0 148008.0 62476.0 20002.0 3672.0 80.0 19.0 48.0 27.0 0.0 250165.0 187541.0 109226.0 47393.0 16294.0 5472.0 2023.0 761.0 243.0 0.0
 1 11260 4259 740330.31 7174074.5 588.8983814579002 90.18759145069154 0.0 54771.53 269629.0 143353.0 59243.0 18742.0 3427.0 7.0 -6.0 46.0 38.0 0.0 252407.0 188394.0 109925.0 48152.0 16393.0 5365.0 1945.0 725.0 238.0 0.0
 1 11260 4260 740330.38 7174087.0 588.9362056911766 90.36296251124897 0.0 54773.22 266144.0 139323.0 56303.0 17419.0 3128.0 -66.0 -26.0 51.0 54.0 0.0 254539.0 188806.0 110359.0 48786.0 16499.0 5280.0 1882.0 699.0 236.0 0.0
 1 11260 4261 740330.44 7174099.5 588.9590775190386 90.52806084904333 0.0 54775.47 263461.0 136068.0 53732.0 16089.0 2778.0 -139.0 -42.0 61.0 73.0 0.0 256555.0 188909.0 110612.0 49293.0 16601.0 5211.0 1831.0 680.0 235.0 0.0
 1 11260 4262 740330.5 7174112.0 588.9712274490533 90.68456112968471 0.0 54777.98 261652.0 133582.0 51528.0 14796.0 2388.0 -209.0 -57.0 71.0 93.0 0.0 258445.0 188824.0 110753.0 49671.0 16690.0 5151.0 1788.0 664.0 235.0 0.0
 1 11260 4263 740330.56 7174124.5 588.9770837362576 90.85215233492495 0.0 54781.0 260688.0 131768.0 49655.0 13575.0 1977.0 -274.0 -71.0 79.0 113.0 0.0 260197.0 188650.0 110820.0 49918.0 16757.0 5094.0 1750.0 649.0 235.0 0.0
 1 11260 4264 740330.63 7174137.0 588.9809442744984 91.04556737439479 0.0 54784.43 260489.0 130502.0 48087.0 12460.0 1571.0 -329.0 -82.0 85.0 133.0 0.0 261792.0 188454.0 110825.0 50030.0 16796.0 5036.0 1715.0 634.0 234.0 0.0
 1 11260 4265 740330.63 7174149.5 588.9891248104186 91.25172912690425 0.0 54788.2 260965.0 129678.0 46831.0 11485.0 1198.0 -373.0 -90.0 89.0 153.0 0.0 263219.0 188284.0 110755.0 50008.0 16802.0 4973.0 1681.0 619.0 232.0 0.0
 1 11260 4266 740330.63 7174162.0 589.0048511670168 91.42422873241648 0.0 54792.45 262035.0 129237.0 45924.0 10683.0 882.0 -402.0 -95.0 92.0 171.0 0.0 264480.0 188172.0 110575.0 49854.0 16772.0 4903.0 1648.0 603.0 229.0 0.0
 1 11260 4267 740330.56 7174174.5 589.0340422224599 91.50039585110922 0.0 54796.88 263629.0 129184.0 45419.0 10077.0 638.0 -417.0 -96.0 95.0 188.0 0.0 265595.0 188135.0 110239.0 49570.0 16701.0 4827.0 1616.0 587.0 225.0 0.0
