 East  ,  Channel ,   Error 	 
  734923.8,       0.0,        -0.0018
  734923.8,     -40.0,         0.0316
  734923.8,     -80.0,         0.2115
  734923.8,    -120.0,         0.0000
  734923.8,    -160.0,         0.2558
  734923.8,    -200.0,         0.1034
  734923.8,    -240.0,         0.0380
  734923.8,    -280.0,         0.0250
  734923.8,    -320.0,         0.0000
  734923.8,    -360.0,         0.0000
  734923.8,    -400.0,         0.0114
  734923.8,    -440.0,        -0.0555
  734923.8,    -480.0,        -0.1384
  734923.8,    -520.0,        -0.2001
  734923.8,    -560.0,         0.0000
  734923.8,    -600.0,         0.0000
  734923.8,    -640.0,         0.0020
  734923.8,    -680.0,         0.0109
  734923.8,    -720.0,         0.0367
  734923.8,    -760.0,         0.0000
  734923.3,       0.0,        -0.0546
  734923.3,     -40.0,        -0.0025
  734923.3,     -80.0,         0.1640
  734923.3,    -120.0,         0.0000
  734923.3,    -160.0,         0.2226
  734923.3,    -200.0,         0.0935
  734923.3,    -240.0,         0.0348
  734923.3,    -280.0,         0.0261
  734923.3,    -320.0,         0.0000
  734923.3,    -360.0,         0.0000
  734923.3,    -400.0,         0.0700
  734923.3,    -440.0,         0.0416
  734923.3,    -480.0,        -0.0391
  734923.3,    -520.0,        -0.1930
  734923.3,    -560.0,        -0.1027
  734923.3,    -600.0,         0.0000
  734923.3,    -640.0,         0.0020
  734923.3,    -680.0,         0.0141
  734923.3,    -720.0,         0.0373
  734923.3,    -760.0,         0.0000
  734923.0,       0.0,        -0.0972
  734923.0,     -40.0,         0.0034
  734923.0,     -80.0,         0.1509
  734923.0,    -120.0,         0.0000
  734923.0,    -160.0,         0.1892
  734923.0,    -200.0,         0.0831
  734923.0,    -240.0,         0.0322
  734923.0,    -280.0,         0.0272
  734923.0,    -320.0,         0.0126
  734923.0,    -360.0,         0.0000
  734923.0,    -400.0,         0.0878
  734923.0,    -440.0,         0.1012
  734923.0,    -480.0,         0.0258
  734923.0,    -520.0,        -0.1811
  734923.0,    -560.0,        -0.1095
  734923.0,    -600.0,         0.0000
  734923.0,    -640.0,         0.0019
  734923.0,    -680.0,         0.0163
  734923.0,    -720.0,         0.0355
  734923.0,    -760.0,         0.0000
  734922.8,       0.0,        -0.1246
  734922.8,     -40.0,         0.0332
  734922.8,     -80.0,         0.1519
  734922.8,    -120.0,         0.0000
  734922.8,    -160.0,         0.1559
  734922.8,    -200.0,         0.0720
  734922.8,    -240.0,         0.0300
  734922.8,    -280.0,         0.0279
  734922.8,    -320.0,         0.0215
  734922.8,    -360.0,         0.0000
  734922.8,    -400.0,         0.0852
  734922.8,    -440.0,         0.1197
  734922.8,    -480.0,         0.0500
  734922.8,    -520.0,        -0.1672
  734922.8,    -560.0,        -0.1143
  734922.8,    -600.0,        -0.0331
