Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,11.83,1.07,84.53,1.93
11240,25.0,546.1,729521.25,7168044.50,11.06,1.04,90.43,1.96
11240,25.0,536.1,729521.25,7168044.50,10.03,1.00,99.72,2.00
11240,25.0,526.1,729521.25,7168044.50,9.17,0.96,109.05,2.04
11240,25.0,516.1,729521.25,7168044.50,8.75,0.94,114.29,2.06
11240,25.0,503.6,729521.25,7168044.50,9.02,0.96,110.81,2.04
11240,25.0,486.1,729521.25,7168044.50,12.08,1.08,82.75,1.92
11240,25.0,465.5,729521.25,7168044.50,21.43,1.33,46.67,1.67
11240,25.0,443.6,729521.25,7168044.50,43.59,1.64,22.94,1.36
11240,25.0,420.5,729521.25,7168044.50,88.25,1.95,11.33,1.05
11240,25.0,395.9,729521.25,7168044.50,163.94,2.21,6.10,0.79
11240,25.0,369.9,729521.25,7168044.50,271.40,2.43,3.68,0.57
11240,25.0,342.4,729521.25,7168044.50,400.57,2.60,2.50,0.40
11240,25.0,313.1,729521.25,7168044.50,534.51,2.73,1.87,0.27
11240,25.0,282.2,729521.25,7168044.50,657.08,2.82,1.52,0.18
11240,25.0,249.3,729521.25,7168044.50,758.31,2.88,1.32,0.12
11240,25.0,214.5,729521.25,7168044.50,835.30,2.92,1.20,0.08
11240,25.0,176.8,729521.25,7168044.50,892.54,2.95,1.12,0.05
11240,25.0,136.0,729521.25,7168044.50,930.66,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,954.97,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,969.59,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,976.99,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,20.88,1.32,47.90,1.68
11240,75.0,546.0,729521.50,7168094.50,18.70,1.27,53.49,1.73
11240,75.0,536.0,729521.50,7168094.50,15.77,1.20,63.40,1.80
11240,75.0,526.0,729521.50,7168094.50,13.22,1.12,75.62,1.88
11240,75.0,516.0,729521.50,7168094.50,11.56,1.06,86.54,1.94
11240,75.0,503.5,729521.50,7168094.50,10.55,1.02,94.76,1.98
11240,75.0,486.0,729521.50,7168094.50,12.61,1.10,79.32,1.90
11240,75.0,465.4,729521.50,7168094.50,21.16,1.33,47.27,1.67
11240,75.0,443.6,729521.50,7168094.50,42.40,1.63,23.59,1.37
11240,75.0,420.4,729521.50,7168094.50,85.86,1.93,11.65,1.07
11240,75.0,395.9,729521.50,7168094.50,160.17,2.20,6.24,0.80
11240,75.0,369.9,729521.50,7168094.50,266.24,2.43,3.76,0.57
11240,75.0,342.3,729521.50,7168094.50,394.34,2.60,2.54,0.40
11240,75.0,313.1,729521.50,7168094.50,527.81,2.72,1.89,0.28
11240,75.0,282.1,729521.50,7168094.50,650.62,2.81,1.54,0.19
11240,75.0,249.3,729521.50,7168094.50,752.63,2.88,1.33,0.12
11240,75.0,214.5,729521.50,7168094.50,830.68,2.92,1.20,0.08
11240,75.0,176.7,729521.50,7168094.50,889.07,2.95,1.12,0.05
11240,75.0,136.0,729521.50,7168094.50,928.18,2.97,1.08,0.03
11240,75.0,92.8,729521.50,7168094.50,953.25,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,968.42,2.99,1.03,0.01
11240,75.0,-1.0,729521.50,7168094.50,976.10,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,33.95,1.53,29.46,1.47
11240,125.0,545.7,729521.62,7168144.50,29.56,1.47,33.83,1.53
11240,125.0,535.7,729521.62,7168144.50,23.83,1.38,41.96,1.62
11240,125.0,525.7,729521.62,7168144.50,18.97,1.28,52.71,1.72
11240,125.0,515.7,729521.62,7168144.50,15.78,1.20,63.37,1.80
11240,125.0,503.2,729521.62,7168144.50,13.49,1.13,74.11,1.87
11240,125.0,485.7,729521.62,7168144.50,14.86,1.17,67.30,1.83
11240,125.0,465.1,729521.62,7168144.50,22.99,1.36,43.49,1.64
11240,125.0,443.3,729521.62,7168144.50,43.46,1.64,23.01,1.36
11240,125.0,420.1,729521.62,7168144.50,85.17,1.93,11.74,1.07
11240,125.0,395.6,729521.62,7168144.50,156.53,2.19,6.39,0.81
11240,125.0,369.6,729521.62,7168144.50,259.05,2.41,3.86,0.59
11240,125.0,342.0,729521.62,7168144.50,384.11,2.58,2.60,0.42
11240,125.0,312.8,729521.62,7168144.50,515.99,2.71,1.94,0.29
11240,125.0,281.8,729521.62,7168144.50,638.85,2.81,1.57,0.19
11240,125.0,249.0,729521.62,7168144.50,742.21,2.87,1.35,0.13
11240,125.0,214.2,729521.62,7168144.50,822.20,2.91,1.22,0.09
11240,125.0,176.5,729521.62,7168144.50,882.66,2.95,1.13,0.05
11240,125.0,135.8,729521.62,7168144.50,923.59,2.97,1.08,0.03
11240,125.0,92.7,729521.62,7168144.50,950.09,2.98,1.05,0.02
11240,125.0,47.2,729521.62,7168144.50,966.21,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,974.44,2.99,1.03,0.01
11240,175.0,555.4,729521.88,7168194.50,28.33,1.45,35.30,1.55
11240,175.0,545.4,729521.88,7168194.50,25.02,1.40,39.96,1.60
11240,175.0,535.4,729521.88,7168194.50,20.85,1.32,47.96,1.68
11240,175.0,525.4,729521.88,7168194.50,17.56,1.24,56.96,1.76
11240,175.0,515.4,729521.88,7168194.50,15.72,1.20,63.62,1.80
11240,175.0,502.9,729521.88,7168194.50,15.08,1.18,66.30,1.82
11240,175.0,485.4,729521.88,7168194.50,18.03,1.26,55.45,1.74
11240,175.0,464.8,729521.88,7168194.50,26.98,1.43,37.07,1.57
11240,175.0,442.9,729521.88,7168194.50,47.15,1.67,21.21,1.33
11240,175.0,419.8,729521.88,7168194.50,86.70,1.94,11.53,1.06
11240,175.0,395.3,729521.88,7168194.50,153.64,2.19,6.51,0.81
11240,175.0,369.3,729521.88,7168194.50,250.44,2.40,3.99,0.60
11240,175.0,341.7,729521.88,7168194.50,370.45,2.57,2.70,0.43
11240,175.0,312.5,729521.88,7168194.50,499.51,2.70,2.00,0.30
11240,175.0,281.5,729521.88,7168194.50,622.20,2.79,1.61,0.21
11240,175.0,248.7,729521.88,7168194.50,727.34,2.86,1.37,0.14
11240,175.0,213.9,729521.88,7168194.50,810.12,2.91,1.23,0.09
11240,175.0,176.2,729521.88,7168194.50,873.53,2.94,1.14,0.06
11240,175.0,135.5,729521.88,7168194.50,917.06,2.96,1.09,0.04
11240,175.0,92.5,729521.88,7168194.50,945.60,2.98,1.06,0.02
11240,175.0,47.1,729521.88,7168194.50,963.11,2.98,1.04,0.02
11240,175.0,-1.1,729521.88,7168194.50,972.10,2.99,1.03,0.01
11240,225.0,555.1,729522.00,7168244.50,18.01,1.26,55.52,1.74
11240,225.0,545.1,729522.00,7168244.50,15.83,1.20,63.16,1.80
11240,225.0,535.1,729522.00,7168244.50,13.55,1.13,73.79,1.87
11240,225.0,525.1,729522.00,7168244.50,12.33,1.09,81.11,1.91
11240,225.0,515.1,729522.00,7168244.50,12.37,1.09,80.82,1.91
11240,225.0,502.6,729522.00,7168244.50,14.27,1.15,70.10,1.85
11240,225.0,485.1,729522.00,7168244.50,20.00,1.30,49.99,1.70
11240,225.0,464.5,729522.00,7168244.50,30.44,1.48,32.85,1.52
11240,225.0,442.7,729522.00,7168244.50,50.19,1.70,19.92,1.30
11240,225.0,419.5,729522.00,7168244.50,86.87,1.94,11.51,1.06
11240,225.0,395.0,729522.00,7168244.50,148.34,2.17,6.74,0.83
11240,225.0,369.0,729522.00,7168244.50,238.30,2.38,4.20,0.62
11240,225.0,341.4,729522.00,7168244.50,352.36,2.55,2.84,0.45
11240,225.0,312.2,729522.00,7168244.50,478.20,2.68,2.09,0.32
11240,225.0,281.2,729522.00,7168244.50,600.86,2.78,1.66,0.22
11240,225.0,248.4,729522.00,7168244.50,708.45,2.85,1.41,0.15
11240,225.0,213.6,729522.00,7168244.50,794.84,2.90,1.26,0.10
11240,225.0,176.0,729522.00,7168244.50,862.05,2.94,1.16,0.06
11240,225.0,135.4,729522.00,7168244.50,908.89,2.96,1.10,0.04
11240,225.0,92.4,729522.00,7168244.50,939.96,2.97,1.06,0.03
11240,225.0,47.0,729522.00,7168244.50,959.25,2.98,1.04,0.02
11240,225.0,-1.1,729522.00,7168244.50,969.17,2.99,1.03,0.01
11240,275.0,555.0,729522.25,7168294.50,19.30,1.29,51.82,1.71
11240,275.0,545.0,729522.25,7168294.50,15.83,1.20,63.18,1.80
11240,275.0,535.0,729522.25,7168294.50,12.38,1.09,80.76,1.91
11240,275.0,525.0,729522.25,7168294.50,10.55,1.02,94.83,1.98
11240,275.0,515.0,729522.25,7168294.50,10.35,1.01,96.62,1.99
11240,275.0,502.5,729522.25,7168294.50,12.21,1.09,81.93,1.91
11240,275.0,485.0,729522.25,7168294.50,18.47,1.27,54.13,1.73
11240,275.0,464.4,729522.25,7168294.50,29.39,1.47,34.03,1.53
11240,275.0,442.6,729522.25,7168294.50,48.13,1.68,20.78,1.32
11240,275.0,419.5,729522.25,7168294.50,81.56,1.91,12.26,1.09
11240,275.0,394.9,729522.25,7168294.50,137.59,2.14,7.27,0.86
11240,275.0,368.9,729522.25,7168294.50,221.05,2.34,4.52,0.66
11240,275.0,341.3,729522.25,7168294.50,329.57,2.52,3.03,0.48
11240,275.0,312.1,729522.25,7168294.50,452.68,2.66,2.21,0.34
11240,275.0,281.1,729522.25,7168294.50,575.88,2.76,1.74,0.24
11240,275.0,248.3,729522.25,7168294.50,686.49,2.84,1.46,0.16
11240,275.0,213.5,729522.25,7168294.50,777.09,2.89,1.29,0.11
11240,275.0,175.9,729522.25,7168294.50,848.78,2.93,1.18,0.07
11240,275.0,135.3,729522.25,7168294.50,899.48,2.95,1.11,0.05
11240,275.0,92.4,729522.25,7168294.50,933.45,2.97,1.07,0.03
11240,275.0,47.0,729522.25,7168294.50,954.76,2.98,1.05,0.02
11240,275.0,-1.1,729522.25,7168294.50,965.82,2.98,1.04,0.02
11240,325.0,555.1,729522.38,7168344.50,20.70,1.32,48.31,1.68
11240,325.0,545.1,729522.38,7168344.50,16.64,1.22,60.09,1.78
11240,325.0,535.1,729522.38,7168344.50,12.43,1.09,80.46,1.91
11240,325.0,525.1,729522.38,7168344.50,9.91,1.00,100.94,2.00
11240,325.0,515.1,729522.38,7168344.50,9.11,0.96,109.82,2.04
11240,325.0,502.6,729522.38,7168344.50,9.96,1.00,100.38,2.00
11240,325.0,485.1,729522.38,7168344.50,14.81,1.17,67.54,1.83
11240,325.0,464.5,729522.38,7168344.50,24.45,1.39,40.90,1.61
11240,325.0,442.7,729522.38,7168344.50,41.36,1.62,24.18,1.38
11240,325.0,419.5,729522.38,7168344.50,71.50,1.85,13.99,1.15
11240,325.0,395.0,729522.38,7168344.50,122.63,2.09,8.15,0.91
11240,325.0,369.0,729522.38,7168344.50,200.50,2.30,4.99,0.70
11240,325.0,341.4,729522.38,7168344.50,304.40,2.48,3.29,0.52
11240,325.0,312.2,729522.38,7168344.50,425.36,2.63,2.35,0.37
11240,325.0,281.2,729522.38,7168344.50,549.42,2.74,1.82,0.26
11240,325.0,248.4,729522.38,7168344.50,663.26,2.82,1.51,0.18
11240,325.0,213.6,729522.38,7168344.50,758.30,2.88,1.32,0.12
11240,325.0,176.0,729522.38,7168344.50,834.64,2.92,1.20,0.08
11240,325.0,135.4,729522.38,7168344.50,889.37,2.95,1.12,0.05
11240,325.0,92.4,729522.38,7168344.50,926.43,2.97,1.08,0.03
11240,325.0,47.0,729522.38,7168344.50,949.89,2.98,1.05,0.02
11240,325.0,-1.1,729522.38,7168344.50,962.19,2.98,1.04,0.02
11240,375.0,555.4,729522.62,7168394.50,19.73,1.30,50.67,1.70
11240,375.0,545.4,729522.62,7168394.50,15.92,1.20,62.80,1.80
11240,375.0,535.4,729522.62,7168394.50,11.89,1.08,84.10,1.92
11240,375.0,525.4,729522.62,7168394.50,9.37,0.97,106.73,2.03
11240,375.0,515.4,729522.62,7168394.50,8.39,0.92,119.14,2.08
11240,375.0,502.9,729522.62,7168394.50,8.69,0.94,115.08,2.06
11240,375.0,485.4,729522.62,7168394.50,12.20,1.09,81.95,1.91
11240,375.0,464.8,729522.62,7168394.50,20.07,1.30,49.83,1.70
11240,375.0,442.9,729522.62,7168394.50,34.70,1.54,28.82,1.46
11240,375.0,419.8,729522.62,7168394.50,61.58,1.79,16.24,1.21
11240,375.0,395.3,729522.62,7168394.50,108.32,2.03,9.23,0.97
11240,375.0,369.2,729522.62,7168394.50,181.29,2.26,5.52,0.74
11240,375.0,341.7,729522.62,7168394.50,281.07,2.45,3.56,0.55
11240,375.0,312.5,729522.62,7168394.50,399.98,2.60,2.50,0.40
11240,375.0,281.5,729522.62,7168394.50,524.62,2.72,1.91,0.28
