Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,9.00,0.95,111.12,2.05
11240,25.0,546.1,729521.25,7168044.50,8.25,0.92,121.17,2.08
11240,25.0,536.1,729521.25,7168044.50,7.29,0.86,137.09,2.14
11240,25.0,526.1,729521.25,7168044.50,6.52,0.81,153.30,2.19
11240,25.0,516.1,729521.25,7168044.50,6.15,0.79,162.55,2.21
11240,25.0,503.6,729521.25,7168044.50,6.38,0.80,156.68,2.20
11240,25.0,486.1,729521.25,7168044.50,9.04,0.96,110.56,2.04
11240,25.0,465.5,729521.25,7168044.50,17.54,1.24,57.02,1.76
11240,25.0,443.6,729521.25,7168044.50,38.71,1.59,25.83,1.41
11240,25.0,420.5,729521.25,7168044.50,82.81,1.92,12.08,1.08
11240,25.0,395.9,729521.25,7168044.50,158.74,2.20,6.30,0.80
11240,25.0,369.9,729521.25,7168044.50,266.89,2.43,3.75,0.57
11240,25.0,342.4,729521.25,7168044.50,396.55,2.60,2.52,0.40
11240,25.0,313.1,729521.25,7168044.50,530.41,2.72,1.89,0.28
11240,25.0,282.2,729521.25,7168044.50,652.55,2.81,1.53,0.19
11240,25.0,249.3,729521.25,7168044.50,753.39,2.88,1.33,0.12
11240,25.0,214.5,729521.25,7168044.50,830.27,2.92,1.20,0.08
11240,25.0,176.8,729521.25,7168044.50,887.76,2.95,1.13,0.05
11240,25.0,136.0,729521.25,7168044.50,926.41,2.97,1.08,0.03
11240,25.0,92.9,729521.25,7168044.50,951.35,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,966.59,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,974.44,2.99,1.03,0.01
11240,75.0,556.0,729521.50,7168094.50,19.64,1.29,50.90,1.71
11240,75.0,546.0,729521.50,7168094.50,17.45,1.24,57.31,1.76
11240,75.0,536.0,729521.50,7168094.50,14.63,1.17,68.34,1.83
11240,75.0,526.0,729521.50,7168094.50,12.27,1.09,81.48,1.91
11240,75.0,516.0,729521.50,7168094.50,10.78,1.03,92.78,1.97
11240,75.0,503.5,729521.50,7168094.50,9.94,1.00,100.64,2.00
11240,75.0,486.0,729521.50,7168094.50,11.96,1.08,83.60,1.92
11240,75.0,465.4,729521.50,7168094.50,20.28,1.31,49.30,1.69
11240,75.0,443.6,729521.50,7168094.50,41.31,1.62,24.20,1.38
11240,75.0,420.4,729521.50,7168094.50,84.85,1.93,11.79,1.07
11240,75.0,395.9,729521.50,7168094.50,159.54,2.20,6.27,0.80
11240,75.0,369.9,729521.50,7168094.50,265.93,2.42,3.76,0.58
11240,75.0,342.3,729521.50,7168094.50,393.80,2.60,2.54,0.40
11240,75.0,313.1,729521.50,7168094.50,526.41,2.72,1.90,0.28
11240,75.0,282.1,729521.50,7168094.50,648.10,2.81,1.54,0.19
11240,75.0,249.3,729521.50,7168094.50,749.16,2.87,1.33,0.13
11240,75.0,214.5,729521.50,7168094.50,826.71,2.92,1.21,0.08
11240,75.0,176.7,729521.50,7168094.50,885.06,2.95,1.13,0.05
11240,75.0,136.0,729521.50,7168094.50,924.50,2.97,1.08,0.03
11240,75.0,92.8,729521.50,7168094.50,950.06,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,965.76,2.98,1.04,0.02
11240,75.0,-1.0,729521.50,7168094.50,973.82,2.99,1.03,0.01
11240,125.0,555.7,729521.62,7168144.50,31.37,1.50,31.88,1.50
11240,125.0,545.7,729521.62,7168144.50,27.42,1.44,36.47,1.56
11240,125.0,535.7,729521.62,7168144.50,22.54,1.35,44.36,1.65
11240,125.0,525.7,729521.62,7168144.50,18.67,1.27,53.55,1.73
11240,125.0,515.7,729521.62,7168144.50,16.36,1.21,61.11,1.79
11240,125.0,503.2,729521.62,7168144.50,15.09,1.18,66.28,1.82
11240,125.0,485.7,729521.62,7168144.50,17.32,1.24,57.74,1.76
11240,125.0,465.1,729521.62,7168144.50,26.20,1.42,38.17,1.58
11240,125.0,443.3,729521.62,7168144.50,47.64,1.68,20.99,1.32
11240,125.0,420.1,729521.62,7168144.50,90.48,1.96,11.05,1.04
11240,125.0,395.6,729521.62,7168144.50,162.63,2.21,6.15,0.79
11240,125.0,369.6,729521.62,7168144.50,265.06,2.42,3.77,0.58
11240,125.0,342.0,729521.62,7168144.50,388.94,2.59,2.57,0.41
11240,125.0,312.8,729521.62,7168144.50,518.83,2.72,1.93,0.28
11240,125.0,281.8,729521.62,7168144.50,639.54,2.81,1.56,0.19
11240,125.0,249.0,729521.62,7168144.50,741.14,2.87,1.35,0.13
11240,125.0,214.2,729521.62,7168144.50,820.02,2.91,1.22,0.09
11240,125.0,176.5,729521.62,7168144.50,879.99,2.94,1.14,0.06
11240,125.0,135.8,729521.62,7168144.50,920.92,2.96,1.09,0.04
11240,125.0,92.7,729521.62,7168144.50,947.68,2.98,1.06,0.02
11240,125.0,47.2,729521.62,7168144.50,964.15,2.98,1.04,0.02
11240,125.0,-1.0,729521.62,7168144.50,972.65,2.99,1.03,0.01
11240,175.0,555.4,729521.88,7168194.50,22.83,1.36,43.80,1.64
11240,175.0,545.4,729521.88,7168194.50,19.97,1.30,50.07,1.70
11240,175.0,535.4,729521.88,7168194.50,16.95,1.23,58.99,1.77
11240,175.0,525.4,729521.88,7168194.50,15.25,1.18,65.59,1.82
11240,175.0,515.4,729521.88,7168194.50,15.05,1.18,66.43,1.82
11240,175.0,502.9,729521.88,7168194.50,16.81,1.23,59.49,1.77
11240,175.0,485.4,729521.88,7168194.50,22.53,1.35,44.39,1.65
11240,175.0,464.8,729521.88,7168194.50,33.82,1.53,29.57,1.47
11240,175.0,442.9,729521.88,7168194.50,56.30,1.75,17.76,1.25
11240,175.0,419.8,729521.88,7168194.50,98.01,1.99,10.20,1.01
11240,175.0,395.3,729521.88,7168194.50,166.26,2.22,6.01,0.78
11240,175.0,369.3,729521.88,7168194.50,262.79,2.42,3.81,0.58
11240,175.0,341.7,729521.88,7168194.50,380.87,2.58,2.63,0.42
11240,175.0,312.5,729521.88,7168194.50,506.95,2.70,1.97,0.30
11240,175.0,281.5,729521.88,7168194.50,626.52,2.80,1.60,0.20
11240,175.0,248.7,729521.88,7168194.50,729.09,2.86,1.37,0.14
11240,175.0,213.9,729521.88,7168194.50,810.13,2.91,1.23,0.09
11240,175.0,176.2,729521.88,7168194.50,872.54,2.94,1.15,0.06
11240,175.0,135.5,729521.88,7168194.50,915.68,2.96,1.09,0.04
11240,175.0,92.5,729521.88,7168194.50,944.19,2.98,1.06,0.02
11240,175.0,47.1,729521.88,7168194.50,961.84,2.98,1.04,0.02
11240,175.0,-1.1,729521.88,7168194.50,970.97,2.99,1.03,0.01
11240,225.0,555.1,729522.00,7168244.50,16.97,1.23,58.93,1.77
11240,225.0,545.1,729522.00,7168244.50,13.44,1.13,74.42,1.87
11240,225.0,535.1,729522.00,7168244.50,10.65,1.03,93.93,1.97
11240,225.0,525.1,729522.00,7168244.50,9.90,1.00,100.96,2.00
11240,225.0,515.1,729522.00,7168244.50,10.99,1.04,91.03,1.96
11240,225.0,502.6,729522.00,7168244.50,15.22,1.18,65.68,1.82
11240,225.0,485.1,729522.00,7168244.50,25.04,1.40,39.93,1.60
11240,225.0,464.5,729522.00,7168244.50,39.50,1.60,25.31,1.40
11240,225.0,442.7,729522.00,7168244.50,62.76,1.80,15.93,1.20
11240,225.0,419.5,729522.00,7168244.50,102.39,2.01,9.77,0.99
11240,225.0,395.0,729522.00,7168244.50,165.63,2.22,6.04,0.78
11240,225.0,369.0,729522.00,7168244.50,255.45,2.41,3.91,0.59
11240,225.0,341.4,729522.00,7168244.50,367.34,2.57,2.72,0.43
11240,225.0,312.2,729522.00,7168244.50,489.71,2.69,2.04,0.31
11240,225.0,281.2,729522.00,7168244.50,608.64,2.78,1.64,0.22
11240,225.0,248.4,729522.00,7168244.50,713.05,2.85,1.40,0.15
11240,225.0,213.6,729522.00,7168244.50,797.18,2.90,1.25,0.10
