Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,7.11,0.85,140.69,2.15
11240,25.0,546.1,729521.25,7168044.50,6.29,0.80,158.97,2.20
11240,25.0,536.1,729521.25,7168044.50,5.19,0.71,192.82,2.29
11240,25.0,526.1,729521.25,7168044.50,4.25,0.63,235.41,2.37
11240,25.0,516.1,729521.25,7168044.50,3.70,0.57,270.07,2.43
11240,25.0,503.6,729521.25,7168044.50,3.61,0.56,277.10,2.44
11240,25.0,486.1,729521.25,7168044.50,5.55,0.74,180.21,2.26
11240,25.0,465.5,729521.25,7168044.50,13.02,1.11,76.82,1.89
11240,25.0,443.6,729521.25,7168044.50,33.84,1.53,29.55,1.47
11240,25.0,420.5,729521.25,7168044.50,79.76,1.90,12.54,1.10
11240,25.0,395.9,729521.25,7168044.50,159.83,2.20,6.26,0.80
11240,25.0,369.9,729521.25,7168044.50,272.50,2.44,3.67,0.56
11240,25.0,342.4,729521.25,7168044.50,404.67,2.61,2.47,0.39
11240,25.0,313.1,729521.25,7168044.50,538.25,2.73,1.86,0.27
11240,25.0,282.2,729521.25,7168044.50,658.19,2.82,1.52,0.18
11240,25.0,249.3,729521.25,7168044.50,756.32,2.88,1.32,0.12
11240,25.0,214.5,729521.25,7168044.50,831.04,2.92,1.20,0.08
11240,25.0,176.8,729521.25,7168044.50,887.20,2.95,1.13,0.05
11240,25.0,136.0,729521.25,7168044.50,925.42,2.97,1.08,0.03
11240,25.0,92.9,729521.25,7168044.50,950.49,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,966.12,2.99,1.04,0.01
11240,25.0,-1.0,729521.25,7168044.50,974.35,2.99,1.03,0.01
11240,75.0,556.0,729521.50,7168094.50,20.13,1.30,49.67,1.70
11240,75.0,546.0,729521.50,7168094.50,18.21,1.26,54.90,1.74
11240,75.0,536.0,729521.50,7168094.50,15.73,1.20,63.59,1.80
11240,75.0,526.0,729521.50,7168094.50,13.57,1.13,73.67,1.87
11240,75.0,516.0,729521.50,7168094.50,12.13,1.08,82.41,1.92
11240,75.0,503.5,729521.50,7168094.50,11.23,1.05,89.07,1.95
11240,75.0,486.0,729521.50,7168094.50,13.12,1.12,76.22,1.88
11240,75.0,465.4,729521.50,7168094.50,21.72,1.34,46.05,1.66
11240,75.0,443.6,729521.50,7168094.50,44.08,1.64,22.69,1.36
11240,75.0,420.4,729521.50,7168094.50,90.53,1.96,11.05,1.04
11240,75.0,395.9,729521.50,7168094.50,169.24,2.23,5.91,0.77
11240,75.0,369.9,729521.50,7168094.50,278.98,2.45,3.58,0.55
11240,75.0,342.3,729521.50,7168094.50,407.83,2.61,2.45,0.39
11240,75.0,313.1,729521.50,7168094.50,538.74,2.73,1.86,0.27
11240,75.0,282.1,729521.50,7168094.50,657.12,2.82,1.52,0.18
11240,75.0,249.3,729521.50,7168094.50,754.67,2.88,1.33,0.12
11240,75.0,214.5,729521.50,7168094.50,829.46,2.92,1.21,0.08
11240,75.0,176.7,729521.50,7168094.50,886.04,2.95,1.13,0.05
11240,75.0,136.0,729521.50,7168094.50,924.71,2.97,1.08,0.03
11240,75.0,92.8,729521.50,7168094.50,950.16,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,966.07,2.99,1.04,0.01
11240,75.0,-1.0,729521.50,7168094.50,974.41,2.99,1.03,0.01
11240,125.0,555.7,729521.62,7168144.50,27.64,1.44,36.18,1.56
11240,125.0,545.7,729521.62,7168144.50,24.58,1.39,40.68,1.61
11240,125.0,535.7,729521.62,7168144.50,21.45,1.33,46.63,1.67
11240,125.0,525.7,729521.62,7168144.50,19.71,1.29,50.74,1.71
11240,125.0,515.7,729521.62,7168144.50,19.45,1.29,51.41,1.71
11240,125.0,503.2,729521.62,7168144.50,20.89,1.32,47.88,1.68
11240,125.0,485.7,729521.62,7168144.50,25.73,1.41,38.87,1.59
11240,125.0,465.1,729521.62,7168144.50,37.02,1.57,27.01,1.43
11240,125.0,443.3,729521.62,7168144.50,61.81,1.79,16.18,1.21
11240,125.0,420.1,729521.62,7168144.50,108.86,2.04,9.19,0.96
11240,125.0,395.6,729521.62,7168144.50,184.87,2.27,5.41,0.73
11240,125.0,369.6,729521.62,7168144.50,289.12,2.46,3.46,0.54
11240,125.0,342.0,729521.62,7168144.50,411.85,2.61,2.43,0.39
11240,125.0,312.8,729521.62,7168144.50,538.01,2.73,1.86,0.27
11240,125.0,281.8,729521.62,7168144.50,653.80,2.82,1.53,0.18
11240,125.0,249.0,729521.62,7168144.50,750.70,2.88,1.33,0.12
11240,125.0,214.2,729521.62,7168144.50,825.97,2.92,1.21,0.08
11240,125.0,176.5,729521.62,7168144.50,883.50,2.95,1.13,0.05
11240,125.0,135.8,729521.62,7168144.50,923.15,2.97,1.08,0.03
11240,125.0,92.7,729521.62,7168144.50,949.42,2.98,1.05,0.02
11240,125.0,47.2,729521.62,7168144.50,965.81,2.98,1.04,0.02
11240,125.0,-1.0,729521.62,7168144.50,974.40,2.99,1.03,0.01
11240,175.0,555.4,729521.88,7168194.50,19.48,1.29,51.33,1.71
11240,175.0,545.4,729521.88,7168194.50,15.10,1.18,66.22,1.82
11240,175.0,535.4,729521.88,7168194.50,12.06,1.08,82.93,1.92
11240,175.0,525.4,729521.88,7168194.50,11.93,1.08,83.83,1.92
11240,175.0,515.4,729521.88,7168194.50,14.26,1.15,70.10,1.85
11240,175.0,502.9,729521.88,7168194.50,21.28,1.33,46.99,1.67
11240,175.0,485.4,729521.88,7168194.50,34.82,1.54,28.72,1.46
11240,175.0,464.8,729521.88,7168194.50,52.80,1.72,18.94,1.28
11240,175.0,442.9,729521.88,7168194.50,81.10,1.91,12.33,1.09
11240,175.0,419.8,729521.88,7168194.50,128.08,2.11,7.81,0.89
11240,175.0,395.3,729521.88,7168194.50,199.98,2.30,5.00,0.70
