Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,16.71,1.22,59.85,1.78
11240,25.0,546.1,729521.25,7168044.50,15.75,1.20,63.50,1.80
11240,25.0,536.1,729521.25,7168044.50,14.42,1.16,69.36,1.84
11240,25.0,526.1,729521.25,7168044.50,13.26,1.12,75.43,1.88
11240,25.0,516.1,729521.25,7168044.50,12.62,1.10,79.22,1.90
11240,25.0,503.6,729521.25,7168044.50,12.78,1.11,78.26,1.89
11240,25.0,486.1,729521.25,7168044.50,16.19,1.21,61.76,1.79
11240,25.0,465.5,729521.25,7168044.50,26.55,1.42,37.66,1.58
11240,25.0,443.6,729521.25,7168044.50,50.19,1.70,19.92,1.30
11240,25.0,420.5,729521.25,7168044.50,96.25,1.98,10.39,1.02
11240,25.0,395.9,729521.25,7168044.50,172.74,2.24,5.79,0.76
11240,25.0,369.9,729521.25,7168044.50,280.30,2.45,3.57,0.55
11240,25.0,342.4,729521.25,7168044.50,409.15,2.61,2.44,0.39
11240,25.0,313.1,729521.25,7168044.50,542.66,2.73,1.84,0.27
11240,25.0,282.2,729521.25,7168044.50,664.78,2.82,1.50,0.18
11240,25.0,249.3,729521.25,7168044.50,765.46,2.88,1.31,0.12
11240,25.0,214.5,729521.25,7168044.50,841.74,2.93,1.19,0.07
11240,25.0,176.8,729521.25,7168044.50,898.12,2.95,1.11,0.05
11240,25.0,136.0,729521.25,7168044.50,935.32,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,958.75,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,972.64,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,979.55,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,25.24,1.40,39.62,1.60
11240,75.0,546.0,729521.50,7168094.50,22.64,1.35,44.16,1.65
11240,75.0,536.0,729521.50,7168094.50,19.08,1.28,52.40,1.72
11240,75.0,526.0,729521.50,7168094.50,15.90,1.20,62.90,1.80
11240,75.0,516.0,729521.50,7168094.50,13.75,1.14,72.72,1.86
11240,75.0,503.5,729521.50,7168094.50,12.33,1.09,81.14,1.91
11240,75.0,486.0,729521.50,7168094.50,14.37,1.16,69.58,1.84
11240,75.0,465.4,729521.50,7168094.50,23.45,1.37,42.64,1.63
11240,75.0,443.6,729521.50,7168094.50,45.57,1.66,21.94,1.34
11240,75.0,420.4,729521.50,7168094.50,89.98,1.95,11.11,1.05
11240,75.0,395.9,729521.50,7168094.50,164.98,2.22,6.06,0.78
11240,75.0,369.9,729521.50,7168094.50,271.47,2.43,3.68,0.57
11240,75.0,342.3,729521.50,7168094.50,399.88,2.60,2.50,0.40
11240,75.0,313.1,729521.50,7168094.50,533.63,2.73,1.87,0.27
11240,75.0,282.1,729521.50,7168094.50,656.61,2.82,1.52,0.18
11240,75.0,249.3,729521.50,7168094.50,758.56,2.88,1.32,0.12
11240,75.0,214.5,729521.50,7168094.50,836.26,2.92,1.20,0.08
11240,75.0,176.7,729521.50,7168094.50,894.03,2.95,1.12,0.05
11240,75.0,136.0,729521.50,7168094.50,932.40,2.97,1.07,0.03
11240,75.0,92.8,729521.50,7168094.50,956.71,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,971.23,2.99,1.03,0.01
11240,75.0,-1.0,729521.50,7168094.50,978.46,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,39.84,1.60,25.10,1.40
11240,125.0,545.7,729521.62,7168144.50,34.25,1.53,29.20,1.47
11240,125.0,535.7,729521.62,7168144.50,26.86,1.43,37.22,1.57
11240,125.0,525.7,729521.62,7168144.50,20.52,1.31,48.73,1.69
11240,125.0,515.7,729521.62,7168144.50,16.29,1.21,61.40,1.79
11240,125.0,503.2,729521.62,7168144.50,13.06,1.12,76.59,1.88
11240,125.0,485.7,729521.62,7168144.50,13.89,1.14,71.99,1.86
11240,125.0,465.1,729521.62,7168144.50,21.81,1.34,45.85,1.66
11240,125.0,443.3,729521.62,7168144.50,42.15,1.62,23.73,1.38
11240,125.0,420.1,729521.62,7168144.50,83.85,1.92,11.93,1.08
11240,125.0,395.6,729521.62,7168144.50,155.48,2.19,6.43,0.81
11240,125.0,369.6,729521.62,7168144.50,258.70,2.41,3.87,0.59
11240,125.0,342.0,729521.62,7168144.50,384.88,2.59,2.60,0.41
11240,125.0,312.8,729521.62,7168144.50,518.05,2.71,1.93,0.29
11240,125.0,281.8,729521.62,7168144.50,642.04,2.81,1.56,0.19
11240,125.0,249.0,729521.62,7168144.50,746.09,2.87,1.34,0.13
11240,125.0,214.2,729521.62,7168144.50,826.29,2.92,1.21,0.08
11240,125.0,176.5,729521.62,7168144.50,886.55,2.95,1.13,0.05
11240,125.0,135.8,729521.62,7168144.50,927.03,2.97,1.08,0.03
11240,125.0,92.7,729521.62,7168144.50,952.97,2.98,1.05,0.02
11240,125.0,47.2,729521.62,7168144.50,968.58,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,976.44,2.99,1.02,0.01
11240,175.0,555.4,729521.88,7168194.50,37.15,1.57,26.91,1.43
11240,175.0,545.4,729521.88,7168194.50,32.09,1.51,31.16,1.49
11240,175.0,535.4,729521.88,7168194.50,25.42,1.41,39.33,1.59
11240,175.0,525.4,729521.88,7168194.50,19.81,1.30,50.47,1.70
11240,175.0,515.4,729521.88,7168194.50,16.21,1.21,61.70,1.79
11240,175.0,502.9,729521.88,7168194.50,13.70,1.14,73.00,1.86
11240,175.0,485.4,729521.88,7168194.50,15.06,1.18,66.39,1.82
11240,175.0,464.8,729521.88,7168194.50,22.80,1.36,43.87,1.64
11240,175.0,442.9,729521.88,7168194.50,41.76,1.62,23.95,1.38
11240,175.0,419.8,729521.88,7168194.50,80.26,1.90,12.46,1.10
11240,175.0,395.3,729521.88,7168194.50,146.83,2.17,6.81,0.83
11240,175.0,369.3,729521.88,7168194.50,244.34,2.39,4.09,0.61
11240,175.0,341.7,729521.88,7168194.50,366.09,2.56,2.73,0.44
11240,175.0,312.5,729521.88,7168194.50,497.36,2.70,2.01,0.30
11240,175.0,281.5,729521.88,7168194.50,622.11,2.79,1.61,0.21
11240,175.0,248.7,729521.88,7168194.50,728.74,2.86,1.37,0.14
11240,175.0,213.9,729521.88,7168194.50,812.34,2.91,1.23,0.09
11240,175.0,176.2,729521.88,7168194.50,876.04,2.94,1.14,0.06
11240,175.0,135.5,729521.88,7168194.50,919.46,2.96,1.09,0.04
11240,175.0,92.5,729521.88,7168194.50,947.70,2.98,1.06,0.02
11240,175.0,47.1,729521.88,7168194.50,964.88,2.98,1.04,0.02
11240,175.0,-1.1,729521.88,7168194.50,973.61,2.99,1.03,0.01
11240,225.0,555.1,729522.00,7168244.50,23.32,1.37,42.88,1.63
11240,225.0,545.1,729522.00,7168244.50,20.72,1.32,48.26,1.68
11240,225.0,535.1,729522.00,7168244.50,17.36,1.24,57.59,1.76
11240,225.0,525.1,729522.00,7168244.50,14.71,1.17,67.98,1.83
11240,225.0,515.1,729522.00,7168244.50,13.31,1.12,75.12,1.88
11240,225.0,502.6,729522.00,7168244.50,13.08,1.12,76.47,1.88
11240,225.0,485.1,729522.00,7168244.50,16.17,1.21,61.83,1.79
11240,225.0,464.5,729522.00,7168244.50,24.30,1.39,41.15,1.61
11240,225.0,442.7,729522.00,7168244.50,41.93,1.62,23.85,1.38
11240,225.0,419.5,729522.00,7168244.50,76.75,1.89,13.03,1.11
