Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,7.50,0.88,133.35,2.12
11240,25.0,546.1,729521.25,7168044.50,6.65,0.82,150.37,2.18
11240,25.0,536.1,729521.25,7168044.50,5.25,0.72,190.43,2.28
11240,25.0,526.1,729521.25,7168044.50,3.89,0.59,257.33,2.41
11240,25.0,516.1,729521.25,7168044.50,2.96,0.47,338.07,2.53
11240,25.0,503.6,729521.25,7168044.50,2.41,0.38,414.34,2.62
11240,25.0,486.1,729521.25,7168044.50,3.73,0.57,267.98,2.43
11240,25.0,465.5,729521.25,7168044.50,10.59,1.03,94.40,1.97
11240,25.0,443.6,729521.25,7168044.50,32.15,1.51,31.11,1.49
11240,25.0,420.5,729521.25,7168044.50,81.93,1.91,12.21,1.09
11240,25.0,395.9,729521.25,7168044.50,168.66,2.23,5.93,0.77
11240,25.0,369.9,729521.25,7168044.50,287.79,2.46,3.47,0.54
11240,25.0,342.4,729521.25,7168044.50,423.30,2.63,2.36,0.37
11240,25.0,313.1,729521.25,7168044.50,556.39,2.75,1.80,0.25
11240,25.0,282.2,729521.25,7168044.50,673.28,2.83,1.49,0.17
11240,25.0,249.3,729521.25,7168044.50,767.53,2.89,1.30,0.11
11240,25.0,214.5,729521.25,7168044.50,838.82,2.92,1.19,0.08
11240,25.0,176.8,729521.25,7168044.50,892.35,2.95,1.12,0.05
11240,25.0,136.0,729521.25,7168044.50,929.00,2.97,1.08,0.03
11240,25.0,92.9,729521.25,7168044.50,953.26,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,968.56,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,976.73,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,19.99,1.30,50.02,1.70
11240,75.0,546.0,729521.50,7168094.50,18.85,1.28,53.05,1.72
11240,75.0,536.0,729521.50,7168094.50,17.26,1.24,57.95,1.76
11240,75.0,526.0,729521.50,7168094.50,15.70,1.20,63.70,1.80
11240,75.0,516.0,729521.50,7168094.50,14.46,1.16,69.17,1.84
11240,75.0,503.5,729521.50,7168094.50,13.46,1.13,74.29,1.87
11240,75.0,486.0,729521.50,7168094.50,15.24,1.18,65.61,1.82
11240,75.0,465.4,729521.50,7168094.50,24.61,1.39,40.64,1.61
11240,75.0,443.6,729521.50,7168094.50,49.41,1.69,20.24,1.31
11240,75.0,420.4,729521.50,7168094.50,100.47,2.00,9.95,1.00
11240,75.0,395.9,729521.50,7168094.50,185.07,2.27,5.40,0.73
11240,75.0,369.9,729521.50,7168094.50,299.66,2.48,3.34,0.52
11240,75.0,342.3,729521.50,7168094.50,430.29,2.63,2.32,0.37
11240,75.0,313.1,729521.50,7168094.50,559.64,2.75,1.79,0.25
11240,75.0,282.1,729521.50,7168094.50,674.30,2.83,1.48,0.17
11240,75.0,249.3,729521.50,7168094.50,767.58,2.89,1.30,0.11
11240,75.0,214.5,729521.50,7168094.50,838.65,2.92,1.19,0.08
11240,75.0,176.7,729521.50,7168094.50,892.39,2.95,1.12,0.05
11240,75.0,136.0,729521.50,7168094.50,929.29,2.97,1.08,0.03
11240,75.0,92.8,729521.50,7168094.50,953.77,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,969.24,2.99,1.03,0.01
11240,75.0,-1.0,729521.50,7168094.50,977.42,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,24.27,1.39,41.20,1.61
11240,125.0,545.7,729521.62,7168144.50,21.58,1.33,46.33,1.67
11240,125.0,535.7,729521.62,7168144.50,19.70,1.29,50.77,1.71
11240,125.0,525.7,729521.62,7168144.50,20.03,1.30,49.94,1.70
11240,125.0,515.7,729521.62,7168144.50,22.21,1.35,45.02,1.65
11240,125.0,503.2,729521.62,7168144.50,27.44,1.44,36.45,1.56
11240,125.0,485.7,729521.62,7168144.50,36.03,1.56,27.76,1.44
