Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,8.12,0.91,123.10,2.09
11240,25.0,546.1,729521.25,7168044.50,8.40,0.92,119.06,2.08
11240,25.0,536.1,729521.25,7168044.50,7.69,0.89,130.07,2.11
11240,25.0,526.1,729521.25,7168044.50,5.86,0.77,170.66,2.23
11240,25.0,516.1,729521.25,7168044.50,3.83,0.58,260.82,2.42
11240,25.0,503.6,729521.25,7168044.50,1.94,0.29,515.03,2.71
11240,25.0,486.1,729521.25,7168044.50,1.77,0.25,564.88,2.75
11240,25.0,465.5,729521.25,7168044.50,6.30,0.80,158.68,2.20
11240,25.0,443.6,729521.25,7168044.50,25.82,1.41,38.73,1.59
11240,25.0,420.5,729521.25,7168044.50,78.33,1.89,12.77,1.11
11240,25.0,395.9,729521.25,7168044.50,174.17,2.24,5.74,0.76
11240,25.0,369.9,729521.25,7168044.50,304.10,2.48,3.29,0.52
11240,25.0,342.4,729521.25,7168044.50,446.49,2.65,2.24,0.35
11240,25.0,313.1,729521.25,7168044.50,580.77,2.76,1.72,0.24
11240,25.0,282.2,729521.25,7168044.50,694.80,2.84,1.44,0.16
11240,25.0,249.3,729521.25,7168044.50,784.49,2.89,1.27,0.11
11240,25.0,214.5,729521.25,7168044.50,851.60,2.93,1.17,0.07
11240,25.0,176.8,729521.25,7168044.50,901.99,2.96,1.11,0.04
11240,25.0,136.0,729521.25,7168044.50,936.68,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,959.96,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,974.90,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,982.97,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,15.47,1.19,64.66,1.81
11240,75.0,546.0,729521.50,7168094.50,16.07,1.21,62.22,1.79
11240,75.0,536.0,729521.50,7168094.50,17.35,1.24,57.63,1.76
11240,75.0,526.0,729521.50,7168094.50,18.59,1.27,53.79,1.73
11240,75.0,516.0,729521.50,7168094.50,18.87,1.28,52.99,1.72
11240,75.0,503.5,729521.50,7168094.50,17.80,1.25,56.17,1.75
11240,75.0,486.0,729521.50,7168094.50,17.58,1.25,56.87,1.75
11240,75.0,465.4,729521.50,7168094.50,26.32,1.42,37.99,1.58
11240,75.0,443.6,729521.50,7168094.50,52.78,1.72,18.95,1.28
11240,75.0,420.4,729521.50,7168094.50,109.05,2.04,9.17,0.96
11240,75.0,395.9,729521.50,7168094.50,202.07,2.31,4.95,0.69
11240,75.0,369.9,729521.50,7168094.50,324.88,2.51,3.08,0.49
11240,75.0,342.3,729521.50,7168094.50,460.07,2.66,2.17,0.34
11240,75.0,313.1,729521.50,7168094.50,589.06,2.77,1.70,0.23
11240,75.0,282.1,729521.50,7168094.50,699.96,2.85,1.43,0.15
11240,75.0,249.3,729521.50,7168094.50,788.26,2.90,1.27,0.10
11240,75.0,214.5,729521.50,7168094.50,854.87,2.93,1.17,0.07
11240,75.0,176.7,729521.50,7168094.50,905.05,2.96,1.10,0.04
11240,75.0,136.0,729521.50,7168094.50,939.63,2.97,1.06,0.03
11240,75.0,92.8,729521.50,7168094.50,962.79,2.98,1.04,0.02
11240,75.0,47.2,729521.50,7168094.50,977.61,2.99,1.02,0.01
11240,75.0,-1.0,729521.50,7168094.50,985.37,2.99,1.01,0.01
11240,125.0,555.7,729521.62,7168144.50,21.29,1.33,46.96,1.67
11240,125.0,545.7,729521.62,7168144.50,17.53,1.24,57.06,1.76
