Iteration,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
11,1775.0,46.1,729527.88,7169794.50,874.25,2.94,1.14,0.06
11,1775.0,-1.4,729527.88,7169794.50,898.51,2.95,1.11,0.05
11,1825.0,552.0,729528.00,7169844.50,86.04,1.93,11.62,1.07
11,1825.0,542.0,729528.00,7169844.50,78.16,1.89,12.79,1.11
11,1825.0,532.0,729528.00,7169844.50,65.00,1.81,15.38,1.19
11,1825.0,522.0,729528.00,7169844.50,50.17,1.70,19.93,1.30
11,1825.0,512.0,729528.00,7169844.50,36.59,1.56,27.33,1.44
11,1825.0,499.5,729528.00,7169844.50,21.03,1.32,47.54,1.68
11,1825.0,482.0,729528.00,7169844.50,9.90,1.00,101.00,2.00
11,1825.0,461.4,729528.00,7169844.50,5.54,0.74,180.38,2.26
11,1825.0,439.6,729528.00,7169844.50,5.44,0.74,183.91,2.26
11,1825.0,416.4,729528.00,7169844.50,9.56,0.98,104.63,2.02
11,1825.0,391.9,729528.00,7169844.50,22.21,1.35,45.02,1.65
11,1825.0,365.9,729528.00,7169844.50,52.35,1.72,19.10,1.28
11,1825.0,338.3,729528.00,7169844.50,110.37,2.04,9.06,0.96
11,1825.0,309.1,729528.00,7169844.50,200.90,2.30,4.98,0.70
11,1825.0,278.1,729528.00,7169844.50,317.65,2.50,3.15,0.50
11,1825.0,245.3,729528.00,7169844.50,445.71,2.65,2.24,0.35
11,1825.0,210.5,729528.00,7169844.50,568.77,2.75,1.76,0.25
11,1825.0,173.1,729528.00,7169844.50,677.96,2.83,1.48,0.17
11,1825.0,133.2,729528.00,7169844.50,764.60,2.88,1.31,0.12
11,1825.0,90.8,729528.00,7169844.50,828.84,2.92,1.21,0.08
11,1825.0,46.0,729528.00,7169844.50,872.91,2.94,1.15,0.06
11,1825.0,-1.4,729528.00,7169844.50,897.66,2.95,1.11,0.05
11,1875.0,552.0,729528.25,7169894.50,165.41,2.22,6.05,0.78
11,1875.0,542.0,729528.25,7169894.50,154.02,2.19,6.49,0.81
11,1875.0,532.0,729528.25,7169894.50,134.48,2.13,7.44,0.87
11,1875.0,522.0,729528.25,7169894.50,111.28,2.05,8.99,0.95
11,1875.0,512.0,729528.25,7169894.50,88.41,1.95,11.31,1.05
11,1875.0,499.5,729528.25,7169894.50,59.24,1.77,16.88,1.23
11,1875.0,482.0,729528.25,7169894.50,34.22,1.53,29.22,1.47
11,1875.0,461.4,729528.25,7169894.50,20.76,1.32,48.17,1.68
11,1875.0,439.6,729528.25,7169894.50,15.82,1.20,63.20,1.80
11,1875.0,416.4,729528.25,7169894.50,17.98,1.25,55.63,1.75
11,1875.0,391.9,729528.25,7169894.50,29.51,1.47,33.89,1.53
11,1875.0,365.9,729528.25,7169894.50,57.60,1.76,17.36,1.24
11,1875.0,338.3,729528.25,7169894.50,112.13,2.05,8.92,0.95
11,1875.0,309.1,729528.25,7169894.50,198.87,2.30,5.03,0.70
11,1875.0,278.1,729528.25,7169894.50,313.15,2.50,3.19,0.50
11,1875.0,245.3,729528.25,7169894.50,440.59,2.64,2.27,0.36
11,1875.0,210.5,729528.25,7169894.50,564.40,2.75,1.77,0.25
11,1875.0,173.1,729528.25,7169894.50,674.84,2.83,1.48,0.17
11,1875.0,133.2,729528.25,7169894.50,762.69,2.88,1.31,0.12
11,1875.0,90.8,729528.25,7169894.50,827.82,2.92,1.21,0.08
11,1875.0,46.0,729528.25,7169894.50,872.46,2.94,1.15,0.06
11,1875.0,-1.4,729528.25,7169894.50,897.50,2.95,1.11,0.05
11,1925.0,552.1,729528.38,7169944.50,307.12,2.49,3.26,0.51
11,1925.0,542.1,729528.38,7169944.50,288.47,2.46,3.47,0.54
11,1925.0,532.1,729528.38,7169944.50,256.47,2.41,3.90,0.59
11,1925.0,522.1,729528.38,7169944.50,217.75,2.34,4.59,0.66
11,1925.0,512.1,729528.38,7169944.50,178.26,2.25,5.61,0.75
11,1925.0,499.6,729528.38,7169944.50,125.31,2.10,7.98,0.90
11,1925.0,482.1,729528.38,7169944.50,75.79,1.88,13.19,1.12
11,1925.0,461.5,729528.38,7169944.50,45.79,1.66,21.84,1.34
11,1925.0,439.6,729528.38,7169944.50,31.33,1.50,31.92,1.50
11,1925.0,416.5,729528.38,7169944.50,28.93,1.46,34.57,1.54
11,1925.0,391.9,729528.38,7169944.50,38.53,1.59,25.96,1.41
11,1925.0,365.9,729528.38,7169944.50,65.33,1.82,15.31,1.18
11,1925.0,338.4,729528.38,7169944.50,118.08,2.07,8.47,0.93
11,1925.0,309.1,729528.38,7169944.50,202.58,2.31,4.94,0.69
11,1925.0,278.2,729528.38,7169944.50,314.91,2.50,3.18,0.50
11,1925.0,245.3,729528.38,7169944.50,441.22,2.64,2.27,0.36
11,1925.0,210.5,729528.38,7169944.50,564.67,2.75,1.77,0.25
11,1925.0,173.2,729528.38,7169944.50,675.20,2.83,1.48,0.17
11,1925.0,133.2,729528.38,7169944.50,763.20,2.88,1.31,0.12
11,1925.0,90.9,729528.38,7169944.50,828.47,2.92,1.21,0.08
11,1925.0,46.1,729528.38,7169944.50,873.15,2.94,1.15,0.06
11,1925.0,-1.4,729528.38,7169944.50,898.20,2.95,1.11,0.05
11,1975.0,552.0,729528.62,7169994.50,443.26,2.65,2.26,0.35
11,1975.0,542.0,729528.62,7169994.50,417.70,2.62,2.39,0.38
11,1975.0,532.0,729528.62,7169994.50,374.12,2.57,2.67,0.43
11,1975.0,522.0,729528.62,7169994.50,321.12,2.51,3.11,0.49
11,1975.0,512.0,729528.62,7169994.50,266.35,2.43,3.75,0.57
11,1975.0,499.5,729528.62,7169994.50,191.19,2.28,5.23,0.72
11,1975.0,482.0,729528.62,7169994.50,117.69,2.07,8.50,0.93
11,1975.0,461.4,729528.62,7169994.50,70.93,1.85,14.10,1.15
11,1975.0,439.6,729528.62,7169994.50,47.05,1.67,21.25,1.33
11,1975.0,416.4,729528.62,7169994.50,40.38,1.61,24.77,1.39
11,1975.0,391.9,729528.62,7169994.50,48.73,1.69,20.52,1.31
11,1975.0,365.9,729528.62,7169994.50,75.68,1.88,13.21,1.12
11,1975.0,338.3,729528.62,7169994.50,128.66,2.11,7.77,0.89
11,1975.0,309.1,729528.62,7169994.50,212.69,2.33,4.70,0.67
11,1975.0,278.1,729528.62,7169994.50,323.77,2.51,3.09,0.49
11,1975.0,245.3,729528.62,7169994.50,448.46,2.65,2.23,0.35
11,1975.0,210.5,729528.62,7169994.50,570.33,2.76,1.75,0.24
11,1975.0,173.2,729528.62,7169994.50,679.48,2.83,1.47,0.17
11,1975.0,133.2,729528.62,7169994.50,766.43,2.88,1.30,0.12
11,1975.0,90.9,729528.62,7169994.50,830.94,2.92,1.20,0.08
11,1975.0,46.0,729528.62,7169994.50,875.04,2.94,1.14,0.06
11,1975.0,-1.4,729528.62,7169994.50,899.77,2.95,1.11,0.05
11,2025.0,551.9,729528.75,7170044.50,439.36,2.64,2.28,0.36
11,2025.0,541.9,729528.75,7170044.50,416.61,2.62,2.40,0.38
11,2025.0,531.9,729528.75,7170044.50,377.78,2.58,2.65,0.42
11,2025.0,521.9,729528.75,7170044.50,329.96,2.52,3.03,0.48
11,2025.0,511.9,729528.75,7170044.50,279.51,2.45,3.58,0.55
11,2025.0,499.4,729528.75,7170044.50,208.10,2.32,4.81,0.68
11,2025.0,481.9,729528.75,7170044.50,134.35,2.13,7.44,0.87
11,2025.0,461.3,729528.75,7170044.50,84.70,1.93,11.81,1.07
11,2025.0,439.4,729528.75,7170044.50,58.55,1.77,17.08,1.23
11,2025.0,416.3,729528.75,7170044.50,51.18,1.71,19.54,1.29
11,2025.0,391.8,729528.75,7170044.50,60.42,1.78,16.55,1.22
11,2025.0,365.8,729528.75,7170044.50,89.40,1.95,11.19,1.05
11,2025.0,338.2,729528.75,7170044.50,144.49,2.16,6.92,0.84
11,2025.0,309.0,729528.75,7170044.50,229.43,2.36,4.36,0.64
11,2025.0,278.0,729528.75,7170044.50,339.64,2.53,2.94,0.47
11,2025.0,245.2,729528.75,7170044.50,462.05,2.66,2.16,0.34
11,2025.0,210.4,729528.75,7170044.50,581.11,2.76,1.72,0.24
11,2025.0,173.0,729528.75,7170044.50,687.49,2.84,1.45,0.16
11,2025.0,133.1,729528.75,7170044.50,772.24,2.89,1.29,0.11
11,2025.0,90.8,729528.75,7170044.50,835.11,2.92,1.20,0.08
11,2025.0,46.0,729528.75,7170044.50,878.11,2.94,1.14,0.06
11,2025.0,-1.4,729528.75,7170044.50,902.18,2.96,1.11,0.04
11,2075.0,551.8,729529.00,7170094.50,245.28,2.39,4.08,0.61
11,2075.0,541.8,729529.00,7170094.50,238.45,2.38,4.19,0.62
11,2075.0,531.8,729529.00,7170094.50,225.75,2.35,4.43,0.65
11,2075.0,521.8,729529.00,7170094.50,208.29,2.32,4.80,0.68
11,2075.0,511.8,729529.00,7170094.50,187.54,2.27,5.33,0.73
11,2075.0,499.3,729529.00,7170094.50,154.18,2.19,6.49,0.81
11,2075.0,481.8,729529.00,7170094.50,113.21,2.05,8.83,0.95
11,2075.0,461.2,729529.00,7170094.50,81.17,1.91,12.32,1.09
11,2075.0,439.4,729529.00,7170094.50,63.46,1.80,15.76,1.20
11,2075.0,416.2,729529.00,7170094.50,60.66,1.78,16.49,1.22
11,2075.0,391.7,729529.00,7170094.50,73.68,1.87,13.57,1.13
11,2075.0,365.7,729529.00,7170094.50,106.64,2.03,9.38,0.97
11,2075.0,338.1,729529.00,7170094.50,165.24,2.22,6.05,0.78
11,2075.0,308.9,729529.00,7170094.50,251.84,2.40,3.97,0.60
11,2075.0,277.9,729529.00,7170094.50,361.12,2.56,2.77,0.44
11,2075.0,245.1,729529.00,7170094.50,480.58,2.68,2.08,0.32
11,2075.0,210.3,729529.00,7170094.50,595.82,2.78,1.68,0.22
11,2075.0,173.0,729529.00,7170094.50,698.38,2.84,1.43,0.16
11,2075.0,133.0,729529.00,7170094.50,780.04,2.89,1.28,0.11
11,2075.0,90.8,729529.00,7170094.50,840.61,2.92,1.19,0.08
11,2075.0,46.0,729529.00,7170094.50,882.06,2.95,1.13,0.05
11,2075.0,-1.4,729529.00,7170094.50,905.24,2.96,1.10,0.04
11,2125.0,551.7,729529.12,7170144.50,64.43,1.81,15.52,1.19
11,2125.0,541.7,729529.12,7170144.50,66.85,1.83,14.96,1.17
11,2125.0,531.7,729529.12,7170144.50,70.45,1.85,14.19,1.15
11,2125.0,521.7,729529.12,7170144.50,73.99,1.87,13.52,1.13
11,2125.0,511.7,729529.12,7170144.50,76.29,1.88,13.11,1.12
11,2125.0,499.2,729529.12,7170144.50,76.89,1.89,13.00,1.11
11,2125.0,481.7,729529.12,7170144.50,72.26,1.86,13.84,1.14
11,2125.0,461.1,729529.12,7170144.50,65.16,1.81,15.35,1.19
11,2125.0,439.3,729529.12,7170144.50,62.02,1.79,16.12,1.21
11,2125.0,416.2,729529.12,7170144.50,67.89,1.83,14.73,1.17
11,2125.0,391.6,729529.12,7170144.50,87.34,1.94,11.45,1.06
11,2125.0,365.6,729529.12,7170144.50,125.92,2.10,7.94,0.90
11,2125.0,338.1,729529.12,7170144.50,188.87,2.28,5.29,0.72
11,2125.0,308.8,729529.12,7170144.50,277.37,2.44,3.61,0.56
11,2125.0,277.9,729529.12,7170144.50,385.57,2.59,2.59,0.41
11,2125.0,245.0,729529.12,7170144.50,501.67,2.70,1.99,0.30
11,2125.0,210.2,729529.12,7170144.50,612.61,2.79,1.63,0.21
11,2125.0,172.9,729529.12,7170144.50,710.86,2.85,1.41,0.15
11,2125.0,133.0,729529.12,7170144.50,788.97,2.90,1.27,0.10
11,2125.0,90.7,729529.12,7170144.50,846.93,2.93,1.18,0.07
11,2125.0,46.0,729529.12,7170144.50,886.58,2.95,1.13,0.05
11,2125.0,-1.4,729529.12,7170144.50,908.77,2.96,1.10,0.04
11,2175.0,551.4,729529.38,7170194.50,18.37,1.26,54.45,1.74
11,2175.0,541.4,729529.38,7170194.50,19.25,1.28,51.96,1.72
11,2175.0,531.4,729529.38,7170194.50,21.33,1.33,46.88,1.67
11,2175.0,521.4,729529.38,7170194.50,24.57,1.39,40.70,1.61
11,2175.0,511.4,729529.38,7170194.50,28.49,1.45,35.10,1.55
11,2175.0,498.9,729529.38,7170194.50,34.90,1.54,28.65,1.46
11,2175.0,481.4,729529.38,7170194.50,42.50,1.63,23.53,1.37
11,2175.0,460.8,729529.38,7170194.50,49.16,1.69,20.34,1.31
11,2175.0,439.0,729529.38,7170194.50,57.55,1.76,17.38,1.24
11,2175.0,415.8,729529.38,7170194.50,72.34,1.86,13.82,1.14
11,2175.0,391.3,729529.38,7170194.50,99.21,2.00,10.08,1.00
11,2175.0,365.3,729529.38,7170194.50,144.14,2.16,6.94,0.84
11,2175.0,337.7,729529.38,7170194.50,211.78,2.33,4.72,0.67
11,2175.0,308.5,729529.38,7170194.50,302.29,2.48,3.31,0.52
11,2175.0,277.5,729529.38,7170194.50,409.55,2.61,2.44,0.39
11,2175.0,244.7,729529.38,7170194.50,522.51,2.72,1.91,0.28
11,2175.0,209.9,729529.38,7170194.50,629.39,2.80,1.59,0.20
11,2175.0,172.6,729529.38,7170194.50,723.40,2.86,1.38,0.14
11,2175.0,132.8,729529.38,7170194.50,798.06,2.90,1.25,0.10
11,2175.0,90.5,729529.38,7170194.50,853.46,2.93,1.17,0.07
11,2175.0,45.9,729529.38,7170194.50,891.34,2.95,1.12,0.05
11,2175.0,-1.5,729529.38,7170194.50,912.48,2.96,1.10,0.04
11,2225.0,550.8,729529.50,7170244.50,19.70,1.29,50.75,1.71
11,2225.0,540.8,729529.50,7170244.50,19.03,1.28,52.56,1.72
11,2225.0,530.8,729529.50,7170244.50,18.72,1.27,53.41,1.73
11,2225.0,520.8,729529.50,7170244.50,19.33,1.29,51.73,1.71
11,2225.0,510.8,729529.50,7170244.50,20.89,1.32,47.87,1.68
11,2225.0,498.3,729529.50,7170244.50,24.64,1.39,40.59,1.61
11,2225.0,480.8,729529.50,7170244.50,31.66,1.50,31.59,1.50
11,2225.0,460.2,729529.50,7170244.50,41.26,1.62,24.24,1.38
11,2225.0,438.3,729529.50,7170244.50,54.64,1.74,18.30,1.26
11,2225.0,415.2,729529.50,7170244.50,75.19,1.88,13.30,1.12
11,2225.0,390.7,729529.50,7170244.50,107.99,2.03,9.26,0.97
11,2225.0,364.7,729529.50,7170244.50,158.48,2.20,6.31,0.80
11,2225.0,337.1,729529.50,7170244.50,230.37,2.36,4.34,0.64
11,2225.0,307.9,729529.50,7170244.50,322.96,2.51,3.10,0.49
11,2225.0,276.9,729529.50,7170244.50,429.81,2.63,2.33,0.37
11,2225.0,244.1,729529.50,7170244.50,540.50,2.73,1.85,0.27
11,2225.0,209.3,729529.50,7170244.50,644.23,2.81,1.55,0.19
11,2225.0,172.0,729529.50,7170244.50,734.74,2.87,1.36,0.13
11,2225.0,132.3,729529.50,7170244.50,806.50,2.91,1.24,0.09
11,2225.0,90.2,729529.50,7170244.50,859.66,2.93,1.16,0.07
11,2225.0,45.7,729529.50,7170244.50,895.94,2.95,1.12,0.05
11,2225.0,-1.5,729529.50,7170244.50,916.13,2.96,1.09,0.04
11,2275.0,550.2,729529.75,7170294.50,26.71,1.43,37.44,1.57
11,2275.0,540.2,729529.75,7170294.50,26.43,1.42,37.83,1.58
11,2275.0,530.2,729529.75,7170294.50,26.10,1.42,38.32,1.58
11,2275.0,520.2,729529.75,7170294.50,25.98,1.41,38.49,1.59
11,2275.0,510.2,729529.75,7170294.50,26.32,1.42,37.99,1.58
11,2275.0,497.8,729529.75,7170294.50,27.85,1.44,35.90,1.56
11,2275.0,480.2,729529.75,7170294.50,32.45,1.51,30.81,1.49
11,2275.0,459.6,729529.75,7170294.50,41.20,1.61,24.27,1.39
11,2275.0,437.8,729529.75,7170294.50,55.40,1.74,18.05,1.26
11,2275.0,414.7,729529.75,7170294.50,78.06,1.89,12.81,1.11
11,2275.0,390.1,729529.75,7170294.50,113.90,2.06,8.78,0.94
11,2275.0,364.1,729529.75,7170294.50,167.86,2.22,5.96,0.78
11,2275.0,336.6,729529.75,7170294.50,242.82,2.39,4.12,0.61
11,2275.0,307.3,729529.75,7170294.50,337.26,2.53,2.97,0.47
11,2275.0,276.4,729529.75,7170294.50,444.41,2.65,2.25,0.35
11,2275.0,243.5,729529.75,7170294.50,554.00,2.74,1.81,0.26
11,2275.0,208.7,729529.75,7170294.50,655.83,2.82,1.52,0.18
11,2275.0,171.6,729529.75,7170294.50,744.00,2.87,1.34,0.13
11,2275.0,131.9,729529.75,7170294.50,813.64,2.91,1.23,0.09
11,2275.0,90.0,729529.75,7170294.50,865.09,2.94,1.16,0.06
11,2275.0,45.5,729529.75,7170294.50,900.11,2.95,1.11,0.05
11,2275.0,-1.6,729529.75,7170294.50,919.55,2.96,1.09,0.04
11,2325.0,550.2,729529.88,7170344.50,39.50,1.60,25.32,1.40
11,2325.0,540.2,729529.88,7170344.50,38.74,1.59,25.81,1.41
11,2325.0,530.2,729529.88,7170344.50,37.53,1.57,26.65,1.43
11,2325.0,520.2,729529.88,7170344.50,36.25,1.56,27.59,1.44
11,2325.0,510.2,729529.88,7170344.50,35.31,1.55,28.32,1.45
11,2325.0,497.7,729529.88,7170344.50,34.86,1.54,28.68,1.46
11,2325.0,480.2,729529.88,7170344.50,37.31,1.57,26.80,1.43
11,2325.0,459.6,729529.88,7170344.50,44.68,1.65,22.38,1.35
11,2325.0,437.7,729529.88,7170344.50,58.19,1.76,17.18,1.24
11,2325.0,414.6,729529.88,7170344.50,80.79,1.91,12.38,1.09
11,2325.0,390.0,729529.88,7170344.50,117.25,2.07,8.53,0.93
11,2325.0,364.0,729529.88,7170344.50,172.53,2.24,5.80,0.76
11,2325.0,336.5,729529.88,7170344.50,249.18,2.40,4.01,0.60
11,2325.0,307.2,729529.88,7170344.50,345.10,2.54,2.90,0.46
11,2325.0,276.3,729529.88,7170344.50,453.07,2.66,2.21,0.34
11,2325.0,243.4,729529.88,7170344.50,562.63,2.75,1.78,0.25
11,2325.0,208.6,729529.88,7170344.50,663.75,2.82,1.51,0.18
11,2325.0,171.5,729529.88,7170344.50,750.80,2.88,1.33,0.12
11,2325.0,131.9,729529.88,7170344.50,819.24,2.91,1.22,0.09
11,2325.0,89.9,729529.88,7170344.50,869.57,2.94,1.15,0.06
11,2325.0,45.5,729529.88,7170344.50,903.70,2.96,1.11,0.04
11,2325.0,-1.6,729529.88,7170344.50,922.60,2.97,1.08,0.03
11,2375.0,550.6,729530.12,7170394.50,45.19,1.66,22.13,1.34
11,2375.0,540.6,729530.12,7170394.50,43.74,1.64,22.86,1.36
11,2375.0,530.6,729530.12,7170394.50,41.58,1.62,24.05,1.38
11,2375.0,520.6,729530.12,7170394.50,39.47,1.60,25.34,1.40
11,2375.0,510.6,729530.12,7170394.50,37.93,1.58,26.36,1.42
11,2375.0,498.1,729530.12,7170394.50,36.95,1.57,27.07,1.43
11,2375.0,480.6,729530.12,7170394.50,39.15,1.59,25.54,1.41
11,2375.0,460.0,729530.12,7170394.50,46.38,1.67,21.56,1.33
11,2375.0,438.1,729530.12,7170394.50,59.48,1.77,16.81,1.23
11,2375.0,415.0,729530.12,7170394.50,81.48,1.91,12.27,1.09
11,2375.0,390.4,729530.12,7170394.50,117.58,2.07,8.51,0.93
11,2375.0,364.4,729530.12,7170394.50,173.05,2.24,5.78,0.76
11,2375.0,336.9,729530.12,7170394.50,250.53,2.40,3.99,0.60
11,2375.0,307.6,729530.12,7170394.50,347.67,2.54,2.88,0.46
11,2375.0,276.7,729530.12,7170394.50,456.80,2.66,2.19,0.34
11,2375.0,243.8,729530.12,7170394.50,567.11,2.75,1.76,0.25
11,2375.0,209.0,729530.12,7170394.50,668.41,2.83,1.50,0.17
11,2375.0,171.9,729530.12,7170394.50,755.33,2.88,1.32,0.12
11,2375.0,132.2,729530.12,7170394.50,823.31,2.92,1.21,0.08
11,2375.0,90.1,729530.12,7170394.50,873.05,2.94,1.15,0.06
11,2375.0,45.6,729530.12,7170394.50,906.66,2.96,1.10,0.04
11,2375.0,-1.5,729530.12,7170394.50,925.20,2.97,1.08,0.03
11,2425.0,551.1,729530.25,7170444.50,37.24,1.57,26.85,1.43
11,2425.0,541.1,729530.25,7170444.50,35.65,1.55,28.05,1.45
11,2425.0,531.1,729530.25,7170444.50,33.52,1.53,29.83,1.47
11,2425.0,521.1,729530.25,7170444.50,31.77,1.50,31.48,1.50
11,2425.0,511.1,729530.25,7170444.50,30.89,1.49,32.38,1.51
11,2425.0,498.6,729530.25,7170444.50,31.12,1.49,32.13,1.51
11,2425.0,481.1,729530.25,7170444.50,34.94,1.54,28.62,1.46
11,2425.0,460.5,729530.25,7170444.50,43.30,1.64,23.10,1.36
11,2425.0,438.7,729530.25,7170444.50,56.75,1.75,17.62,1.25
11,2425.0,415.6,729530.25,7170444.50,78.59,1.90,12.72,1.10
11,2425.0,391.0,729530.25,7170444.50,114.49,2.06,8.73,0.94
11,2425.0,365.0,729530.25,7170444.50,170.13,2.23,5.88,0.77
11,2425.0,337.4,729530.25,7170444.50,248.37,2.40,4.03,0.60
11,2425.0,308.2,729530.25,7170444.50,346.76,2.54,2.88,0.46
11,2425.0,277.2,729530.25,7170444.50,457.29,2.66,2.19,0.34
11,2425.0,244.4,729530.25,7170444.50,568.78,2.75,1.76,0.25
11,2425.0,209.6,729530.25,7170444.50,670.80,2.83,1.49,0.17
11,2425.0,172.4,729530.25,7170444.50,758.13,2.88,1.32,0.12
11,2425.0,132.6,729530.25,7170444.50,826.10,2.92,1.21,0.08
11,2425.0,90.4,729530.25,7170444.50,875.63,2.94,1.14,0.06
11,2425.0,45.8,729530.25,7170444.50,909.00,2.96,1.10,0.04
11,2425.0,-1.5,729530.25,7170444.50,927.31,2.97,1.08,0.03
11,2475.0,551.4,729530.50,7170494.50,29.69,1.47,33.68,1.53
11,2475.0,541.4,729530.50,7170494.50,27.67,1.44,36.14,1.56
11,2475.0,531.4,729530.50,7170494.50,25.25,1.40,39.61,1.60
11,2475.0,521.4,729530.50,7170494.50,23.55,1.37,42.46,1.63
11,2475.0,511.4,729530.50,7170494.50,23.01,1.36,43.45,1.64
11,2475.0,499.0,729530.50,7170494.50,23.95,1.38,41.75,1.62
11,2475.0,481.5,729530.50,7170494.50,28.59,1.46,34.97,1.54
11,2475.0,460.9,729530.50,7170494.50,37.37,1.57,26.76,1.43
11,2475.0,439.0,729530.50,7170494.50,50.97,1.71,19.62,1.29
11,2475.0,415.9,729530.50,7170494.50,72.92,1.86,13.71,1.14
11,2475.0,391.3,729530.50,7170494.50,109.09,2.04,9.17,0.96
11,2475.0,365.3,729530.50,7170494.50,165.33,2.22,6.05,0.78
11,2475.0,337.8,729530.50,7170494.50,244.63,2.39,4.09,0.61
11,2475.0,308.5,729530.50,7170494.50,344.44,2.54,2.90,0.46
11,2475.0,277.6,729530.50,7170494.50,456.46,2.66,2.19,0.34
11,2475.0,244.7,729530.50,7170494.50,569.21,2.76,1.76,0.24
11,2475.0,209.9,729530.50,7170494.50,672.06,2.83,1.49,0.17
11,2475.0,172.6,729530.50,7170494.50,759.91,2.88,1.32,0.12
11,2475.0,132.8,729530.50,7170494.50,828.03,2.92,1.21,0.08
11,2475.0,90.6,729530.50,7170494.50,877.53,2.94,1.14,0.06
11,2475.0,45.9,729530.50,7170494.50,910.73,2.96,1.10,0.04
11,2475.0,-1.5,729530.50,7170494.50,928.93,2.97,1.08,0.03
11,2525.0,551.2,729530.62,7170544.50,26.88,1.43,37.20,1.57
11,2525.0,541.2,729530.62,7170544.50,24.55,1.39,40.73,1.61
11,2525.0,531.2,729530.62,7170544.50,21.87,1.34,45.71,1.66
11,2525.0,521.2,729530.62,7170544.50,20.08,1.30,49.81,1.70
11,2525.0,511.2,729530.62,7170544.50,19.49,1.29,51.31,1.71
11,2525.0,498.7,729530.62,7170544.50,20.32,1.31,49.22,1.69
11,2525.0,481.2,729530.62,7170544.50,24.48,1.39,40.85,1.61
11,2525.0,460.6,729530.62,7170544.50,32.51,1.51,30.76,1.49
11,2525.0,438.8,729530.62,7170544.50,45.61,1.66,21.92,1.34
11,2525.0,415.6,729530.62,7170544.50,67.53,1.83,14.81,1.17
11,2525.0,391.1,729530.62,7170544.50,104.10,2.02,9.61,0.98
11,2525.0,365.1,729530.62,7170544.50,161.17,2.21,6.20,0.79
11,2525.0,337.5,729530.62,7170544.50,241.65,2.38,4.14,0.62
11,2525.0,308.3,729530.62,7170544.50,342.81,2.54,2.92,0.46
11,2525.0,277.3,729530.62,7170544.50,456.11,2.66,2.19,0.34
11,2525.0,244.5,729530.62,7170544.50,569.84,2.76,1.75,0.24
11,2525.0,209.7,729530.62,7170544.50,673.30,2.83,1.49,0.17
11,2525.0,172.5,729530.62,7170544.50,761.39,2.88,1.31,0.12
11,2525.0,132.6,729530.62,7170544.50,829.50,2.92,1.21,0.08
11,2525.0,90.5,729530.62,7170544.50,878.93,2.94,1.14,0.06
11,2525.0,45.8,729530.62,7170544.50,912.02,2.96,1.10,0.04
11,2525.0,-1.5,729530.62,7170544.50,930.15,2.97,1.08,0.03
11,2575.0,550.6,729530.88,7170594.50,22.29,1.35,44.86,1.65
11,2575.0,540.6,729530.88,7170594.50,21.05,1.32,47.50,1.68
11,2575.0,530.6,729530.88,7170594.50,19.68,1.29,50.80,1.71
11,2575.0,520.6,729530.88,7170594.50,18.90,1.28,52.90,1.72
11,2575.0,510.6,729530.88,7170594.50,18.91,1.28,52.88,1.72
11,2575.0,498.1,729530.88,7170594.50,20.09,1.30,49.79,1.70
11,2575.0,480.6,729530.88,7170594.50,23.91,1.38,41.82,1.62
11,2575.0,460.0,729530.88,7170594.50,31.22,1.49,32.03,1.51
11,2575.0,438.1,729530.88,7170594.50,43.83,1.64,22.82,1.36
11,2575.0,415.0,729530.88,7170594.50,65.69,1.82,15.22,1.18
11,2575.0,390.5,729530.88,7170594.50,102.61,2.01,9.75,0.99
11,2575.0,364.4,729530.88,7170594.50,160.37,2.21,6.24,0.79
11,2575.0,336.9,729530.88,7170594.50,241.75,2.38,4.14,0.62
11,2575.0,307.7,729530.88,7170594.50,343.79,2.54,2.91,0.46
11,2575.0,276.7,729530.88,7170594.50,457.74,2.66,2.18,0.34
11,2575.0,243.8,729530.88,7170594.50,571.80,2.76,1.75,0.24
11,2575.0,209.0,729530.88,7170594.50,675.33,2.83,1.48,0.17
11,2575.0,171.9,729530.88,7170594.50,763.03,2.88,1.31,0.12
11,2575.0,132.2,729530.88,7170594.50,830.85,2.92,1.20,0.08
11,2575.0,90.1,729530.88,7170594.50,880.03,2.94,1.14,0.06
11,2575.0,45.6,729530.88,7170594.50,912.96,2.96,1.10,0.04
11,2575.0,-1.5,729530.88,7170594.50,931.00,2.97,1.07,0.03
11,2625.0,549.8,729531.00,7170644.50,18.36,1.26,54.48,1.74
11,2625.0,539.8,729531.00,7170644.50,18.60,1.27,53.77,1.73
11,2625.0,529.8,729531.00,7170644.50,19.12,1.28,52.30,1.72
11,2625.0,519.8,729531.00,7170644.50,19.98,1.30,50.06,1.70
11,2625.0,509.8,729531.00,7170644.50,21.14,1.33,47.31,1.67
11,2625.0,497.3,729531.00,7170644.50,23.40,1.37,42.74,1.63
11,2625.0,479.8,729531.00,7170644.50,27.68,1.44,36.13,1.56
11,2625.0,459.2,729531.00,7170644.50,34.91,1.54,28.65,1.46
11,2625.0,437.3,729531.00,7170644.50,47.42,1.68,21.09,1.32
11,2625.0,414.2,729531.00,7170644.50,69.41,1.84,14.41,1.16
11,2625.0,389.7,729531.00,7170644.50,106.66,2.03,9.38,0.97
11,2625.0,363.7,729531.00,7170644.50,164.87,2.22,6.07,0.78
