Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,7.60,0.88,131.50,2.12
11240,25.0,546.1,729521.25,7168044.50,6.83,0.83,146.32,2.17
11240,25.0,536.1,729521.25,7168044.50,5.84,0.77,171.12,2.23
11240,25.0,526.1,729521.25,7168044.50,5.04,0.70,198.47,2.30
11240,25.0,516.1,729521.25,7168044.50,4.62,0.66,216.54,2.34
11240,25.0,503.6,729521.25,7168044.50,4.72,0.67,212.06,2.33
11240,25.0,486.1,729521.25,7168044.50,7.01,0.85,142.75,2.15
11240,25.0,465.5,729521.25,7168044.50,14.89,1.17,67.16,1.83
11240,25.0,443.6,729521.25,7168044.50,35.63,1.55,28.07,1.45
11240,25.0,420.5,729521.25,7168044.50,80.14,1.90,12.48,1.10
11240,25.0,395.9,729521.25,7168044.50,157.52,2.20,6.35,0.80
11240,25.0,369.9,729521.25,7168044.50,267.43,2.43,3.74,0.57
11240,25.0,342.4,729521.25,7168044.50,398.15,2.60,2.51,0.40
11240,25.0,313.1,729521.25,7168044.50,531.99,2.73,1.88,0.27
11240,25.0,282.2,729521.25,7168044.50,653.34,2.82,1.53,0.18
11240,25.0,249.3,729521.25,7168044.50,753.19,2.88,1.33,0.12
11240,25.0,214.5,729521.25,7168044.50,829.35,2.92,1.21,0.08
11240,25.0,176.8,729521.25,7168044.50,886.48,2.95,1.13,0.05
11240,25.0,136.0,729521.25,7168044.50,925.15,2.97,1.08,0.03
11240,25.0,92.9,729521.25,7168044.50,950.33,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,965.88,2.98,1.04,0.02
11240,25.0,-1.0,729521.25,7168044.50,973.98,2.99,1.03,0.01
11240,75.0,556.0,729521.50,7168094.50,19.81,1.30,50.47,1.70
11240,75.0,546.0,729521.50,7168094.50,17.66,1.25,56.64,1.75
11240,75.0,536.0,729521.50,7168094.50,14.91,1.17,67.07,1.83
11240,75.0,526.0,729521.50,7168094.50,12.61,1.10,79.31,1.90
11240,75.0,516.0,729521.50,7168094.50,11.13,1.05,89.83,1.95
11240,75.0,503.5,729521.50,7168094.50,10.27,1.01,97.41,1.99
11240,75.0,486.0,729521.50,7168094.50,12.20,1.09,81.94,1.91
11240,75.0,465.4,729521.50,7168094.50,20.53,1.31,48.70,1.69
11240,75.0,443.6,729521.50,7168094.50,41.93,1.62,23.85,1.38
11240,75.0,420.4,729521.50,7168094.50,86.46,1.94,11.57,1.06
11240,75.0,395.9,729521.50,7168094.50,162.63,2.21,6.15,0.79
11240,75.0,369.9,729521.50,7168094.50,270.29,2.43,3.70,0.57
11240,75.0,342.3,729521.50,7168094.50,398.49,2.60,2.51,0.40
11240,75.0,313.1,729521.50,7168094.50,530.35,2.72,1.89,0.28
11240,75.0,282.1,729521.50,7168094.50,650.64,2.81,1.54,0.19
11240,75.0,249.3,729521.50,7168094.50,750.28,2.88,1.33,0.12
11240,75.0,214.5,729521.50,7168094.50,826.77,2.92,1.21,0.08
11240,75.0,176.7,729521.50,7168094.50,884.52,2.95,1.13,0.05
11240,75.0,136.0,729521.50,7168094.50,923.81,2.97,1.08,0.03
11240,75.0,92.8,729521.50,7168094.50,949.48,2.98,1.05,0.02
11240,75.0,47.2,729521.50,7168094.50,965.40,2.98,1.04,0.02
11240,75.0,-1.0,729521.50,7168094.50,973.67,2.99,1.03,0.01
11240,125.0,555.7,729521.62,7168144.50,29.64,1.47,33.74,1.53
11240,125.0,545.7,729521.62,7168144.50,26.15,1.42,38.24,1.58
11240,125.0,535.7,729521.62,7168144.50,22.12,1.34,45.21,1.66
11240,125.0,525.7,729521.62,7168144.50,19.22,1.28,52.02,1.72
11240,125.0,515.7,729521.62,7168144.50,17.80,1.25,56.17,1.75
11240,125.0,503.2,729521.62,7168144.50,17.63,1.25,56.71,1.75
11240,125.0,485.7,729521.62,7168144.50,20.90,1.32,47.84,1.68
11240,125.0,465.1,729521.62,7168144.50,30.78,1.49,32.49,1.51
11240,125.0,443.3,729521.62,7168144.50,53.65,1.73,18.64,1.27
11240,125.0,420.1,729521.62,7168144.50,98.27,1.99,10.18,1.01
11240,125.0,395.6,729521.62,7168144.50,172.02,2.24,5.81,0.76
11240,125.0,369.6,729521.62,7168144.50,275.12,2.44,3.63,0.56
11240,125.0,342.0,729521.62,7168144.50,398.32,2.60,2.51,0.40
11240,125.0,312.8,729521.62,7168144.50,526.40,2.72,1.90,0.28
11240,125.0,281.8,729521.62,7168144.50,644.84,2.81,1.55,0.19
11240,125.0,249.0,729521.62,7168144.50,744.34,2.87,1.34,0.13
11240,125.0,214.2,729521.62,7168144.50,821.68,2.91,1.22,0.09
11240,125.0,176.5,729521.62,7168144.50,880.68,2.94,1.14,0.06
11240,125.0,135.8,729521.62,7168144.50,921.18,2.96,1.09,0.04
11240,125.0,92.7,729521.62,7168144.50,947.85,2.98,1.06,0.02
11240,125.0,47.2,729521.62,7168144.50,964.40,2.98,1.04,0.02
11240,125.0,-1.0,729521.62,7168144.50,973.01,2.99,1.03,0.01
11240,175.0,555.4,729521.88,7168194.50,19.94,1.30,50.14,1.70
11240,175.0,545.4,729521.88,7168194.50,16.82,1.23,59.45,1.77
11240,175.0,535.4,729521.88,7168194.50,14.20,1.15,70.43,1.85
11240,175.0,525.4,729521.88,7168194.50,13.52,1.13,73.95,1.87
