Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,375.0,535.4,729522.62,7168394.50,10.00,1.00,100.02,2.00
11240,375.0,525.4,729522.62,7168394.50,7.03,0.85,142.23,2.15
11240,375.0,515.4,729522.62,7168394.50,8.73,0.94,114.49,2.06
11240,375.0,502.9,729522.62,7168394.50,17.99,1.26,55.57,1.74
11240,375.0,485.4,729522.62,7168394.50,43.82,1.64,22.82,1.36
11240,375.0,464.8,729522.62,7168394.50,81.10,1.91,12.33,1.09
11240,375.0,442.9,729522.62,7168394.50,123.83,2.09,8.08,0.91
11240,375.0,419.8,729522.62,7168394.50,175.67,2.24,5.69,0.76
11240,375.0,395.3,729522.62,7168394.50,243.70,2.39,4.10,0.61
11240,375.0,369.2,729522.62,7168394.50,331.76,2.52,3.01,0.48
11240,375.0,341.7,729522.62,7168394.50,438.08,2.64,2.28,0.36
11240,375.0,312.5,729522.62,7168394.50,554.89,2.74,1.80,0.26
11240,375.0,281.5,729522.62,7168394.50,671.60,2.83,1.49,0.17
11240,375.0,248.6,729522.62,7168394.50,777.22,2.89,1.29,0.11
11240,375.0,213.8,729522.62,7168394.50,864.36,2.94,1.16,0.06
11240,375.0,176.2,729522.62,7168394.50,932.73,2.97,1.07,0.03
11240,375.0,135.5,729522.62,7168394.50,979.36,2.99,1.02,0.01
11240,375.0,92.5,729522.62,7168394.50,1008.23,3.00,0.99,-0.00
11240,375.0,47.0,729522.62,7168394.50,1023.60,3.01,0.98,-0.01
11240,375.0,-1.1,729522.62,7168394.50,1030.83,3.01,0.97,-0.01
11240,425.0,555.6,729522.75,7168444.50,13.63,1.13,73.36,1.87
11240,425.0,545.6,729522.75,7168444.50,8.72,0.94,114.71,2.06
11240,425.0,535.6,729522.75,7168444.50,5.44,0.74,183.72,2.26
11240,425.0,525.6,729522.75,7168444.50,5.31,0.73,188.18,2.27
11240,425.0,515.6,729522.75,7168444.50,8.12,0.91,123.10,2.09
11240,425.0,503.1,729522.75,7168444.50,18.69,1.27,53.49,1.73
11240,425.0,485.6,729522.75,7168444.50,44.60,1.65,22.42,1.35
11240,425.0,465.0,729522.75,7168444.50,78.68,1.90,12.71,1.10
11240,425.0,443.2,729522.75,7168444.50,116.58,2.07,8.58,0.93
11240,425.0,420.0,729522.75,7168444.50,163.66,2.21,6.11,0.79
11240,425.0,395.5,729522.75,7168444.50,228.16,2.36,4.38,0.64
11240,425.0,369.5,729522.75,7168444.50,314.85,2.50,3.18,0.50
11240,425.0,341.9,729522.75,7168444.50,422.33,2.63,2.37,0.37
11240,425.0,312.7,729522.75,7168444.50,543.18,2.73,1.84,0.27
11240,425.0,281.7,729522.75,7168444.50,665.62,2.82,1.50,0.18
11240,425.0,248.9,729522.75,7168444.50,777.55,2.89,1.29,0.11
11240,425.0,214.1,729522.75,7168444.50,870.21,2.94,1.15,0.06
11240,425.0,176.4,729522.75,7168444.50,942.68,2.97,1.06,0.03
11240,425.0,135.7,729522.75,7168444.50,991.42,3.00,1.01,0.00
11240,425.0,92.7,729522.75,7168444.50,1020.63,3.01,0.98,-0.01
11240,425.0,47.1,729522.75,7168444.50,1036.32,3.02,0.96,-0.02
11240,425.0,-1.0,729522.75,7168444.50,1042.36,3.02,0.96,-0.02
11240,475.0,555.6,729523.00,7168494.50,15.56,1.19,64.26,1.81
11240,475.0,545.6,729523.00,7168494.50,12.09,1.08,82.68,1.92
11240,475.0,535.6,729523.00,7168494.50,9.08,0.96,110.14,2.04
11240,475.0,525.6,729523.00,7168494.50,8.51,0.93,117.53,2.07
11240,475.0,515.6,729523.00,7168494.50,11.00,1.04,90.87,1.96
11240,475.0,503.1,729523.00,7168494.50,20.71,1.32,48.28,1.68
11240,475.0,485.6,729523.00,7168494.50,43.91,1.64,22.77,1.36
11240,475.0,465.0,729523.00,7168494.50,74.51,1.87,13.42,1.13
11240,475.0,443.2,729523.00,7168494.50,109.66,2.04,9.12,0.96
11240,475.0,420.0,729523.00,7168494.50,155.01,2.19,6.45,0.81
11240,475.0,395.5,729523.00,7168494.50,218.77,2.34,4.57,0.66
11240,475.0,369.5,729523.00,7168494.50,306.25,2.49,3.27,0.51
11240,475.0,341.9,729523.00,7168494.50,416.60,2.62,2.40,0.38
11240,475.0,312.7,729523.00,7168494.50,542.04,2.73,1.84,0.27
11240,475.0,281.7,729523.00,7168494.50,669.92,2.83,1.49,0.17
11240,475.0,248.9,729523.00,7168494.50,787.17,2.90,1.27,0.10
11240,475.0,214.1,729523.00,7168494.50,883.86,2.95,1.13,0.05
11240,475.0,176.4,729523.00,7168494.50,958.60,2.98,1.04,0.02
11240,475.0,135.7,729523.00,7168494.50,1007.81,3.00,0.99,-0.00
11240,475.0,92.7,729523.00,7168494.50,1036.80,3.02,0.96,-0.02
11240,475.0,47.1,729523.00,7168494.50,1050.16,3.02,0.95,-0.02
11240,475.0,-1.0,729523.00,7168494.50,1054.96,3.02,0.95,-0.02
11240,525.0,555.3,729523.12,7168544.50,11.99,1.08,83.41,1.92
11240,525.0,545.3,729523.12,7168544.50,13.70,1.14,72.99,1.86
11240,525.0,535.3,729523.12,7168544.50,14.06,1.15,71.11,1.85
11240,525.0,525.3,729523.12,7168544.50,13.66,1.14,73.21,1.86
11240,525.0,515.3,729523.12,7168544.50,15.16,1.18,65.98,1.82
11240,525.0,502.8,729523.12,7168544.50,22.12,1.34,45.21,1.66
11240,525.0,485.3,729523.12,7168544.50,40.23,1.60,24.86,1.40
11240,525.0,464.7,729523.12,7168544.50,67.26,1.83,14.87,1.17
11240,525.0,442.9,729523.12,7168544.50,102.38,2.01,9.77,0.99
11240,525.0,419.7,729523.12,7168544.50,150.05,2.18,6.66,0.82
11240,525.0,395.2,729523.12,7168544.50,217.44,2.34,4.60,0.66
11240,525.0,369.2,729523.12,7168544.50,309.47,2.49,3.23,0.51
11240,525.0,341.6,729523.12,7168544.50,425.06,2.63,2.35,0.37
11240,525.0,312.4,729523.12,7168544.50,556.13,2.75,1.80,0.25
11240,525.0,281.4,729523.12,7168544.50,689.06,2.84,1.45,0.16
11240,525.0,248.6,729523.12,7168544.50,809.81,2.91,1.23,0.09
11240,525.0,213.8,729523.12,7168544.50,908.11,2.96,1.10,0.04
11240,525.0,176.1,729523.12,7168544.50,982.44,2.99,1.02,0.01
11240,525.0,135.5,729523.12,7168544.50,1030.13,3.01,0.97,-0.01
11240,525.0,92.5,729523.12,7168544.50,1056.11,3.02,0.95,-0.02
11240,525.0,47.0,729523.12,7168544.50,1067.09,3.03,0.94,-0.03
11240,525.0,-1.1,729523.12,7168544.50,1069.62,3.03,0.93,-0.03
11240,575.0,554.8,729523.38,7168594.50,10.18,1.01,98.19,1.99
11240,575.0,544.8,729523.38,7168594.50,12.31,1.09,81.23,1.91
11240,575.0,534.8,729523.38,7168594.50,14.12,1.15,70.81,1.85
11240,575.0,524.8,729523.38,7168594.50,14.62,1.16,68.42,1.84
11240,575.0,514.8,729523.38,7168594.50,15.57,1.19,64.22,1.81
11240,575.0,502.3,729523.38,7168594.50,20.32,1.31,49.20,1.69
11240,575.0,484.8,729523.38,7168594.50,35.39,1.55,28.25,1.45
11240,575.0,464.2,729523.38,7168594.50,62.04,1.79,16.12,1.21
11240,575.0,442.3,729523.38,7168594.50,101.01,2.00,9.90,1.00
11240,575.0,419.2,729523.38,7168594.50,155.24,2.19,6.44,0.81
11240,575.0,394.7,729523.38,7168594.50,230.57,2.36,4.34,0.64
11240,575.0,368.6,729523.38,7168594.50,330.91,2.52,3.02,0.48
11240,575.0,341.1,729523.38,7168594.50,454.16,2.66,2.20,0.34
11240,575.0,311.9,729523.38,7168594.50,591.22,2.77,1.69,0.23
11240,575.0,280.9,729523.38,7168594.50,727.75,2.86,1.37,0.14
11240,575.0,248.0,729523.38,7168594.50,849.24,2.93,1.18,0.07
11240,575.0,213.2,729523.38,7168594.50,945.71,2.98,1.06,0.02
11240,575.0,175.6,729523.38,7168594.50,1015.96,3.01,0.98,-0.01
11240,575.0,135.1,729523.38,7168594.50,1058.08,3.02,0.95,-0.02
11240,575.0,92.2,729523.38,7168594.50,1079.55,3.03,0.93,-0.03
11240,575.0,46.9,729523.38,7168594.50,1086.07,3.04,0.92,-0.04
11240,575.0,-1.1,729523.38,7168594.50,1086.31,3.04,0.92,-0.04
11240,625.0,554.1,729523.50,7168644.50,189.08,2.28,5.29,0.72
11240,625.0,544.1,729523.50,7168644.50,119.14,2.08,8.39,0.92
11240,625.0,534.1,729523.50,7168644.50,63.02,1.80,15.87,1.20
11240,625.0,524.1,729523.50,7168644.50,35.40,1.55,28.25,1.45
11240,625.0,514.1,729523.50,7168644.50,25.66,1.41,38.97,1.59
11240,625.0,501.6,729523.50,7168644.50,25.05,1.40,39.92,1.60
11240,625.0,484.1,729523.50,7168644.50,40.18,1.60,24.89,1.40
11240,625.0,463.5,729523.50,7168644.50,71.23,1.85,14.04,1.15
11240,625.0,441.7,729523.50,7168644.50,118.05,2.07,8.47,0.93
11240,625.0,418.5,729523.50,7168644.50,182.67,2.26,5.47,0.74
11240,625.0,394.0,729523.50,7168644.50,269.37,2.43,3.71,0.57
11240,625.0,368.0,729523.50,7168644.50,380.51,2.58,2.63,0.42
11240,625.0,340.4,729523.50,7168644.50,512.46,2.71,1.95,0.29
11240,625.0,311.2,729523.50,7168644.50,654.45,2.82,1.53,0.18
11240,625.0,280.2,729523.50,7168644.50,791.60,2.90,1.26,0.10
11240,625.0,247.4,729523.50,7168644.50,909.42,2.96,1.10,0.04
11240,625.0,212.6,729523.50,7168644.50,999.05,3.00,1.00,0.00
11240,625.0,175.1,729523.50,7168644.50,1060.95,3.03,0.94,-0.03
11240,625.0,134.7,729523.50,7168644.50,1094.28,3.04,0.91,-0.04
11240,625.0,91.9,729523.50,7168644.50,1107.07,3.04,0.90,-0.04
11240,625.0,46.7,729523.50,7168644.50,1108.06,3.04,0.90,-0.04
11240,625.0,-1.2,729523.50,7168644.50,1103.95,3.04,0.91,-0.04
11240,675.0,553.6,729523.75,7168694.50,14.58,1.16,68.58,1.84
11240,675.0,543.6,729523.75,7168694.50,10.91,1.04,91.64,1.96
11240,675.0,533.6,729523.75,7168694.50,10.59,1.03,94.40,1.97
11240,675.0,523.6,729523.75,7168694.50,13.69,1.14,73.04,1.86
11240,675.0,513.6,729523.75,7168694.50,19.56,1.29,51.12,1.71
11240,675.0,501.1,729523.75,7168694.50,34.04,1.53,29.37,1.47
11240,675.0,483.6,729523.75,7168694.50,64.46,1.81,15.51,1.19
11240,675.0,463.0,729523.75,7168694.50,109.21,2.04,9.16,0.96
11240,675.0,441.2,729523.75,7168694.50,169.18,2.23,5.91,0.77
11240,675.0,418.0,729523.75,7168694.50,247.57,2.39,4.04,0.61
11240,675.0,393.5,729523.75,7168694.50,348.06,2.54,2.87,0.46
11240,675.0,367.5,729523.75,7168694.50,471.33,2.67,2.12,0.33
11240,675.0,339.9,729523.75,7168694.50,611.00,2.79,1.64,0.21
11240,675.0,310.7,729523.75,7168694.50,754.51,2.88,1.33,0.12
11240,675.0,279.7,729523.75,7168694.50,886.42,2.95,1.13,0.05
11240,675.0,246.9,729523.75,7168694.50,993.80,3.00,1.01,0.00
11240,675.0,212.1,729523.75,7168694.50,1070.60,3.03,0.93,-0.03
11240,675.0,174.6,729523.75,7168694.50,1117.32,3.05,0.90,-0.05
11240,675.0,134.3,729523.75,7168694.50,1137.70,3.06,0.88,-0.06
11240,675.0,91.6,729523.75,7168694.50,1139.68,3.06,0.88,-0.06
11240,675.0,46.5,729523.75,7168694.50,1132.02,3.05,0.88,-0.05
11240,675.0,-1.2,729523.75,7168694.50,1122.50,3.05,0.89,-0.05
11240,725.0,553.3,729523.88,7168744.50,28.85,1.46,34.66,1.54
11240,725.0,543.3,729523.88,7168744.50,21.60,1.33,46.29,1.67
11240,725.0,533.3,729523.88,7168744.50,20.29,1.31,49.29,1.69
11240,725.0,523.3,729523.88,7168744.50,25.75,1.41,38.83,1.59
11240,725.0,513.3,729523.88,7168744.50,37.18,1.57,26.90,1.43
11240,725.0,500.8,729523.88,7168744.50,65.69,1.82,15.22,1.18
11240,725.0,483.3,729523.88,7168744.50,119.21,2.08,8.39,0.92
11240,725.0,462.7,729523.88,7168744.50,186.97,2.27,5.35,0.73
11240,725.0,440.9,729523.88,7168744.50,268.68,2.43,3.72,0.57
11240,725.0,417.8,729523.88,7168744.50,367.42,2.57,2.72,0.43
11240,725.0,393.2,729523.88,7168744.50,485.68,2.69,2.06,0.31
11240,725.0,367.2,729523.88,7168744.50,620.90,2.79,1.61,0.21
11240,725.0,339.7,729523.88,7168744.50,763.95,2.88,1.31,0.12
11240,725.0,310.4,729523.88,7168744.50,901.08,2.95,1.11,0.05
11240,725.0,279.5,729523.88,7168744.50,1018.05,3.01,0.98,-0.01
11240,725.0,246.6,729523.88,7168744.50,1105.35,3.04,0.90,-0.04
11240,725.0,211.8,729523.88,7168744.50,1159.91,3.06,0.86,-0.06
11240,725.0,174.4,729523.88,7168744.50,1185.17,3.07,0.84,-0.07
11240,725.0,134.1,729523.88,7168744.50,1187.29,3.07,0.84,-0.07
11240,725.0,91.5,729523.88,7168744.50,1174.24,3.07,0.85,-0.07
11240,725.0,46.4,729523.88,7168744.50,1156.86,3.06,0.86,-0.06
11240,725.0,-1.3,729523.88,7168744.50,1140.89,3.06,0.88,-0.06
11240,775.0,553.4,729524.12,7168794.50,10.68,1.03,93.60,1.97
11240,775.0,543.4,729524.12,7168794.50,9.44,0.97,105.97,2.03
11240,775.0,533.4,729524.12,7168794.50,13.74,1.14,72.80,1.86
11240,775.0,523.4,729524.12,7168794.50,25.49,1.41,39.23,1.59
11240,775.0,513.4,729524.12,7168794.50,46.33,1.67,21.59,1.33
11240,775.0,500.9,729524.12,7168794.50,99.07,2.00,10.09,1.00
11240,775.0,483.4,729524.12,7168794.50,197.89,2.30,5.05,0.70
11240,775.0,462.8,729524.12,7168794.50,314.95,2.50,3.18,0.50
11240,775.0,440.9,729524.12,7168794.50,440.68,2.64,2.27,0.36
11240,775.0,417.8,729524.12,7168794.50,573.12,2.76,1.74,0.24
11240,775.0,393.2,729524.12,7168794.50,712.29,2.85,1.40,0.15
11240,775.0,367.2,729524.12,7168794.50,853.69,2.93,1.17,0.07
11240,775.0,339.7,729524.12,7168794.50,987.97,2.99,1.01,0.01
11240,775.0,310.5,729524.12,7168794.50,1103.53,3.04,0.91,-0.04
11240,775.0,279.5,729524.12,7168794.50,1190.54,3.08,0.84,-0.08
11240,775.0,246.6,729524.12,7168794.50,1243.80,3.09,0.80,-0.09
11240,775.0,211.8,729524.12,7168794.50,1266.12,3.10,0.79,-0.10
11240,775.0,174.4,729524.12,7168794.50,1262.38,3.10,0.79,-0.10
11240,775.0,134.1,729524.12,7168794.50,1240.92,3.09,0.81,-0.09
11240,775.0,91.5,729524.12,7168794.50,1210.70,3.08,0.83,-0.08
11240,775.0,46.4,729524.12,7168794.50,1180.50,3.07,0.85,-0.07
11240,775.0,-1.3,729524.12,7168794.50,1158.05,3.06,0.86,-0.06
11240,825.0,553.5,729524.25,7168844.50,12.56,1.10,79.64,1.90
11240,825.0,543.5,729524.25,7168844.50,12.92,1.11,77.39,1.89
11240,825.0,533.5,729524.25,7168844.50,20.59,1.31,48.57,1.69
11240,825.0,523.5,729524.25,7168844.50,40.17,1.60,24.90,1.40
11240,825.0,513.5,729524.25,7168844.50,75.94,1.88,13.17,1.12
11240,825.0,501.0,729524.25,7168844.50,170.04,2.23,5.88,0.77
11240,825.0,483.5,729524.25,7168844.50,348.82,2.54,2.87,0.46
11240,825.0,462.9,729524.25,7168844.50,550.82,2.74,1.82,0.26
11240,825.0,441.1,729524.25,7168844.50,743.19,2.87,1.35,0.13
11240,825.0,418.0,729524.25,7168844.50,914.26,2.96,1.09,0.04
