Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,19.09,1.28,52.38,1.72
11240,25.0,546.1,729521.25,7168044.50,18.01,1.26,55.54,1.74
11240,25.0,536.1,729521.25,7168044.50,16.49,1.22,60.63,1.78
11240,25.0,526.1,729521.25,7168044.50,15.15,1.18,65.99,1.82
11240,25.0,516.1,729521.25,7168044.50,14.39,1.16,69.51,1.84
11240,25.0,503.6,729521.25,7168044.50,14.44,1.16,69.25,1.84
11240,25.0,486.1,729521.25,7168044.50,17.95,1.25,55.71,1.75
11240,25.0,465.5,729521.25,7168044.50,28.70,1.46,34.84,1.54
11240,25.0,443.6,729521.25,7168044.50,52.94,1.72,18.89,1.28
11240,25.0,420.5,729521.25,7168044.50,99.64,2.00,10.04,1.00
11240,25.0,395.9,729521.25,7168044.50,176.58,2.25,5.66,0.75
11240,25.0,369.9,729521.25,7168044.50,284.28,2.45,3.52,0.55
11240,25.0,342.4,729521.25,7168044.50,413.00,2.62,2.42,0.38
11240,25.0,313.1,729521.25,7168044.50,546.23,2.74,1.83,0.26
11240,25.0,282.2,729521.25,7168044.50,668.00,2.82,1.50,0.18
11240,25.0,249.3,729521.25,7168044.50,768.30,2.89,1.30,0.11
11240,25.0,214.5,729521.25,7168044.50,844.19,2.93,1.18,0.07
11240,25.0,176.8,729521.25,7168044.50,900.17,2.95,1.11,0.05
11240,25.0,136.0,729521.25,7168044.50,937.00,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,960.12,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,973.75,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,980.50,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,27.79,1.44,35.98,1.56
11240,75.0,546.0,729521.50,7168094.50,24.91,1.40,40.14,1.60
11240,75.0,536.0,729521.50,7168094.50,20.95,1.32,47.73,1.68
11240,75.0,526.0,729521.50,7168094.50,17.39,1.24,57.50,1.76
11240,75.0,516.0,729521.50,7168094.50,14.98,1.18,66.78,1.82
11240,75.0,503.5,729521.50,7168094.50,13.31,1.12,75.11,1.88
11240,75.0,486.0,729521.50,7168094.50,15.34,1.19,65.21,1.81
11240,75.0,465.4,729521.50,7168094.50,24.66,1.39,40.55,1.61
11240,75.0,443.6,729521.50,7168094.50,47.23,1.67,21.17,1.33
11240,75.0,420.4,729521.50,7168094.50,92.16,1.96,10.85,1.04
11240,75.0,395.9,729521.50,7168094.50,167.60,2.22,5.97,0.78
11240,75.0,369.9,729521.50,7168094.50,274.33,2.44,3.65,0.56
11240,75.0,342.3,729521.50,7168094.50,402.80,2.61,2.48,0.39
11240,75.0,313.1,729521.50,7168094.50,536.49,2.73,1.86,0.27
11240,75.0,282.1,729521.50,7168094.50,659.32,2.82,1.52,0.18
11240,75.0,249.3,729521.50,7168094.50,761.05,2.88,1.31,0.12
11240,75.0,214.5,729521.50,7168094.50,838.46,2.92,1.19,0.08
11240,75.0,176.7,729521.50,7168094.50,895.92,2.95,1.12,0.05
11240,75.0,136.0,729521.50,7168094.50,933.97,2.97,1.07,0.03
11240,75.0,92.8,729521.50,7168094.50,958.00,2.98,1.04,0.02
11240,75.0,47.2,729521.50,7168094.50,972.28,2.99,1.03,0.01
11240,75.0,-1.0,729521.50,7168094.50,979.36,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,43.13,1.63,23.19,1.37
11240,125.0,545.7,729521.62,7168144.50,36.88,1.57,27.12,1.43
11240,125.0,535.7,729521.62,7168144.50,28.63,1.46,34.93,1.54
11240,125.0,525.7,729521.62,7168144.50,21.58,1.33,46.34,1.67
11240,125.0,515.7,729521.62,7168144.50,16.88,1.23,59.23,1.77
11240,125.0,503.2,729521.62,7168144.50,13.28,1.12,75.32,1.88
11240,125.0,485.7,729521.62,7168144.50,13.96,1.14,71.64,1.86
11240,125.0,465.1,729521.62,7168144.50,21.92,1.34,45.63,1.66
11240,125.0,443.3,729521.62,7168144.50,42.39,1.63,23.59,1.37
11240,125.0,420.1,729521.62,7168144.50,84.34,1.93,11.86,1.07
11240,125.0,395.6,729521.62,7168144.50,156.29,2.19,6.40,0.81
11240,125.0,369.6,729521.62,7168144.50,259.84,2.41,3.85,0.59
11240,125.0,342.0,729521.62,7168144.50,386.35,2.59,2.59,0.41
11240,125.0,312.8,729521.62,7168144.50,519.78,2.72,1.92,0.28
11240,125.0,281.8,729521.62,7168144.50,643.91,2.81,1.55,0.19
11240,125.0,249.0,729521.62,7168144.50,747.98,2.87,1.34,0.13
11240,125.0,214.2,729521.62,7168144.50,828.08,2.92,1.21,0.08
11240,125.0,176.5,729521.62,7168144.50,888.14,2.95,1.13,0.05
11240,125.0,135.8,729521.62,7168144.50,928.39,2.97,1.08,0.03
11240,125.0,92.7,729521.62,7168144.50,954.11,2.98,1.05,0.02
11240,125.0,47.2,729521.62,7168144.50,969.52,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,977.25,2.99,1.02,0.01
11240,175.0,555.4,729521.88,7168194.50,41.23,1.62,24.26,1.38
11240,175.0,545.4,729521.88,7168194.50,35.21,1.55,28.40,1.45
11240,175.0,535.4,729521.88,7168194.50,27.34,1.44,36.58,1.56
11240,175.0,525.4,729521.88,7168194.50,20.74,1.32,48.21,1.68
11240,175.0,515.4,729521.88,7168194.50,16.50,1.22,60.61,1.78
11240,175.0,502.9,729521.88,7168194.50,13.43,1.13,74.45,1.87
11240,175.0,485.4,729521.88,7168194.50,14.44,1.16,69.26,1.84
11240,175.0,464.8,729521.88,7168194.50,21.96,1.34,45.53,1.66
11240,175.0,442.9,729521.88,7168194.50,40.75,1.61,24.54,1.39
11240,175.0,419.8,729521.88,7168194.50,79.16,1.90,12.63,1.10
11240,175.0,395.3,729521.88,7168194.50,145.84,2.16,6.86,0.84
11240,175.0,369.3,729521.88,7168194.50,243.71,2.39,4.10,0.61
11240,175.0,341.7,729521.88,7168194.50,365.99,2.56,2.73,0.44
11240,175.0,312.5,729521.88,7168194.50,497.81,2.70,2.01,0.30
11240,175.0,281.5,729521.88,7168194.50,623.01,2.79,1.61,0.21
11240,175.0,248.7,729521.88,7168194.50,729.91,2.86,1.37,0.14
11240,175.0,213.9,729521.88,7168194.50,813.60,2.91,1.23,0.09
11240,175.0,176.2,729521.88,7168194.50,877.26,2.94,1.14,0.06
11240,175.0,135.5,729521.88,7168194.50,920.56,2.96,1.09,0.04
11240,175.0,92.5,729521.88,7168194.50,948.64,2.98,1.05,0.02
11240,175.0,47.1,729521.88,7168194.50,965.68,2.98,1.04,0.02
11240,175.0,-1.1,729521.88,7168194.50,974.30,2.99,1.03,0.01
11240,225.0,555.1,729522.00,7168244.50,26.40,1.42,37.88,1.58
11240,225.0,545.1,729522.00,7168244.50,23.20,1.37,43.11,1.63
11240,225.0,535.1,729522.00,7168244.50,19.00,1.28,52.62,1.72
11240,225.0,525.1,729522.00,7168244.50,15.59,1.19,64.15,1.81
11240,225.0,515.1,729522.00,7168244.50,13.61,1.13,73.50,1.87
11240,225.0,502.6,729522.00,7168244.50,12.72,1.10,78.63,1.90
11240,225.0,485.1,729522.00,7168244.50,15.19,1.18,65.81,1.82
11240,225.0,464.5,729522.00,7168244.50,22.84,1.36,43.77,1.64
11240,225.0,442.7,729522.00,7168244.50,40.04,1.60,24.97,1.40
11240,225.0,419.5,729522.00,7168244.50,74.51,1.87,13.42,1.13
11240,225.0,395.0,729522.00,7168244.50,134.89,2.13,7.41,0.87
11240,225.0,369.0,729522.00,7168244.50,225.59,2.35,4.43,0.65
11240,225.0,341.4,729522.00,7168244.50,342.15,2.53,2.92,0.47
11240,225.0,312.2,729522.00,7168244.50,471.45,2.67,2.12,0.33
11240,225.0,281.2,729522.00,7168244.50,597.49,2.78,1.67,0.22
11240,225.0,248.4,729522.00,7168244.50,707.68,2.85,1.41,0.15
11240,225.0,213.6,729522.00,7168244.50,795.71,2.90,1.26,0.10
11240,225.0,176.0,729522.00,7168244.50,863.77,2.94,1.16,0.06
11240,225.0,135.4,729522.00,7168244.50,910.86,2.96,1.10,0.04
11240,225.0,92.4,729522.00,7168244.50,941.85,2.97,1.06,0.03
11240,225.0,47.0,729522.00,7168244.50,960.93,2.98,1.04,0.02
11240,225.0,-1.1,729522.00,7168244.50,970.65,2.99,1.03,0.01
11240,275.0,555.0,729522.25,7168294.50,22.94,1.36,43.59,1.64
11240,275.0,545.0,729522.25,7168294.50,20.03,1.30,49.94,1.70
11240,275.0,535.0,729522.25,7168294.50,16.27,1.21,61.47,1.79
11240,275.0,525.0,729522.25,7168294.50,13.30,1.12,75.21,1.88
