Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,8.11,0.91,123.33,2.09
11240,25.0,546.1,729521.25,7168044.50,7.35,0.87,136.08,2.13
11240,25.0,536.1,729521.25,7168044.50,6.38,0.80,156.78,2.20
11240,25.0,526.1,729521.25,7168044.50,5.60,0.75,178.66,2.25
11240,25.0,516.1,729521.25,7168044.50,5.21,0.72,192.07,2.28
11240,25.0,503.6,729521.25,7168044.50,5.37,0.73,186.26,2.27
11240,25.0,486.1,729521.25,7168044.50,7.82,0.89,127.93,2.11
11240,25.0,465.5,729521.25,7168044.50,15.94,1.20,62.75,1.80
11240,25.0,443.6,729521.25,7168044.50,36.78,1.57,27.19,1.43
11240,25.0,420.5,729521.25,7168044.50,80.96,1.91,12.35,1.09
11240,25.0,395.9,729521.25,7168044.50,157.52,2.20,6.35,0.80
11240,25.0,369.9,729521.25,7168044.50,266.51,2.43,3.75,0.57
11240,25.0,342.4,729521.25,7168044.50,396.70,2.60,2.52,0.40
11240,25.0,313.1,729521.25,7168044.50,530.58,2.72,1.88,0.28
11240,25.0,282.2,729521.25,7168044.50,652.38,2.81,1.53,0.19
11240,25.0,249.3,729521.25,7168044.50,752.78,2.88,1.33,0.12
11240,25.0,214.5,729521.25,7168044.50,829.36,2.92,1.21,0.08
11240,25.0,176.8,729521.25,7168044.50,886.74,2.95,1.13,0.05
11240,25.0,136.0,729521.25,7168044.50,925.47,2.97,1.08,0.03
11240,25.0,92.9,729521.25,7168044.50,950.58,2.98,1.05,0.02
11240,25.0,47.3,729521.25,7168044.50,966.03,2.98,1.04,0.02
11240,25.0,-1.0,729521.25,7168044.50,974.04,2.99,1.03,0.01
11240,75.0,556.0,729521.50,7168094.50,19.69,1.29,50.78,1.71
11240,75.0,546.0,729521.50,7168094.50,17.49,1.24,57.18,1.76
11240,75.0,536.0,729521.50,7168094.50,14.69,1.17,68.09,1.83
11240,75.0,526.0,729521.50,7168094.50,12.35,1.09,81.00,1.91
11240,75.0,516.0,729521.50,7168094.50,10.86,1.04,92.07,1.96
11240,75.0,503.5,729521.50,7168094.50,10.01,1.00,99.92,2.00
11240,75.0,486.0,729521.50,7168094.50,11.98,1.08,83.49,1.92
11240,75.0,465.4,729521.50,7168094.50,20.26,1.31,49.36,1.69
11240,75.0,443.6,729521.50,7168094.50,41.40,1.62,24.15,1.38
11240,75.0,420.4,729521.50,7168094.50,85.35,1.93,11.72,1.07
11240,75.0,395.9,729521.50,7168094.50,160.71,2.21,6.22,0.79
11240,75.0,369.9,729521.50,7168094.50,267.68,2.43,3.74,0.57
11240,75.0,342.3,729521.50,7168094.50,395.69,2.60,2.53,0.40
11240,75.0,313.1,729521.50,7168094.50,527.91,2.72,1.89,0.28
11240,75.0,282.1,729521.50,7168094.50,648.90,2.81,1.54,0.19
11240,75.0,249.3,729521.50,7168094.50,749.28,2.87,1.33,0.13
11240,75.0,214.5,729521.50,7168094.50,826.33,2.92,1.21,0.08
11240,75.0,176.7,729521.50,7168094.50,884.44,2.95,1.13,0.05
