Line,Location,RL,East,North,Res_ohmm,LogRes,Cond_Ms_m,LogCond
11240,425.0,214.1,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,425.0,176.4,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,425.0,135.7,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,425.0,92.7,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,425.0,47.1,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,425.0,-1.0,729522.75,7168444.50,1000.00,3.00,1.00,0.00
11240,475.0,555.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,545.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,535.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,525.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,515.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,503.1,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,485.6,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,465.0,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,443.2,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,420.0,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,395.5,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,369.5,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,341.9,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,312.7,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,281.7,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,248.9,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,214.1,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,176.4,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,135.7,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,92.7,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,47.1,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,475.0,-1.0,729523.00,7168494.50,1000.00,3.00,1.00,0.00
11240,525.0,555.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,545.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,535.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,525.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,515.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,502.8,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,485.3,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,464.7,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,442.9,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,419.7,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,395.2,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,369.2,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,341.6,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,312.4,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,281.4,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,248.6,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,213.8,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,176.1,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,135.5,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,92.5,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,47.0,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,525.0,-1.1,729523.12,7168544.50,1000.00,3.00,1.00,0.00
11240,575.0,554.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,544.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,534.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,524.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,514.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,502.3,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,484.8,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,464.2,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,442.3,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,419.2,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,394.7,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,368.6,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,341.1,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,311.9,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,280.9,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,248.0,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,213.2,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,175.6,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,135.1,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,92.2,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,46.9,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,575.0,-1.1,729523.38,7168594.50,1000.00,3.00,1.00,0.00
11240,625.0,554.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,544.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,534.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,524.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,514.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,501.6,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,484.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,463.5,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,441.7,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,418.5,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,394.0,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,368.0,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,340.4,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,311.2,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,280.2,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,247.4,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,212.6,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,175.1,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,134.7,729523.50,7168644.50,1000.00,3.00,1.00,0.00
11240,625.0,91.9,729523.50,7168644.50,1000.00,3.00,1.00,0.00
