Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,8.01,0.90,124.85,2.10
11240,25.0,546.1,729521.25,7168044.50,8.24,0.92,121.43,2.08
11240,25.0,536.1,729521.25,7168044.50,7.48,0.87,133.62,2.13
11240,25.0,526.1,729521.25,7168044.50,5.68,0.75,176.06,2.25
11240,25.0,516.1,729521.25,7168044.50,3.73,0.57,268.19,2.43
11240,25.0,503.6,729521.25,7168044.50,1.93,0.29,517.87,2.71
11240,25.0,486.1,729521.25,7168044.50,1.85,0.27,541.30,2.73
11240,25.0,465.5,729521.25,7168044.50,6.51,0.81,153.71,2.19
11240,25.0,443.6,729521.25,7168044.50,26.13,1.42,38.27,1.58
11240,25.0,420.5,729521.25,7168044.50,78.36,1.89,12.76,1.11
11240,25.0,395.9,729521.25,7168044.50,173.35,2.24,5.77,0.76
11240,25.0,369.9,729521.25,7168044.50,302.37,2.48,3.31,0.52
11240,25.0,342.4,729521.25,7168044.50,444.24,2.65,2.25,0.35
11240,25.0,313.1,729521.25,7168044.50,578.43,2.76,1.73,0.24
11240,25.0,282.2,729521.25,7168044.50,692.65,2.84,1.44,0.16
11240,25.0,249.3,729521.25,7168044.50,782.83,2.89,1.28,0.11
11240,25.0,214.5,729521.25,7168044.50,850.32,2.93,1.18,0.07
11240,25.0,176.8,729521.25,7168044.50,900.97,2.95,1.11,0.05
11240,25.0,136.0,729521.25,7168044.50,935.91,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,959.34,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,974.32,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,982.42,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,15.58,1.19,64.20,1.81
11240,75.0,546.0,729521.50,7168094.50,16.21,1.21,61.69,1.79
11240,75.0,536.0,729521.50,7168094.50,17.43,1.24,57.38,1.76
11240,75.0,526.0,729521.50,7168094.50,18.53,1.27,53.96,1.73
11240,75.0,516.0,729521.50,7168094.50,18.69,1.27,53.52,1.73
11240,75.0,503.5,729521.50,7168094.50,17.57,1.24,56.90,1.76
11240,75.0,486.0,729521.50,7168094.50,17.46,1.24,57.26,1.76
11240,75.0,465.4,729521.50,7168094.50,26.21,1.42,38.15,1.58
11240,75.0,443.6,729521.50,7168094.50,52.50,1.72,19.05,1.28
11240,75.0,420.4,729521.50,7168094.50,108.31,2.03,9.23,0.97
11240,75.0,395.9,729521.50,7168094.50,200.58,2.30,4.99,0.70
11240,75.0,369.9,729521.50,7168094.50,322.73,2.51,3.10,0.49
11240,75.0,342.3,729521.50,7168094.50,457.48,2.66,2.19,0.34
11240,75.0,313.1,729521.50,7168094.50,586.50,2.77,1.71,0.23
11240,75.0,282.1,729521.50,7168094.50,697.71,2.84,1.43,0.16
11240,75.0,249.3,729521.50,7168094.50,786.44,2.90,1.27,0.10
11240,75.0,214.5,729521.50,7168094.50,853.37,2.93,1.17,0.07
11240,75.0,176.7,729521.50,7168094.50,903.89,2.96,1.11,0.04
11240,75.0,136.0,729521.50,7168094.50,938.74,2.97,1.07,0.03
11240,75.0,92.8,729521.50,7168094.50,962.03,2.98,1.04,0.02
11240,75.0,47.2,729521.50,7168094.50,976.85,2.99,1.02,0.01
11240,75.0,-1.0,729521.50,7168094.50,984.75,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,21.17,1.33,47.23,1.67
11240,125.0,545.7,729521.62,7168144.50,17.67,1.25,56.59,1.75
11240,125.0,535.7,729521.62,7168144.50,16.51,1.22,60.56,1.78
11240,125.0,525.7,729521.62,7168144.50,19.50,1.29,51.27,1.71
11240,125.0,515.7,729521.62,7168144.50,25.64,1.41,39.00,1.59
11240,125.0,503.2,729521.62,7168144.50,37.62,1.58,26.58,1.42
11240,125.0,485.7,729521.62,7168144.50,51.50,1.71,19.42,1.29
11240,125.0,465.1,729521.62,7168144.50,67.88,1.83,14.73,1.17
11240,125.0,443.3,729521.62,7168144.50,99.08,2.00,10.09,1.00
11240,125.0,420.1,729521.62,7168144.50,155.25,2.19,6.44,0.81
11240,125.0,395.6,729521.62,7168144.50,240.98,2.38,4.15,0.62
11240,125.0,369.6,729521.62,7168144.50,351.87,2.55,2.84,0.45
11240,125.0,342.0,729521.62,7168144.50,475.31,2.68,2.10,0.32
11240,125.0,312.8,729521.62,7168144.50,596.22,2.78,1.68,0.22
11240,125.0,281.8,729521.62,7168144.50,703.06,2.85,1.42,0.15
11240,125.0,249.0,729521.62,7168144.50,790.21,2.90,1.27,0.10
11240,125.0,214.2,729521.62,7168144.50,856.98,2.93,1.17,0.07
11240,125.0,176.5,729521.62,7168144.50,907.81,2.96,1.10,0.04
11240,125.0,135.8,729521.62,7168144.50,942.94,2.97,1.06,0.03
