Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,8.18,0.91,122.18,2.09
11240,25.0,546.1,729521.25,7168044.50,8.51,0.93,117.54,2.07
11240,25.0,536.1,729521.25,7168044.50,7.85,0.89,127.40,2.11
11240,25.0,526.1,729521.25,7168044.50,6.02,0.78,166.02,2.22
11240,25.0,516.1,729521.25,7168044.50,3.95,0.60,253.29,2.40
11240,25.0,503.6,729521.25,7168044.50,1.98,0.30,505.70,2.70
11240,25.0,486.1,729521.25,7168044.50,1.73,0.24,578.03,2.76
11240,25.0,465.5,729521.25,7168044.50,6.13,0.79,163.02,2.21
11240,25.0,443.6,729521.25,7168044.50,25.41,1.41,39.35,1.59
11240,25.0,420.5,729521.25,7168044.50,77.75,1.89,12.86,1.11
11240,25.0,395.9,729521.25,7168044.50,173.72,2.24,5.76,0.76
11240,25.0,369.9,729521.25,7168044.50,304.00,2.48,3.29,0.52
11240,25.0,342.4,729521.25,7168044.50,446.71,2.65,2.24,0.35
11240,25.0,313.1,729521.25,7168044.50,581.16,2.76,1.72,0.24
11240,25.0,282.2,729521.25,7168044.50,695.21,2.84,1.44,0.16
11240,25.0,249.3,729521.25,7168044.50,784.84,2.89,1.27,0.11
11240,25.0,214.5,729521.25,7168044.50,851.89,2.93,1.17,0.07
11240,25.0,176.8,729521.25,7168044.50,902.24,2.96,1.11,0.04
11240,25.0,136.0,729521.25,7168044.50,936.92,2.97,1.07,0.03
11240,25.0,92.9,729521.25,7168044.50,960.20,2.98,1.04,0.02
11240,25.0,47.3,729521.25,7168044.50,975.16,2.99,1.03,0.01
11240,25.0,-1.0,729521.25,7168044.50,983.24,2.99,1.02,0.01
11240,75.0,556.0,729521.50,7168094.50,15.37,1.19,65.08,1.81
11240,75.0,546.0,729521.50,7168094.50,15.93,1.20,62.79,1.80
11240,75.0,536.0,729521.50,7168094.50,17.21,1.24,58.09,1.76
11240,75.0,526.0,729521.50,7168094.50,18.52,1.27,53.98,1.73
11240,75.0,516.0,729521.50,7168094.50,18.89,1.28,52.95,1.72
11240,75.0,503.5,729521.50,7168094.50,17.86,1.25,55.99,1.75
11240,75.0,486.0,729521.50,7168094.50,17.53,1.24,57.03,1.76
11240,75.0,465.4,729521.50,7168094.50,26.15,1.42,38.25,1.58
11240,75.0,443.6,729521.50,7168094.50,52.49,1.72,19.05,1.28
11240,75.0,420.4,729521.50,7168094.50,108.74,2.04,9.20,0.96
11240,75.0,395.9,729521.50,7168094.50,201.95,2.31,4.95,0.69
11240,75.0,369.9,729521.50,7168094.50,325.06,2.51,3.08,0.49
11240,75.0,342.3,729521.50,7168094.50,460.53,2.66,2.17,0.34
11240,75.0,313.1,729521.50,7168094.50,589.65,2.77,1.70,0.23
11240,75.0,282.1,729521.50,7168094.50,700.56,2.85,1.43,0.15
