Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,96.75,1.99,10.34,1.01
11240,25.0,546.1,729521.25,7168044.50,93.16,1.97,10.73,1.03
11240,25.0,536.1,729521.25,7168044.50,87.95,1.94,11.37,1.06
11240,25.0,526.1,729521.25,7168044.50,82.93,1.92,12.06,1.08
11240,25.0,516.1,729521.25,7168044.50,79.37,1.90,12.60,1.10
11240,25.0,503.6,729521.25,7168044.50,77.22,1.89,12.95,1.11
11240,25.0,486.1,729521.25,7168044.50,82.76,1.92,12.08,1.08
11240,25.0,465.5,729521.25,7168044.50,101.73,2.01,9.83,0.99
11240,25.0,443.6,729521.25,7168044.50,138.57,2.14,7.22,0.86
11240,25.0,420.5,729521.25,7168044.50,197.88,2.30,5.05,0.70
11240,25.0,395.9,729521.25,7168044.50,281.82,2.45,3.55,0.55
11240,25.0,369.9,729521.25,7168044.50,387.01,2.59,2.58,0.41
11240,25.0,342.4,729521.25,7168044.50,504.04,2.70,1.98,0.30
11240,25.0,313.1,729521.25,7168044.50,620.15,2.79,1.61,0.21
11240,25.0,282.2,729521.25,7168044.50,723.94,2.86,1.38,0.14
11240,25.0,249.3,729521.25,7168044.50,808.61,2.91,1.24,0.09
11240,25.0,214.5,729521.25,7168044.50,872.45,2.94,1.15,0.06
11240,25.0,176.8,729521.25,7168044.50,919.51,2.96,1.09,0.04
11240,25.0,136.0,729521.25,7168044.50,950.37,2.98,1.05,0.02
11240,25.0,92.9,729521.25,7168044.50,969.61,2.99,1.03,0.01
11240,25.0,47.3,729521.25,7168044.50,980.80,2.99,1.02,0.01
11240,25.0,-1.0,729521.25,7168044.50,986.20,2.99,1.01,0.01
11240,75.0,556.0,729521.50,7168094.50,109.46,2.04,9.14,0.96
11240,75.0,546.0,729521.50,7168094.50,101.51,2.01,9.85,0.99
11240,75.0,536.0,729521.50,7168094.50,90.20,1.96,11.09,1.04
11240,75.0,526.0,729521.50,7168094.50,79.44,1.90,12.59,1.10
11240,75.0,516.0,729521.50,7168094.50,71.43,1.85,14.00,1.15
11240,75.0,503.5,729521.50,7168094.50,64.64,1.81,15.47,1.19
11240,75.0,486.0,729521.50,7168094.50,66.67,1.82,15.00,1.18
11240,75.0,465.4,729521.50,7168094.50,83.36,1.92,12.00,1.08
11240,75.0,443.6,729521.50,7168094.50,118.49,2.07,8.44,0.93
11240,75.0,420.4,729521.50,7168094.50,176.81,2.25,5.66,0.75
11240,75.0,395.9,729521.50,7168094.50,260.79,2.42,3.83,0.58
11240,75.0,369.9,729521.50,7168094.50,367.15,2.56,2.72,0.44
11240,75.0,342.3,729521.50,7168094.50,486.27,2.69,2.06,0.31
