Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11240,25.0,556.1,729521.25,7168044.50,65.68,1.82,15.23,1.18
11240,25.0,546.1,729521.25,7168044.50,62.23,1.79,16.07,1.21
11240,25.0,536.1,729521.25,7168044.50,57.19,1.76,17.49,1.24
11240,25.0,526.1,729521.25,7168044.50,52.23,1.72,19.15,1.28
11240,25.0,516.1,729521.25,7168044.50,48.48,1.69,20.63,1.31
11240,25.0,503.6,729521.25,7168044.50,45.49,1.66,21.98,1.34
11240,25.0,486.1,729521.25,7168044.50,48.33,1.68,20.69,1.32
11240,25.0,465.5,729521.25,7168044.50,62.20,1.79,16.08,1.21
11240,25.0,443.6,729521.25,7168044.50,92.06,1.96,10.86,1.04
11240,25.0,420.5,729521.25,7168044.50,144.52,2.16,6.92,0.84
11240,25.0,395.9,729521.25,7168044.50,224.68,2.35,4.45,0.65
11240,25.0,369.9,729521.25,7168044.50,331.49,2.52,3.02,0.48
11240,25.0,342.4,729521.25,7168044.50,455.67,2.66,2.19,0.34
11240,25.0,313.1,729521.25,7168044.50,582.41,2.77,1.72,0.23
11240,25.0,282.2,729521.25,7168044.50,697.45,2.84,1.43,0.16
11240,25.0,249.3,729521.25,7168044.50,791.77,2.90,1.26,0.10
11240,25.0,214.5,729521.25,7168044.50,862.73,2.94,1.16,0.06
11240,25.0,176.8,729521.25,7168044.50,914.62,2.96,1.09,0.04
11240,25.0,136.0,729521.25,7168044.50,948.26,2.98,1.05,0.02
11240,25.0,92.9,729521.25,7168044.50,968.93,2.99,1.03,0.01
11240,25.0,47.3,729521.25,7168044.50,980.75,2.99,1.02,0.01
11240,25.0,-1.0,729521.25,7168044.50,986.38,2.99,1.01,0.01
11240,75.0,556.0,729521.50,7168094.50,82.19,1.91,12.17,1.09
11240,75.0,546.0,729521.50,7168094.50,74.17,1.87,13.48,1.13
11240,75.0,536.0,729521.50,7168094.50,62.85,1.80,15.91,1.20
11240,75.0,526.0,729521.50,7168094.50,52.20,1.72,19.16,1.28
11240,75.0,516.0,729521.50,7168094.50,44.26,1.65,22.60,1.35
11240,75.0,503.5,729521.50,7168094.50,37.13,1.57,26.93,1.43
11240,75.0,486.0,729521.50,7168094.50,36.91,1.57,27.09,1.43
11240,75.0,465.4,729521.50,7168094.50,48.38,1.68,20.67,1.32
11240,75.0,443.6,729521.50,7168094.50,75.83,1.88,13.19,1.12
11240,75.0,420.4,729521.50,7168094.50,126.24,2.10,7.92,0.90
11240,75.0,395.9,729521.50,7168094.50,205.34,2.31,4.87,0.69
11240,75.0,369.9,729521.50,7168094.50,312.44,2.49,3.20,0.51
11240,75.0,342.3,729521.50,7168094.50,438.15,2.64,2.28,0.36
11240,75.0,313.1,729521.50,7168094.50,567.25,2.75,1.76,0.25
11240,75.0,282.1,729521.50,7168094.50,684.99,2.84,1.46,0.16
11240,75.0,249.3,729521.50,7168094.50,781.98,2.89,1.28,0.11
11240,75.0,214.5,729521.50,7168094.50,855.33,2.93,1.17,0.07
11240,75.0,176.7,729521.50,7168094.50,909.28,2.96,1.10,0.04
11240,75.0,136.0,729521.50,7168094.50,944.50,2.98,1.06,0.02
11240,75.0,92.8,729521.50,7168094.50,966.32,2.99,1.03,0.01
11240,75.0,47.2,729521.50,7168094.50,978.93,2.99,1.02,0.01
11240,75.0,-1.0,729521.50,7168094.50,984.96,2.99,1.02,0.01
11240,125.0,555.7,729521.62,7168144.50,108.57,2.04,9.21,0.96
11240,125.0,545.7,729521.62,7168144.50,92.23,1.96,10.84,1.04
11240,125.0,535.7,729521.62,7168144.50,70.54,1.85,14.18,1.15
11240,125.0,525.7,729521.62,7168144.50,51.75,1.71,19.32,1.29
11240,125.0,515.7,729521.62,7168144.50,38.81,1.59,25.77,1.41
11240,125.0,503.2,729521.62,7168144.50,27.86,1.45,35.89,1.55
11240,125.0,485.7,729521.62,7168144.50,25.16,1.40,39.75,1.60
11240,125.0,465.1,729521.62,7168144.50,33.76,1.53,29.62,1.47
11240,125.0,443.3,729521.62,7168144.50,57.19,1.76,17.48,1.24
11240,125.0,420.1,729521.62,7168144.50,103.08,2.01,9.70,0.99
11240,125.0,395.6,729521.62,7168144.50,178.46,2.25,5.60,0.75
11240,125.0,369.6,729521.62,7168144.50,283.77,2.45,3.52,0.55
11240,125.0,342.0,729521.62,7168144.50,410.03,2.61,2.44,0.39
11240,125.0,312.8,729521.62,7168144.50,541.72,2.73,1.85,0.27
11240,125.0,281.8,729521.62,7168144.50,663.31,2.82,1.51,0.18
11240,125.0,249.0,729521.62,7168144.50,764.61,2.88,1.31,0.12
11240,125.0,214.2,729521.62,7168144.50,842.04,2.93,1.19,0.07
11240,125.0,176.5,729521.62,7168144.50,899.57,2.95,1.11,0.05
11240,125.0,135.8,729521.62,7168144.50,937.63,2.97,1.07,0.03
11240,125.0,92.7,729521.62,7168144.50,961.53,2.98,1.04,0.02
11240,125.0,47.2,729521.62,7168144.50,975.54,2.99,1.03,0.01
11240,125.0,-1.0,729521.62,7168144.50,982.36,2.99,1.02,0.01
11240,175.0,555.4,729521.88,7168194.50,104.85,2.02,9.54,0.98
11240,175.0,545.4,729521.88,7168194.50,86.48,1.94,11.56,1.06
11240,175.0,535.4,729521.88,7168194.50,62.67,1.80,15.96,1.20
11240,175.0,525.4,729521.88,7168194.50,42.96,1.63,23.28,1.37
11240,175.0,515.4,729521.88,7168194.50,30.10,1.48,33.23,1.52
11240,175.0,502.9,729521.88,7168194.50,19.85,1.30,50.37,1.70
11240,175.0,485.4,729521.88,7168194.50,17.18,1.23,58.22,1.77
11240,175.0,464.8,729521.88,7168194.50,23.85,1.38,41.93,1.62
11240,175.0,442.9,729521.88,7168194.50,43.16,1.64,23.17,1.36
11240,175.0,419.8,729521.88,7168194.50,83.16,1.92,12.03,1.08
11240,175.0,395.3,729521.88,7168194.50,152.18,2.18,6.57,0.82
11240,175.0,369.3,729521.88,7168194.50,252.55,2.40,3.96,0.60
11240,175.0,341.7,729521.88,7168194.50,376.81,2.58,2.65,0.42
11240,175.0,312.5,729521.88,7168194.50,509.71,2.71,1.96,0.29
11240,175.0,281.5,729521.88,7168194.50,635.04,2.80,1.57,0.20
11240,175.0,248.7,729521.88,7168194.50,741.34,2.87,1.35,0.13
11240,175.0,213.9,729521.88,7168194.50,823.95,2.92,1.21,0.08
11240,175.0,176.2,729521.88,7168194.50,886.23,2.95,1.13,0.05
11240,175.0,135.5,729521.88,7168194.50,928.11,2.97,1.08,0.03
11240,175.0,92.5,729521.88,7168194.50,954.89,2.98,1.05,0.02
11240,175.0,47.1,729521.88,7168194.50,970.84,2.99,1.03,0.01
11240,175.0,-1.1,729521.88,7168194.50,978.74,2.99,1.02,0.01
11240,225.0,555.1,729522.00,7168244.50,80.05,1.90,12.49,1.10
11240,225.0,545.1,729522.00,7168244.50,66.51,1.82,15.04,1.18
11240,225.0,535.1,729522.00,7168244.50,48.64,1.69,20.56,1.31
11240,225.0,525.1,729522.00,7168244.50,33.60,1.53,29.76,1.47
11240,225.0,515.1,729522.00,7168244.50,23.66,1.37,42.27,1.63
11240,225.0,502.6,729522.00,7168244.50,15.62,1.19,64.04,1.81
11240,225.0,485.1,729522.00,7168244.50,13.42,1.13,74.51,1.87
11240,225.0,464.5,729522.00,7168244.50,18.65,1.27,53.62,1.73
11240,225.0,442.7,729522.00,7168244.50,34.33,1.54,29.13,1.46
11240,225.0,419.5,729522.00,7168244.50,68.21,1.83,14.66,1.17
11240,225.0,395.0,729522.00,7168244.50,129.37,2.11,7.73,0.89
11240,225.0,369.0,729522.00,7168244.50,222.28,2.35,4.50,0.65
11240,225.0,341.4,729522.00,7168244.50,341.88,2.53,2.92,0.47
11240,225.0,312.2,729522.00,7168244.50,474.14,2.68,2.11,0.32
11240,225.0,281.2,729522.00,7168244.50,602.40,2.78,1.66,0.22
11240,225.0,248.4,729522.00,7168244.50,713.83,2.85,1.40,0.15
11240,225.0,213.6,729522.00,7168244.50,802.24,2.90,1.25,0.10
11240,225.0,176.0,729522.00,7168244.50,870.05,2.94,1.15,0.06
11240,225.0,135.4,729522.00,7168244.50,916.51,2.96,1.09,0.04
11240,225.0,92.4,729522.00,7168244.50,946.72,2.98,1.06,0.02
11240,225.0,47.0,729522.00,7168244.50,965.08,2.98,1.04,0.02
11240,225.0,-1.1,729522.00,7168244.50,974.30,2.99,1.03,0.01
11240,275.0,555.0,729522.25,7168294.50,75.65,1.88,13.22,1.12
11240,275.0,545.0,729522.25,7168294.50,64.45,1.81,15.52,1.19
11240,275.0,535.0,729522.25,7168294.50,48.76,1.69,20.51,1.31
11240,275.0,525.0,729522.25,7168294.50,34.67,1.54,28.84,1.46
11240,275.0,515.0,729522.25,7168294.50,24.71,1.39,40.46,1.61
11240,275.0,502.5,729522.25,7168294.50,16.07,1.21,62.23,1.79
11240,275.0,485.0,729522.25,7168294.50,12.86,1.11,77.77,1.89
11240,275.0,464.4,729522.25,7168294.50,16.48,1.22,60.69,1.78
11240,275.0,442.6,729522.25,7168294.50,28.97,1.46,34.52,1.54
11240,275.0,419.5,729522.25,7168294.50,57.13,1.76,17.50,1.24
11240,275.0,394.9,729522.25,7168294.50,110.21,2.04,9.07,0.96
11240,275.0,368.9,729522.25,7168294.50,194.51,2.29,5.14,0.71
11240,275.0,341.3,729522.25,7168294.50,307.69,2.49,3.25,0.51
11240,275.0,312.1,729522.25,7168294.50,437.65,2.64,2.28,0.36
11240,275.0,281.1,729522.25,7168294.50,567.79,2.75,1.76,0.25
11240,275.0,248.3,729522.25,7168294.50,683.94,2.84,1.46,0.16
11240,275.0,213.5,729522.25,7168294.50,778.22,2.89,1.28,0.11
11240,275.0,175.9,729522.25,7168294.50,851.98,2.93,1.17,0.07
11240,275.0,135.3,729522.25,7168294.50,903.45,2.96,1.11,0.04
11240,275.0,92.4,729522.25,7168294.50,937.48,2.97,1.07,0.03
11240,275.0,47.0,729522.25,7168294.50,958.50,2.98,1.04,0.02
11240,275.0,-1.1,729522.25,7168294.50,969.25,2.99,1.03,0.01
11240,325.0,555.1,729522.38,7168344.50,89.31,1.95,11.20,1.05
11240,325.0,545.1,729522.38,7168344.50,77.65,1.89,12.88,1.11
11240,325.0,535.1,729522.38,7168344.50,60.51,1.78,16.53,1.22
11240,325.0,525.1,729522.38,7168344.50,44.08,1.64,22.68,1.36
11240,325.0,515.1,729522.38,7168344.50,31.60,1.50,31.65,1.50
11240,325.0,502.6,729522.38,7168344.50,19.89,1.30,50.29,1.70
11240,325.0,485.1,729522.38,7168344.50,14.21,1.15,70.38,1.85
11240,325.0,464.5,729522.38,7168344.50,15.94,1.20,62.72,1.80
11240,325.0,442.7,729522.38,7168344.50,25.68,1.41,38.94,1.59
11240,325.0,419.5,729522.38,7168344.50,48.99,1.69,20.41,1.31
11240,325.0,395.0,729522.38,7168344.50,94.75,1.98,10.55,1.02
